Name;Last_Name;First_Name;Team;Age;Position;GP_13;GP_14;GP_15;GP_16;GP_17;GP_18;GP_var;GP_mean;G_13;G_14;G_15;G_16;G_17;G_18;A_13;A_14;A_15;A_16;A_17;A_18;PTS_13;PTS_14;PTS_15;PTS_16;PTS_17;PTS_18;PTS_var;PTS_mean;PAX_18;PTS/G_13;PTS/G_14;PTS/G_15;PTS/G_16;PTS/G_17;PTS/G_18;PTS/G_var;PTS/G_mean;$/PTS_13;$/PTS_14;$/PTS_15;$/PTS_16;$/PTS_17;$/PTS_18;Sh%_13;Sh%_14;Sh%_15;Sh%_16;Sh%_17;iSF_13;iSF_14;iSF_15;iSF_16;iSF_17;iSF_18;TOI/G_13;TOI/G_14;TOI/G_15;TOI/G_16;TOI/G_17;TOI/G_18;PPTOI/GP_17;PPTOI/GP_18;Sh%_18;ZS%_18;GC_18;SCF_18;GS/G_18;OWAR_18;OPS_18;PDO_17;PDO_18;iCF_17;iCF_18;iFF_17;iFF_18;Cap Cost_13;Cap Cost_14;Cap Cost_15;Cap Hit_16;Cap Hit_17;Cap Hit_18;Cap_Hit;END;Star;Score;POS;PTS
MERRILLJON;Merrill;Jon;VGK;26.0;D;;52.0;66.0;47.0;51.0;34.0;105.2;50.0;;2.0;2.0;1.0;1.0;1.0;;9.0;12.0;4.0;5.0;2.0;;11.0;14.0;5.0;6.0;3.0;16.560000000000002;7.8;-2.7;;0.21153846153846154;0.21212121212121213;0.10638297872340426;0.11764705882352941;0.08823529411764706;0.0028740884778899246;0.14718500106485088;;51884.700665188466;51742.16027874564;96292.68292682926;117911.58536585367;157215.44715447153;;0.044000000000000004;0.043;0.033;0.064;;45.0;47.0;30.0;48.0;30.0;;19.2;20.6;16.9;18.75;16.09;0.44;0.08;0.081;0.517;1.1;237.0;0.18;-0.01;-0.3;974;-0.020000000000000018;95.0;59.0;71.0;43.0;;900000.0;900000.0;840000.0;1137500.0;1137500.0;1375000.0;;0.6565;2.665597540885094;;
METEVICTOR;Mete;Victor;MTL;20.0;D;;;;;;49.0;0.0;49.0;;;;;;0.0;;;;;;7.0;;;;;;7.0;0.0;7.0;0.0;;;;;;0.14285714285714285;0.0;0.14285714285714285;;;;;;63882.08536585366;;;;;;;;;;;43.0;;;;;;15.59;;1.4;0.086;0.605;2.2;406.0;0.24;0.56;-0.2;;-0.0020000000000000018;;97.0;;62.0;;;;;;748333.0;748333.0;;0.0754;3.5677689186767423;;
METHOTMARC;Methot;Marc;DAL;33.0;D;47.0;75.0;45.0;69.0;68.0;36.0;232.24;58.6;2.0;6.0;1.0;5.0;0.0;1.0;9.0;17.0;10.0;7.0;12.0;2.0;11.0;23.0;11.0;12.0;12.0;3.0;40.56;12.2;-4.5;0.23404255319148937;0.30666666666666664;0.24444444444444444;0.17391304347826086;0.17647058823529413;0.08333333333333333;0.004882984228090911;0.20314510489158144;156319.29046563193;119300.1060445387;149667.40576496677;343597.56097560975;338617.8861788618;717073.1707317074;0.038;0.051;0.02;0.068;0.083;53.0;117.0;49.0;74.0;69.0;25.0;22.2;21.7;22.7;20.7;19.82;17.88;0.09;0.06;0.091;0.35100000000000003;1.1;232.0;0.11;-0.09;-0.4;1008;-0.038000000000000034;113.0;61.0;80.0;43.0;3000000.0;3000000.0;3000000.0;4900000.0;4900000.0;4900000.0;4900000.0;19.0;0.0899;2.0161521991137588;;
MILLERCOLIN;Miller;Colin;VGK;26.0;D;;;;42.0;61.0;82.0;266.88888888888886;61.666666666666664;;;;3.0;6.0;10.0;;;;13.0;7.0;31.0;;;;16.0;13.0;41.0;157.55555555555554;23.333333333333332;17.9;;;;0.38095238095238093;0.21311475409836064;0.5;0.013849438767215607;0.36468904501691385;;;;19303.353658536587;57223.26454033771;24390.243902439026;;;;0.051;0.061;;;;59.0;;177.0;;;;15.8;15.73;19.34;1.65;2.45;0.09;0.664;14.4;860.0;0.67;0.15;3.3;970;0.010000000000000009;;419.0;;265.0;;;;603000.0;1000000.0;1000000.0;3875000.0;;2.8644;5.985775474440386;D;32.0
MILLERKEVAN;Miller;Kevan;BOS;31.0;D;;47.0;41.0;71.0;58.0;68.0;134.8;57.0;;1.0;2.0;5.0;3.0;1.0;;5.0;5.0;13.0;10.0;15.0;;6.0;7.0;18.0;13.0;16.0;22.8;12.0;2.2;;0.1276595744680851;0.17073170731707318;0.2535211267605634;0.22413793103448276;0.23529411764705882;0.0021513712491171835;0.20226889144545263;;52540.65040650406;57142.857142857145;38482.38482384824;136022.51407129454;129573.17073170732;;0.024;0.054000000000000006;0.078;0.073;;41.0;37.0;64.0;49.0;64.0;;17.5;18.0;19.1;17.7;19.46;0.08;0.08;0.083;0.449;4.9;564.0;0.38;0.15;0.1;977;-0.0009999999999998899;105.0;163.0;71.0;102.0;;550000.0;800000.0;800000.0;2500000.0;2500000.0;2500000.0;20.0;0.4612;3.5164850384698267;;
MIRONOVANDREI;Mironov;Andrei;COL;24.0;D;;;;;;10.0;0.0;10.0;;;;;;1.0;;;;;;2.0;;;;;;3.0;0.0;3.0;0.0;;;;;;0.3;0.0;0.3;;;;;;37601.62601626016;;;;;;;;;;;3.0;;;;;;11.05;;0.0;0.114;0.59;1.1;30.0;0.03;-0.01;0.3;;-0.052000000000000046;;9.0;;4.0;;;;;;925000.0;;;0.0086;2.0822629366782057;;
MONTOURBRANDON;Montour;Brandon;ANA;24.0;D;;;;;27.0;80.0;702.25;53.5;;;;;2.0;9.0;;;;;4.0;23.0;;;;;6.0;32.0;169.0;19.0;14.2;;;;;0.2222222222222222;0.4;0.007901234567901238;0.3111111111111111;;;;;50762.19512195123;28201.219512195123;;;;;0.078;;;;;50.0;160.0;;;;;17.38;20.47;1.92;2.25;0.099;0.555;11.3;833.0;0.45;0.24;2.2;1050;-0.018999999999999906;111.0;327.0;74.0;235.0;;;;;925000.0;925000.0;;;2.8096;4.909067253421369;D;31.0
MOOREJOHN;Moore;John;NJD;28.0;D;30.0;74.0;57.0;73.0;63.0;81.0;72.63999999999999;69.6;1.0;4.0;2.0;4.0;12.0;7.0;6.0;11.0;9.0;15.0;10.0;11.0;7.0;15.0;11.0;19.0;22.0;18.0;14.0;17.0;0.1;0.23333333333333334;0.20270270270270271;0.19298245614035087;0.2602739726027397;0.3492063492063492;0.2222222222222222;0.0027046220153210732;0.24345350603461635;43902.439024390245;58056.91056910569;53713.96895787139;78107.18870346597;58204.00277161863;91463.43292682926;0.034;0.035;0.026000000000000002;0.038;0.08900000000000001;29.0;115.0;77.0;106.0;97.0;141.0;13.3;15.3;16.3;19.8;18.85;20.01;1.19;0.37;0.086;0.491;7.0;708.0;0.27;-0.42;0.6;994;0.0010000000000000009;220.0;265.0;150.0;197.0;840000.0;965000.0;850000.0;1666999.9999999998;1666667.0;1666667.0;2750000.0;;1.2301;4.3575421927121445;;
MORINSAMUEL;Morin;Samuel;PHI;23.0;D;;;;;1.0;2.0;0.25;1.5;;;;;0.0;0.0;;;;;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;;;;;10528.451219512195;21056.90243902439;;;;;0.0;;;;;2.0;1.0;;;;;17.78;15.81;0.0;0.0;0.105;0.6;0.0;19.0;0.16;0.0;0.0;1000;0.028000000000000025;4.0;3.0;3.0;2.0;;;;;863333.0;863333.0;;;0.0006;1.90319991316184;;
MORRISSEYJOSH;Morrissey;Josh;WPG;23.0;D;;;;1.0;82.0;81.0;1440.2222222222224;54.666666666666664;;;;0.0;6.0;7.0;;;;0.0;14.0;19.0;;;;0.0;20.0;26.0;123.55555555555556;15.333333333333334;6.5;;;;0.0;0.24390243902439024;0.32098765432098764;0.01871817826731767;0.18829669778179262;;;;10902.439024390244;43166.65;32800.17495309569;;;;0.0;0.10300000000000001;;;;1.0;97.0;102.0;;;;15.9;19.48;20.45;0.65;0.33;0.094;0.41200000000000003;9.1;719.0;0.41;0.11;1.3;998;-0.006000000000000005;214.0;215.0;132.0;142.0;;;;894000.0;863333.0;863333.0;;;1.7357;3.220567842306339;D;25.0
MORROWJOE;Morrow;Joe; WPG;26.0;D;;;15.0;33.0;17.0;56.0;269.6875;30.25;;;1.0;1.0;0.0;6.0;;;0.0;6.0;1.0;10.0;;;1.0;7.0;1.0;16.0;37.6875;6.25;8.2;;;0.06666666666666667;0.21212121212121213;0.058823529411764705;0.2857142857142857;0.0093497458941444;0.1558314234784823;;;50853.65853658537;49614.98257839721;165853.65853658537;27743.902439024394;;;0.05;0.023;0.033;;;20.0;44.0;19.0;83.0;;;16.7;15.9;15.53;16.73;0.08;0.63;0.063;0.565;6.1;486.0;0.33;0.32;1.2;969;0.009000000000000008;39.0;181.0;30.0;123.0;;;278000.0;863000.0;800000.0;650000.0;1000000.0;;1.0493;3.4712126516440276;;
MUELLERMIRCO;Mueller;Mirco;NJD;23.0;D;;;39.0;11.0;4.0;28.0;190.25;20.5;;;1.0;0.0;1.0;0.0;;;3.0;0.0;1.0;4.0;;;4.0;0.0;2.0;4.0;2.75;2.5;0.9;;;0.10256410256410256;0.0;0.5;0.14285714285714285;0.03550358752968643;0.18635531135531136;;;142564.0243902439;124085.36585365854;21808.951219512197;72560.9756097561;;;0.032;0.0;0.17600000000000002;;;31.0;8.0;3.0;19.0;;;17.0;10.6;9.3;16.68;0.08;0.12;0.10800000000000001;0.414;1.3;175.0;0.16;-0.35;-0.2;1121;-0.018999999999999906;6.0;42.0;3.0;25.0;;;1199000.0;925000.0;894167.0;850000.0;850000.0;19.0;0.1097;2.013201379848637;;
MURPHYCONNOR;Murphy;Connor;CHI;25.0;D;;30.0;73.0;78.0;77.0;76.0;341.36;66.8;;1.0;4.0;6.0;2.0;2.0;;7.0;3.0;11.0;15.0;12.0;;8.0;7.0;17.0;17.0;14.0;18.64;12.6;-0.4;;0.26666666666666666;0.0958904109589041;0.21794871794871795;0.22077922077922077;0.18421052631578946;0.0032488830179354597;0.19709910853385978;;49199.67987804878;136843.20557491286;48288.3787661406;212661.40602582495;254878.04878048782;;0.033;0.055999999999999994;0.059000000000000004;0.08;;30.0;72.0;101.0;81.0;109.0;;18.0;16.8;20.5;19.18;16.37;0.31;0.09;0.067;0.478;4.6;632.0;0.37;-0.07;0.1;986;0.02100000000000002;186.0;237.0;119.0;152.0;;1075833.0;1075999.9999999998;863000.0;3850000.0;3850000.0;3850000.0;22.0;0.3006;3.67580509328894;;
MURPHYRYAN;Murphy;Ryan;MIN;25.0;D;4.0;48.0;37.0;35.0;27.0;21.0;84.64000000000001;33.6;0.0;2.0;4.0;0.0;0.0;2.0;0.0;10.0;9.0;10.0;2.0;3.0;0.0;12.0;13.0;10.0;2.0;5.0;17.84;8.4;-0.1;0.0;0.25;0.35135135135135137;0.2857142857142857;0.07407407407407407;0.23809523809523808;0.015010443127796596;0.1998724915391582;3084.0975609756097;64065.024390243896;28669.793621013134;36835.365853658535;129649.39024390244;35853.65853658537;0.0;0.025;0.066;0.0;0.035;7.0;81.0;61.0;47.0;17.0;25.0;21.1;18.3;18.3;17.3;13.17;19.01;0.4;1.46;0.09699999999999999;0.536;1.9;160.0;0.19;0.06;0.2;939;-0.04299999999999993;41.0;48.0;24.0;36.0;63224.0;1313333.0;826000.0;863000.0;787500.0;700000.0;;;0.347;2.8967688666474265;;
MURPHYTREVOR;Murphy;Trevor;ARI;23.0;D;;;;;;8.0;0.0;8.0;;;;;;1.0;;;;;;2.0;;;;;;3.0;0.0;3.0;0.0;;;;;;0.375;0.0;0.375;;;;;;20813.0081300813;;;;;;;;;;;5.0;;;;;;14.24;;0.77;0.115;0.635;1.1;43.0;0.24;0.01;0.3;;-0.10200000000000009;;14.0;;9.0;;;;;;640000.0;;;0.1357;2.3794081862440657;;
MURRAYRYAN;Murray;Ryan;CBJ;25.0;D;;66.0;12.0;82.0;60.0;44.0;564.1600000000001;52.8;;4.0;1.0;4.0;2.0;1.0;;17.0;2.0;21.0;9.0;11.0;;21.0;3.0;25.0;11.0;12.0;60.64;14.4;0.0;;0.3181818181818182;0.25;0.3048780487804878;0.18333333333333332;0.2727272727272727;0.0022738648176645043;0.2658240946045824;;133922.77700348434;170439.0243902439;35760.0;187915.74279379158;126321.13821138213;;0.065;0.125;0.044000000000000004;0.09;;62.0;8.0;90.0;52.0;34.0;;19.9;18.9;22.8;18.33;18.44;0.46;0.28;0.075;0.42;3.9;337.0;0.3;-0.18;0.3;1009;-0.0020000000000000018;110.0;85.0;71.0;56.0;;3494167.0;3494000.0;894000.0;2825000.0;2825000.0;2825000.0;;0.2993;2.8173982379543956;;
MUZZINJAKE;Muzzin;Jake;LAK;29.0;D;45.0;76.0;76.0;82.0;82.0;74.0;11.2;78.0;7.0;5.0;10.0;8.0;9.0;8.0;9.0;19.0;31.0;32.0;19.0;34.0;16.0;24.0;41.0;40.0;28.0;42.0;56.0;35.0;12.2;0.35555555555555557;0.3157894736842105;0.5394736842105263;0.4878048780487805;0.34146341463414637;0.5675675675675675;0.01009133518518428;0.4346090956167978;19807.54573170732;38617.88617886179;22605.591909577633;100000.0;142857.14285714287;85946.5737514518;0.091;0.028999999999999998;0.057999999999999996;0.039;0.073;77.0;175.0;173.0;203.0;184.0;154.0;17.9;19.0;22.7;23.1;22.3;21.65;2.42;2.25;0.09;0.527;14.0;825.0;0.65;0.39;3.1;964;-0.010000000000000009;388.0;352.0;259.0;231.0;577500.0;1000000.0;1000000.0;4000000.0;4000000.0;4000000.0;4000000.0;20.0;2.894;6.114503052531654;D;40.0
MYERSTYLER;Myers;Tyler;WPG;28.0;D;39.0;62.0;71.0;73.0;11.0;82.0;635.76;59.8;3.0;9.0;7.0;9.0;2.0;6.0;5.0;13.0;21.0;18.0;3.0;30.0;8.0;22.0;28.0;27.0;5.0;36.0;106.63999999999999;23.6;1.7;0.20512820512820512;0.3548387096774194;0.39436619718309857;0.3698630136986301;0.45454545454545453;0.43902439024390244;0.006652962052848904;0.36962766174611833;326981.70731707313;189024.39024390245;170078.39721254355;181345.98012646794;147560.9756097561;152777.77777777778;0.063;0.091;0.055999999999999994;0.064;0.11;48.0;99.0;124.0;140.0;16.0;150.0;21.3;21.9;24.6;22.6;22.2;21.43;1.77;2.07;0.098;0.45899999999999996;11.9;810.0;0.51;0.2;2.1;1062;-0.014999999999999902;40.0;304.0;23.0;211.0;5500000.0;5500000.0;5500000.0;5500000.0;5500000.0;5500000.0;5500000.0;19.0;2.6232;4.830592526625884;D;30.0
NELSONCASEY;Nelson;Casey;BUF;26.0;D;;;;7.0;11.0;37.0;176.8888888888889;18.333333333333332;;;;0.0;0.0;3.0;;;;4.0;0.0;5.0;;;;4.0;0.0;8.0;10.666666666666666;4.0;-0.2;;;;0.5714285714285714;0.0;0.21621621621621623;0.05549509796614043;0.2625482625482625;;;;19740.853658536587;87195.12195121952;36661.58536585366;;;;0.0;0.047;;;;5.0;10.0;48.0;;;;14.8;12.6;18.78;0.21;0.36;0.069;0.489;3.0;229.0;0.16;-0.49;0.3;971;0.049000000000000044;19.0;103.0;12.0;66.0;;;;925000.0;650000.0;650000.0;;;0.3033;2.536299140900209;;
NEMETHPATRIK;Nemeth;Patrik;COL;26.0;D;;8.0;22.0;38.0;40.0;68.0;404.16;35.2;;0.0;0.0;0.0;0.0;3.0;;0.0;3.0;8.0;3.0;12.0;;0.0;3.0;8.0;3.0;15.0;27.759999999999998;5.8;6.2;;0.0;0.13636363636363635;0.21052631578947367;0.075;0.22058823529411764;0.006928979248656248;0.12849563748944554;;84878.0487804878;77804.87804878049;52134.14634146342;146341.46341463414;52243.90243902439;;0.0;0.0;0.0;0.061;;3.0;16.0;36.0;46.0;73.0;;13.8;16.2;15.6;15.78;19.86;0.06;0.04;0.12;0.265;5.1;527.0;0.24;0.27;0.2;972;-0.04899999999999993;91.0;144.0;61.0;101.0;;870000.0;870000.0;900000.0;900000.0;945000.0;;;0.7902;2.6962244096249;;
NESSAARON;Ness;Aaron;WSH;28.0;D;;20.0;;8.0;2.0;8.0;42.75;9.5;;1.0;;0.0;0.0;0.0;;2.0;;2.0;0.0;1.0;;3.0;;2.0;0.0;1.0;1.25;1.5;0.0;;0.15;;0.25;0.0;0.125;0.0079296875;0.13125;;71138.21138211382;;28048.780487804877;14939.024390243903;59756.09756097561;;0.043;;0.0;0.0;;23.0;;8.0;0.0;2.0;;14.8;;12.4;12.83;12.73;0.0;0.0;0.128;0.385;0.3;41.0;-0.06;-0.12;0.0;923;-0.04800000000000004;1.0;3.0;1.0;2.0;;875000.0;;575000.0;612500.0;612500.0;;;0.0039;1.6223981681652104;;
NIKUSAMI;Niku;Sami;WPG;22.0;D;;;;;;1.0;0.0;1.0;;;;;;1.0;;;;;;0.0;;;;;;1.0;0.0;1.0;0.0;;;;;;1.0;0.0;1.0;;;;;;9451.219512195123;;;;;;;;;;;2.0;;;;;;15.22;;0.0;0.273;0.5;0.5;8.0;0.8;0.0;0.2;;-0.04200000000000004;;3.0;;2.0;;;;;;775000.0;;;0.0332;2.4881449807248197;;
NISKANENMATT;Niskanen;Matt;WSH;32.0;D;40.0;81.0;82.0;82.0;78.0;68.0;28.160000000000004;78.2;4.0;10.0;4.0;5.0;5.0;7.0;10.0;36.0;27.0;27.0;34.0;22.0;14.0;46.0;31.0;32.0;39.0;29.0;39.440000000000005;35.4;4.0;0.35;0.5679012345679012;0.3780487804878049;0.3902439024390244;0.5;0.4264705882352941;0.0057384759037345185;0.43544408428833736;80139.37282229964;49390.243902439026;185483.87096774194;179687.5;140243.9024390244;164423.8856181665;0.06;0.062;0.034;0.033;0.096;67.0;162.0;117.0;150.0;154.0;120.0;20.4;21.3;22.4;24.7;22.18;22.61;1.84;0.51;0.11599999999999999;0.386;9.9;666.0;0.44;-0.11;1.8;1013;-0.028999999999999915;340.0;277.0;216.0;182.0;2300000.0;2300000.0;5750000.0;5750000.0;5750000.0;5750000.0;5750000.0;21.0;2.6309;4.81766702951163;D;30.0
NURSEDARNELL;Nurse;Darnell;EDM;23.0;D;;;2.0;69.0;44.0;82.0;930.6875;49.25;;;0.0;3.0;5.0;6.0;;;0.0;7.0;6.0;20.0;;;0.0;10.0;11.0;26.0;86.1875;11.75;11.0;;;0.0;0.14492753623188406;0.25;0.3170731707317073;0.014325783669234753;0.17800017674089785;;;2048.7804878048782;72618.29268292683;42113.80487804878;33205.11538461538;;;0.0;0.025;0.078;;;2.0;120.0;85.0;194.0;;;17.0;20.2;17.02;22.25;0.12;0.48;0.08199999999999999;0.44;9.0;895.0;0.48;-0.35;1.0;995;0.006000000000000005;145.0;366.0;110.0;277.0;;;84000.0;863000.0;863333.0;863333.0;;;2.2741;4.070704656386761;D;22.0
NUTIVAARAMARKUS;Nutivaara;Markus;CBJ;24.0;D;;;;;66.0;61.0;6.25;63.5;;;;;2.0;7.0;;;;;5.0;16.0;;;;;7.0;23.0;64.0;15.0;16.5;;;;;0.10606060606060606;0.3770491803278688;0.018358701845850946;0.24155489319423745;;;;;93998.25783972126;26440.88016967126;;;;;0.079;;;;;66.0;79.0;;;;;13.22;16.03;0.19;0.56;0.081;0.5379999999999999;8.4;533.0;0.49;0.37;1.9;1020;-0.020999999999999908;134.0;156.0;90.0;113.0;;;;;817500.0;817500.0;2700000.0;;1.676;4.236437693962588;;
ODUYAJOHNNY;Oduya;Johnny; PHI;37.0;D;48.0;77.0;76.0;82.0;52.0;52.0;170.56;67.8;3.0;3.0;2.0;4.0;2.0;4.0;9.0;13.0;8.0;17.0;7.0;4.0;12.0;16.0;10.0;21.0;9.0;8.0;24.56;12.8;-3.9;0.25;0.2077922077922078;0.13157894736842105;0.25609756097560976;0.17307692307692307;0.15384615384615385;0.002186181560603561;0.19539863217655262;165040.63414634144;198075.45731707316;313546.34146341466;178571.42857142858;264227.6422764228;79268.29268292683;0.057999999999999996;0.036000000000000004;0.026000000000000002;0.063;0.079;52.0;83.0;76.0;63.0;37.0;59.0;20.5;20.1;20.3;20.4;18.27;17.11;0.17;0.03;0.079;0.392;3.2;344.0;0.2;0.05;0.1;969;0.020000000000000018;118.0;109.0;70.0;78.0;3383333.0;3375000.0;3383000.0;3750000.0;3750000.0;1000000.0;;;0.2639;3.2230521259044678;;
OESTERLEJORDAN;Oesterle;Jordan;CHI;26.0;D;;;6.0;17.0;2.0;55.0;438.5;20.0;;;0.0;0.0;0.0;5.0;;;1.0;5.0;0.0;10.0;;;1.0;5.0;0.0;15.0;35.1875;5.25;1.8;;;0.16666666666666666;0.29411764705882354;0.0;0.2727272727272727;0.013538330378335095;0.18337789661319073;;;6585.365853658536;31802.439024390238;14268.292682926829;29065.040650406507;;;0.0;0.0;0.0;;;7.0;24.0;2.0;99.0;;;14.7;21.7;17.28;20.52;0.35;1.07;0.076;0.57;5.5;614.0;0.46;-0.22;0.7;889;0.027000000000000024;9.0;231.0;3.0;136.0;;;90000.0;767000.0;585000.0;650000.0;650000.0;19.0;1.1633;3.4996267712113185;;
OGARAROB;O'Gara;Rob; NYR;25.0;D;;;;;3.0;30.0;182.25;16.5;;;;;0.0;0.0;;;;;0.0;3.0;;;;;0.0;3.0;2.25;1.5;3.0;;;;;0.0;0.1;0.0025000000000000005;0.05;;;;;33841.46341463414;112804.87804878049;;;;;0.053;;;;;2.0;21.0;;;;;16.02;15.51;0.0;0.0;0.081;0.45;0.9;193.0;0.01;0.04;-0.3;1053;0.013000000000000012;3.0;61.0;3.0;35.0;;;;;925000.0;925000.0;874125.0;;0.0135;1.9826402248581185;;
OLEKSIAKJAMIE;Oleksiak;Jamie; PIT;26.0;D;16.0;7.0;36.0;19.0;41.0;68.0;432.56000000000006;34.2;0.0;0.0;1.0;0.0;5.0;5.0;2.0;0.0;7.0;2.0;2.0;12.0;2.0;0.0;8.0;2.0;7.0;17.0;34.96;6.8;6.1;0.125;0.0;0.2222222222222222;0.10526315789473684;0.17073170731707318;0.25;0.006775447340827006;0.14553618123900539;46734.04878048781;116880.10975609758;44835.36585365854;101371.9512195122;65625.0;47057.95121951219;0.0;0.0;0.027999999999999997;0.0;0.07200000000000001;11.0;5.0;36.0;13.0;33.0;81.0;14.8;17.8;13.4;12.7;16.22;16.66;0.15;0.26;0.09;0.439;6.1;514.0;0.3;0.14;0.8;970;-0.0029999999999998916;67.0;170.0;45.0;120.0;479024.0;1369167.0;817000.0000000001;875000.0;918750.0;964688.0;2137500.0;;1.3216;3.11859808484158;;
OLOFSSONGUSTAV;Olofsson;Gustav;MIN;24.0;D;;;;2.0;13.0;41.0;269.5555555555556;18.666666666666668;;;;0.0;0.0;0.0;;;;0.0;3.0;8.0;;;;0.0;3.0;8.0;10.888888888888891;3.6666666666666665;-0.2;;;;0.0;0.23076923076923078;0.1951219512195122;0.010288638028536442;0.14196372732958099;;;;19390.243902439026;42012.19512195122;45312.5;;;;0.0;0.094;;;;1.0;7.0;22.0;;;;9.2;13.48;12.77;0.67;0.06;0.09;0.452;2.3;209.0;0.11;0.55;0.2;1002;-0.0020000000000000018;21.0;48.0;13.0;29.0;;;;795000.0;795000.0;725000.0;725000.0;19.0;0.0705;2.217330174649445;;
ONEILLWILL;O'Neill;Will;PHI;30.0;D;;;;;;1.0;0.0;1.0;;;;;;0.0;;;;;;0.0;;;;;;0.0;0.0;0.0;0.0;;;;;;0.0;0.0;0.0;;;;;;7469.512195121952;;;;;;;;;;;3.0;;;;;;9.42;;0.0;0.0;0.5;0.0;3.0;-0.08;0.0;0.0;;0.0;;3.0;;3.0;;;;;;612500.0;;;0.0001;1.670109482925187;;
ORLOVDMITRY;Orlov;Dmitry;WSH;27.0;D;5.0;54.0;;82.0;82.0;82.0;147.0;75.0;0.0;3.0;;8.0;6.0;10.0;1.0;8.0;;21.0;27.0;21.0;1.0;11.0;;29.0;33.0;31.0;77.0;26.0;4.1;0.2;0.2037037037037037;;0.35365853658536583;0.4024390243902439;0.3780487804878049;0.007690211179739019;0.30757000903342363;6374.695121951219;53880.266075388034;;68965.5172413793;77878.78787878787;164516.12903225806;0.0;0.051;;0.08900000000000001;0.1;1.0;59.0;;90.0;125.0;125.0;14.9;19.6;;16.0;19.53;23.13;1.2;1.16;0.102;0.449;11.2;875.0;0.43;0.27;1.8;1030;-0.008999999999999897;249.0;243.0;167.0;167.0;104545.0;900000.0;;2000000.0;2570000.0;5100000.0;5100000.0;23.0;2.413;4.921067288762429;D;35.0
ORPIKBROOKS;Orpik;Brooks;WSH;38.0;D;46.0;72.0;78.0;41.0;79.0;81.0;222.16;70.2;0.0;2.0;0.0;3.0;0.0;0.0;8.0;11.0;19.0;7.0;14.0;10.0;8.0;13.0;19.0;10.0;14.0;10.0;10.959999999999999;13.2;-5.7;0.17391304347826086;0.18055555555555555;0.24358974358974358;0.24390243902439024;0.17721518987341772;0.12345679012345678;0.0017859360272426319;0.19043879360747082;262957.31707317074;253283.30206378986;275353.0166880616;275000.0;378484.3205574913;543292.6829268292;0.0;0.04;0.0;0.09699999999999999;0.09300000000000001;32.0;50.0;66.0;31.0;93.0;54.0;22.3;21.2;21.8;19.8;17.78;19.36;0.05;0.02;0.08;0.35600000000000004;2.9;580.0;-0.01;-1.42;-0.9;1019;0.0030000000000000027;181.0;133.0;126.0;75.0;3750000.0;3750000.0;5500000.0;5500000.0;5500000.0;5500000.0;;19.0;0.367;2.6467933059720306;;
OUELLETXAVIER;Ouellet;Xavier;DET;25.0;D;;4.0;21.0;5.0;66.0;45.0;577.3599999999999;28.2;;0.0;2.0;0.0;3.0;0.0;;0.0;1.0;1.0;9.0;7.0;;0.0;3.0;1.0;12.0;7.0;19.44;4.6;-0.5;;0.0;0.14285714285714285;0.2;0.18181818181818182;0.15555555555555556;0.00502414705704749;0.13604617604617603;;43617.902439024394;22963.414634146335;40853.65853658537;47957.317073170736;97996.51567944253;;0.0;0.07400000000000001;0.0;0.078;;4.0;27.0;4.0;88.0;57.0;;14.6;16.4;16.2;17.97;13.86;0.12;0.03;0.075;0.465;2.1;254.0;0.22;-0.39;-0.1;1005;0.015000000000000013;176.0;100.0;124.0;79.0;;894167.0;268999.99999999994;670000.0;715000.0;1250000.0;700000.0;19.0;0.129;2.2513047186871753;;
PARAYKOCOLTON;Parayko;Colton;STL;25.0;D;;;;79.0;81.0;82.0;1.5555555555555556;80.66666666666667;;;;9.0;4.0;6.0;;;;24.0;31.0;29.0;;;;33.0;35.0;35.0;0.888888888888889;34.333333333333336;0.1;;;;0.4177215189873418;0.43209876543209874;0.4268292682926829;3.526932364939226e-05;0.4255498509040411;;;;25077.9748706578;24236.49825783972;157142.85714285713;;;;0.055;0.092;;;;165.0;188.0;212.0;;;;19.4;21.2;22.61;1.77;1.94;0.075;0.478;11.4;904.0;0.66;0.01;1.9;1009;0.020000000000000018;384.0;394.0;253.0;287.0;;;;859000.0000000001;858750.0;5500000.0;5500000.0;22.0;2.37;6.064936541245473;D;37.0
PATERYNGREG;Pateryn;Greg;DAL;28.0;D;3.0;;17.0;38.0;36.0;73.0;408.5;41.0;0.0;;0.0;1.0;1.0;1.0;0.0;;0.0;6.0;8.0;12.0;0.0;;0.0;7.0;9.0;13.0;22.1875;7.25;0.6;0.0;;0.0;0.18421052631578946;0.25;0.1780821917808219;0.010633262101634863;0.12245854361932226;3062.6341463414633;;28195.12195121951;37205.57491289199;39024.39024390244;54784.24015009381;0.0;;0.0;0.031;0.076;0.0;;10.0;32.0;42.0;100.0;9.6;;12.7;16.7;15.42;19.62;0.05;0.06;0.086;0.315;4.2;552.0;0.28;-0.74;-0.3;976;0.007000000000000006;90.0;216.0;65.0;144.0;83712.0;;136000.0;562000.0;800000.0;800000.0;2250000.0;;0.6386;2.9419141865647447;;
