"","Player","Team","Position","Age","Date of Birth","Birth City","Birth State/Province","Birth Country","Nationality","Height (in)","Weight (lbs)","Draft Year","Draft Team","Draft Round","Round Pick","Overall Draft Position"
"872","Pierre-Edouard Bellemare","PHI","L","33","1985-03-06","Le Blanc-Mesnil","","FRA","FRA","72","198","-","-","-","-","-"
"99","R.J. Umberger","PHI","C","36","1982-05-03","Pittsburgh","PA","USA","USA","74","214","2001","VAN","1","16","16"
"66","Radim Vrbata","VAN","R","37","1981-06-13","Mlada Boleslav","","CZE","CZE","73","194","1999","COL","7","26","212"
"606","Radko Gudas","T.B","D","28","1990-06-05","Prague","","CZE","CZE","72","204","2010","T.B","3","6","66"
"826","Raman Hrabarenka","N.J","D","26","1992-08-24","Mogilev","","BLR","BLR","76","230","-","-","-","-","-"
"702","Raphael Diaz","CGY","D","32","1986-01-09","Baar","","CHE","CHE","71","197","-","-","-","-","-"
"593","Rasmus Rissanen","CAR","D","27","1991-07-13","Kuopio","","FIN","FIN","75","217","2009","CAR","6","27","178"
"853","Rasmus Ristolainen","BUF","D","24","1994-10-27","Turku","","FIN","FIN","76","215","2013","BUF","1","8","8"
"729","Reid Boucher","N.J","C","25","1993-09-08","Lansing","MI","USA","USA","70","195","2011","N.J","4","8","99"
"558","Reilly Smith","BOS","R","27","1991-04-01","Toronto","ON","CAN","CAN","72","185","2009","DAL","3","8","69"
"272","Rene Bourque","ANA, CBJ, MTL","R","36","1981-12-10","Lac La Biche","AB","CAN","CAN","74","217","-","-","-","-","-"
"300","Rich Clune","NSH","L","31","1987-04-25","Toronto","ON","CAN","CAN","70","207","2005","DAL","3","10","71"
"568","Richard Panik","TOR","R","27","1991-02-07","Martin","","SVK","SVK","73","208","2009","T.B","2","22","52"
"131","Rick Nash","NYR","R","34","1984-06-16","Brampton","ON","CAN","CAN","76","211","2002","CBJ","1","1","1"
"776","Rickard Rakell","ANA","C","25","1993-05-05","Sundbyberg","","SWE","SWE","74","202","2011","ANA","1","30","30"
"407","Riley Nash","CAR","C","29","1989-05-09","Consort","AB","CAN","CAN","73","190","2007","EDM","1","21","21"
"649","Riley Sheahan","DET","C","27","1991-12-07","St. Catharines","ON","CAN","CAN","75","214","2010","DET","1","21","21"
"384","Rob Klinkhammer","ARI, EDM, PIT","L","32","1986-08-12","Lethbridge","AB","CAN","CAN","75","214","-","-","-","-","-"
"50","Rob Scuderi","PIT","D","39","1978-12-30","Syosset","NY","USA","USA","73","216","1998","PIT","5","20","134"
"427","Robert Bortuzzo","PIT, STL","D","29","1989-03-18","Thunder Bay","ON","CAN","CAN","76","216","2007","PIT","3","17","78"
"40","Robyn Regehr","L.A","D","38","1980-04-19","Recife","","BRA","CAN","75","222","1998","COL","1","19","19"
"732","Rocco Grimaldi","FLA","C","25","1993-02-08","Anaheim","CA","USA","USA","66","180","2011","FLA","2","3","33"
"472","Roman Josi","NSH","D","28","1990-06-01","Bern","","CHE","CHE","73","201","2008","NSH","2","8","38"
"264","Roman Polak","TOR","D","32","1986-04-28","Ostrava","","CZE","CZE","74","240","2004","STL","6","17","180"
"73","Ron Hainsey","CAR","D","37","1981-03-24","Bolton","CT","USA","USA","75","205","2000","MTL","1","13","13"
"861","Ronalds Kenins","VAN","L","27","1991-02-28","Riga","","LVA","LVA","72","201","-","-","-","-","-"
"581","Ryan Bourque","NYR","C","27","1991-01-03","Boxford","MA","USA","USA","69","188","2009","NYR","3","19","80"
"256","Ryan Callahan","T.B","R","33","1985-03-21","Rochester","NY","USA","USA","70","187","2004","NYR","4","29","127"
"371","Ryan Carter","MIN","L","35","1983-08-03","White Bear Lake","MN","USA","USA","73","205","-","-","-","-","-"
"135","Ryan Craig","CBJ","C","36","1982-01-06","Abbotsford","BC","CAN","CAN","74","213","2002","T.B","8","26","255"
"547","Ryan Ellis","NSH","D","27","1991-01-03","Hamilton","ON","CAN","CAN","70","180","2009","NSH","1","11","11"
"688","Ryan Garbutt","DAL","C","33","1985-08-12","Edmonton","AB","CAN","CAN","72","195","-","-","-","-","-"
"179","Ryan Getzlaf","ANA","C","33","1985-05-10","Regina","SK","CAN","CAN","76","225","2003","ANA","1","19","19"
"328","Ryan Hamilton","EDM","L","33","1985-04-15","Oshawa","ON","CAN","CAN","74","219","-","-","-","-","-"
"843","Ryan Hartman","CHI","L","24","1994-09-20","Hilton Head Isl.","SC","USA","USA","72","181","2013","CHI","1","30","30"
"657","Ryan Johansen","CBJ","C","26","1992-07-31","Vancouver","BC","CAN","CAN","75","218","2010","CBJ","1","4","4"
"182","Ryan Kesler","ANA","C","34","1984-08-31","Livonia","MI","USA","USA","74","206","2003","VAN","1","23","23"
"62","Ryan Malone","NYR","L","39","1979-12-01","Pittsburgh","PA","USA","USA","76","224","1999","PIT","4","19","115"
"429","Ryan McDonagh","NYR","D","29","1989-06-13","St. Paul","MN","USA","USA","73","215","2007","MTL","1","12","12"
"761","Ryan Murphy","CAR","D","25","1993-03-31","Aurora","ON","CAN","CAN","71","181","2011","CAR","1","12","12"
"791","Ryan Murray","CBJ","D","25","1993-09-27","Regina","SK","CAN","CAN","73","205","2012","CBJ","1","2","2"
"750","Ryan Nugent-Hopkins","EDM","C","25","1993-04-12","Burnaby","BC","CAN","CAN","72","184","2011","EDM","1","1","1"
"530","Ryan O'Reilly","COL","C","27","1991-02-07","Clinton","ON","CAN","CAN","73","216","2009","COL","2","3","33"
"312","Ryan Reaves","STL","R","31","1987-01-20","Winnipeg","MB","CAN","CAN","73","225","2005","STL","5","31","156"
"622","Ryan Spooner","BOS","C","26","1992-01-30","Ottawa","ON","CAN","CAN","70","191","2010","BOS","2","15","45"
"608","Ryan Stanton","VAN","D","29","1989-07-20","St. Albert","AB","CAN","CAN","73","205","-","-","-","-","-"
"754","Ryan Strome","NYI","C, R","25","1993-07-11","Mississauga","ON","CAN","CAN","73","194","2011","NYI","1","5","5"
"170","Ryan Suter","MIN","D","33","1985-01-21","Madison","WI","USA","USA","74","208","2003","NSH","1","7","7"
"340","Ryan White","PHI","C","30","1988-03-17","Brandon","MB","CAN","CAN","72","200","2006","MTL","3","3","66"
"376","Ryan Wilson","COL","D","31","1987-02-03","Windsor","ON","CAN","CAN","73","210","-","-","-","-","-"
"119","Ryane Clowe","N.J","L","36","1982-09-30","St. John's","NL","CAN","CAN","75","188","2001","S.J","6","10","175"
"876","Sam Bennett","CGY","C","22","1996-06-20","Holland Landing","ON","CAN","CAN","73","195","2014","CGY","1","4","4"
"671","Sam Carrick","TOR","C","26","1992-02-04","Markham","ON","CAN","CAN","72","204","2010","TOR","5","24","144"
"401","Sam Gagner","ARI","C","29","1989-08-10","London","ON","CAN","CAN","71","200","2007","EDM","1","6","6"
"874","Sam Reinhart","BUF","C","23","1995-11-06","West Vancouver","BC","CAN","CAN","73","192","2014","BUF","1","2","2"
"573","Sami Vatanen","ANA","D","27","1991-06-03","Jyväskylä","","FIN","FIN","70","185","2009","ANA","4","15","106"
"42","Scott Gomez","N.J","C","38","1979-12-23","Anchorage","AK","USA","USA","71","200","1998","N.J","1","27","27"
"26","Scott Hannan","S.J","D","39","1979-01-23","Richmond","BC","CAN","CAN","73","215","1997","S.J","1","23","23"
"746","Scott Harrington","PIT","D","25","1993-03-10","Kingston","ON","CAN","CAN","74","207","2011","PIT","2","24","54"
"72","Scott Hartnell","CBJ","L","36","1982-04-18","Regina","SK","CAN","CAN","74","215","2000","NSH","1","6","6"
"801","Scott Laughton","PHI","C","24","1994-05-30","Oakville","ON","CAN","CAN","73","190","2012","PHI","1","20","20"
"706","Scott Wilson","PIT","L","26","1992-04-24","Oakville","ON","CAN","CAN","71","186","2011","PIT","7","28","209"
"137","Scottie Upshall","FLA","R","35","1983-10-07","Fort McMurray","AB","CAN","CAN","72","200","2002","NSH","1","6","6"
"148","Sean Bergenheim","FLA, MIN","L","34","1984-02-08","Helsinki","","FIN","FIN","71","201","2002","NYI","1","22","22"
"508","Sean Collins","CBJ","C","29","1988-12-29","Saskatoon","SK","CAN","CAN","73","198","2008","CBJ","7","6","187"
"757","Sean Couturier","PHI","C","26","1992-12-07","Phoenix","AZ","USA","CAN","75","211","2011","PHI","1","8","8"
"851","Sean Monahan","CGY","C","24","1994-10-12","Brampton","ON","CAN","CAN","75","200","2013","CGY","1","6","6"
"2","Sergei Gonchar","DAL, MTL","D","44","1974-04-13","Chelyabinsk","","RUS","RUS","74","210","1992","WSH","1","14","14"
"777","Seth Griffith","BOS","C","25","1993-01-04","Wallaceburg","ON","CAN","CAN","69","190","2012","BOS","5","10","131"
"590","Seth Helgeson","N.J","D","28","1990-10-08","Faribault","MN","USA","USA","76","219","2009","N.J","4","23","114"
"849","Seth Jones","NSH","D","24","1994-10-03","Arlington","TX","USA","USA","76","210","2013","NSH","1","4","4"
"7","Shane Doan","ARI","R","42","1976-10-10","Halkirk","AB","CAN","CAN","73","223","1995","WIN","1","7","7"
"215","Shane O'Brien","FLA","D","35","1983-08-09","Port Hope","ON","CAN","CAN","75","230","2003","ANA","8","21","250"
"718","Shane Prince","OTT","L","26","1992-11-16","Rochester","NY","USA","USA","71","193","2011","OTT","2","31","61"
"49","Shawn Horcoff","DAL","C","40","1978-09-17","Trail","BC","CAN","CAN","73","210","1998","EDM","4","13","99"
"364","Shawn Matthias","VAN","L","30","1988-02-19","Mississauga","ON","CAN","CAN","76","231","2006","DET","2","17","47"
"19","Shawn Thornton","FLA","L","41","1977-07-23","Oshawa","ON","CAN","CAN","74","217","1997","TOR","7","29","190"
"813","Shayne Gostisbehere","PHI","D","25","1993-04-20","Pembroke Pines","FL","USA","USA","71","180","2012","PHI","3","17","78"
"191","Shea Weber","NSH","D","33","1985-08-14","Sicamous","BC","CAN","CAN","76","229","2003","NSH","2","19","49"
"278","Sidney Crosby","PIT","C","31","1987-08-07","Cole Harbour","NS","CAN","CAN","71","200","2005","PIT","1","1","1"
"528","Simon Despres","ANA, PIT","D","27","1991-07-27","Laval","QC","CAN","CAN","76","218","2009","PIT","1","30","30"
"41","Simon Gagne","BOS","L","38","1980-02-29","Ste. Foy","QC","CAN","CAN","73","195","1998","PHI","1","22","22"
"810","Slater Koekkoek","T.B","D","24","1994-02-18","Winchester","ON","CAN","CAN","74","193","2012","T.B","1","10","10"
"470","Slava Voynov","L.A","D","28","1990-01-15","Chelyabinsk","","RUS","RUS","72","194","2008","L.A","2","2","32"
"668","Stanislav Galiev","WSH","R","26","1992-01-17","Moscow","","RUS","RUS","73","197","2010","WSH","3","26","86"
"566","Stefan Elliott","COL","D","27","1991-01-30","Vancouver","BC","CAN","CAN","73","190","2009","COL","2","19","49"
"799","Stefan Matteau","N.J","C","24","1994-02-23","Chicago","IL","USA","USA","74","220","2012","N.J","1","29","29"
"769","Stefan Noesen","ANA","R","25","1993-02-12","Plano","TX","USA","USA","73","205","2011","OTT","1","21","21"
"9","Stephane Robidas","TOR","D","41","1977-03-03","Sherbrooke","QC","CAN","CAN","71","190","1995","MTL","7","8","164"
"112","Stephane Veilleux","MIN","L","37","1981-11-16","Beauceville","QC","CAN","CAN","73","200","2001","MIN","3","30","93"
"327","Stephen Gionta","N.J","R","35","1983-10-09","Rochester","NY","USA","USA","67","177","-","-","-","-","-"
"94","Stephen Weiss","DET","C","35","1983-04-03","Toronto","ON","CAN","CAN","71","190","2001","FLA","1","4","4"
"176","Steve Bernier","N.J","R","33","1985-03-31","Quebec City","QC","CAN","CAN","75","222","2003","S.J","1","16","16"
"291","Steve Downie","PIT","R","31","1987-04-03","Newmarket","ON","CAN","CAN","71","191","2005","PHI","1","29","29"
"691","Steve Oleksy","WSH","D","32","1986-02-04","Chesterfield","MI","USA","USA","72","188","-","-","-","-","-"
"77","Steve Ott","STL","C","36","1982-08-19","Summerside","PE","CAN","CAN","72","193","2000","DAL","1","25","25"
"390","Steven Kampfer","FLA","D","30","1988-09-24","Ann Arbor","MI","USA","USA","71","198","2007","ANA","4","2","93"
"378","Steven Pinizzotto","EDM","R","34","1984-04-26","Mississauga","ON","CAN","CAN","73","205","-","-","-","-","-"
"452","Steven Stamkos","T.B","C","28","1990-02-07","Markham","ON","CAN","CAN","73","194","2008","T.B","1","1","1"
"511","Stu Bickel","MIN","D","32","1986-10-02","Chanhassen","MN","USA","USA","76","207","-","-","-","-","-"
"772","Stuart Percy","TOR","D","25","1993-05-18","Oakville","ON","CAN","CAN","73","187","2011","TOR","1","25","25"
"839","Sven Andrighetto","MTL","R","25","1993-03-21","Zurich","","CHE","CHE","70","188","2013","MTL","3","25","86"
"762","Sven Baertschi","CGY, VAN","L","26","1992-10-05","Bern","","CHE","CHE","71","190","2011","CGY","1","13","13"
"288","T.J. Oshie","STL","R","31","1986-12-23","Everett","WA","USA","USA","71","195","2005","STL","1","24","24"
"217","Tanner Glass","NYR","L","35","1983-11-29","Regina","SK","CAN","CAN","73","213","2003","FLA","9","4","265"
"800","Tanner Pearson","L.A","L","26","1992-08-10","Kitchener","ON","CAN","CAN","73","201","2012","L.A","1","30","30"
"559","Taylor Beck","NSH","L","27","1991-05-13","St. Catharines","ON","CAN","CAN","74","203","2009","NSH","3","9","70"
"294","Taylor Chorney","PIT","D","31","1987-04-27","Thunder Bay","ON","CAN","USA","72","193","2005","EDM","2","6","36"
"692","Taylor Fedun","S.J","D","30","1988-06-04","Edmonton","AB","CAN","CAN","73","201","-","-","-","-","-"
"655","Taylor Hall","EDM","L","27","1991-11-14","Calgary","AB","CAN","CAN","73","205","2010","EDM","1","1","1"
"383","Teddy Purcell","EDM","L","33","1985-09-08","St. John's","NL","CAN","CAN","74","195","-","-","-","-","-"
"664","Teemu Pulkkinen","DET","L","26","1992-01-02","Vantaa","","FIN","FIN","70","185","2010","DET","4","21","111"
"807","Teuvo Teravainen","CHI","L","24","1994-09-11","Helsinki","","FIN","FIN","71","191","2012","CHI","1","18","18"
"408","Thomas Hickey","NYI","D","29","1989-02-08","Calgary","AB","CAN","CAN","72","183","2007","L.A","1","4","4"
"168","Thomas Vanek","MIN","L","34","1984-01-19","Vienna","","AUT","AUT","74","214","2003","BUF","1","5","5"
"522","Tim Erixon","CBJ, CHI, TOR","D","27","1991-02-24","Port Chester","NY","USA","SWE","74","200","2009","CGY","1","23","23"
"102","Tim Gleason","CAR, WSH","D","35","1983-01-29","Clawson","MI","USA","USA","72","217","2001","OTT","1","23","23"
"104","Tim Jackman","ANA","R","37","1981-11-14","Minot","ND","USA","USA","74","188","2001","CBJ","2","8","38"
"828","Tim Schaller","BUF","C","28","1990-11-16","Merrimack","NH","USA","USA","74","204","-","-","-","-","-"
"273","Tim Sestito","N.J","L","34","1984-08-28","Rome","NY","USA","USA","71","195","-","-","-","-","-"
"420","TJ Brennan","TOR","D","29","1989-04-03","Willingboro","NJ","USA","USA","73","216","2007","BUF","2","1","31"
"494","TJ Brodie","CGY","D","28","1990-06-07","Chatham","ON","CAN","CAN","73","185","2008","CGY","4","23","114"
"391","TJ Galiardi","WPG","L","30","1988-04-22","Calgary","AB","CAN","CAN","74","185","2007","COL","2","25","55"
"714","Tobias Rieder","ARI","R","25","1993-01-10","Landshut","","DEU","DEU","71","186","2011","EDM","4","23","114"
"213","Toby Enstrom","WPG","D","34","1984-11-05","Nordingra","","SWE","SWE","70","180","2003","ATL","8","10","239"
"136","Tom Gilbert","MTL","D","35","1983-01-10","Bloomington","MN","USA","USA","74","210","2002","COL","4","33","129"
"354","Tom Sestito","VAN","L","31","1987-09-28","Rome","NY","USA","USA","77","228","2006","CBJ","3","22","85"
"805","Tom Wilson","WSH","R","24","1994-03-29","Toronto","ON","CAN","CAN","76","218","2012","WSH","1","16","16"
"130","Tomas Fleischmann","ANA, FLA","L","34","1984-05-16","Koprivnice","","CZE","CZE","73","192","2002","DET","2","33","63"
"806","Tomas Hertl","S.J","C","25","1993-11-12","Praha","","CZE","CZE","74","215","2012","S.J","1","17","17"
"733","Tomas Jurco","DET","L","25","1992-12-28","Kosice","","SVK","SVK","74","188","2011","DET","2","5","35"
"81","Tomas Kopecky","FLA","R","36","1982-02-05","Ilava","","SVK","SVK","75","210","2000","DET","2","8","38"
"110","Tomas Plekanec","MTL","C","36","1982-10-31","Kladno","","CZE","CZE","71","190","2001","MTL","3","8","71"
"560","Tomas Tatar","DET","L","28","1990-12-01","Ilava","","SVK","SVK","70","182","2009","DET","2","30","60"
"588","Tomas Vincour","COL","C","28","1990-11-19","Brno","","CZE","CZE","74","204","2009","DAL","5","8","129"
"506","Tommy Wingels","S.J","C","30","1988-04-12","Evanston","IL","USA","USA","72","200","2008","S.J","6","26","177"
"784","Torey Krug","BOS","D","27","1991-04-12","Livonia","MI","USA","USA","69","186","-","-","-","-","-"
"255","Torrey Mitchell","BUF, MTL","C","33","1985-01-30","Greenfield Park","QC","CAN","CAN","71","186","2004","S.J","4","28","126"
"479","Travis Hamonic","NYI","D","28","1990-08-16","St. Malo","MB","CAN","CAN","74","205","2008","NYI","2","23","53"
"88","Travis Moen","DAL, MTL","L","36","1982-04-06","Stewart Valley","SK","CAN","CAN","74","215","2000","CGY","5","25","155"
"267","Travis Morin","DAL","C","34","1984-01-09","Minneapolis","MN","USA","USA","73","200","2004","WSH","9","5","263"
"233","Travis Zajac","N.J","C","33","1985-05-13","Winnipeg","MB","CAN","CAN","74","185","2004","N.J","1","20","20"
"138","Trevor Daley","DAL","D","35","1983-10-09","Toronto","ON","CAN","CAN","71","195","2002","DAL","2","13","43"
"337","Trevor Lewis","L.A","C","31","1987-01-08","Salt Lake City","UT","USA","USA","73","202","2006","L.A","1","17","17"
"382","Trevor Smith","TOR","C","33","1985-02-08","Ottawa","ON","CAN","CAN","73","195","-","-","-","-","-"
"864","Trevor van Riemsdyk","CHI","D","27","1991-07-24","Middletown","NJ","USA","USA","74","192","-","-","-","-","-"
"218","Troy Bodie","TOR","R","33","1985-01-25","Portage La Prairie","MB","CAN","CAN","77","226","2003","EDM","9","17","278"
"265","Troy Brouwer","WSH","R","33","1985-08-17","Vancouver","BC","CAN","CAN","75","213","2004","CHI","7","21","214"
"96","Tuomo Ruutu","N.J","L","35","1983-02-16","Vantaa","","FIN","FIN","72","200","2001","CHI","1","9","9"
"731","Ty Rattie","STL","R","25","1993-02-05","Calgary","AB","CAN","CAN","71","183","2011","STL","2","2","32"
"651","Tye McGinn","ARI, S.J","L","28","1990-07-29","Fergus","ON","CAN","CAN","75","218","2010","PHI","4","29","119"
"519","Tyler Bozak","TOR","C","32","1986-03-19","Regina","SK","CAN","CAN","73","199","-","-","-","-","-"
"468","Tyler Ennis","BUF","C, L","29","1989-10-06","Edmonton","AB","CAN","CAN","69","161","2008","BUF","1","26","26"
"863","Tyler Gaudet","ARI","C","25","1993-04-04","Hamilton","ON","CAN","CAN","75","205","-","-","-","-","-"
"712","Tyler Graovac","MIN","C","25","1993-04-27","Brampton","ON","CAN","CAN","77","208","2011","MIN","7","10","191"
"516","Tyler Johnson","T.B","C","28","1990-07-29","Spokane","WA","USA","USA","68","183","-","-","-","-","-"
"253","Tyler Kennedy","NYI, S.J","C","32","1986-07-15","Sault Ste. Marie","ON","CAN","CAN","71","185","2004","PIT","4","1","99"
"460","Tyler Myers","BUF, WPG","D","28","1990-02-01","Houston","TX","USA","CAN","80","229","2008","BUF","1","12","12"
"635","Tyler Pitlick","EDM","C, R","27","1991-11-01","Minneapolis","MN","USA","USA","74","200","2010","EDM","2","1","31"
"658","Tyler Seguin","DAL","C","26","1992-01-31","Brampton","ON","CAN","CAN","73","200","2010","BOS","1","2","2"
"621","Tyler Toffoli","L.A","C","26","1992-04-24","Scarborough","ON","CAN","CAN","72","197","2010","L.A","2","17","47"
"748","Tyler Wotherspoon","CGY","D","25","1993-03-12","Burnaby","BC","CAN","CAN","74","207","2011","CGY","2","27","57"
"562","Tyson Barrie","COL","D","27","1991-07-26","Victoria","BC","CAN","CAN","70","190","2009","COL","3","3","64"
"203","Tyson Strachan","BUF","D","34","1984-10-30","Melfort","SK","CAN","CAN","75","210","2003","CAR","5","1","137"
"855","Valeri Nichushkin","DAL","R","23","1995-03-04","Chelyabinsk","","RUS","RUS","76","210","2013","DAL","1","10","10"
"132","Valtteri Filppula","T.B","C","34","1984-03-20","Vantaa","","FIN","FIN","72","196","2002","DET","3","32","95"
"126","Vernon Fiddler","DAL","C","38","1980-05-09","Edmonton","AB","CAN","CAN","71","205","-","-","-","-","-"
"373","Victor Bartley","NSH","D","30","1988-02-17","Ottawa","ON","CAN","CAN","72","217","-","-","-","-","-"
"539","Victor Hedman","T.B","D","27","1990-12-18","Ornskoldsvik","","SWE","SWE","78","223","2009","T.B","1","2","2"
"738","Victor Rask","CAR","C","25","1993-03-01","Leksand","","SWE","SWE","74","200","2011","CAR","2","12","42"
"879","Viktor Arvidsson","NSH","L","25","1993-04-08","Skellefteå","","SWE","SWE","69","180","2014","NSH","4","22","112"
"353","Viktor Stalberg","NSH","L","32","1986-01-17","Gothenburg","","SWE","SWE","75","209","2006","TOR","6","8","161"
"34","Vincent Lecavalier","PHI","C","38","1980-04-21","Ile Bizard","QC","CAN","CAN","76","215","1998","T.B","1","1","1"
"719","Vincent Trocheck","FLA","C","25","1993-07-11","Pittsburgh","PA","USA","USA","70","186","2011","FLA","3","3","64"
"645","Vladimir Tarasenko","STL","R","26","1991-12-13","Yaroslavl","","RUS","RUS","72","225","2010","STL","1","16","16"
"774","Vladislav Namestnikov","T.B","C","26","1992-11-22","Zhukovskiy","","RUS","RUS","71","184","2011","T.B","1","27","27"
"439","Wayne Simmonds","PHI","R","30","1988-08-26","Scarborough","ON","CAN","CAN","74","185","2007","L.A","2","31","61"
"694","Will Acton","EDM","C","31","1987-07-16","Edina","MN","USA","USA","75","202","-","-","-","-","-"
"745","William Karlsson","ANA, CBJ","C","25","1993-01-08","Marsta","","SWE","SWE","73","189","2011","ANA","2","23","53"
"17","Willie Mitchell","FLA","D","41","1977-04-23","Port McNeill","BC","CAN","CAN","75","210","1996","N.J","8","10","199"
"743","Xavier Ouellet","DET","D","25","1993-07-29","Bayonne","","FRA","FRA","73","196","2011","DET","2","18","48"
"423","Yannick Weber","VAN","D","30","1988-09-23","Morges","","CHE","CHE","71","200","2007","MTL","3","12","73"
"478","Zac Dalpe","BUF","C","29","1989-11-01","Paris","ON","CAN","CAN","74","194","2008","CAR","2","15","45"
"505","Zac Rinaldo","PHI","C","28","1990-06-15","Mississauga","ON","CAN","CAN","70","192","2008","PHI","6","27","178"
"454","Zach Bogosian","BUF, WPG","D","28","1990-07-15","Massena","NY","USA","USA","75","226","2008","ATL","1","3","3"
"461","Zach Boychuk","CAR","L","29","1989-10-04","Airdrie","AB","CAN","CAN","70","185","2008","CAR","1","14","14"
"177","Zach Parise","MIN","L","34","1984-07-28","Minneapolis","MN","USA","USA","71","193","2003","N.J","1","17","17"
"507","Zach Redmond","COL","D","30","1988-07-26","Traverse City","MI","USA","USA","74","212","2008","ATL","7","3","184"
"520","Zach Sill","PIT, TOR","C","30","1988-05-24","Truro","NS","CAN","CAN","72","214","-","-","-","-","-"
"678","Zach Trotman","BOS","D","28","1990-08-26","Carmel","IN","USA","USA","75","217","2010","BOS","7","30","210"
"549","Zack Kassian","VAN","R","27","1991-01-24","Windsor","ON","CAN","CAN","75","211","2009","BUF","1","13","13"
"444","Zack Smith","OTT","C","30","1988-04-05","Maple Creek","SK","CAN","CAN","74","208","2008","OTT","3","18","79"
"127","Zbynek Michalek","ARI, STL","D","35","1982-12-23","Jindrichuv Hradec","","CZE","CZE","74","210","-","-","-","-","-"
"14","Zdeno Chara","BOS","D","41","1977-03-18","Trencin","","SVK","SVK","81","250","1996","NYI","3","4","56"
"803","Zemgus Girgensons","BUF","C","24","1994-01-05","Riga","","LVA","LVA","74","211","2012","BUF","1","14","14"
