"","Player","Team","Position","Age","Date of Birth","Birth City","Birth State/Province","Birth Country","Nationality","Height (in)","Weight (lbs)","Draft Year","Draft Team","Draft Round","Round Pick","Overall Draft Position"
"494","Paul Thompson","FLA","R","30","1988-11-30","Methuen","MA","USA","USA","73","200","-","-","-","-","-"
"693","Pavel Buchnevich","NYR","L, R","23","1995-04-17","Cherepovets","","RUS","RUS","74","196","2013","NYR","3","14","75"
"820","Pavel Zacha","N.J","C","21","1997-04-06","Brno","","CZE","CZE","75","210","2015","N.J","1","6","6"
"699","Peter Cehlarik","BOS","L","23","1995-08-02","Zilina","","SVK","SVK","74","202","2013","BOS","3","29","90"
"364","Peter Holland","ARI, TOR","C","27","1991-01-14","Toronto","ON","CAN","CAN","74","193","2009","ANA","1","15","15"
"450","Petter Granberg","NSH","D","26","1992-08-27","Gallivare","","SWE","SWE","75","200","2010","TOR","4","26","116"
"664","Petteri Lindbohm","STL","D","25","1993-09-23","Helsinki","","FIN","FIN","75","198","2012","STL","6","25","176"
"220","Phil Kessel","PIT","C, R","31","1987-10-02","Madison","WI","USA","USA","72","202","2006","BOS","1","5","5"
"404","Phil Varone","OTT","C","28","1990-12-04","Vaughan","ON","CAN","CAN","70","188","2009","S.J","5","26","147"
"326","Philip Larsen","VAN","D","29","1989-12-07","Esbjerg","","DNK","DNK","73","185","2008","DAL","5","28","149"
"582","Phillip Danault","MTL","L","25","1993-02-24","Victoriaville","QC","CAN","CAN","73","198","2011","CHI","1","26","26"
"612","Phillip Di Giuseppe","CAR","L","25","1993-10-09","Toronto","ON","CAN","CAN","72","192","2012","CAR","2","8","38"
"768","Pierre-Edouard Bellemare","PHI","L","33","1985-03-06","Le Blanc-Mesnil","","FRA","FRA","72","198","-","-","-","-","-"
"611","Pontus Aberg","NSH","L","25","1993-09-23","Stockholm","","SWE","SWE","71","196","2012","NSH","2","7","37"
"447","Quinton Howden","WPG","C","26","1992-01-21","Winnipeg","MB","CAN","CAN","74","189","2010","FLA","1","25","25"
"632","Radek Faksa","DAL","C","24","1994-01-09","Vitkov","","CZE","CZE","75","220","2012","DAL","1","13","13"
"24","Radim Vrbata","ARI","R","37","1981-06-13","Mlada Boleslav","","CZE","CZE","73","194","1999","COL","7","26","212"
"413","Radko Gudas","PHI","D","28","1990-06-05","Prague","","CZE","CZE","72","204","2010","T.B","3","6","66"
"817","Rasmus Andersson","CGY","D","22","1996-10-27","Malmö","","SWE","SWE","73","214","2015","CGY","2","23","53"
"737","Rasmus Ristolainen","BUF","D","24","1994-10-27","Turku","","FIN","FIN","76","215","2013","BUF","1","8","8"
"537","Reid Boucher","N.J, NSH, VAN","C","25","1993-09-08","Lansing","MI","USA","USA","70","195","2011","N.J","4","8","99"
"370","Reilly Smith","FLA","R","27","1991-04-01","Toronto","ON","CAN","CAN","72","185","2009","DAL","3","8","69"
"717","Remi Elie","DAL","L","23","1995-04-16","Cornwall","ON","CAN","CAN","73","215","2013","DAL","2","10","40"
"150","Rene Bourque","COL","R","36","1981-12-10","Lac La Biche","AB","CAN","CAN","74","217","-","-","-","-","-"
"378","Richard Panik","CHI","R","27","1991-02-07","Martin","","SVK","SVK","73","208","2009","T.B","2","22","52"
"61","Rick Nash","NYR","L, R","34","1984-06-16","Brampton","ON","CAN","CAN","76","211","2002","CBJ","1","1","1"
"585","Rickard Rakell","ANA","C, R","25","1993-05-05","Sundbyberg","","SWE","SWE","74","202","2011","ANA","1","30","30"
"666","Riley Barber","WSH","R","24","1994-02-07","Pittsburgh","PA","USA","USA","72","190","2012","WSH","6","16","167"
"257","Riley Nash","BOS","C","29","1989-05-09","Consort","AB","CAN","CAN","73","190","2007","EDM","1","21","21"
"449","Riley Sheahan","DET","C","27","1991-12-07","St. Catharines","ON","CAN","CAN","75","214","2010","DET","1","21","21"
"504","Rob O'Gara","BOS","D","25","1993-07-06","Massapequa","NY","USA","USA","76","214","2011","BOS","5","30","151"
"534","Robbie Russo","DET","D","25","1993-02-15","Westmont","IL","USA","USA","72","191","2011","NYI","4","4","95"
"787","Robby Fabbri","STL","C","22","1996-01-22","Mississauga","ON","CAN","CAN","70","190","2014","STL","1","21","21"
"270","Robert Bortuzzo","STL","D","29","1989-03-18","Thunder Bay","ON","CAN","CAN","76","216","2007","PIT","3","17","78"
"718","Robert Hagg","PHI","D","23","1995-02-08","Uppsala","","SWE","SWE","74","204","2013","PHI","2","11","41"
"540","Rocco Grimaldi","COL","C","25","1993-02-08","Anaheim","CA","USA","USA","66","180","2011","FLA","2","3","33"
"304","Roman Josi","NSH","D","28","1990-06-01","Bern","","CHE","CHE","73","201","2008","NSH","2","8","38"
"884","Roman Lyubimov","PHI","L","26","1992-01-06","Tver","","RUS","RUS","74","207","-","-","-","-","-"
"144","Roman Polak","TOR","D","32","1986-04-28","Ostrava","","CZE","CZE","74","240","2004","STL","6","17","180"
"29","Ron Hainsey","CAR, PIT","D","37","1981-03-24","Bolton","CT","USA","USA","75","205","2000","MTL","1","13","13"
"141","Ryan Callahan","T.B","R","33","1985-03-21","Rochester","NY","USA","USA","70","187","2004","NYR","4","29","127"
"757","Ryan Carpenter","S.J","C","27","1991-01-18","Oviedo","FL","USA","USA","72","200","-","-","-","-","-"
"498","Ryan Dzingel","OTT","C, L","26","1992-03-09","Wheaton","IL","USA","USA","72","190","2011","OTT","7","23","204"
"360","Ryan Ellis","NSH","D","27","1991-01-03","Hamilton","ON","CAN","CAN","70","180","2009","NSH","1","11","11"
"487","Ryan Garbutt","ANA","C","33","1985-08-12","Edmonton","AB","CAN","CAN","72","195","-","-","-","-","-"
"90","Ryan Getzlaf","ANA","C","33","1985-05-10","Regina","SK","CAN","CAN","76","225","2003","ANA","1","19","19"
"710","Ryan Hartman","CHI","L, R","24","1994-09-20","Hilton Head Isl.","SC","USA","USA","72","181","2013","CHI","1","30","30"
"458","Ryan Johansen","NSH","C","26","1992-07-31","Vancouver","BC","CAN","CAN","75","218","2010","CBJ","1","4","4"
"862","Ryan Johnston","MTL","D","26","1992-02-14","Sudbury","ON","CAN","CAN","70","180","-","-","-","-","-"
"93","Ryan Kesler","ANA","C","34","1984-08-31","Livonia","MI","USA","USA","74","206","2003","VAN","1","23","23"
"272","Ryan McDonagh","NYR","D","29","1989-06-13","St. Paul","MN","USA","USA","73","215","2007","MTL","1","12","12"
"570","Ryan Murphy","CAR","D","25","1993-03-31","Aurora","ON","CAN","CAN","71","181","2011","CAR","1","12","12"
"605","Ryan Murray","CBJ","D","25","1993-09-27","Regina","SK","CAN","CAN","73","205","2012","CBJ","1","2","2"
"559","Ryan Nugent-Hopkins","EDM","C","25","1993-04-12","Burnaby","BC","CAN","CAN","72","184","2011","EDM","1","1","1"
"347","Ryan O'Reilly","BUF","C","27","1991-02-07","Clinton","ON","CAN","CAN","73","216","2009","COL","2","3","33"
"743","Ryan Pulock","NYI","D","24","1994-10-06","Dauphin","MB","CAN","CAN","74","217","2013","NYI","1","15","15"
"187","Ryan Reaves","STL","R","31","1987-01-20","Winnipeg","MB","CAN","CAN","73","225","2005","STL","5","31","156"
"424","Ryan Spooner","BOS","C","26","1992-01-30","Ottawa","ON","CAN","CAN","70","191","2010","BOS","2","15","45"
"556","Ryan Sproul","DET","D","25","1993-01-13","Mississauga","ON","CAN","CAN","76","205","2011","DET","2","25","55"
"563","Ryan Strome","NYI","C, R","25","1993-07-11","Mississauga","ON","CAN","CAN","73","194","2011","NYI","1","5","5"
"82","Ryan Suter","MIN","D","33","1985-01-21","Madison","WI","USA","USA","74","208","2003","NSH","1","7","7"
"206","Ryan White","ARI, MIN","C","30","1988-03-17","Brandon","MB","CAN","CAN","72","200","2006","MTL","3","3","66"
"773","Sam Bennett","CGY","C","22","1996-06-20","Holland Landing","ON","CAN","CAN","73","195","2014","CGY","1","4","4"
"253","Sam Gagner","CBJ","C","29","1989-08-10","London","ON","CAN","CAN","71","200","2007","EDM","1","6","6"
"771","Sam Reinhart","BUF","C","23","1995-11-06","West Vancouver","BC","CAN","CAN","73","192","2014","BUF","1","2","2"
"383","Sami Vatanen","ANA","D","27","1991-06-03","Jyväskylä","","FIN","FIN","70","185","2009","ANA","4","15","106"
"587","Samuel Henley","COL","C","25","1993-07-25","Val-d'Or","QC","CAN","CAN","76","210","-","-","-","-","-"
"739","Samuel Morin","PHI","D","23","1995-07-12","Lac-Beauport","QC","CAN","CAN","78","202","2013","PHI","1","11","11"
"555","Scott Harrington","CBJ","D","25","1993-03-10","Kingston","ON","CAN","CAN","74","207","2011","PIT","2","24","54"
"28","Scott Hartnell","CBJ","L","36","1982-04-18","Regina","SK","CAN","CAN","74","215","2000","NSH","1","6","6"
"617","Scott Laughton","PHI","C","24","1994-05-30","Oakville","ON","CAN","CAN","73","190","2012","PHI","1","20","20"
"541","Scott Mayfield","NYI","D","26","1992-10-14","St. Louis","MO","USA","USA","76","223","2011","NYI","2","4","34"
"501","Scott Wilson","PIT","C, L","26","1992-04-24","Oakville","ON","CAN","CAN","71","186","2011","PIT","7","28","209"
"64","Scottie Upshall","STL","R","35","1983-10-07","Fort McMurray","AB","CAN","CAN","72","200","2002","NSH","1","6","6"
"566","Sean Couturier","PHI","C","26","1992-12-07","Phoenix","AZ","USA","CAN","75","211","2011","PHI","1","8","8"
"516","Sean Kuraly","BOS","C","25","1993-01-20","Dublin","OH","USA","USA","74","213","2011","S.J","5","12","133"
"690","Sean Malone","BUF","C","23","1995-04-30","Buffalo","NY","USA","USA","72","197","2013","BUF","6","8","159"
"735","Sean Monahan","CGY","C","24","1994-10-12","Brampton","ON","CAN","CAN","75","200","2013","CGY","1","6","6"
"828","Sebastian Aho","CAR","R","21","1997-07-26","Rauma","","FIN","FIN","71","176","2015","CAR","2","5","35"
"855","Sergey Kalinin","N.J","C","27","1991-03-17","Omsk","","RUS","RUS","75","200","-","-","-","-","-"
"750","Sergey Tolchinsky","CAR","L","23","1995-02-03","Moscow","","RUS","RUS","68","170","-","-","-","-","-"
"586","Seth Griffith","FLA, TOR","C","25","1993-01-04","Wallaceburg","ON","CAN","CAN","69","190","2012","BOS","5","10","131"
"396","Seth Helgeson","N.J","D","28","1990-10-08","Faribault","MN","USA","USA","76","219","2009","N.J","4","23","114"
"733","Seth Jones","CBJ","D","24","1994-10-03","Arlington","TX","USA","USA","76","210","2013","NSH","1","4","4"
"2","Shane Doan","ARI","R","42","1976-10-10","Halkirk","AB","CAN","CAN","73","223","1995","WIN","1","7","7"
"414","Shane Harper","FLA","R","29","1989-02-01","Valencia","CA","USA","USA","71","193","-","-","-","-","-"
"518","Shane Prince","NYI","C, L","26","1992-11-16","Rochester","NY","USA","USA","71","193","2011","OTT","2","31","61"
"227","Shawn Matthias","WPG","L","30","1988-02-19","Mississauga","ON","CAN","CAN","76","231","2006","DET","2","17","47"
"7","Shawn Thornton","FLA","L","41","1977-07-23","Oshawa","ON","CAN","CAN","74","217","1997","TOR","7","29","190"
"638","Shayne Gostisbehere","PHI","D","25","1993-04-20","Pembroke Pines","FL","USA","USA","71","180","2012","PHI","3","17","78"
"707","Shea Theodore","ANA","D","23","1995-08-03","Langley","BC","CAN","CAN","74","195","2013","ANA","1","26","26"
"101","Shea Weber","MTL","D","33","1985-08-14","Sicamous","BC","CAN","CAN","76","229","2003","NSH","2","19","49"
"155","Sidney Crosby","PIT","C","31","1987-08-07","Cole Harbour","NS","CAN","CAN","71","200","2005","PIT","1","1","1"
"346","Simon Despres","ANA","D","27","1991-07-27","Laval","QC","CAN","CAN","76","218","2009","PIT","1","30","30"
"629","Slater Koekkoek","T.B","D","24","1994-02-18","Winchester","ON","CAN","CAN","74","193","2012","T.B","1","10","10"
"783","Sonny Milano","CBJ","L","22","1996-05-12","Massapequa","NY","USA","USA","72","195","2014","CBJ","1","16","16"
"599","Spencer Abbott","CHI","L","30","1988-04-30","Hamilton","ON","CAN","CAN","69","170","-","-","-","-","-"
"579","Stefan Noesen","ANA, N.J","R","25","1993-02-12","Plano","TX","USA","USA","73","205","2011","OTT","1","21","21"
"195","Stephen Gionta","NYI","R","35","1983-10-09","Rochester","NY","USA","USA","67","177","-","-","-","-","-"
"426","Stephen Johns","DAL","D","26","1992-04-18","Ellwood City","PA","USA","USA","76","225","2010","CHI","2","30","60"
"489","Steve Oleksy","PIT","D","32","1986-02-04","Chesterfield","MI","USA","USA","72","188","-","-","-","-","-"
"31","Steve Ott","DET, MTL","C","36","1982-08-19","Summerside","PE","CAN","CAN","72","193","2000","DAL","1","25","25"
"243","Steven Kampfer","FLA, NYR","D","30","1988-09-24","Ann Arbor","MI","USA","USA","71","198","2007","ANA","4","2","93"
"719","Steven Santini","N.J","D","23","1995-03-07","Bronxville","NY","USA","USA","74","205","2013","N.J","2","12","42"
"287","Steven Stamkos","T.B","C","28","1990-02-07","Markham","ON","CAN","CAN","73","194","2008","T.B","1","1","1"
"696","Sven Andrighetto","COL, MTL","R","25","1993-03-21","Zurich","","CHE","CHE","70","188","2013","MTL","3","25","86"
"571","Sven Baertschi","VAN","L","26","1992-10-05","Bern","","CHE","CHE","71","190","2011","CGY","1","13","13"
"165","T.J. Oshie","WSH","R","31","1986-12-23","Everett","WA","USA","USA","71","195","2005","STL","1","24","24"
"117","Tanner Glass","NYR","L","35","1983-11-29","Regina","SK","CAN","CAN","73","213","2003","FLA","9","4","265"
"849","Tanner Kero","CHI","C","26","1992-07-24","Hancock","MI","USA","USA","72","185","-","-","-","-","-"
"616","Tanner Pearson","L.A","L","26","1992-08-10","Kitchener","ON","CAN","CAN","73","201","2012","L.A","1","30","30"
"639","Tanner Richard","T.B","C","25","1993-04-06","Markham","ON","CAN","CAN","72","192","2012","T.B","3","10","71"
"371","Taylor Beck","EDM, NYR","L","27","1991-05-13","St. Catharines","ON","CAN","CAN","74","203","2009","NSH","3","9","70"
"170","Taylor Chorney","WSH","D","31","1987-04-27","Thunder Bay","ON","CAN","USA","72","193","2005","EDM","2","6","36"
"490","Taylor Fedun","BUF","D","30","1988-06-04","Edmonton","AB","CAN","CAN","73","201","-","-","-","-","-"
"456","Taylor Hall","N.J","L","27","1991-11-14","Calgary","AB","CAN","CAN","73","205","2010","EDM","1","1","1"
"654","Taylor Leier","PHI","L","24","1994-02-15","Saskatoon","SK","CAN","CAN","71","180","2012","PHI","4","26","117"
"237","Teddy Purcell","L.A","L, R","33","1985-09-08","St. John's","NL","CAN","CAN","74","195","-","-","-","-","-"
"464","Teemu Pulkkinen","ARI, MIN","L","26","1992-01-02","Vantaa","","FIN","FIN","70","185","2010","DET","4","21","111"
"626","Teuvo Teravainen","CAR","L","24","1994-09-11","Helsinki","","FIN","FIN","71","191","2012","CHI","1","18","18"
"839","Thomas Chabot","OTT","D","21","1997-01-30","Sainte-Marie","QC","CAN","CAN","74","196","2015","OTT","1","18","18"
"258","Thomas Hickey","NYI","D","29","1989-02-08","Calgary","AB","CAN","CAN","72","183","2007","L.A","1","4","4"
"80","Thomas Vanek","DET, FLA","L","34","1984-01-19","Vienna","","AUT","AUT","74","214","2003","BUF","1","5","5"
"472","Tim Heed","S.J","D","27","1991-01-27","Gothenburg","","SWE","SWE","72","180","2010","ANA","5","12","132"
"679","Tim Schaller","BOS","C","28","1990-11-16","Merrimack","NH","USA","USA","74","204","-","-","-","-","-"
"823","Timo Meier","S.J","R","22","1996-10-08","Herisau","","CHE","CHE","72","210","2015","S.J","1","9","9"
"320","TJ Brodie","CGY","D","28","1990-06-07","Chatham","ON","CAN","CAN","73","185","2008","CGY","4","23","114"
"521","TJ Tynan","CBJ","C","26","1992-02-25","Orland Park","IL","USA","USA","68","165","2011","CBJ","3","5","66"
"513","Tobias Rieder","ARI","C, R","25","1993-01-10","Landshut","","DEU","DEU","71","186","2011","EDM","4","23","114"
"114","Toby Enstrom","WPG","D","34","1984-11-05","Nordingra","","SWE","SWE","70","180","2003","ATL","8","10","239"
"63","Tom Gilbert","L.A","D","35","1983-01-10","Bloomington","MN","USA","USA","74","210","2002","COL","4","33","129"
"470","Tom Kuhnhackl","PIT","R","26","1992-01-21","Landshut","","DEU","DEU","74","196","2010","PIT","4","20","110"
"182","Tom Pyatt","OTT","C, L","31","1987-02-14","Thunder Bay","ON","CAN","CAN","71","185","2005","NYR","4","16","107"
"217","Tom Sestito","PIT","L","31","1987-09-28","Rome","NY","USA","USA","77","228","2006","CBJ","3","22","85"
"624","Tom Wilson","WSH","R","24","1994-03-29","Toronto","ON","CAN","CAN","76","218","2012","WSH","1","16","16"
"625","Tomas Hertl","S.J","C","25","1993-11-12","Praha","","CZE","CZE","74","215","2012","S.J","1","17","17"
"542","Tomas Jurco","CHI, DET","L","25","1992-12-28","Kosice","","SVK","SVK","74","188","2011","DET","2","5","35"
"769","Tomas Nosek","DET","L","26","1992-09-01","Pardubice","","CZE","CZE","75","210","-","-","-","-","-"
"50","Tomas Plekanec","MTL","C","36","1982-10-31","Kladno","","CZE","CZE","71","190","2001","MTL","3","8","71"
"372","Tomas Tatar","DET","C, L","28","1990-12-01","Ilava","","SVK","SVK","70","182","2009","DET","2","30","60"
"333","Tommy Wingels","OTT, S.J","C","30","1988-04-12","Evanston","IL","USA","USA","72","200","2008","S.J","6","26","177"
"597","Torey Krug","BOS","D","27","1991-04-12","Livonia","MI","USA","USA","69","186","-","-","-","-","-"
"140","Torrey Mitchell","MTL","C","33","1985-01-30","Greenfield Park","QC","CAN","CAN","71","186","2004","S.J","4","28","126"
"310","Travis Hamonic","NYI","D","28","1990-08-16","St. Malo","MB","CAN","CAN","74","205","2008","NYI","2","23","53"
"831","Travis Konecny","PHI","C","21","1997-03-11","London","ON","CAN","CAN","70","175","2015","PHI","1","24","24"
"127","Travis Zajac","N.J","C","33","1985-05-13","Winnipeg","MB","CAN","CAN","74","185","2004","N.J","1","20","20"
"65","Trevor Daley","PIT","D","35","1983-10-09","Toronto","ON","CAN","CAN","71","195","2002","DAL","2","13","43"
"203","Trevor Lewis","L.A","C","31","1987-01-08","Salt Lake City","UT","USA","USA","73","202","2006","L.A","1","17","17"
"236","Trevor Smith","NSH","C","33","1985-02-08","Ottawa","ON","CAN","CAN","73","195","-","-","-","-","-"
"756","Trevor van Riemsdyk","CHI","D","27","1991-07-24","Middletown","NJ","USA","USA","74","192","-","-","-","-","-"
"145","Troy Brouwer","CGY","R","33","1985-08-17","Vancouver","BC","CAN","CAN","75","213","2004","CHI","7","21","214"
"879","Troy Stecher","VAN","D","24","1994-04-07","Richmond","BC","CAN","CAN","70","186","-","-","-","-","-"
"539","Ty Rattie","CAR, STL","R","25","1993-02-05","Calgary","AB","CAN","CAN","71","183","2011","STL","2","2","32"
"726","Tyler Bertuzzi","DET","L","23","1995-02-24","Sudbury","ON","CAN","CAN","72","190","2013","DET","2","28","58"
"342","Tyler Bozak","TOR","C","32","1986-03-19","Regina","SK","CAN","CAN","73","199","-","-","-","-","-"
"301","Tyler Ennis","BUF","C, L","29","1989-10-06","Edmonton","AB","CAN","CAN","69","161","2008","BUF","1","26","26"
"752","Tyler Gaudet","ARI","C","25","1993-04-04","Hamilton","ON","CAN","CAN","75","205","-","-","-","-","-"
"511","Tyler Graovac","MIN","C","25","1993-04-27","Brampton","ON","CAN","CAN","77","208","2011","MIN","7","10","191"
"339","Tyler Johnson","T.B","C","28","1990-07-29","Spokane","WA","USA","USA","68","183","-","-","-","-","-"
"688","Tyler Motte","CHI","C, L","23","1995-03-10","St. Clair","MI","USA","USA","70","192","2013","CHI","4","30","121"
"294","Tyler Myers","WPG","D","28","1990-02-01","Houston","TX","USA","CAN","80","229","2008","BUF","1","12","12"
"434","Tyler Pitlick","EDM","C, R","27","1991-11-01","Minneapolis","MN","USA","USA","74","200","2010","EDM","2","1","31"
"459","Tyler Seguin","DAL","C","26","1992-01-31","Brampton","ON","CAN","CAN","73","200","2010","BOS","1","2","2"
"423","Tyler Toffoli","L.A","C","26","1992-04-24","Scarborough","ON","CAN","CAN","72","197","2010","L.A","2","17","47"
"557","Tyler Wotherspoon","CGY","D","25","1993-03-12","Burnaby","BC","CAN","CAN","74","207","2011","CGY","2","27","57"
"373","Tyson Barrie","COL","D","27","1991-07-26","Victoria","BC","CAN","CAN","70","190","2009","COL","3","3","64"
"876","Tyson Jost","COL","C","20","1998-03-14","St. Albert","AB","CAN","CAN","71","191","2016","COL","1","10","10"
"715","Valentin Zykov","CAR","L","23","1995-05-15","St. Petersburg","","RUS","RUS","73","220","2013","L.A","2","7","37"
"62","Valtteri Filppula","PHI, T.B","C","34","1984-03-20","Vantaa","","FIN","FIN","72","196","2002","DET","3","32","95"
"58","Vernon Fiddler","N.J, NSH","C, L","38","1980-05-09","Edmonton","AB","CAN","CAN","71","205","-","-","-","-","-"
"353","Victor Hedman","T.B","D","27","1990-12-18","Ornskoldsvik","","SWE","SWE","78","223","2009","T.B","1","2","2"
"546","Victor Rask","CAR","C","25","1993-03-01","Leksand","","SWE","SWE","74","200","2011","CAR","2","12","42"
"806","Viktor Arvidsson","NSH","L","25","1993-04-08","Skellefteå","","SWE","SWE","69","180","2014","NSH","4","22","112"
"216","Viktor Stalberg","CAR, OTT","L","32","1986-01-17","Gothenburg","","SWE","SWE","75","209","2006","TOR","6","8","161"
"519","Vincent Trocheck","FLA","C","25","1993-07-11","Pittsburgh","PA","USA","USA","70","186","2011","FLA","3","3","64"
"665","Vinnie Hinostroza","CHI","C, L","24","1994-04-03","Chicago","IL","USA","USA","69","173","2012","CHI","6","18","169"
"177","Vladimir Sobotka","STL","L","31","1987-07-02","Trebic","","CZE","CZE","70","189","2005","BOS","4","15","106"
"444","Vladimir Tarasenko","STL","R","26","1991-12-13","Yaroslavl","","RUS","RUS","72","225","2010","STL","1","16","16"
"798","Vladislav Kamenev","NSH","L","22","1996-08-12","Orsk","","RUS","RUS","74","194","2014","NSH","2","12","42"
"583","Vladislav Namestnikov","T.B","C","26","1992-11-22","Zhukovskiy","","RUS","RUS","71","184","2011","T.B","1","27","27"
"394","Wade Megan","STL","C","28","1990-07-22","Canton","NY","USA","USA","73","191","2009","FLA","5","17","138"
"279","Wayne Simmonds","PHI","R","30","1988-08-26","Scarborough","ON","CAN","CAN","74","185","2007","L.A","2","31","61"
"725","William Carrier","BUF","L","23","1994-12-20","LaSalle","QC","CAN","CAN","74","212","2013","STL","2","27","57"
"554","William Karlsson","CBJ","C","25","1993-01-08","Marsta","","SWE","SWE","73","189","2011","ANA","2","23","53"
"775","William Nylander","TOR","C","22","1996-05-01","Calgary","AB","CAN","SWE","72","191","2014","TOR","1","8","8"
"552","Xavier Ouellet","DET","D","25","1993-07-29","Bayonne","","FRA","FRA","73","196","2011","DET","2","18","48"
"604","Yanni Gourde","T.B","C","26","1991-12-15","Saint-Narcisse","QC","CAN","CAN","69","172","-","-","-","-","-"
"268","Yannick Weber","NSH","D","30","1988-09-23","Morges","","CHE","CHE","71","200","2007","MTL","3","12","73"
"883","Yohann Auvitu","N.J","D","29","1989-07-27","Ivry-sur-Seine","","FRA","FRA","71","187","-","-","-","-","-"
"308","Zac Dalpe","MIN","C","29","1989-11-01","Paris","ON","CAN","CAN","74","194","2008","CAR","2","15","45"
"289","Zach Bogosian","BUF","D","28","1990-07-15","Massena","NY","USA","USA","75","226","2008","ATL","1","3","3"
"453","Zach Hyman","TOR","C","26","1992-06-09","Toronto","ON","CAN","CAN","73","209","2010","FLA","5","3","123"
"88","Zach Parise","MIN","L","34","1984-07-28","Minneapolis","MN","USA","USA","71","193","2003","N.J","1","17","17"
"334","Zach Redmond","MTL","D","30","1988-07-26","Traverse City","MI","USA","USA","74","212","2008","ATL","7","3","184"
"727","Zach Sanford","STL, WSH","L","24","1994-11-09","Salem","MA","USA","USA","76","207","2013","WSH","2","31","61"
"837","Zach Werenski","CBJ","D","21","1997-07-19","Grosse Pointe","MI","USA","USA","74","209","2015","CBJ","1","8","8"
"362","Zack Kassian","EDM","R","27","1991-01-24","Windsor","ON","CAN","CAN","75","211","2009","BUF","1","13","13"
"592","Zack Mitchell","MIN","R","25","1993-01-07","Orangeville","ON","CAN","CAN","73","188","-","-","-","-","-"
"283","Zack Smith","OTT","C","30","1988-04-05","Maple Creek","SK","CAN","CAN","74","208","2008","OTT","3","18","79"
"59","Zbynek Michalek","ARI","D","35","1982-12-23","Jindrichuv Hradec","","CZE","CZE","74","210","-","-","-","-","-"
"5","Zdeno Chara","BOS","D","41","1977-03-18","Trencin","","SVK","SVK","81","250","1996","NYI","3","4","56"
"622","Zemgus Girgensons","BUF","C","24","1994-01-05","Riga","","LVA","LVA","74","211","2012","BUF","1","14","14"
