"","Player","Team","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","MDCF","MDCA","MDCF%","MDGF","MDGA","MDGF%","LDCF","LDCA","LDCF%","LDGF","LDGA","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts","Neu. Zone Starts","Def. Zone Starts","On The Fly Starts","Off. Zone Start %","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"109","Marc Methot","OTT","D","68","1347.75","1120","1425","44.01","842","1021","45.20","639","719","47.05","55","57","49.11","509","633","44.57","210","239","46.77","31","25","55.36","299","394","43.15","12","15","44.44","498","670","42.64","9","17","34.62","8.61","92.07","1.007","178","319","261","1062","40.55","388","471","475","44.96"
"346","Simon Despres","ANA","D","1","16.133333333333","11","14","44.00","10","8","55.56","6","2","75.00","0","0","-","6","6","50.00","3","2","60.00","0","0","-","3","4","42.86","0","0","-","5","6","45.45","0","0","-","0.00","100.00","1.000","4","4","1","10","80.00","6","7","4","60.00"
"475","Jesper Fast","NYR","R","68","938.16666666667","724","922","43.99","539","669","44.62","381","482","44.15","37","41","47.44","334","416","44.53","154","192","44.51","19","25","43.18","180","224","44.55","9","11","45.00","334","423","44.12","7","5","58.33","9.71","91.49","1.012","141","256","150","740","48.45","205","332","295","41.00"
"454","Alexander Burmistrov","ARI, WPG","C","49","654.43333333333","503","641","43.97","356","486","42.28","258","349","42.50","25","29","46.30","210","311","40.31","72","136","34.62","13","13","50.00","138","175","44.09","8","11","42.11","247","276","47.23","4","5","44.44","9.69","91.69","1.014","107","127","84","470","56.02","175","195","188","48.21"
"162","Marc Staal","NYR","D","72","1380.7","1111","1418","43.93","846","1056","44.48","607","756","44.53","57","68","45.60","516","644","44.48","240","289","45.37","33","40","45.21","276","355","43.74","13","18","41.94","494","658","42.88","9","10","47.37","9.39","91.01","1.004","173","292","266","1015","39.41","318","449","494","39.16"
"513","Tobias Rieder","ARI","C, R","80","1385.05","1195","1529","43.87","918","1154","44.31","654","803","44.89","47","66","41.59","533","742","41.80","233","320","42.13","24","31","43.64","300","422","41.55","15","20","42.86","560","679","45.20","7","14","33.33","7.19","91.78","0.990","199","318","389","865","33.84","378","462","655","36.59"
"363","Dmitry Kulikov","BUF","D","47","1029.4333333333","846","1083","43.86","637","844","43.01","473","619","43.32","20","55","26.67","334","457","42.23","146","201","42.07","13","33","28.26","188","256","42.34","3","7","30.00","419","542","43.60","4","13","23.53","4.23","91.11","0.953","153","196","163","779","48.42","320","310","321","49.92"
"227","Shawn Matthias","WPG","L","45","610.2","483","619","43.83","366","477","43.42","274","353","43.70","22","29","43.14","216","276","43.90","85","112","43.15","10","18","35.71","131","164","44.41","6","7","46.15","227","289","43.99","6","4","60.00","8.03","91.78","0.998","78","165","125","513","38.42","137","203","236","36.73"
"16","Brian Gionta","BUF","R","82","1361.6333333333","1114","1434","43.72","849","1106","43.43","616","801","43.47","46","61","42.99","499","619","44.63","240","260","48.00","27","36","42.86","259","359","41.91","14","16","46.67","506","710","41.61","4","8","33.33","7.47","92.38","0.999","189","300","241","934","43.95","331","443","482","40.71"
"508","Josh Archibald","PIT","R","10","108.65","89","115","43.63","68","84","44.74","47","59","44.34","6","3","66.67","50","59","45.87","26","29","47.27","6","0","100.00","24","30","44.44","0","2","0.00","33","44","42.86","0","1","0.00","12.77","94.92","1.077","22","19","21","88","51.16","32","30","33","49.23"
"813","Matt Lorito","DET","L","2","28.866666666667","17","22","43.59","14","18","43.75","13","11","54.17","2","1","66.67","11","10","52.38","4","6","40.00","1","0","100.00","7","4","63.64","0","0","-","6","10","37.50","1","1","50.00","15.38","90.91","1.063","7","3","4","23","63.64","11","4","6","64.71"
"624","Tom Wilson","WSH","R","82","1059.8666666667","768","995","43.56","548","723","43.12","400","497","44.59","33","41","44.59","342","437","43.90","147","176","45.51","17","28","37.78","195","261","42.76","7","8","46.67","341","463","42.41","7","5","58.33","8.25","91.75","1.000","125","260","285","770","30.49","222","340","457","32.70"
"592","Zack Mitchell","MIN","R","11","92.683333333333","67","87","43.51","47","66","41.59","34","41","45.33","0","1","0.00","25","34","42.37","7","11","38.89","0","1","0.00","18","23","43.90","0","0","-","36","47","43.37","0","0","-","0.00","97.56","0.976","19","22","2","93","90.48","29","32","20","59.18"
"146","Matt Hunwick","TOR","D","72","1294.45","1060","1384","43.37","804","1017","44.15","556","703","44.16","46","58","44.23","513","612","45.60","188","244","43.52","27","26","50.94","325","368","46.90","12","19","38.71","436","664","39.64","7","13","35.00","8.27","91.75","1.000","129","224","265","1096","32.74","274","375","472","36.73"
"183","Niklas Hjalmarsson","CHI","D","73","1569.1333333333","1204","1573","43.36","871","1153","43.03","646","876","42.44","64","80","44.44","533","740","41.87","218","312","41.13","31","40","43.66","315","428","42.40","14","20","41.18","550","725","43.14","14","20","41.18","9.91","90.87","1.008","164","352","349","1161","31.97","386","546","693","35.77"
"672","Jaycob Megna","ANA","D","1","15.333333333333","13","17","43.33","7","15","31.82","6","9","40.00","1","0","100.00","6","10","37.50","3","5","37.50","1","0","100.00","3","5","37.50","0","0","-","7","6","53.85","0","0","-","16.67","100.00","1.167","2","2","2","12","50.00","4","3","6","40.00"
"538","Joseph LaBate","VAN","C","13","87.933333333333","68","89","43.31","47","66","41.59","32","44","42.11","2","4","33.33","25","38","39.68","9","13","40.91","1","3","25.00","16","25","39.02","0","1","0.00","34","45","43.04","1","0","100.00","6.25","90.91","0.972","19","10","10","108","65.52","31","15","24","56.36"
"705","Hunter Shinkaruk","CGY","C","7","74.083333333333","55","72","43.31","42","58","42.00","31","35","46.97","1","4","20.00","19","37","33.93","7","11","38.89","1","3","25.00","12","26","31.58","0","1","0.00","26","29","47.27","0","0","-","3.23","88.57","0.918","9","19","11","56","45.00","11","28","22","33.33"
"425","Johan Larsson","BUF","C, L","36","606.68333333333","480","629","43.28","367","495","42.58","270","352","43.41","21","36","36.84","224","261","46.19","105","126","45.45","15","21","41.67","119","135","46.85","5","9","35.71","212","319","39.92","0","6","0.00","7.78","89.77","0.976","67","138","130","413","34.01","136","206","251","35.14"
"723","Justin Bailey","BUF","R","32","340.23333333333","283","371","43.27","213","276","43.56","153","209","42.27","11","11","50.00","123","158","43.77","48","65","42.48","8","6","57.14","75","93","44.64","1","1","50.00","136","186","42.24","2","4","33.33","7.19","94.74","1.019","56","87","44","271","56.00","79","129","105","42.93"
"139","Kevin Porter","PIT","C","2","22.5","16","21","43.24","10","17","37.04","6","11","35.29","0","2","0.00","7","13","35.00","2","7","22.22","0","1","0.00","5","6","45.45","0","1","0.00","7","7","50.00","0","0","-","0.00","81.82","0.818","3","1","7","26","30.00","5","6","10","33.33"
"147","Daniel Winnik","WSH","L","72","929.88333333333","666","875","43.22","499","642","43.73","365","439","45.40","32","35","47.76","294","390","42.98","129","166","43.73","18","21","46.15","165","224","42.42","5","11","31.25","305","399","43.32","7","2","77.78","8.77","92.03","1.008","111","232","258","662","30.08","191","319","408","31.89"
"380","Drew Shore","VAN","C","14","167.51666666667","121","159","43.21","90","125","41.86","58","92","38.67","3","9","25.00","44","64","40.74","13","25","34.21","1","7","12.50","31","39","44.29","0","0","-","65","86","43.05","2","2","50.00","5.17","90.22","0.954","26","35","23","151","53.06","34","55","44","43.59"
"37","Dominic Moore","BOS","C","82","1061.2166666667","810","1066","43.18","604","805","42.87","441","568","43.71","34","53","39.08","338","443","43.28","145","180","44.62","18","32","36.00","193","263","42.32","8","9","47.06","389","544","41.69","5","12","29.41","7.71","90.67","0.984","128","197","282","871","31.22","240","290","468","33.90"
"105","Kyle Quincey","CBJ, N.J","D","73","1306.25","993","1307","43.17","754","988","43.28","575","724","44.26","46","58","44.23","450","596","43.02","197","251","43.97","21","28","42.86","253","345","42.31","14","19","42.42","470","618","43.20","10","9","52.63","8.00","91.99","1.000","147","231","222","1149","39.84","349","374","415","45.68"
"719","Steven Santini","N.J","D","38","611.16666666667","442","582","43.16","351","447","43.98","253","318","44.31","16","26","38.10","185","237","43.84","73","86","45.91","10","9","52.63","112","151","42.59","5","11","31.25","216","296","42.19","1","6","14.29","6.32","91.82","0.981","61","103","74","603","45.19","141","171","183","43.52"
"843","Jacob Larsson","ANA","D","4","65.716666666667","50","66","43.10","34","51","40.00","22","38","36.67","0","2","0.00","15","38","28.30","5","16","23.81","0","1","0.00","10","22","31.25","0","0","-","29","22","56.86","0","0","-","0.00","94.74","0.947","14","11","5","42","73.68","23","18","15","60.53"
"194","Andy Greene","N.J","D","66","1448.3","1096","1452","43.01","851","1109","43.42","620","800","43.66","49","79","38.28","490","649","43.02","211","245","46.27","29","31","48.33","279","404","40.85","7","30","18.92","527","707","42.71","10","17","37.04","7.90","90.13","0.980","168","323","394","920","29.89","390","507","789","33.08"
"554","William Karlsson","CBJ","C","81","1084.3833333333","834","1105","43.01","643","855","42.92","490","605","44.75","43","46","48.31","414","496","45.49","192","215","47.17","21","24","46.67","222","281","44.14","7","11","38.89","351","526","40.02","15","11","57.69","8.78","92.40","1.012","176","215","301","847","36.90","295","305","491","37.53"
"126","Lauri Korpikoski","CBJ, DAL","L","69","856.06666666667","720","955","42.99","533","694","43.44","382","485","44.06","32","39","45.07","315","448","41.28","131","174","42.95","18","23","43.90","184","274","40.17","9","9","50.00","327","421","43.72","4","7","36.36","8.38","91.96","1.003","132","230","160","786","45.21","221","305","281","44.02"
"343","Jordan Schroeder","MIN","C","37","361.83333333333","281","374","42.90","222","269","45.21","161","200","44.60","15","10","60.00","128","151","45.88","46","61","42.99","6","6","50.00","82","90","47.67","5","3","62.50","130","189","40.75","4","1","80.00","9.32","95.00","1.043","83","82","19","269","81.37","143","116","65","68.75"
"371","Taylor Beck","EDM, NYR","L","5","44.05","33","44","42.86","20","32","38.46","15","23","39.47","0","3","0.00","12","25","32.43","4","15","21.05","0","3","0.00","8","10","44.44","0","0","-","16","14","53.33","0","0","-","0.00","86.96","0.870","7","6","8","43","46.67","16","10","12","57.14"
"411","Mike Liambas","NSH","L","1","4.7","3","4","42.86","3","2","60.00","1","2","33.33","0","1","0.00","1","1","50.00","1","1","50.00","0","1","0.00","0","0","-","0","0","-","2","2","50.00","0","0","-","0.00","50.00","0.500","3","1","0","4","100.00","3","2","2","60.00"
"455","Erik Gudbranson","VAN","D","30","609.75","461","615","42.84","340","476","41.67","260","346","42.90","16","38","29.63","212","315","40.23","89","147","37.71","10","22","31.25","123","168","42.27","4","7","36.36","203","260","43.84","2","8","20.00","6.15","89.02","0.952","80","134","120","412","40.00","187","214","255","42.31"
"686","Joel Vermin","T.B","R","18","196.68333333333","152","203","42.82","117","146","44.49","82","104","44.09","6","8","42.86","79","84","48.47","23","39","37.10","4","3","57.14","56","45","55.45","1","2","33.33","66","107","38.15","1","3","25.00","7.32","92.31","0.996","34","60","45","135","43.04","49","73","76","39.20"
"405","Marcus Kruger","CHI","C","70","981.43333333333","756","1010","42.81","563","700","44.58","430","503","46.09","33","41","44.59","337","430","43.94","134","197","40.48","15","19","44.12","203","233","46.56","12","5","70.59","332","499","39.95","5","17","22.73","7.67","91.85","0.995","106","188","451","777","19.03","199","285","663","23.09"
"605","Ryan Murray","CBJ","D","60","1099.9833333333","843","1127","42.79","629","845","42.67","472","595","44.24","44","50","46.81","398","519","43.40","170","230","42.50","21","25","45.65","228","289","44.10","12","13","48.00","365","512","41.62","8","11","42.11","9.32","91.60","1.009","181","218","242","757","42.79","307","313","420","42.23"
"285","Jason Garrison","T.B","D","70","1299.4833333333","980","1311","42.78","764","994","43.46","540","728","42.59","38","69","35.51","425","590","41.87","156","242","39.20","25","34","42.37","269","348","43.60","11","18","37.93","509","637","44.42","2","15","11.76","7.04","90.52","0.976","160","288","331","842","32.59","328","439","574","36.36"
"315","Michael Stone","ARI, CGY","D","64","1268.3166666667","1003","1343","42.75","740","992","42.73","520","700","42.62","46","53","46.46","446","622","41.76","186","261","41.61","26","25","50.98","260","361","41.87","15","20","42.86","456","613","42.66","5","8","38.46","8.85","92.43","1.013","183","257","276","913","39.87","382","396","503","43.16"
"797","Andreas Englund","OTT","D","5","52.95","38","51","42.70","28","39","41.79","16","25","39.02","1","4","20.00","22","26","45.83","14","14","50.00","0","4","0.00","8","12","40.00","0","0","-","14","20","41.18","1","0","100.00","6.25","84.00","0.903","11","10","5","59","68.75","15","13","13","53.57"
"34","Nick Schultz","PHI","D","28","427.11666666667","339","456","42.64","237","308","43.49","170","216","44.04","15","21","41.67","142","207","40.69","46","83","35.66","5","12","29.41","96","124","43.64","7","3","70.00","162","203","44.38","3","6","33.33","8.82","90.28","0.991","58","91","65","402","47.15","115","154","130","46.94"
"391","Kevin Connauton","ARI","D","24","315.16666666667","263","354","42.63","196","264","42.61","134","185","42.01","10","14","41.67","102","155","39.69","41","68","37.61","7","7","50.00","61","87","41.22","2","6","25.00","133","170","43.89","1","1","50.00","7.46","92.43","0.999","30","61","51","263","37.04","76","101","111","40.64"
"70","Matt Stajan","CGY","C","81","1027.1833333333","726","978","42.61","535","705","43.15","375","491","43.30","31","49","38.75","312","434","41.82","125","159","44.01","18","25","41.86","187","275","40.48","7","16","30.43","335","468","41.72","5","8","38.46","8.27","90.02","0.983","115","211","237","868","32.67","182","311","412","30.64"
"635","Oskar Sundqvist","PIT","C","10","91.733333333333","72","97","42.60","50","66","43.10","35","45","43.75","2","7","22.22","29","48","37.66","11","16","40.74","0","2","0.00","18","32","36.00","2","2","50.00","36","41","46.75","0","3","0.00","5.71","84.44","0.902","11","20","16","90","40.74","21","24","25","45.65"
"499","Alexey Marchenko","DET, TOR","D","41","695","553","746","42.57","429","572","42.86","305","398","43.39","26","29","47.27","259","334","43.68","110","118","48.25","18","14","56.25","149","216","40.82","4","9","30.77","241","364","39.83","4","6","40.00","8.52","92.71","1.012","94","155","143","559","39.66","179","230","277","39.25"
"224","Brian Strait","WPG","D","5","79.65","68","92","42.50","49","61","44.55","28","37","43.08","4","4","50.00","32","49","39.51","11","15","42.31","2","1","66.67","21","34","38.18","1","1","50.00","33","35","48.53","1","2","33.33","14.29","89.19","1.035","11","21","13","68","45.83","17","33","22","43.59"
"379","Anton Rodin","VAN","R","3","26.733333333333","17","23","42.50","10","15","40.00","7","11","38.89","1","0","100.00","9","6","60.00","2","2","50.00","0","0","-","7","4","63.64","1","0","100.00","6","15","28.57","0","0","-","14.29","100.00","1.143","8","3","6","17","57.14","11","5","13","45.83"
"535","Jean-Gabriel Pageau","OTT","C","82","1322.1","1060","1434","42.50","789","1006","43.96","566","701","44.67","48","58","45.28","481","622","43.61","218","246","46.98","23","29","44.23","263","376","41.16","9","14","39.13","458","676","40.39","12","15","44.44","8.48","91.73","1.002","192","363","399","881","32.49","334","479","637","34.40"
"622","Zemgus Girgensons","BUF","C","75","986.96666666667","737","999","42.45","559","784","41.62","410","570","41.84","22","46","32.35","312","438","41.60","148","196","43.02","15","24","38.46","164","242","40.39","5","11","31.25","367","492","42.72","2","10","16.67","5.37","91.93","0.973","157","239","174","772","47.43","280","329","336","45.45"
"140","Torrey Mitchell","MTL","C","78","983.2","725","986","42.37","531","686","43.63","376","492","43.32","29","41","41.43","309","412","42.86","140","177","44.16","18","15","54.55","169","235","41.83","7","12","36.84","337","476","41.45","3","14","17.65","7.71","91.67","0.994","111","212","366","778","23.27","183","287","535","25.49"
"68","Jay Bouwmeester","STL","D","81","1814.8166666667","1330","1812","42.33","999","1356","42.42","724","986","42.34","74","91","44.85","620","860","41.89","254","320","44.25","37","46","44.58","366","540","40.40","23","32","41.82","595","817","42.14","14","13","51.85","10.22","90.77","1.010","200","405","445","1229","31.01","421","607","836","33.49"
"578","Connor Murphy","ARI","D","77","1476.7333333333","1148","1564","42.33","858","1206","41.57","625","837","42.75","50","82","37.88","507","711","41.63","201","311","39.26","24","42","36.36","306","400","43.34","11","23","32.35","533","734","42.07","14","17","45.16","8.00","90.20","0.982","169","280","336","1117","33.47","386","451","646","37.40"
"174","Kris Russell","EDM","D","68","1442.75","1125","1534","42.31","836","1036","44.66","604","725","45.45","45","55","45.00","547","729","42.87","230","295","43.81","27","28","49.09","317","434","42.21","12","15","44.44","487","665","42.27","5","10","33.33","7.45","92.41","0.999","169","312","314","1011","34.99","390","497","576","40.37"
"219","Michael Grabner","NYR","R","76","1071.2","840","1146","42.30","654","821","44.34","481","591","44.87","56","42","57.14","420","551","43.25","199","243","45.02","29","25","53.70","221","308","41.78","15","10","60.00","347","508","40.58","7","7","50.00","11.64","92.89","1.045","169","297","189","920","47.21","253","370","362","41.14"
"11","Jason Chimera","NYI","L","82","1071.1666666667","904","1234","42.28","685","908","43.00","509","635","44.49","48","57","45.71","401","606","39.82","169","238","41.52","27","33","45.00","232","368","38.67","14","13","51.85","393","526","42.76","5","10","33.33","9.43","91.02","1.005","160","242","153","959","51.12","280","357","313","47.22"
"885","Griffen Molino","VAN","C","5","52.933333333333","41","56","42.27","26","46","36.11","17","32","34.69","0","2","0.00","23","26","46.94","8","10","44.44","0","2","0.00","15","16","48.39","0","0","-","16","26","38.10","0","0","-","0.00","93.75","0.938","9","8","3","55","75.00","10","14","6","62.50"
"228","Nikolay Kulemin","NYI","L","72","994.85","767","1049","42.24","584","770","43.13","424","539","44.03","45","54","45.45","369","499","42.51","162","196","45.25","28","24","53.85","207","303","40.59","7","13","35.00","317","468","40.38","6","16","27.27","10.61","89.98","1.006","127","253","265","800","32.40","202","350","456","30.70"
"229","Andrew MacDonald","PHI","D","73","1467.9","1139","1559","42.22","815","1083","42.94","587","769","43.29","41","76","35.04","476","665","41.72","183","238","43.47","23","33","41.07","293","427","40.69","8","22","26.67","529","740","41.69","9","21","30.00","6.98","90.12","0.971","150","328","325","1104","31.58","359","495","601","37.40"
"680","Danny DeKeyser","DET","D","82","1800.2","1304","1786","42.20","1000","1339","42.75","725","926","43.91","59","107","35.54","552","808","40.59","224","335","40.07","26","48","35.14","328","473","40.95","20","32","38.46","641","833","43.49","11","24","31.43","8.14","88.44","0.966","252","426","385","1253","39.56","534","638","724","42.45"
"75","Jonathan Ericsson","DET","D","51","980.25","735","1008","42.17","566","801","41.40","384","565","40.46","36","49","42.35","332","485","40.64","135","200","40.30","19","27","41.30","197","285","40.87","13","13","50.00","335","447","42.84","4","8","33.33","9.38","91.33","1.007","97","196","202","840","32.44","223","298","398","35.91"
"661","Daniel O'Regan","S.J","C","3","34.65","32","44","42.11","23","28","45.10","15","19","44.12","1","2","33.33","11","16","40.74","6","7","46.15","1","2","33.33","5","9","35.71","0","0","-","18","21","46.15","0","0","-","6.67","89.47","0.961","10","5","3","28","76.92","16","9","8","66.67"
"849","Tanner Kero","CHI","C","47","633.83333333333","514","710","41.99","387","495","43.88","293","356","45.15","31","26","54.39","233","315","42.52","97","123","44.09","15","15","50.00","136","192","41.46","8","8","50.00","232","348","40.00","5","3","62.50","10.58","92.70","1.033","77","111","141","534","35.32","137","176","243","36.05"
"602","Brian Flynn","MTL","C","51","615.35","445","615","41.98","323","415","43.77","217","307","41.41","20","26","43.48","180","238","43.06","71","94","43.03","12","13","48.00","109","144","43.08","4","3","57.14","222","315","41.34","3","10","23.08","9.22","91.53","1.007","81","142","213","488","27.55","130","192","324","28.63"
"726","Tyler Bertuzzi","DET","L","7","63.75","39","54","41.94","29","45","39.19","21","29","42.00","1","2","33.33","17","18","48.57","5","10","33.33","1","1","50.00","12","8","60.00","0","0","-","22","33","40.00","0","1","0.00","4.76","93.10","0.979","11","16","11","52","50.00","20","21","16","55.56"
"211","Cal Clutterbuck","NYI","R","66","923.81666666667","725","1004","41.93","534","742","41.85","401","509","44.07","35","41","46.05","366","469","43.83","156","208","42.86","16","22","42.11","210","261","44.59","11","8","57.89","276","461","37.45","5","11","31.25","8.73","91.94","1.007","142","243","303","688","31.91","215","310","468","31.48"
"404","Phil Varone","OTT","C","7","55.65","41","57","41.84","30","44","40.54","21","36","36.84","0","3","0.00","24","26","48.00","11","11","50.00","0","3","0.00","13","15","46.43","0","0","-","14","26","35.00","0","0","-","0.00","91.67","0.917","14","14","7","43","66.67","20","17","11","64.52"
"460","Dylan McIlrath","FLA, NYR","D","6","57.1","38","53","41.76","28","43","39.44","15","29","34.09","1","3","25.00","13","23","36.11","6","11","35.29","0","2","0.00","7","12","36.84","0","1","0.00","17","27","38.64","1","0","100.00","6.67","89.66","0.963","10","11","4","43","71.43","18","16","18","50.00"
"827","Brendan Guhle","BUF","D","3","49.05","38","53","41.76","27","35","43.55","24","30","44.44","2","1","66.67","16","22","42.11","9","6","60.00","2","0","100.00","7","16","30.43","0","1","0.00","20","26","43.48","0","0","-","8.33","96.67","1.050","12","11","7","41","63.16","21","16","21","50.00"
"767","Dennis Rasmussen","CHI","C","68","804.23333333333","617","863","41.69","443","588","42.97","338","442","43.33","18","33","35.29","269","381","41.38","94","144","39.50","7","16","30.43","175","237","42.48","7","10","41.18","276","406","40.47","3","7","30.00","5.33","92.53","0.979","108","163","274","693","28.27","176","226","423","29.38"
"667","Christoph Bertschy","MIN","C","5","40.666666666667","25","35","41.67","17","25","40.48","15","20","42.86","1","1","50.00","11","11","50.00","5","4","55.56","1","0","100.00","6","7","46.15","0","1","0.00","11","20","35.48","0","0","-","6.67","95.00","1.017","9","7","3","46","75.00","16","10","7","69.57"
"4","Matt Cullen","PIT","C","72","1002.1333333333","782","1095","41.66","598","782","43.33","438","573","43.32","44","63","41.12","375","500","42.86","179","206","46.49","24","25","48.98","196","294","40.00","12","23","34.29","347","494","41.26","8","14","36.36","10.05","89.01","0.991","143","192","358","786","28.54","238","268","544","30.43"
"248","Justin Braun","S.J","D","81","1626.4833333333","1214","1700","41.66","891","1163","43.38","618","805","43.43","51","71","41.80","558","744","42.86","239","287","45.44","27","35","43.55","319","457","41.11","16","23","41.03","543","783","40.95","5","13","27.78","8.25","91.18","0.994","187","379","320","1186","36.88","383","570","686","35.83"
"623","Cody Ceci","OTT","D","79","1833.2","1440","2017","41.65","1045","1444","41.98","764","1011","43.04","59","90","39.60","615","911","40.30","248","363","40.59","25","39","39.06","367","548","40.11","13","30","30.23","678","922","42.38","16","21","43.24","7.72","91.10","0.988","267","403","456","1222","36.93","505","578","816","38.23"
"645","Jordan Martinook","ARI","L","77","1207.3","959","1345","41.62","742","1011","42.33","529","709","42.73","44","68","39.29","407","645","38.69","170","293","36.72","25","36","40.98","237","352","40.24","11","18","37.93","464","611","43.16","8","13","38.10","8.32","90.41","0.987","168","287","382","794","30.55","309","433","595","34.18"
"323","Matt Calvert","CBJ","L","65","867.56666666667","643","908","41.46","488","688","41.50","355","477","42.67","30","46","39.47","326","423","43.52","152","184","45.24","12","22","35.29","174","239","42.13","7","11","38.89","260","414","38.58","9","11","45.00","8.45","90.36","0.988","123","182","239","655","33.98","207","260","376","35.51"
"417","Christopher Tanev","VAN","D","53","1078.2833333333","739","1045","41.42","532","786","40.36","388","568","40.59","34","52","39.53","313","523","37.44","115","202","36.28","17","25","40.48","198","321","38.15","9","19","32.14","340","462","42.39","6","8","42.86","8.76","90.85","0.996","121","264","279","713","30.25","282","399","498","36.15"
"868","Kevin Rooney","N.J","C","4","40.75","24","34","41.38","20","32","38.46","13","23","36.11","0","4","0.00","8","13","38.10","2","7","22.22","0","3","0.00","6","6","50.00","0","0","-","15","20","42.86","0","1","0.00","0.00","82.61","0.826","3","10","6","37","33.33","5","14","9","35.71"
"844","Joel Eriksson Ek","MIN","C","15","159.18333333333","119","169","41.32","94","132","41.59","64","101","38.79","7","6","53.85","42","62","40.38","13","24","35.14","3","2","60.00","29","38","43.28","3","0","100.00","66","80","45.21","1","4","20.00","10.94","94.06","1.050","34","34","15","161","69.39","57","55","47","54.81"
"387","Casey Cizikas","NYI","C","59","820.5","642","914","41.26","483","640","43.01","366","439","45.47","34","35","49.28","291","448","39.38","128","189","40.38","18","22","45.00","163","259","38.63","7","8","46.67","277","392","41.41","6","5","54.55","9.29","92.03","1.013","109","205","295","618","26.98","170","271","460","26.98"
"297","Luca Sbisa","VAN","D","82","1555.7666666667","1105","1577","41.20","797","1221","39.49","591","882","40.12","46","72","38.98","495","762","39.38","180","298","37.66","25","36","40.98","315","464","40.44","13","26","33.33","503","727","40.89","7","10","41.18","7.78","91.84","0.996","176","295","287","1189","38.01","421","504","571","42.44"
"865","Dan Renouf","DET","D","1","13.583333333333","7","10","41.18","6","7","46.15","6","4","60.00","0","0","-","1","1","50.00","0","0","-","0","0","-","1","1","50.00","0","0","-","5","6","45.45","0","0","-","0.00","100.00","1.000","4","1","1","12","80.00","6","2","2","75.00"
"45","Fedor Tyutin","COL","D","69","1306.75","909","1299","41.17","657","986","39.99","477","709","40.22","33","84","28.21","382","552","40.90","166","229","42.03","18","51","26.09","216","323","40.07","6","20","23.08","426","646","39.74","8","13","38.10","6.92","88.15","0.951","111","322","299","977","27.07","287","483","564","33.73"
"56","Johnny Oduya","CHI, DAL","D","52","950.18333333333","767","1096","41.17","556","738","42.97","383","500","43.37","31","57","35.23","353","516","40.62","132","199","39.88","15","34","30.61","221","317","41.08","8","15","34.78","338","487","40.97","4","8","33.33","8.09","88.60","0.967","97","228","224","769","30.22","232","339","433","34.89"
"209","Chris Stewart","MIN","R","79","820.73333333333","590","844","41.14","431","632","40.55","302","458","39.74","26","22","54.17","259","353","42.32","94","121","43.72","16","11","59.26","165","232","41.56","4","7","36.36","266","406","39.58","6","4","60.00","8.61","95.20","1.038","174","180","61","675","74.04","274","258","174","61.16"
"240","Karl Alzner","WSH","D","82","1622.85","1185","1696","41.13","898","1248","41.85","645","858","42.91","65","61","51.59","532","790","40.24","222","339","39.57","28","43","39.44","310","451","40.74","19","12","61.29","543","772","41.29","16","6","72.73","10.08","92.89","1.030","194","423","411","1046","32.07","411","628","746","35.52"
"47","Chris Thorburn","WPG","R","64","446.46666666667","305","437","41.11","209","297","41.30","168","221","43.19","10","21","32.26","131","199","39.70","57","77","42.54","3","9","25.00","74","122","37.76","4","8","33.33","136","187","42.11","3","4","42.86","5.95","90.50","0.965","68","103","60","481","53.13","101","140","123","45.09"
"144","Roman Polak","TOR","D","75","1344.05","1087","1560","41.07","838","1155","42.05","579","790","42.29","45","58","43.69","528","675","43.89","206","265","43.74","24","33","42.11","322","410","43.99","10","15","40.00","445","772","36.57","8","10","44.44","7.77","92.66","1.004","134","272","288","1093","31.75","288","431","548","34.45"
"887","C.J. Smith","BUF","L","2","23.066666666667","23","33","41.07","19","26","42.22","12","19","38.71","2","3","40.00","5","6","45.45","1","2","33.33","1","1","50.00","4","4","50.00","1","0","100.00","12","19","38.71","0","2","0.00","16.67","84.21","1.009","3","6","1","20","75.00","5","11","7","41.67"
"854","Jakub Nakladal","CAR","D","3","43.5","32","46","41.03","22","34","39.29","15","27","35.71","0","4","0.00","6","11","35.29","3","4","42.86","0","2","0.00","3","7","30.00","0","1","0.00","18","26","40.91","0","1","0.00","0.00","85.19","0.852","6","6","3","25","66.67","12","12","11","52.17"
"649","Colton Sissons","NSH","C","58","645.13333333333","454","654","40.97","335","473","41.46","250","337","42.59","24","18","57.14","194","287","40.33","79","108","42.25","14","15","48.28","115","179","39.12","6","1","85.71","218","289","43.00","4","2","66.67","9.60","94.66","1.043","71","168","199","529","26.30","104","223","290","26.40"
"748","Frederik Gauthier","TOR","C","21","203.55","144","208","40.91","104","151","40.78","70","106","39.77","7","9","43.75","56","96","36.84","17","33","34.00","4","7","36.36","39","63","38.24","2","2","50.00","67","94","41.61","1","0","100.00","10.00","91.51","1.015","19","53","84","192","18.45","31","71","136","18.56"
