"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"582","Dustin Boyd","CGY, NSH","C","78","953.78333333333","11","13","8","5","24","77.42","112","9.82","171","144","122","58","11","9","19","8","7","1","0","14","26","37","81","91","43","244","229","51.59"
"601","Scott Parse","L.A","L","59","621.4","11","13","9","4","24","70.59","78","14.10","122","96","60","28","3","5","22","11","11","0","0","5","20","13","53","64","28","6","5","54.55"
"685","Darren Helm","DET","C","75","1087.0666666667","11","13","6","7","24","66.67","165","6.67","284","223","151","47","8","12","18","9","9","0","0","29","30","39","188","130","48","447","428","51.09"
"701","Dan Girardi","NYR","D","82","1761.55","6","18","8","10","24","33.33","108","5.56","227","146","66","3","7","14","53","21","19","1","1","14","47","37","178","177","180","0","0","-"
"127","Michal Rozsival","NYR","D","82","1757.65","3","20","6","14","23","33.82","80","3.75","179","126","55","6","2","5","78","35","34","0","1","19","28","34","136","245","130","1","0","100.00"
"165","John Madden","CHI","C","79","1217.45","10","13","7","6","23","57.50","127","7.87","203","163","111","49","9","9","12","6","6","0","0","16","25","43","59","62","58","613","543","53.03"
"223","Taylor Pyatt","PHX","L","74","995.75","12","11","6","5","23","54.76","121","9.92","206","172","142","75","7","14","39","18","17","1","0","12","7","21","115","101","30","0","1","0.00"
"307","Steve Montador","BUF","D","78","1333.4166666667","5","18","4","14","23","47.92","134","3.73","241","172","53","14","5","10","75","27","20","7","0","16","49","20","54","95","81","0","1","0.00"
"406","Sean Bergenheim","NYI","L","63","885.85","10","13","9","4","23","69.70","133","7.52","255","190","136","56","10","13","45","21","20","1","0","25","16","57","127","58","37","5","12","29.41"
"506","John Mitchell","TOR","C","60","949.43333333333","6","17","6","11","23","69.70","90","6.67","177","133","78","30","3","5","31","10","8","1","1","15","21","20","87","80","40","244","233","51.15"
"557","Jeff Schultz","WSH","D","73","1450.1666666667","3","20","5","15","23","26.74","43","6.98","104","60","26","3","1","5","32","16","16","0","0","5","42","13","66","79","129","0","0","-"
"840","Zach Bogosian","ATL","D","81","1734.2","10","13","3","10","23","34.85","155","6.45","339","237","69","10","10","16","61","26","23","3","0","19","52","41","196","68","124","0","0","-"
"4","Kris Draper","DET","C","81","934.83333333333","7","15","9","6","22","68.75","98","7.14","155","126","70","31","3","8","28","14","14","0","0","12","12","12","100","53","19","166","153","52.04"
"42","Rob Niedermayer","N.J","C","71","1193.7833333333","10","12","10","2","22","55.00","93","10.75","141","120","98","48","5","3","45","21","20","1","0","9","19","22","83","93","24","478","467","50.58"
"58","Todd Marchant","ANA","C","78","1233.4833333333","9","13","4","9","22","70.97","83","10.84","134","114","82","37","9","5","32","16","16","0","0","15","11","29","127","65","69","284","285","49.91"
"61","Mike Grier","BUF","R","73","1152.8833333333","10","12","5","7","22","66.67","123","8.13","200","164","93","52","6","11","14","7","7","0","0","13","25","22","97","91","44","20","32","38.46"
"120","Jon Sim","NYI","L","77","897.43333333333","13","9","3","6","22","70.97","128","10.16","189","160","131","78","12","17","44","18","17","0","1","31","12","27","121","96","36","9","9","50.00"
"205","Kent Huskins","S.J","D","82","1433.9666666667","3","19","7","12","22","37.29","47","6.38","135","88","32","6","4","9","47","22","21","1","0","9","32","15","32","157","113","0","0","-"
"207","Chris Neil","OTT","R","68","814.51666666667","10","12","10","2","22","70.97","101","9.90","171","144","122","67","6","15","175","48","30","13","5","36","15","34","245","81","8","2","2","50.00"
"274","Niklas Kronwall","DET","D","48","1051.9166666667","7","15","8","7","22","48.89","68","10.29","151","99","41","9","1","4","32","16","16","0","0","10","36","20","86","56","62","0","0","-"
"298","Paul Gaustad","BUF","C","65","1023.4333333333","12","10","8","2","22","57.89","111","10.81","182","142","100","59","6","13","82","31","26","4","1","26","10","17","112","77","34","599","444","57.43"
"317","Ales Hemsky","EDM","R","22","394.6","7","15","10","5","22","75.86","57","12.28","97","75","46","12","4","6","8","4","4","0","0","8","15","8","5","46","11","1","0","100.00"
"348","Kevin Bieksa","VAN","D","55","1200.7333333333","3","19","7","12","22","39.29","95","3.16","228","159","56","14","3","16","85","27","20","5","2","22","31","30","70","65","59","0","0","-"
"385","Petr Prucha","PHX","R","79","1109.0166666667","13","9","4","5","22","47.83","128","10.16","207","172","138","79","8","13","23","10","9","1","0","27","21","26","73","146","16","68","83","45.03"
"391","Trevor Daley","DAL","D","77","1708.3833333333","6","16","9","7","22","29.73","107","5.61","209","154","53","15","4","7","25","11","10","1","0","2","37","23","36","78","131","0","0","-"
"455","Steve Bernier","VAN","R","59","836.43333333333","11","11","8","3","22","61.11","95","11.58","155","126","102","61","6","7","21","9","8","1","0","12","9","16","105","84","32","7","27","20.59"
"467","Patrick Eaves","DET","R","65","873.5","12","10","5","5","22","64.71","120","10.00","210","168","88","29","9","5","26","10","8","2","0","11","12","20","128","135","44","4","10","28.57"
"485","Daniel Carcillo","PHI","L","76","854.88333333333","12","10","6","4","22","64.71","105","11.43","165","135","96","47","8","7","207","53","30","17","6","69","27","24","194","101","17","1","2","33.33"
"667","Kris Russell","CBJ","D","70","1301.05","7","15","6","9","22","37.29","108","6.48","207","148","68","17","3","9","32","12","10","2","0","13","25","21","101","91","96","0","0","-"
"169","Tom Kostopoulos","CAR","R","82","1027.0333333333","8","13","7","6","21","60.00","103","7.77","185","141","99","57","11","11","106","34","23","10","1","31","8","21","160","102","50","10","11","47.62"
"201","Jaroslav Spacek","MTL","D","74","1612.85","3","18","6","12","21","26.58","99","3.03","257","159","55","3","3","16","50","24","24","0","0","16","81","37","54","77","134","0","0","-"
"232","Mike Comrie","EDM","C","43","612.06666666667","13","8","5","3","21","67.74","97","13.40","146","118","95","49","4","13","30","12","10","2","0","16","22","15","20","20","28","25","22","53.19"
"279","Tomas Kopecky","CHI","R","74","701.18333333333","10","11","8","3","21","70.00","95","10.53","161","125","88","42","8","6","28","14","14","0","0","11","7","27","72","70","11","52","66","44.07"
"418","Denis Grebeshkov","EDM, NSH","D","51","1091.5333333333","7","14","10","4","21","47.73","47","14.89","111","72","30","5","2","7","32","16","16","0","0","9","62","15","46","53","55","1","0","100.00"
"530","Randy Jones","L.A","D","48","872.18333333333","5","16","7","9","21","51.22","54","9.26","123","81","34","5","3","5","28","13","13","0","0","2","22","10","42","54","65","0","0","-"
"542","Cam Barker","CHI, MIN","D","70","1086.4833333333","5","16","7","9","21","35.00","105","4.76","220","144","49","5","0","8","68","22","18","2","2","4","20","3","75","55","53","0","0","-"
"581","Johan Franzen","DET","R","27","505.06666666667","10","11","4","7","21","60.00","91","10.99","149","119","84","29","2","7","22","11","11","0","0","9","13","13","46","42","12","15","12","55.56"
"604","Roman Polak","STL","D","78","1558.1833333333","4","17","8","9","21","34.43","73","5.48","151","110","23","3","3","8","59","24","22","1","1","12","25","20","138","87","124","0","0","-"
"673","Cody Franson","NSH","D","61","866.13333333333","6","15","9","6","21","45.65","90","6.67","220","148","36","1","3","13","16","8","8","0","0","3","22","19","55","44","53","0","0","-"
"679","Chris Butler","BUF","D","59","1181.4333333333","1","20","8","12","21","38.18","61","1.64","161","97","33","3","4","5","22","11","11","0","0","11","38","10","50","67","66","0","0","-"
"737","Cal Clutterbuck","MIN","R","74","1056.6666666667","13","8","5","3","21","67.74","136","9.56","246","195","101","37","4","14","52","23","21","2","0","33","16","14","318","114","29","3","7","30.00"
"772","Ryan Wilson","COL","D","61","992.5","3","18","4","14","21","52.50","46","6.52","95","64","19","5","3","9","36","12","8","4","0","14","35","20","86","118","76","0","0","-"
"820","Jason Demers","S.J","D","51","786.81666666667","4","17","9","8","21","44.68","52","7.69","115","79","35","6","2","6","21","9","8","1","0","6","32","14","42","54","40","0","0","-"
"831","Jack Hillen","NYI","D","69","1427.8","3","18","9","9","21","36.84","78","3.85","169","111","59","15","3","12","44","22","22","0","0","13","38","54","38","144","131","1","0","100.00"
"37","Ian Laperriere","PHI","R","82","1024.1333333333","3","17","9","8","20","64.52","53","5.66","106","80","46","14","3","6","162","38","11","26","1","36","12","21","171","69","74","28","38","42.42"
"81","Chris Clark","CBJ, WSH","R","74","878.35","7","13","7","6","20","60.61","105","6.67","169","134","105","53","4","9","48","18","14","4","0","14","6","13","90","72","17","7","13","35.00"
"124","Toni Lydman","BUF","D","67","1263.75","4","16","4","12","20","38.46","77","5.19","146","100","29","6","1","12","30","15","15","0","0","3","49","10","126","83","98","0","0","-"
"130","Brett Clark","COL","D","64","1224.9","3","17","7","10","20","39.22","75","4.00","161","107","49","8","3","13","28","14","14","0","0","4","28","20","55","66","162","0","0","-"
"153","Henrik Tallinder","BUF","D","82","1690.2833333333","4","16","8","8","20","26.32","53","7.55","132","84","36","6","6","7","32","16","16","0","0","9","55","22","63","140","95","0","0","-"
"174","Brad Stuart","DET","D","82","1899.8166666667","4","16","7","9","20","34.48","153","2.61","323","236","66","11","6","7","22","10","10","0","0","19","57","30","206","180","133","1","1","50.00"
"276","Nick Schultz","MIN","D","80","1677.4","1","19","4","15","20","34.48","83","1.20","174","119","37","15","2","12","43","20","19","1","0","9","29","15","84","176","158","0","0","-"
"415","Daniel Paille","BOS, BUF","L","76","1042.6166666667","10","10","3","7","20","80.00","120","8.33","182","151","115","73","8","8","12","6","6","0","0","13","13","25","80","104","24","4","9","30.77"
"459","Brent Burns","MIN","D","47","1051.5","3","17","7","10","20","40.82","104","2.88","212","151","52","18","5","8","32","15","15","0","0","16","32","17","97","51","44","0","0","-"
"697","Kyle Cumiskey","COL","D","61","1207.5333333333","7","13","7","6","20","33.33","74","9.46","151","108","37","7","0","8","20","10","10","0","0","17","37","51","47","83","105","0","0","-"
"728","Milan Lucic","BOS","L","50","717.73333333333","9","11","5","6","20","74.07","72","12.50","119","102","69","31","6","3","42","14","10","4","0","11","17","12","141","75","14","3","11","21.43"
"867","Victor Hedman","T.B","D","74","1542.7666666667","4","16","8","8","20","28.17","90","4.44","217","134","50","8","3","12","79","34","32","1","1","25","46","15","59","79","97","0","0","-"
"2","Rod Brind'Amour","CAR","C","80","1017.1666666667","9","10","5","5","19","59.38","95","9.47","164","132","103","47","5","7","36","18","18","0","0","15","28","29","83","91","31","499","350","58.78"
"64","Scott Nichol","S.J","C","79","1032.0166666667","4","15","11","4","19","54.29","93","4.30","167","128","82","29","10","9","72","30","26","4","0","37","17","30","226","89","36","504","328","60.58"
"177","Mike Rupp","PIT","L","81","732.4","13","6","3","3","19","59.38","87","14.94","145","114","79","25","9","9","120","38","25","12","1","30","16","7","198","71","16","63","80","44.06"
"217","Jeff Halpern","L.A, T.B","C","71","1031.4","9","10","6","4","19","73.08","71","12.68","113","98","76","35","3","5","39","18","17","1","0","13","21","27","43","70","47","294","276","51.58"
"292","Travis Moen","MTL","L","81","1214.4833333333","8","11","7","4","19","55.88","107","7.48","176","142","118","71","7","15","57","20","15","5","0","23","20","27","161","156","51","3","9","25.00"
"324","Tim Gleason","CAR","D","61","1293.3666666667","5","14","6","8","19","35.19","76","6.58","168","109","30","6","2","11","78","22","14","6","2","22","25","23","149","41","115","0","0","-"
"407","Eric Nystrom","CGY","L","82","1080.4833333333","11","8","2","6","19","61.29","91","12.09","183","136","97","43","3","6","54","17","11","6","0","23","20","35","117","79","51","127","152","45.52"
"442","Jed Ortmeyer","S.J","R","76","875.03333333333","8","11","6","5","19","65.52","131","6.11","203","171","100","44","7","13","37","17","16","1","0","19","24","23","117","101","31","5","13","27.78"
"448","Braydon Coburn","PHI","D","81","1712.0333333333","5","14","9","5","19","27.54","122","4.10","290","190","59","5","4","22","54","27","27","0","0","14","45","22","118","109","109","0","0","-"
"484","Colin Fraser","CHI","C","70","671.98333333333","7","12","6","6","19","73.08","92","7.61","133","111","72","37","7","3","44","13","7","6","0","21","6","14","62","71","27","217","228","48.76"
"512","Drew Miller","DET, T.B","L","80","1009.9166666667","10","9","2","7","19","73.08","103","9.71","159","131","103","47","5","6","12","6","6","0","0","15","17","23","104","131","52","14","29","32.56"
"614","Brandon Yip","COL","R","32","469.95","11","8","7","1","19","76.00","65","16.92","111","89","72","35","4","9","22","10","10","0","0","5","17","11","43","42","8","0","1","0.00"
"617","Daniel Winnik","PHX","L","74","972.7","4","15","7","8","19","65.52","83","4.82","137","111","72","34","10","8","12","6","6","0","0","14","7","30","104","105","54","50","60","45.45"
"862","Dan Sexton","ANA","R","41","553.25","9","10","4","6","19","65.52","93","9.68","141","119","85","30","3","6","16","4","3","0","1","10","14","15","32","70","12","0","1","0.00"
"71","Ethan Moreau","EDM","L","76","1094.8666666667","9","9","5","4","18","58.06","143","6.29","241","198","96","28","8","9","62","24","21","2","1","10","44","14","98","49","42","7","10","41.18"
"155","Joe Corvo","CAR, WSH","D","52","1211.65","6","12","3","9","18","33.33","99","6.06","236","147","46","7","2","9","12","6","6","0","0","6","20","23","34","64","69","0","0","-"
"163","Mike Mottau","N.J","D","79","1758.6666666667","2","16","8","8","18","28.13","74","2.70","150","99","41","8","1","4","41","19","18","1","0","14","52","22","75","119","108","0","0","-"
"186","Blair Betts","PHI","C","63","793.81666666667","8","10","5","5","18","72.00","63","12.70","117","85","60","25","5","4","14","7","7","0","0","2","13","20","95","57","63","435","420","50.88"
"424","Jim Slater","ATL","C","61","744.55","11","7","5","2","18","62.07","107","10.28","172","140","101","53","9","14","60","24","20","4","0","26","13","35","105","53","28","254","177","58.93"
"434","Chris Campoli","OTT","D","67","1195.9333333333","4","14","5","9","18","40.91","71","5.63","148","99","47","11","3","7","16","8","8","0","0","8","26","18","101","108","78","0","1","0.00"
"627","Cody McLeod","COL","L","74","956.65","7","11","8","3","18","66.67","117","5.98","180","150","102","62","6","13","138","42","24","18","0","35","9","18","197","90","28","4","9","30.77"
"694","Sergei Kostitsyn","MTL","L","47","666.01666666667","7","11","8","3","18","69.23","59","11.86","109","81","63","32","4","7","8","4","4","0","0","9","19","20","26","36","16","1","6","14.29"
"734","Matt Beleskey","ANA","L","60","839.4","11","7","5","2","18","66.67","123","8.94","198","163","95","31","11","5","35","13","10","3","0","13","19","10","94","74","23","8","12","40.00"
"19","Doug Weight","NYI","C","36","570.35","1","16","9","7","17","54.84","61","1.64","105","84","55","25","5","11","8","4","4","0","0","3","19","19","15","17","16","69","83","45.39"
"24","Dean McAmmond","N.J","C","62","797.13333333333","8","9","6","3","17","70.83","87","9.20","141","117","83","39","6","4","40","12","10","0","2","14","31","32","14","51","21","253","303","45.50"
"34","Jere Lehtinen","DAL","R","58","855.13333333333","4","13","6","7","17","62.96","87","4.60","155","121","82","44","6","4","8","4","4","0","0","15","14","38","44","64","21","2","9","18.18"
"90","Kim Johnsson","CHI, MIN","D","60","1367.2333333333","7","10","5","5","17","25.37","94","7.45","210","141","64","13","2","7","30","15","15","0","0","10","33","22","43","49","70","0","0","-"
"110","Marty Reasoner","ATL","C","80","1000.9","4","13","9","4","17","58.62","86","4.65","162","117","94","36","3","9","24","12","12","0","0","15","12","51","33","63","49","512","494","50.89"
"180","Robyn Regehr","CGY","D","81","1752.9333333333","2","15","6","9","17","25.37","78","2.56","204","126","28","0","2","6","80","34","30","4","0","9","49","18","125","82","81","0","1","0.00"
"225","Barret Jackman","STL","D","66","1496.7","2","15","7","8","17","30.36","73","2.74","163","104","25","2","6","5","81","29","25","3","1","16","57","32","70","93","106","0","1","0.00"
"245","Douglas Murray","S.J","D","79","1606.6666666667","4","13","5","8","17","25.00","85","4.71","205","133","47","3","2","6","66","26","23","2","1","8","42","24","233","174","99","0","0","-"
"356","David Moss","CGY","R","64","877.71666666667","8","9","8","1","17","58.62","133","6.02","239","185","108","57","11","12","20","10","10","0","0","8","21","21","79","66","31","15","28","34.88"
"366","Zbynek Michalek","PHX","D","72","1630.7","3","14","5","9","17","24.64","104","2.88","197","142","33","3","1","10","30","15","15","0","0","9","23","16","80","185","156","0","0","-"
"403","Gregory Campbell","FLA","C","60","923.83333333333","2","15","6","9","17","62.96","84","2.38","140","116","91","54","4","8","53","16","9","7","0","23","5","11","158","80","72","158","183","46.33"
"420","Chris Higgins","CGY, NYR","L","67","1175.3","8","9","5","4","17","53.13","165","4.85","277","220","185","91","14","15","32","16","16","0","0","15","14","44","130","93","45","28","42","40.00"
"509","Bruno Gervais","NYI","D","71","1421.05","3","14","7","7","17","29.31","83","3.61","194","126","56","10","2","13","31","13","12","1","0","6","68","41","63","95","103","0","0","-"
"555","Andrej Meszaros","T.B","D","81","1634.7833333333","6","11","8","3","17","32.08","145","4.14","279","200","43","7","7","12","50","24","24","0","0","7","35","26","112","78","108","0","0","-"
"684","Niklas Hjalmarsson","CHI","D","77","1514.05","2","15","8","7","17","33.33","62","3.23","170","103","31","2","2","10","20","10","10","0","0","12","36","29","59","184","137","0","0","-"
"841","Luke Schenn","TOR","D","79","1333.3","5","12","5","7","17","29.82","101","4.95","246","152","43","4","6","9","50","19","15","4","0","17","41","22","173","136","116","0","0","-"
"62","Pavol Demitra","VAN","R","28","453.9","3","13","6","7","16","55.17","53","5.66","91","71","49","19","2","2","0","0","0","0","0","5","9","5","18","26","12","46","40","53.49"
"134","Samuel Pahlsson","CBJ","C","79","1286.2166666667","3","13","6","7","16","55.17","93","3.23","160","128","87","32","5","8","32","16","16","0","0","13","13","28","151","36","35","673","600","52.87"
"150","Scott Hannan","COL","D","81","1776.4833333333","2","14","5","9","16","25.81","53","3.77","123","78","32","4","2","5","40","20","20","0","0","16","37","29","67","64","144","2","0","100.00"
"192","Erik Cole","CAR","L","40","655.6","11","5","4","1","16","66.67","81","13.58","147","118","101","53","5","19","29","13","12","1","0","20","9","17","94","46","20","4","11","26.67"
"215","Mark Eaton","PIT","D","79","1560.8","3","13","3","10","16","25.40","65","4.62","150","100","39","5","2","3","26","13","13","0","0","6","34","3","27","120","135","0","0","-"
"290","Matt Hendricks","COL","L","56","518.51666666667","9","7","5","2","16","88.89","63","14.29","95","80","50","27","7","6","74","22","12","10","0","25","8","15","92","51","21","33","50","39.76"
"327","David Steckel","WSH","C","79","979.96666666667","5","11","6","5","16","53.33","90","5.56","162","122","98","42","7","5","19","8","7","1","0","12","24","30","115","62","38","637","439","59.20"
"341","Evgeny Artyukhin","ANA, ATL","R","54","482.4","9","7","3","4","16","94.12","42","21.43","82","67","43","22","2","1","72","28","25","2","1","10","18","8","127","61","10","1","1","50.00"
"343","Jordin Tootoo","NSH","R","51","552.88333333333","6","10","7","3","16","76.19","101","5.94","181","152","71","22","12","4","40","14","10","4","0","26","34","13","72","62","7","2","6","25.00"
"409","Steve Eminger","ANA","D","63","1227.1833333333","4","12","5","7","16","32.65","45","8.89","113","78","22","3","1","2","30","15","15","0","0","7","15","10","102","75","99","0","0","-"
"421","Ben Eager","CHI","L","60","499.71666666667","7","9","4","5","16","69.57","68","10.29","113","89","67","25","1","6","120","35","24","8","3","25","11","12","51","49","6","0","1","0.00"
"526","David Jones","COL","R","23","412.31666666667","10","6","5","1","16","66.67","39","25.64","59","50","38","21","0","3","2","1","1","0","0","3","5","12","29","32","9","2","5","28.57"
"560","Dave Bolland","CHI","C","39","677.15","6","10","6","4","16","48.48","53","11.32","86","65","50","21","2","2","28","14","14","0","0","11","12","27","33","33","19","274","281","49.37"
"567","David Booth","FLA","L","28","507.68333333333","8","8","2","6","16","64.00","95","8.42","162","133","97","48","1","6","23","10","9","1","0","16","12","11","50","54","10","2","8","20.00"
"625","Ryan Shannon","OTT","R","66","836.51666666667","5","11","7","4","16","57.14","109","4.59","189","142","100","40","5","17","20","10","10","0","0","12","12","37","36","66","20","19","32","37.25"
"659","Marc-Edouard Vlasic","S.J","D","64","1413.8166666667","3","13","5","8","16","22.22","74","4.05","185","130","47","8","5","9","33","11","9","1","1","13","27","13","52","101","104","0","0","-"
"758","Shawn Matthias","FLA","L","55","593.91666666667","7","9","3","6","16","84.21","67","10.45","115","97","75","31","2","6","10","5","5","0","0","10","8","18","57","53","15","119","194","38.02"
"873","Dmitry Kulikov","FLA","D","68","1219.6666666667","3","13","9","4","16","32.00","87","3.45","182","129","39","6","3","8","32","16","16","0","0","8","24","10","79","121","90","0","0","-"
"9","Craig Conroy","CGY","C","63","854.68333333333","3","12","9","3","15","75.00","52","5.77","100","73","58","23","3","5","25","11","10","1","0","13","32","26","43","54","41","453","426","51.54"
"28","Sean O'Donnell","L.A","D","78","1461.55","3","12","5","7","15","28.30","44","6.82","111","74","14","2","2","6","70","29","25","4","0","11","57","19","88","68","98","0","1","0.00"
"33","Craig Rivet","BUF","D","78","1421.1333333333","1","14","8","6","15","30.61","63","1.59","151","90","39","8","6","9","100","32","24","6","2","16","40","17","61","84","56","0","0","-"
"145","Eric Brewer","STL","D","59","1265.25","8","7","3","4","15","39.47","84","9.52","184","125","46","11","4","10","46","20","18","2","0","17","27","18","76","66","98","0","0","-"
"212","Toby Petersen","DAL","C","78","851.83333333333","9","6","3","3","15","60.00","110","8.18","163","143","85","29","9","4","6","3","3","0","0","19","30","17","93","94","43","76","95","44.44"
"254","Brian Pothier","CAR, WSH","D","61","1160.2333333333","5","10","3","7","15","31.25","81","6.17","174","108","41","9","3","5","21","9","8","1","0","5","25","20","86","76","107","0","0","-"
"293","Greg Zanon","MIN","D","81","1811.8833333333","2","13","5","8","15","26.79","59","3.39","146","88","24","1","3","10","36","18","18","0","0","15","39","25","183","117","196","0","1","0.00"
"303","Jason Williams","DET","C","44","595.33333333333","6","9","8","1","15","60.00","96","6.25","167","129","58","12","0","4","8","4","4","0","0","7","23","9","33","25","5","30","30","50.00"
"318","Chuck Kobasew","BOS, MIN","R","49","681.65","9","6","3","3","15","68.18","71","12.68","122","104","61","32","5","7","18","9","9","0","0","9","10","10","58","59","34","2","6","25.00"
"408","Johnny Boychuk","BOS","D","51","900.55","5","10","3","7","15","37.50","96","5.21","202","144","28","5","3","9","43","9","4","3","2","7","20","3","92","134","58","0","0","-"
"441","Freddy Meyer","NYI","D","64","1073.0666666667","4","11","5","6","15","37.50","56","7.14","118","79","35","10","2","7","40","20","20","0","0","14","24","42","178","78","87","0","0","-"
"479","B.J. Crombeen","STL","R","79","1033.15","7","8","5","3","15","57.69","120","5.83","199","162","91","30","6","8","168","49","29","18","2","36","16","31","82","122","31","18","33","35.29"
"489","Alexandre Picard","CAR, OTT","D","54","992.73333333333","4","11","3","8","15","31.25","71","5.63","145","103","33","10","4","5","26","13","13","0","0","6","33","17","70","100","77","0","0","-"
"602","Patrick Kaleta","BUF","R","55","558.3","10","5","4","1","15","75.00","64","15.63","110","88","57","34","5","4","89","29","22","5","2","53","7","10","148","100","36","0","2","0.00"
"620","Jannik Hansen","VAN","R","47","579.76666666667","9","6","1","5","15","75.00","67","13.43","111","90","58","28","4","9","18","8","8","0","0","8","3","20","48","32","11","6","8","42.86"
"653","Matt Niskanen","DAL","D","74","1351.3666666667","3","12","4","8","15","30.61","110","2.73","261","168","70","7","4","10","18","9","9","0","0","3","36","21","113","157","70","0","0","-"
"687","Tom Wandell","DAL","C","50","693.58333333333","5","10","7","3","15","71.43","85","5.88","162","117","86","32","6","11","14","7","7","0","0","22","19","31","44","89","40","214","272","44.03"
"770","Andrew Ebbett","ANA, CHI, MIN","C","61","774.66666666667","9","6","4","2","15","60.00","72","12.50","133","105","79","32","3","7","8","4","4","0","0","15","19","17","43","76","30","274","279","49.55"
"779","Darroll Powe","PHI","C","63","760.41666666667","9","6","5","1","15","51.72","103","8.74","175","142","96","59","6","9","54","20","17","2","1","27","10","28","183","92","40","95","115","45.24"
"782","Teddy Purcell","L.A, T.B","L","60","771.51666666667","6","9","4","5","15","60.00","101","5.94","202","139","121","45","10","12","10","5","5","0","0","6","20","28","39","48","8","2","2","50.00"
"803","Carl Gunnarsson","TOR","D","43","921.95","3","12","3","9","15","37.50","45","6.67","108","64","20","5","2","5","10","5","5","0","0","1","36","8","46","76","77","0","1","0.00"
"842","Colin Wilson","NSH","C, L","35","530.65","8","7","5","2","15","68.18","58","13.79","94","78","53","27","3","4","7","2","1","1","0","10","15","11","21","36","11","62","62","50.00"
"863","Matt Gilroy","NYR","D","69","1125.8333333333","4","11","5","6","15","36.59","82","4.88","152","103","56","9","2","6","23","6","4","1","1","8","26","10","57","77","77","1","0","100.00"
"54","Jamal Mayers","CGY, TOR","R","71","640.15","3","11","7","4","14","82.35","75","4.00","121","104","64","27","2","5","131","39","23","15","1","28","12","21","69","64","30","214","165","56.46"
"55","Miroslav Satan","BOS","R","38","598.81666666667","9","5","2","3","14","53.85","59","15.25","114","87","62","21","1","6","12","6","6","0","0","6","8","12","9","31","4","15","11","57.69"
"85","Bryce Salvador","N.J","D","79","1490.2666666667","4","10","2","8","14","28.57","47","8.51","106","68","16","2","1","2","57","24","21","3","0","12","33","17","95","167","109","0","0","-"
"86","Shane Hnidy","MIN","D","70","947.78333333333","2","12","8","4","14","41.18","49","4.08","139","86","34","5","1","6","66","23","18","4","1","18","34","11","36","60","59","0","0","-"
"91","Wade Redden","NYR","D","75","1313.8833333333","2","12","5","7","14","30.43","66","3.03","152","101","52","3","0","7","27","12","11","1","0","12","25","26","88","195","75","1","0","100.00"
"116","Steve Begin","BOS","L","77","988.11666666667","5","9","6","3","14","66.67","110","4.55","170","138","89","38","2","6","53","22","19","3","0","19","13","25","184","57","32","371","323","53.46"
"156","Adam Mair","BUF","C","69","637.28333333333","6","8","4","4","14","60.87","67","8.96","104","86","63","35","6","7","73","27","23","3","1","17","18","11","95","49","13","93","85","52.25"
"185","Jonathan Cheechoo","OTT","R","61","728.51666666667","5","9","3","6","14","53.85","117","4.27","194","148","110","51","4","16","20","10","10","0","0","17","16","16","79","60","18","4","6","40.00"
"267","Anton Volchenkov","OTT","D","64","1324.1666666667","4","10","3","7","14","26.92","69","5.80","162","103","42","6","5","8","38","19","19","0","0","19","41","17","153","110","172","0","0","-"
"411","Joffrey Lupul","ANA","L","23","367.05","10","4","4","0","14","70.00","66","15.15","107","84","61","26","2","6","18","9","9","0","0","7","10","8","31","30","10","1","4","20.00"
"461","Marc-Antoine Pouliot","EDM","C","35","447.9","7","7","3","4","14","77.78","60","11.67","98","76","52","22","2","6","21","9","8","1","0","10","15","18","34","35","3","104","131","44.26"
"465","Jeff Tambellini","NYI","L","36","412.98333333333","7","7","5","2","14","77.78","55","12.73","89","70","58","33","3","6","14","7","7","0","0","4","8","7","47","34","12","0","4","0.00"
"472","Kamil Kreps","FLA","C","76","965.8","5","9","5","4","14","50.00","83","6.02","147","109","83","28","8","7","18","9","9","0","0","8","12","32","80","60","50","382","355","51.83"
"481","Maxim Lapierre","MTL","C","76","932.53333333333","7","7","5","2","14","66.67","101","6.93","178","141","92","37","11","10","61","25","22","3","0","28","16","25","164","94","36","208","217","48.94"
"565","Enver Lisin","NYR","R","57","637.36666666667","6","8","3","5","14","60.87","91","6.59","176","134","100","40","7","14","18","8","8","0","0","12","3","25","56","58","12","2","1","66.67"
"576","Brandon Prust","CGY, NYR","L","69","524.2","5","9","6","3","14","60.87","44","11.36","76","62","49","25","4","2","163","40","14","25","1","35","12","11","71","50","15","13","18","41.94"
"613","Matt Hunwick","BOS","D","76","1365.35","6","8","2","6","14","36.84","60","10.00","147","86","36","11","4","4","32","16","16","0","0","4","21","8","65","108","65","0","1","0.00"
"720","Derek Dorsett","CBJ","R","51","555.38333333333","4","10","5","5","14","73.68","57","7.02","91","72","52","26","3","5","105","38","30","7","1","39","2","5","102","89","24","9","24","27.27"
"746","Viktor Stalberg","TOR","L","40","584.35","9","5","2","3","14","70.00","117","7.69","197","169","104","47","4","10","30","15","15","0","0","16","19","23","64","93","18","3","6","33.33"
