"","Player","Team","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","MDCF","MDCA","MDCF%","MDGF","MDGA","MDGF%","LDCF","LDCA","LDCF%","LDGF","LDGA","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts","Neu. Zone Starts","Def. Zone Starts","On The Fly Starts","Off. Zone Start %","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"812","Max Pacioretty","MTL","L","52","660.88333333333","606","624","49.27","437","446","49.49","297","328","47.52","20","20","50.00","250","253","49.70","104","93","52.79","11","13","45.83","146","160","47.71","5","2","71.43","293","303","49.16","4","5","44.44","6.73","93.90","1.006","94","159","101","559","48.21","163","229","190","46.18"
"655","Vladimir Mihalik","T.B","D","4","46.15","33","34","49.25","23","26","46.94","13","19","40.63","0","5","0.00","12","15","44.44","5","8","38.46","0","3","0.00","7","7","50.00","0","1","0.00","17","14","54.84","0","1","0.00","0.00","73.68","0.737","5","8","4","63","55.56","9","11","6","60.00"
"859","Christian Hanson","TOR","C","31","414.53333333333","394","406","49.25","289","315","47.85","195","219","47.10","17","21","44.74","167","190","46.78","66","81","44.90","3","12","20.00","101","109","48.10","8","6","57.14","197","190","50.90","6","3","66.67","8.72","90.41","0.991","78","84","61","353","56.12","131","127","108","54.81"
"271","Steve Ott","DAL","C","73","1202.3","1141","1176","49.24","867","898","49.12","628","626","50.08","54","65","45.38","534","547","49.40","223","224","49.89","34","39","46.58","311","323","49.05","10","15","40.00","512","519","49.66","9","9","50.00","8.60","89.62","0.982","246","277","208","877","54.19","369","386","331","52.71"
"658","Ryan Stoa","COL","C","12","132.81666666667","121","125","49.19","98","98","50.00","75","71","51.37","3","5","37.50","65","54","54.62","37","21","63.79","2","3","40.00","28","33","45.90","0","2","0.00","49","60","44.95","1","0","100.00","4.00","92.96","0.970","21","37","10","109","67.74","43","49","21","67.19"
"188","Mike Fisher","OTT","C","79","1498.4166666667","1363","1410","49.15","1020","995","50.62","719","715","50.14","76","73","51.01","617","641","49.05","246","246","50.00","38","38","50.00","371","395","48.43","14","22","38.89","665","664","50.04","21","12","63.64","10.57","89.79","1.004","269","286","311","805","46.38","493","462","527","48.33"
"676","Mark Fraser","N.J","D","61","755.25","581","601","49.15","459","461","49.89","330","343","49.03","25","22","53.19","260","272","48.87","91","96","48.66","11","10","52.38","169","176","48.99","9","6","60.00","279","281","49.82","5","6","45.45","7.58","93.59","1.012","107","142","57","774","65.24","201","215","116","63.41"
"136","Sami Salo","VAN","D","68","1406.1666666667","1236","1282","49.09","951","987","49.07","683","705","49.21","84","65","56.38","544","603","47.43","241","255","48.59","48","33","59.26","303","348","46.54","15","21","41.67","580","585","49.79","18","9","66.67","12.30","90.78","1.031","319","321","335","860","48.78","549","504","564","49.33"
"601","Scott Parse","L.A","L","59","621.4","513","532","49.09","399","396","50.19","292","283","50.78","34","21","61.82","228","234","49.35","106","94","53.00","19","11","63.33","122","140","46.56","9","6","60.00","240","255","48.48","6","4","60.00","11.64","92.58","1.042","128","148","88","522","59.26","188","205","141","57.14"
"57","Darcy Tucker","COL","R","71","860.38333333333","655","680","49.06","512","509","50.15","382","373","50.60","33","23","58.93","316","289","52.23","140","105","57.14","23","13","63.89","176","184","48.89","6","7","46.15","300","321","48.31","3","2","60.00","8.64","93.83","1.025","164","180","79","738","67.49","267","250","159","62.68"
"430","Aaron Rome","VAN","D","49","743.76666666667","649","674","49.06","483","525","47.92","358","371","49.11","29","35","45.31","308","327","48.50","116","130","47.15","16","22","42.11","192","197","49.36","6","6","50.00","287","296","49.23","7","6","53.85","8.10","90.57","0.987","90","163","120","604","42.86","170","250","225","43.04"
"692","Tim Kennedy","BUF","L","78","1010.15","862","895","49.06","669","701","48.83","492","511","49.05","41","40","50.62","410","415","49.70","208","193","51.87","27","20","57.45","202","222","47.64","3","11","21.43","382","423","47.45","11","9","55.00","8.33","92.17","1.005","176","211","129","833","57.70","277","304","234","54.21"
"613","Matt Hunwick","BOS","D","76","1365.35","1173","1219","49.04","880","969","47.59","624","740","45.75","38","56","40.43","503","578","46.53","211","242","46.58","25","36","40.98","292","336","46.50","11","11","50.00","575","568","50.31","2","9","18.18","6.09","92.43","0.985","172","223","155","1164","52.60","353","364","346","50.50"
"104","Jody Shelley","NYR, S.J","L","57","385.61666666667","292","304","48.99","232","230","50.22","159","159","50.00","15","9","62.50","136","132","50.75","61","59","50.83","7","5","58.33","75","73","50.68","6","3","66.67","134","146","47.86","2","1","66.67","9.43","94.34","1.038","84","90","43","342","66.14","112","135","80","58.33"
"98","Jochen Hecht","BUF","C","79","1358.3166666667","1265","1319","48.96","984","1020","49.10","748","759","49.64","67","58","53.60","599","611","49.50","260","273","48.78","35","30","53.85","339","338","50.07","12","11","52.17","562","602","48.28","18","16","52.94","8.96","92.36","1.013","207","314","222","1015","48.25","369","465","373","49.73"
"484","Colin Fraser","CHI","C","70","671.98333333333","541","564","48.96","419","391","51.73","315","275","53.39","26","33","44.07","272","278","49.45","107","107","50.00","18","19","48.65","165","171","49.11","5","8","38.46","236","254","48.16","3","5","37.50","8.25","88.00","0.963","103","113","161","671","39.02","156","178","248","38.61"
"756","Jamie McBain","CAR","D","14","360.91666666667","376","392","48.96","277","300","48.01","201","186","51.94","23","14","62.16","184","193","48.81","90","79","53.25","12","6","66.67","94","114","45.19","5","6","45.45","167","173","49.12","5","2","71.43","11.44","92.47","1.039","68","71","57","207","54.40","142","104","104","57.72"
"1","Rob Blake","S.J","D","70","1493.4333333333","1494","1558","48.95","1133","1190","48.77","829","843","49.58","67","59","53.17","702","744","48.55","286","305","48.39","37","35","51.39","416","439","48.65","23","13","63.89","700","689","50.40","7","11","38.89","8.08","93.00","1.011","195","330","320","1120","37.86","442","498","570","43.68"
"255","Steve Reinprecht","FLA","C","82","1319.25","1192","1244","48.93","919","901","50.49","646","647","49.96","60","45","57.14","552","549","50.14","214","208","50.71","35","20","63.64","338","341","49.78","16","15","51.61","555","582","48.81","9","7","56.25","9.29","93.04","1.023","236","260","168","1128","58.42","389","399","345","53.00"
"710","Rod Pelley","N.J","C","63","495.5","343","358","48.93","280","284","49.65","221","215","50.69","11","14","44.00","153","151","50.33","55","68","44.72","2","9","18.18","98","83","54.14","4","2","66.67","164","180","47.67","4","3","57.14","4.98","93.49","0.985","81","116","35","493","69.83","128","179","85","60.09"
"420","Chris Higgins","CGY, NYR","L","67","1175.3","1043","1090","48.90","797","804","49.78","570","562","50.35","32","48","40.00","569","584","49.35","232","245","48.64","17","28","37.78","337","339","49.85","6","12","33.33","411","436","48.52","5","6","45.45","5.61","91.46","0.971","170","242","174","729","49.42","341","371","351","49.28"
"429","Ryan Whitney","ANA, EDM","D","81","2004.95","1821","1907","48.85","1417","1500","48.58","1030","1047","49.59","117","99","54.17","919","859","51.69","356","370","49.04","60","53","53.10","563","489","53.52","39","17","69.64","805","920","46.67","18","26","40.91","11.36","90.54","1.019","317","398","323","1146","49.53","665","629","586","53.16"
"114","Cory Sarich","CGY","D","57","909.03333333333","779","816","48.84","598","617","49.22","415","446","48.20","33","44","42.86","322","366","46.80","118","154","43.38","20","24","45.45","204","212","49.04","9","9","50.00","374","383","49.41","4","11","26.67","7.95","90.13","0.981","114","184","146","844","43.85","255","278","259","49.61"
"254","Brian Pothier","CAR, WSH","D","61","1160.2333333333","1077","1128","48.84","767","838","47.79","562","593","48.66","48","44","52.17","513","583","46.81","194","239","44.80","23","18","56.10","319","344","48.11","19","13","59.38","466","475","49.52","5","13","27.78","8.54","92.58","1.011","150","268","146","819","50.68","321","412","313","50.63"
"86","Shane Hnidy","MIN","D","70","947.78333333333","825","866","48.79","623","672","48.11","433","490","46.91","34","42","44.74","367","386","48.74","169","159","51.52","24","25","48.98","198","227","46.59","7","13","35.00","393","396","49.81","3","4","42.86","7.85","91.43","0.993","127","180","117","1001","52.05","241","265","227","51.50"
"485","Daniel Carcillo","PHI","L","76","854.88333333333","699","734","48.78","528","509","50.92","387","357","52.02","34","25","57.63","331","320","50.84","144","121","54.34","21","15","58.33","187","199","48.45","7","5","58.33","309","352","46.75","6","5","54.55","8.79","93.00","1.018","149","266","136","661","52.28","226","354","236","48.92"
"615","Aaron Gagnon","DAL","C","2","17.633333333333","20","21","48.78","14","14","50.00","8","9","47.06","0","2","0.00","9","8","52.94","5","1","83.33","0","0","-","4","7","36.36","0","0","-","7","10","41.18","0","2","0.00","0.00","77.78","0.778","5","2","6","14","45.45","7","3","6","53.85"
"834","Fabian Brunnstrom","DAL","L","44","469.4","377","397","48.71","285","300","48.72","206","212","49.28","15","16","48.39","170","164","50.90","72","63","53.33","8","6","57.14","98","101","49.25","5","6","45.45","162","200","44.75","1","4","20.00","7.28","92.45","0.997","88","106","57","420","60.69","125","148","91","57.87"
"720","Derek Dorsett","CBJ","R","51","555.38333333333","431","454","48.70","335","343","49.41","259","244","51.49","19","13","59.38","177","200","46.95","81","86","48.50","12","8","60.00","96","114","45.71","3","3","50.00","211","210","50.12","4","2","66.67","7.34","94.67","1.020","78","158","90","451","46.43","126","202","160","44.06"
"574","Nick Johnson","PIT","R","6","60.616666666667","55","58","48.67","44","43","50.57","32","25","56.14","2","4","33.33","33","31","51.56","13","12","52.00","1","3","25.00","20","19","51.28","1","1","50.00","21","22","48.84","0","0","-","6.25","84.00","0.903","7","20","3","39","70.00","12","31","11","52.17"
"139","Matt Cooke","PIT","L","79","1168.15","1057","1115","48.66","788","831","48.67","570","590","49.14","57","53","51.82","509","518","49.56","195","208","48.39","35","28","55.56","314","310","50.32","13","15","46.43","482","518","48.20","9","10","47.37","10.00","91.02","1.010","156","295","278","722","35.94","264","406","433","37.88"
"81","Chris Clark","CBJ, WSH","R","74","878.35","741","782","48.65","550","589","48.29","401","431","48.20","33","39","45.83","362","379","48.85","156","137","53.24","17","17","50.00","206","242","45.98","10","13","43.48","311","335","48.14","5","9","35.71","8.23","90.95","0.992","130","213","129","708","50.19","227","294","262","46.42"
"128","Matt Bradley","WSH","R","77","849.31666666667","744","787","48.60","520","586","47.02","375","425","46.88","31","33","48.44","349","402","46.47","128","146","46.72","23","19","54.76","221","256","46.33","2","7","22.22","314","333","48.53","4","7","36.36","8.27","92.24","1.005","105","203","119","648","46.88","216","317","241","47.26"
"164","Andrew Ference","BOS","D","51","1004.9666666667","850","899","48.60","626","687","47.68","460","498","48.02","31","44","41.33","345","387","47.13","148","152","49.33","15","29","34.09","197","235","45.60","7","6","53.85","427","444","49.02","9","8","52.94","6.74","91.16","0.979","108","207","150","806","41.86","255","326","309","45.21"
"529","Triston Grant","NSH","L","3","21.716666666667","17","18","48.57","15","16","48.39","13","13","50.00","0","1","0.00","3","12","20.00","3","5","37.50","0","1","0.00","0","7","0.00","0","0","-","11","5","68.75","0","0","-","0.00","92.31","0.923","3","4","2","25","60.00","8","5","3","72.73"
"619","Kyle Wilson","WSH","C","2","19.383333333333","17","18","48.57","11","16","40.74","7","13","35.00","2","1","66.67","10","10","50.00","6","5","54.55","2","1","66.67","4","5","44.44","0","0","-","6","8","42.86","0","0","-","28.57","92.31","1.209","0","6","2","18","0.00","2","10","4","33.33"
"364","Brandon Segal","DAL, L.A","R","44","384.78333333333","330","350","48.53","249","265","48.44","179","199","47.35","18","14","56.25","134","151","47.02","55","59","48.25","9","9","50.00","79","92","46.20","3","3","50.00","164","167","49.55","6","2","75.00","10.06","92.96","1.030","53","99","60","336","46.90","86","134","112","43.43"
"545","Rostislav Olesz","FLA","L","78","1200.8","1071","1139","48.46","840","829","50.33","599","603","49.83","43","47","47.78","515","534","49.09","214","219","49.42","22","27","44.90","301","315","48.86","14","13","51.85","483","515","48.40","6","7","46.15","7.18","92.21","0.994","199","290","241","1035","45.23","324","385","401","44.69"
"138","Francis Bouillon","NSH","D","81","1563.5333333333","1330","1415","48.45","1012","1089","48.17","720","786","47.81","50","52","49.02","584","659","46.98","235","291","44.68","23","31","42.59","349","368","48.68","18","13","58.06","634","635","49.96","9","8","52.94","6.94","93.38","1.003","239","304","244","1138","49.48","418","491","450","48.16"
"726","Jamie McGinn","S.J","L","59","589.85","506","539","48.42","376","412","47.72","271","299","47.54","19","24","44.19","231","247","48.33","90","98","47.87","9","15","37.50","141","149","48.62","7","5","58.33","246","246","50.00","3","4","42.86","7.01","91.97","0.990","79","150","71","572","52.67","143","209","139","50.71"
"108","Ruslan Salei","COL","D","14","262.81666666667","210","224","48.39","170","168","50.30","130","125","50.98","11","16","40.74","91","97","48.40","50","42","54.35","8","7","53.33","41","55","42.71","0","5","0.00","99","105","48.53","3","3","50.00","8.46","87.20","0.957","33","42","47","206","41.25","57","76","70","44.88"
"589","Wes O'Neill","COL","D","2","19.433333333333","15","16","48.39","13","12","52.00","11","9","55.00","1","0","100.00","4","9","30.77","2","5","28.57","1","0","100.00","2","4","33.33","0","0","-","10","5","66.67","0","0","-","9.09","100.00","1.091","4","6","2","20","66.67","9","7","3","75.00"
"187","John Erskine","WSH","D","50","798.93333333333","741","791","48.37","530","581","47.70","386","430","47.30","39","32","54.93","358","412","46.49","132","153","46.32","23","14","62.16","226","259","46.60","10","10","50.00","321","344","48.27","6","8","42.86","10.10","92.56","1.027","70","147","117","635","37.43","217","279","272","44.38"
"205","Kent Huskins","S.J","D","82","1433.9666666667","1193","1275","48.34","903","986","47.80","634","726","46.62","59","61","49.17","584","567","50.74","231","239","49.15","37","34","52.11","353","328","51.84","15","14","51.72","550","612","47.33","7","13","35.00","9.31","91.60","1.009","168","225","208","1266","44.68","370","393","398","48.18"
"548","Boris Valabik","ATL","D","23","304.18333333333","262","280","48.34","182","221","45.16","149","155","49.01","10","11","47.62","132","137","49.07","62","59","51.24","10","6","62.50","70","78","47.30","0","4","0.00","110","130","45.83","0","0","-","6.71","92.90","0.996","33","63","47","275","41.25","58","86","80","42.03"
"558","Mark Fistric","DAL","D","67","1000.2166666667","832","889","48.34","648","683","48.69","480","503","48.83","44","25","63.77","382","378","50.26","150","165","47.62","26","11","70.27","232","213","52.13","9","7","56.25","386","434","47.07","9","7","56.25","9.17","95.03","1.042","132","220","125","800","51.36","271","318","234","53.66"
"535","Danny Syvret","PHI","D","21","262.05","241","258","48.30","175","179","49.44","132","133","49.81","13","12","52.00","134","119","52.96","52","46","53.06","7","7","50.00","82","73","52.90","6","3","66.67","90","115","43.90","0","2","0.00","9.85","90.98","1.008","32","58","37","207","46.38","68","83","77","46.90"
"690","Justin Mercier","COL","C","9","64.7","42","45","48.28","32","35","47.76","25","23","52.08","2","0","100.00","20","21","48.78","10","6","62.50","2","0","100.00","10","15","40.00","0","0","-","19","17","52.78","0","0","-","8.00","100.00","1.080","7","14","6","65","53.85","12","25","11","52.17"
"845","Tyler Myers","BUF","D","82","1946.55","1716","1839","48.27","1335","1439","48.13","991","1050","48.55","101","88","53.44","822","824","49.94","371","375","49.73","65","43","60.19","451","449","50.11","12","16","42.86","794","886","47.26","23","27","46.00","10.19","91.62","1.018","294","378","379","1169","43.68","629","627","681","48.02"
"326","Jeff Woywitka","DAL","D","36","507.65","467","501","48.24","357","394","47.54","243","278","46.64","15","22","40.54","212","220","49.07","86","102","45.74","9","14","39.13","126","118","51.64","2","3","40.00","213","240","47.02","4","5","44.44","6.17","92.09","0.983","71","143","59","380","54.62","135","191","112","54.66"
"284","Antoine Vermette","CBJ","C","82","1651.8333333333","1414","1521","48.18","1081","1172","47.98","816","870","48.40","93","94","49.73","682","708","49.06","324","272","54.36","46","43","51.69","358","436","45.09","23","30","43.40","610","682","47.21","21","19","52.50","11.40","89.20","1.006","292","369","375","1234","43.78","497","525","613","44.77"
"382","Adam Burish","CHI","R","13","114.06666666667","105","113","48.17","81","83","49.39","61","62","49.59","6","4","60.00","50","45","52.63","27","22","55.10","5","3","62.50","23","23","50.00","0","0","-","45","59","43.27","1","1","50.00","9.84","93.55","1.034","20","22","17","106","54.05","36","33","34","51.43"
"582","Dustin Boyd","CGY, NSH","C","78","953.78333333333","818","880","48.17","594","662","47.29","432","464","48.21","31","27","53.45","357","373","48.90","136","151","47.39","19","19","50.00","221","222","49.89","6","6","50.00","371","418","47.02","6","2","75.00","7.18","94.18","1.014","156","187","129","866","54.74","254","281","252","50.20"
"33","Craig Rivet","BUF","D","78","1421.1333333333","1220","1314","48.15","923","1027","47.33","678","740","47.81","49","56","46.67","593","572","50.90","266","252","51.35","34","32","51.52","327","320","50.54","7","13","35.00","536","633","45.85","7","11","38.89","7.23","92.43","0.997","207","271","257","1093","44.61","414","449","430","49.05"
"177","Mike Rupp","PIT","L","81","732.4","600","646","48.15","446","474","48.48","322","331","49.31","32","27","54.24","296","290","50.51","112","135","45.34","18","20","47.37","184","155","54.28","4","4","50.00","265","305","46.49","9","3","75.00","9.94","91.84","1.018","128","193","91","492","58.45","203","281","177","53.42"
"412","James Wisniewski","ANA","D","69","1679.9333333333","1521","1638","48.15","1203","1311","47.85","861","970","47.02","69","94","42.33","721","801","47.37","309","398","43.71","44","47","48.35","412","403","50.55","15","19","44.12","699","751","48.21","8","25","24.24","8.01","90.31","0.983","209","329","327","896","38.99","457","538","612","42.75"
"664","Adam McQuaid","BOS","D","19","203.93333333333","169","182","48.15","128","141","47.58","91","109","45.50","5","10","33.33","71","69","50.71","30","28","51.72","3","4","42.86","41","41","50.00","1","1","50.00","85","98","46.45","1","5","16.67","5.49","90.83","0.963","27","35","19","234","58.70","54","53","43","55.67"
"380","Staffan Kronwall","CGY","D","11","108.98333333333","102","110","48.11","80","77","50.96","52","61","46.02","3","4","42.86","45","51","46.88","19","20","48.72","2","1","66.67","26","31","45.61","0","2","0.00","52","49","51.49","1","1","50.00","5.77","93.44","0.992","10","21","9","107","52.63","26","34","21","55.32"
"179","Martin Skoula","N.J, PIT","D","52","905.28333333333","729","787","48.09","569","574","49.78","393","404","49.31","37","34","52.11","323","370","46.61","140","149","48.44","21","19","52.50","183","221","45.30","8","9","47.06","368","356","50.83","6","6","50.00","9.41","91.58","1.010","113","173","118","713","48.92","231","293","215","51.79"
"557","Jeff Schultz","WSH","D","73","1450.1666666667","1374","1483","48.09","974","1121","46.49","731","791","48.03","86","54","61.43","673","722","48.24","234","278","45.70","44","23","65.67","439","444","49.72","25","15","62.50","587","664","46.92","11","16","40.74","11.76","93.17","1.049","125","294","191","1052","39.56","385","553","453","45.94"
"555","Andrej Meszaros","T.B","D","81","1634.7833333333","1348","1459","48.02","1044","1114","48.38","759","818","48.13","53","72","42.40","619","694","47.14","259","284","47.70","27","41","39.71","360","410","46.75","12","19","38.71","634","653","49.26","14","11","56.00","6.98","91.20","0.982","249","394","294","1251","45.86","484","598","497","49.34"
"878","Bobby Butler","OTT","R","2","16.683333333333","12","13","48.00","11","10","52.38","10","10","50.00","0","1","0.00","5","6","45.45","1","0","100.00","0","0","-","4","6","40.00","0","0","-","7","6","53.85","0","1","0.00","0.00","90.00","0.900","4","4","4","10","50.00","6","7","8","42.86"
"432","Jonathan Ericsson","DET","D","62","1035.7833333333","881","955","47.98","671","757","46.99","484","580","45.49","35","65","35.00","382","430","47.04","141","182","43.65","17","36","32.08","241","248","49.28","6","17","26.09","411","458","47.30","12","12","50.00","7.23","88.79","0.960","174","217","197","764","46.90","300","322","344","46.58"
"124","Toni Lydman","BUF","D","67","1263.75","1099","1195","47.91","850","912","48.24","651","660","49.66","52","40","56.52","489","535","47.75","211","232","47.63","31","21","59.62","278","303","47.85","13","13","50.00","519","571","47.61","8","6","57.14","7.99","93.94","1.019","176","245","180","975","49.44","368","393","347","51.47"
"824","Zack Smith","OTT","C","15","135.66666666667","103","112","47.91","75","85","46.88","55","60","47.83","4","3","57.14","40","46","46.51","17","20","45.95","2","1","66.67","23","26","46.94","2","1","66.67","52","59","46.85","0","1","0.00","7.27","95.00","1.023","29","24","25","113","53.70","44","30","41","51.76"
"15","Brad May","DET","L","40","278.98333333333","226","246","47.88","171","201","45.97","133","135","49.63","5","10","33.33","88","110","44.44","41","33","55.41","2","5","28.57","47","77","37.90","2","2","50.00","113","117","49.13","1","3","25.00","3.76","92.59","0.964","73","51","20","247","78.49","93","70","51","64.58"
"697","Kyle Cumiskey","COL","D","61","1207.5333333333","1006","1096","47.86","767","811","48.61","564","582","49.21","60","55","52.17","479","496","49.13","207","189","52.27","32","27","54.24","272","307","46.98","17","17","50.00","445","502","46.99","10","10","50.00","10.64","90.55","1.012","184","254","217","965","45.89","345","411","349","49.71"
"821","Jerome Samson","CAR","R","7","59.133333333333","55","60","47.83","48","42","53.33","40","31","56.34","2","3","40.00","24","29","45.28","15","7","68.18","1","1","50.00","9","22","29.03","1","2","33.33","25","20","55.56","0","0","-","5.00","90.32","0.953","10","6","8","58","55.56","13","12","16","44.83"
"659","Marc-Edouard Vlasic","S.J","D","64","1413.8166666667","1330","1453","47.79","994","1110","47.24","712","792","47.34","72","54","57.14","648","686","48.58","263","283","48.17","39","35","52.70","385","403","48.86","22","11","66.67","606","653","48.13","10","8","55.56","10.11","93.18","1.033","141","295","287","1016","32.94","330","452","529","38.42"
"841","Luke Schenn","TOR","D","79","1333.3","1264","1383","47.75","929","1011","47.89","654","703","48.19","57","80","41.61","545","658","45.30","209","260","44.56","26","42","38.24","336","398","45.78","19","22","46.34","621","634","49.48","11","16","40.74","8.72","88.62","0.973","136","257","232","1177","36.96","292","400","391","42.75"
"507","Brad Richardson","L.A","R","81","1040.7166666667","852","933","47.73","656","718","47.74","458","494","48.11","40","46","46.51","363","429","45.83","156","178","46.71","29","20","59.18","207","251","45.20","7","15","31.82","406","429","48.62","4","11","26.67","8.73","90.69","0.994","171","234","188","870","47.63","250","317","311","44.56"
"810","Michal Repik","FLA","R","19","162.96666666667","136","149","47.72","101","106","48.79","79","68","53.74","5","4","55.56","70","62","53.03","33","21","61.11","5","2","71.43","37","41","47.44","0","2","0.00","58","71","44.96","0","0","-","6.33","94.12","1.004","29","33","24","171","54.72","41","52","38","51.90"
"137","Pavel Kubina","ATL","D","76","1719.55","1457","1597","47.71","1100","1258","46.65","830","947","46.71","91","93","49.46","704","802","46.75","252","380","39.87","40","50","44.44","452","422","51.72","27","19","58.70","657","693","48.67","23","23","50.00","10.96","90.18","1.011","275","372","358","999","43.44","490","569","669","42.28"
"157","Quintin Laing","WSH","L","36","346.95","289","317","47.69","206","238","46.40","153","165","48.11","10","20","33.33","132","154","46.15","52","58","47.27","7","6","53.85","80","96","45.45","2","7","22.22","124","148","45.59","1","7","12.50","6.54","87.88","0.944","56","101","88","261","38.89","96","147","146","39.67"
"480","Patrick O'Sullivan","EDM","C","73","1279.0166666667","1180","1295","47.68","898","975","47.94","638","706","47.47","56","83","40.29","540","569","48.69","207","237","46.62","28","40","41.18","333","332","50.08","17","19","47.22","555","609","47.68","9","23","28.13","8.78","88.24","0.970","213","221","197","930","51.95","399","356","332","54.58"
"762","Andrew MacDonald","NYI","D","46","924.1","781","857","47.68","575","596","49.10","400","414","49.14","33","31","51.56","348","427","44.90","154","160","49.04","16","18","47.06","194","267","42.08","10","7","58.82","357","340","51.22","7","4","63.64","8.25","92.51","1.008","128","233","136","547","48.48","249","311","265","48.44"
"599","Ben Walter","N.J","C","2","11.583333333333","10","11","47.62","7","10","41.18","5","8","38.46","0","0","-","3","6","33.33","0","0","-","0","0","-","3","6","33.33","0","0","-","7","4","63.64","0","0","-","0.00","100.00","1.000","4","2","0","13","100.00","5","2","0","100.00"
"119","Tom Poti","WSH","D","70","1498.4166666667","1383","1525","47.56","1002","1133","46.93","724","816","47.01","80","80","50.00","702","743","48.58","265","267","49.81","36","36","50.00","437","476","47.86","22","24","47.83","553","709","43.82","18","20","47.37","11.05","90.20","1.012","154","337","331","956","31.75","399","559","660","37.68"
"337","Tomas Plekanec","MTL","C","82","1637.0666666667","1499","1653","47.56","1104","1186","48.21","786","863","47.67","90","74","54.88","684","703","49.32","266","288","48.01","41","43","48.81","418","415","50.18","23","12","65.71","698","793","46.81","23","17","57.50","11.45","91.43","1.029","291","340","416","1164","41.16","525","529","675","43.75"
"521","Shane O'Brien","VAN","D","65","1106.05","893","986","47.53","673","774","46.51","475","569","45.50","47","44","51.65","414","522","44.23","177","235","42.96","29","32","47.54","237","287","45.23","9","10","47.37","403","396","50.44","7","1","87.50","9.89","92.27","1.022","139","228","170","878","44.98","253","367","317","44.39"
"614","Brandon Yip","COL","R","32","469.95","385","425","47.53","283","327","46.39","210","233","47.40","25","15","62.50","192","187","50.66","78","76","50.65","17","7","70.83","114","111","50.67","6","4","60.00","163","196","45.40","2","4","33.33","11.90","93.56","1.055","78","92","57","367","57.78","126","129","103","55.02"
"316","Dan Hamhuis","NSH","D","78","1657.9166666667","1403","1550","47.51","1064","1179","47.44","755","839","47.37","65","94","40.88","598","728","45.10","244","317","43.49","37","57","39.36","354","411","46.27","18","23","43.90","668","698","48.90","8","13","38.10","8.61","88.80","0.974","197","291","384","1153","33.91","393","486","669","37.01"
"163","Mike Mottau","N.J","D","79","1758.6666666667","1336","1477","47.49","1036","1125","47.94","801","825","49.26","64","76","45.71","644","670","49.01","274","265","50.83","35","36","49.30","370","405","47.74","15","23","39.47","593","707","45.62","13","17","43.33","7.99","90.79","0.988","181","377","311","1575","36.79","375","592","590","38.86"
"495","Byron Bitz","BOS, FLA","R","52","573.96666666667","470","520","47.47","353","374","48.56","253","289","46.68","18","30","37.50","190","230","45.24","76","76","50.00","14","20","41.18","114","154","42.54","4","4","50.00","232","249","48.23","0","5","0.00","7.11","89.62","0.967","79","127","82","521","49.07","145","202","167","46.47"
"362","Andrew Murray","CBJ","C","46","476.51666666667","354","392","47.45","284","312","47.65","216","219","49.66","7","18","28.00","156","170","47.85","73","83","46.79","6","9","40.00","83","87","48.82","0","5","0.00","157","186","45.77","1","4","20.00","3.24","91.78","0.950","57","120","102","480","35.85","101","162","156","39.30"
"693","Matt D'Agostini","MTL, STL","R","47","460.11666666667","398","441","47.44","277","303","47.76","196","233","45.69","6","20","23.08","160","182","46.78","64","61","51.20","3","11","21.43","96","121","44.24","3","3","50.00","196","225","46.56","0","6","0.00","3.06","91.42","0.945","70","88","55","423","56.00","121","132","125","49.19"
"85","Bryce Salvador","N.J","D","79","1490.2666666667","1143","1267","47.43","900","935","49.05","677","695","49.34","49","56","46.67","530","570","48.18","195","227","46.21","27","28","49.09","335","343","49.41","15","12","55.56","541","596","47.58","6","16","27.27","7.24","91.94","0.992","123","302","188","1443","39.55","288","505","374","43.50"
"192","Erik Cole","CAR","L","40","655.6","616","683","47.42","465","517","47.35","332","349","48.75","24","34","41.38","320","322","49.84","140","133","51.28","16","16","50.00","180","189","48.78","5","10","33.33","260","311","45.53","3","5","37.50","7.23","90.26","0.975","151","190","106","462","58.75","241","255","194","55.40"
"325","Lukas Krajicek","PHI, T.B","D","50","861.26666666667","736","816","47.42","553","609","47.59","396","447","46.98","25","41","37.88","360","392","47.87","157","159","49.68","14","24","36.84","203","233","46.56","6","9","40.00","322","369","46.60","5","8","38.46","6.31","90.83","0.971","114","214","150","715","43.18","221","317","277","44.38"
"864","Ilkka Heikkinen","NYR","D","7","62.016666666667","64","71","47.41","52","51","50.49","35","37","48.61","2","0","100.00","40","46","46.51","16","17","48.48","1","0","100.00","24","29","45.28","1","0","100.00","23","20","53.49","0","0","-","5.71","100.00","1.057","8","11","3","48","72.73","24","20","8","75.00"
"91","Wade Redden","NYR","D","75","1313.8833333333","1108","1231","47.37","813","921","46.89","589","641","47.89","46","47","49.46","622","669","48.18","262","271","49.16","28","25","52.83","360","398","47.49","11","14","44.00","419","490","46.09","6","6","50.00","7.81","92.67","1.005","124","220","163","1020","43.21","286","384","351","44.90"
