"","Player","Team","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","MDCF","MDCA","MDCF%","MDGF","MDGA","MDGF%","LDCF","LDCA","LDCF%","LDGF","LDGA","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts","Neu. Zone Starts","Def. Zone Starts","On The Fly Starts","Off. Zone Start %","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"724","Mikkel Boedker","PHX","L","82","1118.2333333333","958","1012","48.63","706","787","47.29","493","559","46.86","36","37","49.32","427","479","47.13","188","219","46.19","24","27","47.06","239","260","47.90","8","6","57.14","429","450","48.81","4","4","50.00","7.30","93.38","1.007","190","233","125","799","60.32","329","355","245","57.32"
"841","Gabriel Bourque","NSH","L","43","549.91666666667","481","508","48.63","357","374","48.84","259","274","48.59","24","27","47.06","222","223","49.89","88","82","51.76","12","16","42.86","134","141","48.73","7","6","53.85","230","227","50.33","4","5","44.44","9.27","90.15","0.994","100","141","56","464","64.10","166","198","130","56.08"
"655","Akim Aliu","CGY","R","2","22.066666666667","17","18","48.57","12","17","41.38","11","14","44.00","3","0","100.00","8","8","50.00","7","5","58.33","1","0","100.00","1","3","25.00","1","0","100.00","7","8","46.67","1","0","100.00","27.27","100.00","1.273","4","4","5","17","44.44","4","7","8","33.33"
"440","Kevin Porter","COL","C","35","321.38333333333","251","266","48.55","181","198","47.76","140","139","50.18","9","12","42.86","110","104","51.40","53","56","48.62","7","10","41.18","57","48","54.29","0","1","0.00","114","139","45.06","2","1","66.67","6.43","91.37","0.978","42","61","17","309","71.19","64","92","54","54.24"
"842","Lane MacDermid","BOS","L","5","44.516666666667","33","35","48.53","23","28","45.10","19","20","48.72","1","3","25.00","9","11","45.00","3","7","30.00","1","2","33.33","6","4","60.00","0","0","-","21","19","52.50","0","1","0.00","5.26","85.00","0.903","10","7","2","43","83.33","14","12","7","66.67"
"261","Matt Ellis","BUF","L","60","583.1","484","514","48.50","362","390","48.14","269","260","50.85","15","20","42.86","206","204","50.24","95","86","52.49","8","7","53.33","111","118","48.47","2","6","25.00","226","259","46.60","5","7","41.67","5.58","92.31","0.979","82","134","116","484","41.41","148","197","196","43.02"
"790","Matt Gilroy","OTT, T.B","D","67","1172.9666666667","1013","1077","48.47","733","809","47.54","548","592","48.07","53","59","47.32","470","528","47.09","211","214","49.65","38","33","53.52","259","314","45.20","8","15","34.78","463","475","49.36","7","8","46.67","9.67","90.03","0.997","152","253","153","952","49.84","309","421","302","50.57"
"53","Cory Sarich","CGY","D","62","998.73333333333","817","869","48.46","583","648","47.36","412","458","47.36","29","31","48.33","386","373","50.86","161","143","52.96","22","18","55.00","225","230","49.45","5","6","45.45","355","423","45.63","2","7","22.22","7.04","93.23","1.003","121","206","157","800","43.53","271","319","334","44.79"
"553","Andy Greene","N.J","D","56","1092.3","814","867","48.42","616","638","49.12","449","486","48.02","48","49","49.48","357","402","47.04","140","161","46.51","28","26","51.85","217","241","47.38","12","17","41.38","408","402","50.37","8","6","57.14","10.69","89.92","1.006","127","213","147","798","46.35","291","372","305","48.83"
"780","Matt Bartkowski","BOS","D","3","18.383333333333","15","16","48.39","14","12","53.85","9","6","60.00","0","2","0.00","10","7","58.82","5","1","83.33","0","1","0.00","5","6","45.45","0","1","0.00","5","7","41.67","0","0","-","0.00","66.67","0.667","5","3","3","19","62.50","6","3","4","60.00"
"720","Zach Bogosian","WPG","D","65","1515.55","1445","1544","48.34","1102","1110","49.82","757","766","49.70","66","78","45.83","611","699","46.64","260","270","49.06","41","36","53.25","351","429","45.00","14","23","37.84","686","686","50.00","11","17","39.29","8.72","89.82","0.985","181","263","242","971","42.79","442","481","522","45.85"
"419","Blake Comeau","CGY, NYI","L","74","1143.3333333333","938","1003","48.33","661","774","46.06","484","550","46.81","26","38","40.63","378","462","45.00","137","189","42.02","14","21","40.00","241","273","46.89","7","9","43.75","471","462","50.48","5","7","41.67","5.37","93.09","0.985","142","231","148","867","48.97","285","361","309","47.98"
"503","Justin Abdelkader","DET","L","81","997.45","823","882","48.27","612","650","48.49","453","475","48.81","34","42","44.74","381","449","45.90","169","172","49.56","22","25","46.81","212","277","43.35","7","9","43.75","370","357","50.89","5","8","38.46","7.51","91.16","0.987","205","221","167","765","55.11","287","306","243","54.15"
"755","Evgeny Grachev","STL","C","26","242.68333333333","181","194","48.27","134","143","48.38","94","106","47.00","6","10","37.50","79","84","48.47","36","36","50.00","2","8","20.00","43","48","47.25","2","0","100.00","87","84","50.88","2","2","50.00","6.38","90.57","0.969","49","39","24","227","67.12","66","69","41","61.68"
"848","Casey Wellman","MIN","C","14","178.3","180","193","48.26","135","141","48.91","96","95","50.26","6","9","40.00","85","83","50.60","43","32","57.33","4","4","50.00","42","51","45.16","0","4","0.00","80","98","44.94","2","1","66.67","6.25","90.53","0.968","33","31","34","144","49.25","55","45","49","52.88"
"785","Eric Wellwood","PHI","L","24","262.96666666667","227","244","48.20","173","185","48.32","125","125","50.00","16","6","72.73","105","109","49.07","46","40","53.49","10","2","83.33","59","69","46.09","4","4","50.00","94","118","44.34","2","0","100.00","12.80","95.20","1.080","29","67","44","222","39.73","53","95","75","41.41"
"18","Brendan Morrison","CGY, CHI","C","39","520.76666666667","426","458","48.19","307","344","47.16","233","253","47.94","17","22","43.59","206","215","48.93","75","91","45.18","9","10","47.37","131","124","51.37","3","6","33.33","183","216","45.86","4","6","40.00","7.30","91.30","0.986","72","113","74","376","49.32","156","166","149","51.15"
"411","Travis Zajac","N.J","C","15","260.61666666667","198","213","48.18","143","172","45.40","110","130","45.83","9","12","42.86","100","104","49.02","37","43","46.25","6","6","50.00","63","61","50.81","2","2","50.00","88","102","46.32","0","4","0.00","8.18","90.77","0.990","48","41","37","171","56.47","85","68","75","53.13"
"26","Ed Jovanovski","FLA","D","66","1101.85","929","1000","48.16","687","769","47.18","501","569","46.82","35","48","42.17","385","442","46.55","133","183","42.09","19","22","46.34","252","259","49.32","9","12","42.86","469","491","48.85","7","12","36.84","6.99","91.56","0.986","181","233","134","1016","57.46","332","353","272","54.97"
"458","Pierre-Luc Letourneau-Leblond","CGY","R","3","14.566666666667","13","14","48.15","11","11","50.00","9","6","60.00","1","0","100.00","5","3","62.50","1","2","33.33","0","0","-","4","1","80.00","0","0","-","8","11","42.11","1","0","100.00","11.11","100.00","1.111","4","4","1","16","80.00","5","6","2","71.43"
"684","Spencer Machacek","WPG","R","13","97.583333333333","78","84","48.15","58","64","47.54","39","44","46.99","10","2","83.33","36","40","47.37","18","18","50.00","7","2","77.78","18","22","45.00","2","0","100.00","36","40","47.37","1","0","100.00","25.64","95.45","1.211","12","23","10","96","54.55","26","35","18","59.09"
"401","Cam Barker","EDM","D","25","459.01666666667","406","439","48.05","298","337","46.93","210","240","46.67","22","16","57.89","187","205","47.70","77","87","46.95","14","6","70.00","110","118","48.25","6","5","54.55","190","207","47.86","2","5","28.57","10.48","93.33","1.038","69","80","64","375","51.88","137","141","122","52.90"
"543","Andrew Desjardins","S.J","L","76","728.2","651","704","48.04","498","486","50.61","359","328","52.26","23","25","47.92","273","278","49.55","118","107","52.44","12","16","42.86","155","171","47.55","7","4","63.64","321","346","48.13","4","4","50.00","6.41","92.38","0.988","93","147","102","729","47.69","178","215","192","48.11"
"229","Tomas Plekanec","MTL","C","81","1680.8","1515","1642","47.99","1107","1180","48.40","796","847","48.45","73","84","46.50","677","739","47.81","280","303","48.03","36","39","48.00","397","436","47.66","20","26","43.48","703","754","48.25","16","15","51.61","9.17","90.08","0.993","277","346","396","1040","41.16","550","562","758","42.05"
"366","Tyson Strachan","FLA","D","15","215.2","164","178","47.95","118","128","47.97","84","94","47.19","6","5","54.55","56","88","38.89","18","40","31.03","2","5","28.57","38","48","44.19","2","0","100.00","92","76","54.76","1","0","100.00","7.14","94.68","1.018","37","40","26","181","58.73","60","68","49","55.05"
"11","Adrian Aucoin","PHX","D","64","1295.8666666667","1118","1215","47.92","831","975","46.01","570","691","45.20","48","49","49.48","478","559","46.09","203","271","42.83","26","30","46.43","275","288","48.85","10","11","47.62","528","559","48.57","11","8","57.89","8.42","92.91","1.013","139","261","216","933","39.15","312","402","411","43.15"
"134","Tim Connolly","TOR","C","70","1190.3","1082","1177","47.90","781","880","47.02","530","607","46.61","51","69","42.50","471","519","47.58","164","200","45.05","23","24","48.94","307","319","49.04","21","23","47.73","532","571","48.23","6","18","25.00","9.62","88.63","0.983","216","240","181","872","54.41","377","389","361","51.08"
"441","Torrey Mitchell","S.J","C","76","945.1","837","911","47.88","626","646","49.21","441","481","47.83","31","46","40.26","351","366","48.95","165","158","51.08","22","19","53.66","186","208","47.21","4","17","19.05","391","454","46.27","4","10","28.57","7.03","90.44","0.975","139","232","153","881","47.60","242","338","281","46.27"
"823","Brayden McNabb","BUF","D","25","445.96666666667","372","405","47.88","278","323","46.26","197","234","45.71","15","17","46.88","177","173","50.57","78","70","52.70","8","5","61.54","99","103","49.01","3","3","50.00","166","201","45.23","4","8","33.33","7.61","92.74","1.003","52","80","68","385","43.33","107","142","123","46.52"
"888","Mika Zibanejad","OTT","C","9","116.1","101","110","47.87","75","79","48.70","50","60","45.45","2","4","33.33","44","44","50.00","15","15","50.00","0","4","0.00","29","29","50.00","1","0","100.00","52","54","49.06","1","0","100.00","4.00","93.33","0.973","23","23","11","86","67.65","41","38","25","62.12"
"230","Jay Harrison","CAR","D","72","1479.0166666667","1396","1522","47.84","1048","1143","47.83","759","787","49.09","52","68","43.33","652","707","47.98","289","278","50.97","26","40","39.39","363","429","45.83","14","14","50.00","598","673","47.05","11","14","44.00","6.85","91.36","0.982","234","310","242","1118","49.16","445","443","430","50.86"
"27","Ryan Smyth","EDM","L","82","1564.75","1313","1432","47.83","980","1056","48.13","687","790","46.51","70","72","49.30","631","717","46.81","293","333","46.81","41","40","50.62","338","384","46.81","17","16","51.52","589","603","49.41","12","13","48.00","10.19","90.89","1.011","250","323","299","1089","45.54","470","493","508","48.06"
"523","Nathan Gerbe","BUF","C","62","880.86666666667","729","795","47.83","561","623","47.38","414","434","48.82","33","31","51.56","312","346","47.42","125","153","44.96","19","20","48.72","187","193","49.21","9","5","64.29","360","379","48.71","5","6","45.45","7.97","92.86","1.008","151","235","133","640","53.17","254","331","265","48.94"
"31","Sheldon Souray","DAL","D","64","1309.6166666667","1210","1321","47.81","901","1005","47.27","631","737","46.13","62","53","53.91","464","581","44.40","178","246","41.98","34","30","53.13","286","335","46.05","16","11","59.26","549","617","47.08","9","11","45.00","9.83","92.81","1.026","223","275","305","873","42.23","413","426","528","43.89"
"265","Keith Ballard","VAN","D","47","731.1","635","694","47.78","461","521","46.95","336","392","46.15","21","28","42.86","293","342","46.14","119","151","44.07","10","19","34.48","174","191","47.67","6","3","66.67","293","299","49.49","5","6","45.45","6.25","92.86","0.991","70","134","86","687","44.87","162","237","195","45.38"
"892","Torey Krug","BOS","D","2","34.25","32","35","47.76","24","29","45.28","17","23","42.50","2","2","50.00","16","17","48.48","6","10","37.50","1","2","33.33","10","7","58.82","1","0","100.00","16","16","50.00","0","0","-","11.76","91.30","1.031","4","9","6","21","40.00","9","15","11","45.00"
"145","Chris Kelly","BOS","C","82","1208.3","1039","1137","47.75","780","846","47.97","569","634","47.30","64","44","59.26","450","490","47.87","186","192","49.21","33","22","60.00","264","298","46.98","19","12","61.29","497","556","47.20","12","10","54.55","11.25","93.06","1.043","195","278","288","879","40.37","341","438","489","41.08"
"504","Adam McQuaid","BOS","D","72","1076.5666666667","908","994","47.74","634","740","46.14","434","544","44.38","45","36","55.56","386","423","47.71","132","159","45.36","23","15","60.53","254","264","49.03","15","12","55.56","445","498","47.19","7","9","43.75","10.37","93.38","1.038","134","240","144","856","48.20","294","387","323","47.65"
"303","Erik Christensen","MIN, NYR","C","49","509.91666666667","416","456","47.71","299","341","46.72","208","248","45.61","17","23","42.50","212","189","52.87","82","79","50.93","11","16","40.74","130","110","54.17","3","4","42.86","174","227","43.39","3","3","50.00","8.17","90.73","0.989","120","111","73","401","62.18","169","158","133","55.96"
"873","Nino Niederreiter","NYI","R","55","556.35","466","511","47.70","352","370","48.75","257","284","47.50","4","32","11.11","223","254","46.75","106","119","47.11","4","21","16.00","117","135","46.43","0","5","0.00","188","201","48.33","0","6","0.00","1.56","88.73","0.903","60","94","44","465","57.69","108","155","118","47.79"
"612","Frédéric St-Denis","MTL","D","17","246.85","206","226","47.69","134","164","44.97","97","110","46.86","10","10","50.00","79","95","45.40","27","40","40.30","4","5","44.44","52","55","48.60","2","2","50.00","103","109","48.58","3","3","50.00","10.31","90.91","1.012","39","38","37","196","51.32","70","76","73","48.95"
"864","Jaden Schwartz","STL","L","7","81.816666666667","62","68","47.69","46","48","48.94","33","39","45.83","4","2","66.67","31","28","52.54","17","13","56.67","4","2","66.67","14","15","48.28","0","0","-","25","32","43.86","0","0","-","12.12","94.87","1.070","18","16","12","65","60.00","28","20","18","60.87"
"449","Adam Pardy","DAL","D","36","592.9","524","575","47.68","390","431","47.50","284","314","47.49","21","31","40.38","219","244","47.30","89","95","48.37","9","14","39.13","130","149","46.59","7","9","43.75","230","274","45.63","5","8","38.46","7.39","90.13","0.975","75","136","97","443","43.60","147","193","152","49.16"
"775","Jared Spurgeon","MIN","D","70","1511.95","1279","1406","47.64","939","1066","46.83","678","739","47.85","51","47","52.04","558","558","50.00","237","231","50.64","30","28","51.72","321","327","49.54","12","11","52.17","592","711","45.43","6","7","46.15","7.52","93.64","1.012","250","354","308","1082","44.80","497","499","512","49.26"
"188","Jon Disalvatore","MIN","R","1","14.45","10","11","47.62","8","8","50.00","5","6","45.45","0","0","-","3","7","30.00","3","1","75.00","0","0","-","0","6","0.00","0","0","-","6","4","60.00","0","0","-","0.00","100.00","1.000","5","0","2","13","71.43","8","2","3","72.73"
"875","Harry Zolnierczyk","PHI","L","37","285.06666666667","238","262","47.60","178","191","48.24","130","132","49.62","8","20","28.57","99","121","45.00","50","55","47.62","7","11","38.89","49","66","42.61","0","6","0.00","115","113","50.44","1","3","25.00","6.15","84.85","0.910","60","80","44","234","57.69","83","112","81","50.61"
"638","Nick Bonino","ANA","C","50","623.85","553","609","47.59","425","438","49.25","311","293","51.49","25","23","52.08","256","261","49.52","119","117","50.42","17","12","58.62","137","144","48.75","3","5","37.50","265","304","46.57","5","6","45.45","8.04","92.15","1.002","94","120","62","513","60.26","167","196","136","55.12"
"139","Mike Commodore","DET, T.B","D","30","378.08333333333","313","345","47.57","227","245","48.09","163","170","48.95","15","12","55.56","147","162","47.57","61","62","49.59","7","7","50.00","86","100","46.24","7","2","77.78","138","146","48.59","1","3","25.00","9.20","92.94","1.021","37","68","57","351","39.36","76","114","110","40.86"
"534","Joe Vitale","PIT","C","68","760.16666666667","590","651","47.54","435","482","47.44","301","353","46.02","20","30","40.00","264","265","49.91","93","116","44.50","13","19","40.63","171","149","53.44","5","4","55.56","276","322","46.15","2","6","25.00","6.64","91.50","0.981","129","182","169","492","43.29","203","286","300","40.36"
"119","Rob Scuderi","L.A","D","82","1690.05","1417","1566","47.50","1074","1237","46.47","751","866","46.44","45","71","38.79","633","700","47.49","266","273","49.35","30","44","40.54","367","427","46.22","10","18","35.71","647","744","46.51","4","9","30.77","5.99","91.80","0.978","219","431","353","1123","38.29","398","592","573","40.99"
"462","Daniel Winnik","COL, S.J","L","84","1402.2166666667","1207","1335","47.48","889","1010","46.81","659","697","48.60","36","60","37.50","503","566","47.05","200","261","43.38","15","36","29.41","303","305","49.84","12","18","40.00","565","652","46.43","9","6","60.00","5.46","91.39","0.969","182","297","287","1000","38.81","339","452","534","38.83"
"565","Trevor Lewis","L.A","C","72","953.05","733","811","47.47","552","630","46.70","390","434","47.33","16","29","35.56","307","339","47.52","119","140","45.95","9","13","40.91","188","199","48.58","2","7","22.22","354","413","46.15","5","9","35.71","4.10","93.32","0.974","151","174","170","796","47.04","229","258","288","44.29"
"390","Steve MacIntyre","PIT","L","12","38.116666666667","28","31","47.46","21","26","44.68","11","19","36.67","0","0","-","9","16","36.00","3","6","33.33","0","0","-","6","10","37.50","0","0","-","16","11","59.26","0","0","-","0.00","100.00","1.000","9","11","5","29","64.29","16","14","13","55.17"
"83","Henrik Tallinder","N.J","D","39","831.06666666667","642","711","47.45","498","536","48.16","362","410","46.89","24","36","40.00","289","302","48.90","112","132","45.90","8","18","30.77","177","170","51.01","10","11","47.62","311","339","47.85","6","7","46.15","6.63","91.22","0.978","86","171","115","534","42.79","212","311","279","43.18"
"600","Shawn Matthias","FLA","L","79","1090.9666666667","918","1017","47.44","670","780","46.21","490","580","45.79","37","40","48.05","384","440","46.60","137","198","40.90","22","19","53.66","247","242","50.51","9","11","45.00","459","503","47.71","5","10","33.33","7.55","93.10","1.007","189","250","185","908","50.53","276","351","315","46.70"
"9","Roman Hamrlik","WSH","D","68","1306.8333333333","1173","1301","47.41","855","924","48.06","598","647","48.03","57","55","50.89","514","566","47.59","200","217","47.96","34","28","54.84","314","349","47.36","13","15","46.43","552","623","46.98","10","12","45.45","9.53","91.50","1.010","127","225","185","926","40.71","306","378","390","43.97"
"492","Niclas Bergfors","NSH","R","11","88.8","73","81","47.40","58","65","47.15","40","45","47.06","4","5","44.44","33","39","45.83","9","13","40.91","1","2","33.33","24","26","48.00","2","3","40.00","33","36","47.83","1","0","100.00","10.00","88.89","0.989","13","11","9","94","59.09","25","15","18","58.14"
"467","Rene Bourque","CGY, MTL","R","76","1354.8333333333","1114","1237","47.38","796","928","46.17","581","659","46.85","45","65","40.91","485","573","45.84","196","230","46.01","22","30","42.31","289","343","45.73","11","22","33.33","522","567","47.93","10","11","47.62","7.75","90.14","0.979","229","257","205","960","52.76","428","415","424","50.23"
"450","Scott Parse","L.A","L","9","101.51666666667","81","90","47.37","63","69","47.73","45","45","50.00","3","1","75.00","32","44","42.11","14","16","46.67","2","1","66.67","18","28","39.13","1","0","100.00","39","37","51.32","0","0","-","6.67","97.78","1.044","26","35","18","68","59.09","40","44","32","55.56"
"508","Evan Brophey","COL","C","3","12.533333333333","9","10","47.37","4","7","36.36","2","6","25.00","1","1","50.00","1","4","20.00","0","3","0.00","0","1","0.00","1","1","50.00","0","0","-","7","5","58.33","1","0","100.00","50.00","83.33","1.333","3","1","0","19","100.00","3","2","2","60.00"
"397","Brett Lebda","CBJ","D","30","494.3","404","449","47.36","302","354","46.04","221","267","45.29","22","28","44.00","189","201","48.46","66","88","42.86","14","14","50.00","123","113","52.12","4","6","40.00","183","212","46.33","4","8","33.33","9.95","89.51","0.995","63","118","92","354","40.65","133","171","168","44.19"
"281","Matt Stajan","CGY","C","61","793.63333333333","678","754","47.35","484","558","46.45","345","401","46.25","26","30","46.43","294","317","48.12","127","129","49.61","15","20","42.86","167","188","47.04","7","6","53.85","338","362","48.29","3","4","42.86","7.54","92.52","1.001","118","154","183","581","39.20","204","234","304","40.16"
"198","Antti Miettinen","WPG","R","45","526.81666666667","467","520","47.32","339","377","47.35","244","266","47.84","18","20","47.37","207","258","44.52","69","114","37.70","11","14","44.00","138","144","48.94","5","4","55.56","212","222","48.85","2","2","50.00","7.38","92.48","0.999","84","116","76","452","52.50","148","167","151","49.50"
"116","Shawn Horcoff","EDM","C","81","1586.4333333333","1338","1490","47.31","1008","1110","47.59","712","815","46.63","70","82","46.05","613","729","45.68","268","330","44.82","38","45","45.78","345","399","46.37","16","18","47.06","631","656","49.03","16","17","48.48","9.83","89.94","0.998","294","324","350","996","45.65","535","501","605","46.93"
"144","Niklas Hagman","ANA, CGY","L","71","1034.9833333333","861","960","47.28","649","693","48.36","455","471","49.14","35","48","42.17","417","456","47.77","183","190","49.06","25","31","44.64","234","266","46.80","3","10","23.08","386","440","46.73","5","6","45.45","7.69","89.81","0.975","148","247","152","773","49.33","272","358","266","50.56"
"66","Willie Mitchell","L.A","D","76","1689.4333333333","1490","1667","47.20","1086","1261","46.27","750","843","47.08","62","56","52.54","630","723","46.56","241","297","44.80","26","31","45.61","389","426","47.73","14","13","51.85","717","793","47.48","17","12","58.62","8.27","93.36","1.016","247","281","388","1068","38.90","447","433","656","40.53"
"143","Matt Carkner","OTT","D","29","345.35","315","353","47.16","214","258","45.34","153","197","43.71","12","17","41.38","120","151","44.28","29","55","34.52","5","9","35.71","91","96","48.66","5","5","50.00","169","173","49.42","2","2","50.00","7.84","91.37","0.992","38","73","54","283","41.30","91","117","103","46.91"
"171","Brooks Orpik","PIT","D","73","1646.3333333333","1418","1590","47.14","1050","1187","46.94","761","836","47.65","81","81","50.00","698","739","48.57","252","304","45.32","42","48","46.67","446","435","50.62","26","17","60.47","616","721","46.07","11","15","42.31","10.64","90.31","1.010","200","371","306","861","39.53","441","633","670","39.69"
"726","Tyler Myers","BUF","D","55","1236.95","1098","1233","47.10","813","952","46.06","576","695","45.32","55","51","51.89","497","543","47.79","210","237","46.98","29","33","46.77","287","306","48.40","13","9","59.09","512","583","46.76","12","8","60.00","9.55","92.66","1.022","191","244","190","862","50.13","415","399","387","51.75"
"733","Mattias Tedenby","N.J","R","43","462.28333333333","324","364","47.09","242","292","45.32","194","214","47.55","10","26","27.78","165","173","48.82","45","71","38.79","6","16","27.27","120","102","54.05","4","6","40.00","143","169","45.83","0","4","0.00","5.15","87.85","0.930","67","79","58","385","53.60","114","135","114","50.00"
"574","Matt Beleskey","ANA","L","70","718.55","594","668","47.07","443","507","46.63","309","364","45.91","25","26","49.02","261","302","46.36","101","116","46.54","11","12","47.83","160","186","46.24","8","7","53.33","290","320","47.54","6","7","46.15","8.09","92.86","1.009","118","161","72","567","62.11","178","239","174","50.57"
"781","Stu Bickel","NYR","D","51","532.41666666667","418","470","47.07","322","323","49.92","246","210","53.95","21","20","51.22","228","230","49.78","95","87","52.20","11","8","57.89","133","143","48.19","5","8","38.46","156","212","42.39","5","4","55.56","8.54","90.48","0.990","62","118","50","412","55.36","124","171","116","51.67"
"158","Joel Ward","WSH","R","73","907.28333333333","728","819","47.06","531","590","47.37","399","420","48.72","33","25","56.90","294","385","43.30","135","144","48.39","20","16","55.56","159","241","39.75","8","5","61.54","345","365","48.59","3","4","42.86","8.27","94.05","1.023","120","227","118","713","50.42","212","346","264","44.54"
"621","Kevin Westgarth","L.A","R","25","131.53333333333","104","117","47.06","79","87","47.59","54","57","48.65","5","8","38.46","31","51","37.80","12","21","36.36","1","4","20.00","19","30","38.78","1","3","25.00","61","56","52.14","3","1","75.00","9.26","85.96","0.952","27","24","22","125","55.10","35","33","33","51.47"
"636","Steven Kampfer","BOS, MIN","D","23","342.71666666667","312","351","47.06","221","259","46.04","169","177","48.84","18","16","52.94","153","136","52.94","61","50","54.95","12","11","52.17","92","86","51.69","4","4","50.00","134","184","42.14","2","1","66.67","10.65","90.96","1.016","62","57","40","294","60.78","111","90","95","53.88"
"247","Johnny Oduya","CHI, WPG","D","81","1657.3333333333","1354","1524","47.05","1046","1126","48.16","737","777","48.68","48","65","42.48","612","727","45.71","263","279","48.52","25","31","44.64","349","448","43.79","10","20","33.33","615","646","48.77","13","14","48.15","6.51","91.63","0.981","199","307","227","1223","46.71","439","513","442","49.83"
"409","Kyle Chipchura","PHX","C","53","557.83333333333","485","546","47.04","366","434","45.75","259","315","45.12","21","21","50.00","224","249","47.36","91","109","45.50","14","13","51.85","133","140","48.72","4","5","44.44","217","250","46.47","2","3","40.00","8.11","93.33","1.014","84","109","86","446","49.41","143","164","171","45.54"
"376","Mark Flood","WPG","D","33","506.5","427","481","47.03","330","355","48.18","244","243","50.10","18","16","52.94","203","223","47.65","76","94","44.71","9","7","56.25","127","129","49.61","4","6","40.00","187","206","47.58","5","3","62.50","7.38","93.42","1.008","71","116","65","391","52.21","145","177","115","55.77"
"88","Andrew Ference","BOS","D","72","1359.95","1164","1313","46.99","856","1013","45.80","615","750","45.05","61","57","51.69","469","568","45.23","172","221","43.77","29","28","50.88","297","347","46.12","22","15","59.46","582","653","47.13","8","14","36.36","9.92","92.40","1.023","173","275","190","1045","47.66","406","467","413","49.57"
"513","Mark Fraser","N.J","D","4","57.35","39","44","46.99","32","31","50.79","22","26","45.83","2","4","33.33","21","24","46.67","11","7","61.11","2","2","50.00","10","17","37.04","0","1","0.00","16","16","50.00","0","1","0.00","9.09","84.62","0.937","7","13","6","39","53.85","15","17","13","53.57"
"531","Tim Kennedy","FLA","L","27","300.6","224","253","46.96","164","187","46.72","123","142","46.42","2","15","11.76","99","100","49.75","40","43","48.19","1","9","10.00","59","57","50.86","0","3","0.00","112","137","44.98","1","3","25.00","1.63","89.44","0.911","43","78","32","246","57.33","64","101","57","52.89"
"140","Jordan Leopold","BUF","D","79","1767.2833333333","1528","1727","46.94","1129","1321","46.08","828","953","46.49","75","82","47.77","675","766","46.84","271","327","45.32","39","45","46.43","404","439","47.92","20","15","57.14","705","822","46.17","16","22","42.11","9.06","91.40","1.005","228","339","274","1243","45.42","535","600","525","50.47"
"556","Ryan Hamilton","TOR","L","2","26.266666666667","23","26","46.94","16","24","40.00","10","21","32.26","1","2","33.33","7","16","30.43","2","7","22.22","1","2","33.33","5","9","35.71","0","0","-","14","9","60.87","0","0","-","10.00","90.48","1.005","2","3","8","27","20.00","4","4","9","30.77"
"635","Nick Palmieri","MIN, N.J","R","38","402.16666666667","323","366","46.88","240","270","47.06","177","198","47.20","10","20","33.33","149","167","47.15","58","72","44.62","6","13","31.58","91","95","48.92","3","7","30.00","153","176","46.50","1","0","100.00","5.65","89.90","0.955","69","89","49","348","58.47","119","134","120","49.79"
"713","Chris Mueller","NSH","C","4","36.583333333333","30","34","46.88","28","25","52.83","22","20","52.38","2","3","40.00","18","16","52.94","7","6","53.85","0","2","0.00","11","10","52.38","1","1","50.00","9","13","40.91","1","0","100.00","9.09","85.00","0.941","8","7","7","31","53.33","16","10","11","59.26"
"880","Chay Genoway","MIN","D","1","18.266666666667","15","17","46.88","11","14","44.00","10","8","55.56","1","1","50.00","7","4","63.64","3","2","60.00","0","1","0.00","4","2","66.67","0","0","-","8","12","40.00","1","0","100.00","10.00","87.50","0.975","3","1","3","14","50.00","9","2","4","69.23"
"62","Michal Rozsival","PHX","D","54","1043.7833333333","881","999","46.86","636","753","45.79","452","553","44.98","37","36","50.68","407","457","47.11","178","184","49.17","26","21","55.32","229","273","45.62","7","11","38.89","392","467","45.63","3","4","42.86","8.19","93.49","1.017","87","183","162","770","34.94","210","317","328","39.03"
"268","Tom Gilbert","EDM, MIN","D","67","1612.3333333333","1286","1462","46.80","969","1063","47.69","703","749","48.42","63","77","45.00","571","682","45.57","241","290","45.39","35","42","45.45","330","392","45.71","19","17","52.78","606","655","48.06","9","16","36.00","8.96","89.72","0.987","206","370","316","1087","39.46","457","579","570","44.50"
"431","Alexei Emelin","MTL","D","67","1158.7666666667","1030","1171","46.80","727","845","46.25","531","617","46.25","39","67","36.79","439","534","45.12","178","233","43.31","24","38","38.71","261","301","46.44","6","20","23.08","474","541","46.70","9","9","50.00","7.34","89.14","0.965","128","236","177","953","41.97","275","367","319","46.30"
"526","Cal O'Reilly","NSH, PHX, PIT","C","33","421.11666666667","335","381","46.79","241","295","44.96","180","211","46.04","11","19","36.67","143","167","46.13","58","72","44.62","6","12","33.33","85","95","47.22","2","3","40.00","163","186","46.70","3","4","42.86","6.11","91.00","0.971","67","78","30","331","69.07","103","126","70","59.54"
"146","Brian McGrattan","NSH","R","30","159.6","116","132","46.77","88","97","47.57","55","71","43.65","3","4","42.86","48","60","44.44","20","13","60.61","3","0","100.00","28","47","37.33","0","3","0.00","55","55","50.00","0","1","0.00","5.45","94.37","0.998","31","36","20","136","60.78","44","46","41","51.76"
