"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"556","Jack Johnson","L.A","D","82","1902.25","5","37","18","19","42","49.41","153","3.27","387","258","88","15","3","21","44","18","17","0","1","6","59","16","84","109","133","0","0","-"
"726","Sam Gagner","EDM","C","68","1206.9833333333","15","27","17","10","42","67.74","138","10.87","242","191","133","63","9","11","37","12","10","1","1","16","38","33","24","91","29","410","525","43.85"
"885","Taylor Hall","EDM","L","65","1183.6333333333","22","20","9","11","42","72.41","186","11.83","363","262","210","88","7","19","27","12","11","1","0","41","45","45","48","134","37","42","63","40.00"
"131","David Legwand","NSH","C","64","1203.5333333333","17","24","11","13","41","73.21","130","13.08","215","170","130","70","6","10","22","11","11","0","0","11","44","55","36","53","20","395","442","47.19"
"140","Nik Antropov","ATL","C","76","1189.4166666667","16","25","16","9","41","68.33","105","15.24","183","151","121","60","4","13","42","19","19","0","0","8","31","35","62","31","39","260","274","48.69"
"166","Michael Ryder","BOS","R","79","1144.3833333333","18","23","15","8","41","70.69","165","10.91","295","219","163","70","8","12","26","13","13","0","0","19","28","35","70","101","19","5","3","62.50"
"522","Mike Santorelli","FLA","C","82","1368.2","20","21","12","9","41","65.08","193","10.36","320","259","203","88","7","20","20","10","10","0","0","14","16","32","60","114","22","518","514","50.19"
"543","Rich Peverley","ATL, BOS","C","82","1497.15","18","23","14","9","41","62.12","201","8.96","328","266","191","84","11","21","37","17","16","1","0","18","23","63","32","95","44","657","519","55.87"
"560","Devin Setoguchi","S.J","R","72","1094.8333333333","22","19","7","12","41","70.69","199","11.06","346","268","215","109","14","29","37","17","16","1","0","25","45","29","138","78","25","5","6","45.45"
"638","Brad Marchand","BOS","L","77","1076.7833333333","21","20","12","8","41","70.69","149","14.09","227","185","141","64","18","6","51","24","23","1","0","24","39","36","89","121","30","8","17","32.00"
"15","Mike Knuble","WSH","R","79","1406.6333333333","24","16","10","6","40","60.61","203","11.82","312","271","206","128","9","20","36","18","18","0","0","9","18","45","74","87","31","10","23","30.30"
"88","Eric Belanger","PHX","C","82","1422.0666666667","13","27","14","13","40","60.61","127","10.24","248","196","160","61","4","9","36","18","18","0","0","22","29","45","71","88","45","717","580","55.28"
"103","Sergei Samsonov","CAR, FLA","L","78","1207.9833333333","13","27","20","7","40","67.80","123","10.57","210","168","141","70","4","10","14","7","7","0","0","10","29","43","56","66","34","3","8","27.27"
"117","Joe Corvo","CAR","D","82","2034.4666666667","11","29","18","11","40","43.96","191","5.76","388","260","89","13","6","21","18","9","9","0","0","15","64","60","55","78","119","0","1","0.00"
"138","Simon Gagne","T.B","L","63","1063.9833333333","17","23","12","11","40","64.52","154","11.04","281","215","167","79","15","23","20","10","10","0","0","12","21","23","49","54","20","6","10","37.50"
"309","Dennis Wideman","FLA, WSH","D","75","1798.65","10","30","9","21","40","45.98","160","6.25","364","248","90","10","5","19","39","18","17","1","0","18","53","38","95","145","126","1","0","100.00"
"406","Matt Carle","PHI","D","82","1803.3","1","39","20","19","40","39.60","117","0.85","262","171","75","19","7","14","23","10","9","1","0","9","59","33","51","144","157","0","0","-"
"479","Lauri Korpikoski","PHX","L","79","1226.7333333333","19","21","13","8","40","67.80","103","18.45","192","147","116","44","7","7","20","10","10","0","0","17","26","25","87","96","50","107","137","43.85"
"491","David Booth","FLA","L","82","1549.75","23","17","11","6","40","52.63","280","8.21","487","378","264","116","11","29","26","13","13","0","0","36","24","28","129","194","25","24","24","50.00"
"724","James van Riemsdyk","PHI","L","75","1089.9833333333","21","19","11","8","40","62.50","173","12.14","303","236","161","71","7","13","35","15","14","1","0","19","16","27","107","99","25","0","3","0.00"
"785","Drew Doughty","L.A","D","76","1948.8666666667","11","29","15","14","40","37.38","139","7.91","354","214","97","14","3","17","68","30","29","0","1","21","77","22","137","142","101","0","0","-"
"882","Cam Fowler","ANA","D","76","1681.8833333333","10","30","15","15","40","47.62","123","8.13","255","173","63","11","4","16","20","10","10","0","0","7","41","23","45","94","93","0","0","-"
"18","Cory Stillman","CAR, FLA","L","65","1099.1666666667","12","27","18","9","39","59.09","116","10.34","218","167","110","53","7","11","24","12","12","0","0","11","28","31","64","48","30","17","20","45.95"
"79","Matt Cullen","MIN","C","78","1406.1333333333","12","27","17","10","39","57.35","150","8.00","287","208","138","55","9","12","34","17","17","0","0","20","34","43","39","79","36","473","370","56.11"
"317","Valtteri Filppula","DET","C","71","1187","16","23","12","11","39","65.00","115","13.91","228","164","130","52","2","6","22","10","10","0","0","23","42","50","30","143","25","478","450","51.51"
"379","Ryan Suter","NSH","D","70","1762.3833333333","4","35","19","16","39","42.39","115","3.48","264","162","72","8","2","10","54","27","27","0","0","9","37","33","64","56","84","0","1","0.00"
"396","Anthony Stewart","ATL","R","80","1197.8333333333","14","25","15","10","39","66.10","141","9.93","235","191","125","69","10","18","55","17","14","1","2","12","28","34","98","67","35","7","11","38.89"
"550","Mason Raymond","VAN","L","70","1105.9333333333","15","24","12","12","39","78.00","197","7.61","329","260","176","79","12","18","10","5","5","0","0","24","14","35","38","87","14","26","39","40.00"
"139","Scott Gomez","MTL","C","80","1485.0833333333","7","31","20","11","38","63.33","157","4.46","276","214","123","49","7","14","48","19","18","0","1","20","28","56","32","88","24","575","622","48.04"
"190","Ryan Malone","T.B","L","54","865.36666666667","14","24","9","15","38","55.88","150","9.33","205","175","158","107","9","19","51","20","17","3","0","18","16","28","125","60","19","56","87","39.16"
"334","Pierre-Marc Bouchard","MIN","C","59","927.1","12","26","10","16","38","70.37","98","12.24","172","133","78","30","8","10","14","7","7","0","0","10","20","26","15","40","10","17","26","39.53"
"434","Lee Stempniak","PHX","R","82","1250.7833333333","19","19","4","15","38","71.70","199","9.55","354","260","225","86","13","14","19","8","7","1","0","20","26","46","124","106","21","18","27","40.00"
"673","Michael Frolik","CHI, FLA","R","80","1247.4","11","27","14","13","38","74.51","251","4.38","409","318","209","70","11","17","30","14","14","0","0","12","16","49","52","156","37","48","71","40.34"
"733","P.K. Subban","MTL","D","77","1714.6833333333","14","24","9","15","38","48.72","197","7.11","390","275","85","12","8","18","124","48","42","4","2","40","56","37","110","139","106","0","0","-"
"36","Kimmo Timonen","PHI","D","82","1842","6","31","15","16","37","35.24","147","4.08","290","216","76","22","5","15","36","18","18","0","0","15","39","43","96","147","175","0","1","0.00"
"56","Tomas Holmstrom","DET","L","73","1080.8833333333","18","19","11","8","37","52.86","125","14.40","200","174","131","88","6","14","62","26","25","0","1","27","26","18","81","87","11","1","0","100.00"
"126","Pascal Dupuis","PIT","R","81","1365.65","17","20","13","7","37","63.79","171","9.94","286","231","145","61","16","15","59","23","21","1","1","13","14","33","117","80","55","6","22","21.43"
"223","Niklas Kronwall","DET","D","77","1760.9","11","26","11","15","37","43.02","131","8.40","263","185","95","23","4","11","36","18","18","0","0","12","49","26","113","97","129","0","0","-"
"345","Jiri Hudler","DET","R","73","997.23333333333","10","27","18","9","37","74.00","105","9.52","185","142","114","52","2","8","28","14","14","0","0","6","32","30","35","63","11","31","39","44.29"
"446","Kyle Brodziak","MIN","C","80","1262.0833333333","16","21","15","6","37","71.15","126","12.70","230","187","138","65","3","14","56","21","18","2","1","15","30","48","52","97","55","532","556","48.90"
"471","Evgeni Malkin","PIT","C","43","852.46666666667","15","22","11","11","37","62.71","182","8.24","322","246","187","79","6","19","18","9","9","0","0","25","40","29","32","58","11","77","123","38.50"
"487","Dave Bolland","CHI","C","61","1076.2","15","22","17","5","37","63.79","102","14.71","179","142","105","46","5","10","34","17","17","0","0","14","22","55","41","48","35","455","553","45.14"
"488","Bryan Bickell","CHI","L","78","1079.3666666667","17","20","10","10","37","66.07","130","13.08","219","175","122","38","6","7","40","17","15","2","0","23","7","34","178","114","13","3","9","25.00"
"795","Tyler Myers","BUF","D","80","1796.6333333333","10","27","13","14","37","38.54","122","8.20","270","181","58","11","10","14","40","20","20","0","0","8","67","41","107","108","98","0","0","-"
"805","John Carlson","WSH","D","82","1847.2166666667","7","30","14","16","37","39.78","144","4.86","309","206","66","15","5","16","44","18","17","0","1","15","80","60","70","116","160","0","0","-"
"143","Mike Fisher","NSH, OTT","C","82","1506.15","19","17","13","4","36","51.43","192","9.90","315","254","169","71","15","13","43","19","18","1","0","14","43","36","135","94","89","602","644","48.31"
"529","Troy Brouwer","CHI","R","79","1193.4333333333","17","19","13","6","36","55.38","122","13.93","220","173","132","64","6","10","38","13","9","4","0","24","20","24","262","97","36","12","13","48.00"
"570","Niclas Bergfors","ATL, FLA","R","72","1062.2166666667","12","24","12","12","36","72.00","152","7.89","246","199","115","42","5","15","8","4","4","0","0","5","14","48","12","81","13","4","5","44.44"
"181","Jordan Leopold","BUF","D","71","1656.3333333333","13","22","11","11","35","47.30","134","9.70","273","177","56","13","4","16","36","18","18","0","0","6","50","15","49","122","123","0","0","-"
"246","Antti Miettinen","MIN","R","73","1242.8666666667","16","19","7","12","35","58.33","168","9.52","282","226","156","50","6","7","38","17","17","0","0","12","20","23","109","71","14","36","64","36.00"
"271","Derek Roy","BUF","C","35","683.36666666667","10","25","20","5","35","81.40","89","11.24","151","110","78","38","5","14","16","8","8","0","0","12","25","37","16","24","16","245","283","46.40"
"331","Joni Pitkanen","CAR","D","72","1793.6166666667","5","30","14","16","35","36.46","144","3.47","311","211","68","7","5","17","60","30","30","0","0","6","32","32","66","184","130","0","0","-"
"352","Anton Babchuk","CAR, CGY","D","82","1329.3666666667","11","24","8","16","35","44.87","132","8.33","309","206","47","2","7","11","32","16","16","0","0","7","42","19","19","78","156","0","0","-"
"397","Brian Boyle","NYR","C","82","1290.6","21","14","7","7","35","74.47","218","9.63","365","288","238","105","11","11","74","23","17","4","2","26","20","33","240","103","86","534","567","48.50"
"481","Wojtek Wolski","NYR, PHX","L","73","1064.3833333333","12","23","12","11","35","72.92","135","8.89","217","178","134","70","5","13","18","9","9","0","0","12","26","21","47","69","12","15","16","48.39"
"572","Andrew Cogliano","EDM","L","82","1415.0333333333","11","24","20","4","35","71.43","129","8.53","234","173","138","56","6","16","64","21","17","2","2","17","46","32","89","44","46","461","647","41.61"
"10","Brian Rolston","N.J","R","65","1144.4","14","20","11","9","34","77.27","168","8.33","291","229","113","32","7","13","34","16","16","0","0","11","23","27","67","30","20","52","83","38.52"
"11","Alex Kovalev","OTT, PIT","R","74","1222.0166666667","16","18","12","6","34","66.67","151","10.60","304","212","149","52","8","14","44","18","17","0","1","12","66","38","14","65","8","3","7","30.00"
"17","Roman Hamrlik","MTL","D","79","1760.1","5","29","13","16","34","42.50","129","3.88","276","189","62","18","1","17","81","35","33","1","1","9","53","31","66","84","192","0","0","-"
"324","Scottie Upshall","CBJ, PHX","R","82","1151.2333333333","22","12","6","6","34","73.91","191","11.52","347","273","197","86","11","19","52","21","20","0","1","21","22","33","108","113","26","8","17","32.00"
"571","T.J. Oshie","STL","R","49","940.25","12","22","17","5","34","64.15","103","11.65","195","149","121","50","7","4","15","6","5","1","0","23","17","47","71","90","40","100","127","44.05"
"639","Nick Foligno","OTT","L","82","1277.3166666667","14","20","11","9","34","69.39","149","9.40","219","181","131","74","3","13","43","20","19","1","0","30","25","31","119","117","41","65","73","47.10"
"657","Cal Clutterbuck","MIN","R","76","1204.4166666667","19","15","11","4","34","69.39","191","9.95","333","269","157","53","12","13","79","25","21","1","3","22","25","24","336","122","32","3","8","27.27"
"791","Colin Wilson","NSH","C, L","82","1090.1166666667","16","18","15","3","34","70.83","101","15.84","186","136","124","57","3","15","17","7","6","1","0","11","41","24","38","92","24","108","120","47.37"
"859","Magnus Paajarvi","EDM","L","80","1231.0833333333","15","19","10","9","34","64.15","180","8.33","317","238","146","74","21","17","16","8","8","0","0","19","35","25","22","93","25","1","4","20.00"
"378","Milan Michalek","OTT","L","66","1192","18","15","8","7","33","60.00","167","10.78","270","223","188","96","8","17","49","23","22","1","0","22","22","40","49","94","41","4","9","30.77"
"502","Alexander Edler","VAN","D","51","1238.85","8","25","13","12","33","40.74","121","6.61","275","191","69","13","7","12","24","12","12","0","0","5","24","25","83","130","86","0","2","0.00"
"27","Jamie Langenbrunner","DAL, N.J","R","70","1220.8833333333","9","23","13","10","32","62.75","153","5.88","272","215","138","56","6","12","45","21","20","1","0","20","36","28","96","75","25","11","17","39.29"
"73","Marty Reasoner","FLA","C","82","1407.25","14","18","11","7","32","72.73","124","11.29","232","179","154","78","9","17","22","11","11","0","0","16","17","52","71","90","57","700","584","54.52"
"170","Jason Blake","ANA","L","76","1121.75","16","16","6","10","32","58.18","187","8.56","286","238","181","92","4","12","41","15","13","1","1","30","36","34","76","167","27","1","4","20.00"
"220","Steve Ott","DAL","C","82","1406.5166666667","12","20","16","4","32","54.24","120","10.00","214","174","114","61","6","10","183","55","39","11","5","46","43","25","252","127","44","644","494","56.59"
"233","Dominic Moore","T.B","C","77","1200.9166666667","18","14","10","4","32","72.73","175","10.29","268","222","177","89","19","13","52","26","26","0","0","29","25","32","80","91","42","475","417","53.25"
"290","Dennis Seidenberg","BOS","D","81","1907.3166666667","7","25","14","11","32","38.55","166","4.22","321","225","62","8","6","12","41","18","17","1","0","10","27","12","161","204","174","0","0","-"
"482","Andrej Meszaros","PHI","D","81","1710.7833333333","8","24","14","10","32","35.16","144","5.56","314","204","82","17","5","18","42","21","21","0","0","5","40","34","189","107","139","0","0","-"
"574","Steve Downie","T.B","R","57","827.5","10","22","14","8","32","61.54","83","12.05","140","114","81","36","6","10","171","47","33","7","7","43","25","30","94","92","21","43","53","44.79"
"604","Darren Helm","DET","C","82","1091.15","12","20","12","8","32","72.73","177","6.78","289","235","163","75","14","16","16","8","8","0","0","38","20","46","128","121","30","493","445","52.56"
"842","Tyler Bozak","TOR","C","82","1581.0166666667","15","17","9","8","32","51.61","120","12.50","202","165","145","71","4","9","14","7","7","0","0","22","51","46","85","94","48","787","654","54.61"
"24","Jason Arnott","N.J, WSH","C","73","1133.1666666667","17","14","10","4","31","64.58","169","10.06","288","225","144","54","7","11","40","20","20","0","0","7","21","30","42","42","11","449","445","50.22"
"52","Daniel Alfredsson","OTT","R","54","1040.9","14","17","9","8","31","60.78","96","14.58","187","136","96","42","4","9","18","9","9","0","0","15","46","45","41","45","21","2","10","16.67"
"92","Brett Clark","T.B","D","82","1548.3333333333","9","22","9","13","31","39.24","87","10.34","209","139","65","24","2","11","14","7","7","0","0","7","48","20","117","93","157","0","0","-"
"175","Taylor Pyatt","PHX","L","76","1178.4166666667","18","13","8","5","31","60.78","126","14.29","215","180","137","77","8","9","27","11","10","1","0","10","14","21","143","132","48","6","14","30.00"
"245","Paul Gaustad","BUF","C","81","1225.8","12","19","12","7","31","68.89","117","10.26","191","153","122","65","6","14","101","39","33","5","1","31","24","22","128","88","44","692","466","59.76"
"311","Chad LaRose","CAR","R","82","1316.4833333333","16","15","8","7","31","73.81","176","9.09","328","251","181","84","15","22","59","27","26","1","0","32","18","39","196","102","23","11","22","33.33"
"315","Tomas Fleischmann","COL, WSH","L","45","735.1","12","19","16","3","31","75.61","98","12.24","168","123","101","40","7","14","18","8","8","0","0","9","21","26","15","34","14","99","137","41.95"
"337","Matt Stajan","CGY","C","76","1081.2833333333","6","25","17","8","31","63.27","81","7.41","148","122","92","40","9","8","32","16","16","0","0","11","39","52","66","62","24","436","409","51.60"
"347","Joffrey Lupul","ANA, TOR","L","54","843.63333333333","14","17","9","8","31","64.58","129","10.85","221","176","129","56","7","7","33","11","9","1","1","20","17","18","63","81","29","12","20","37.50"
"605","Nathan Gerbe","BUF","C","64","853.31666666667","16","15","8","7","31","70.45","171","9.36","263","217","135","52","16","12","34","17","17","0","0","24","19","24","53","66","23","4","13","23.53"
"625","Dan Girardi","NYR","D","80","1966.1833333333","4","27","12","15","31","36.47","110","3.64","240","157","66","13","1","11","37","17","16","1","0","9","51","30","195","191","236","0","0","-"
"64","Michal Handzus","L.A","C","82","1422.3333333333","12","18","10","8","30","55.56","94","12.77","175","143","111","55","6","4","20","10","10","0","0","18","39","24","86","88","48","678","634","51.68"
"66","Stephane Robidas","DAL","D","81","1987.15","5","25","10","15","30","32.97","106","4.72","255","166","54","6","3","11","67","28","26","1","1","20","35","28","216","236","135","0","0","-"
"75","Dainius Zubrus","N.J","C","79","1354.9833333333","13","17","10","7","30","50.85","115","11.30","190","159","130","72","3","6","53","24","23","1","0","17","30","33","107","113","32","253","196","56.35"
"101","Matt Cooke","PIT","L","67","1047.5833333333","12","18","8","10","30","66.67","95","12.63","166","135","97","49","5","8","129","45","37","5","3","32","19","23","192","102","39","8","21","27.59"
"134","Manny Malhotra","VAN","C","72","1163.9833333333","11","19","10","9","30","68.18","111","9.91","196","156","108","56","9","12","22","11","11","0","0","16","18","40","57","117","74","778","483","61.70"
"297","David Moss","CGY","R","58","793.8","17","13","3","10","30","73.17","128","13.28","202","170","106","57","10","8","18","8","8","0","0","10","27","32","92","58","32","157","207","43.13"
"381","Dion Phaneuf","TOR","D","66","1670.0166666667","8","22","9","13","30","38.46","190","4.21","443","284","95","8","9","9","88","30","24","4","2","20","53","31","186","111","121","0","0","-"
"557","Benoit Pouliot","MTL","L","79","911.31666666667","13","17","12","5","30","73.17","129","10.08","213","172","124","57","7","16","87","31","26","3","2","17","14","26","110","67","20","10","12","45.45"
"662","Jordan Staal","PIT","C","42","896.83333333333","11","19","12","7","30","63.83","91","12.09","166","118","107","51","9","13","24","8","7","0","1","8","10","20","70","63","13","376","425","46.94"
"677","Jamie McBain","CAR","D","76","1447.9333333333","7","23","9","14","30","41.10","95","7.37","223","130","54","9","5","15","32","16","16","0","0","8","36","22","41","62","117","0","0","-"
"767","Wayne Simmonds","L.A","R","80","1076.4","14","16","6","10","30","78.95","117","11.97","226","165","117","57","5","15","75","23","15","7","1","24","44","30","125","150","23","7","12","36.84"
"61","Jochen Hecht","BUF","C","67","1144.3","12","17","13","4","29","50.88","172","6.98","277","239","166","95","14","16","40","19","19","0","0","13","26","33","32","52","26","314","415","43.07"
"201","Joel Ward","NSH","R","80","1365.8","10","19","8","11","29","58.00","157","6.37","245","197","143","73","8","10","42","21","21","0","0","19","29","51","67","131","57","82","86","48.81"
"212","Raffi Torres","VAN","L","80","999.06666666667","14","15","7","8","29","69.05","115","12.17","179","156","97","45","6","5","78","25","19","4","2","12","24","31","134","88","19","10","22","31.25"
"338","Gregory Campbell","BOS","C","80","1075.2666666667","13","16","5","11","29","70.73","98","13.27","172","125","101","46","7","9","93","29","18","11","0","19","18","11","119","69","52","430","402","51.68"
"340","Sean Bergenheim","T.B","L","80","1118.2833333333","14","15","8","7","29","69.05","182","7.69","306","246","199","103","21","13","56","27","27","0","0","29","24","45","109","108","37","25","26","49.02"
"499","Brandon Prust","NYR","L","82","1132.75","13","16","7","9","29","74.36","87","14.94","140","115","108","72","3","12","160","41","20","18","3","46","29","26","161","114","36","4","5","44.44"
"500","Andrej Sekera","BUF","D","76","1602.2333333333","3","26","10","16","29","39.19","88","3.41","228","136","50","18","2","9","34","13","12","0","1","13","51","38","61","145","85","0","0","-"
"540","Jannik Hansen","VAN","R","82","1206.3666666667","9","20","17","3","29","70.73","113","7.96","185","148","80","40","9","11","32","16","16","0","0","14","16","42","149","81","26","8","11","42.11"
"563","Marc Staal","NYR","D","77","1981.9166666667","7","22","12","10","29","34.52","116","6.03","234","166","92","34","6","11","50","24","24","0","0","17","37","54","140","131","109","0","0","-"
"590","Cody Franson","NSH","D","80","1214","8","21","13","8","29","54.72","156","5.13","304","220","56","5","5","15","30","15","15","0","0","3","39","29","81","62","52","0","0","-"
"591","Vladimir Sobotka","STL","L","65","1051.55","7","22","15","7","29","69.05","75","9.33","140","102","75","29","7","0","69","22","17","3","2","25","14","19","137","107","37","216","203","51.55"
"643","Erik Johnson","COL, STL","D","77","1757.3","8","21","9","12","29","37.66","161","4.97","315","213","76","13","4","20","54","20","17","2","1","15","43","28","99","115","133","0","0","-"
"740","Brandon Sutter","CAR","C","82","1382.3666666667","14","15","13","2","29","55.77","145","9.66","243","199","131","69","13","14","25","11","10","1","0","24","25","48","69","91","73","598","751","44.33"
"29","Bryan McCabe","FLA, NYR","D","67","1311","7","21","12","9","28","46.67","122","5.74","250","152","64","8","1","18","34","17","17","0","0","10","31","8","86","49","72","0","0","-"
"189","Chris Kelly","BOS, OTT","C","81","1248.85","14","14","8","6","28","71.79","113","12.39","215","158","130","53","7","11","33","15","14","1","0","19","25","40","81","89","54","466","450","50.87"
"354","Chris Higgins","FLA, VAN","L","62","1010.5333333333","13","15","10","5","28","73.68","160","8.13","257","207","151","82","3","14","16","7","7","0","0","11","12","40","80","89","36","41","44","48.24"
"794","Josh Bailey","NYI","R","70","1248.4","11","17","11","6","28","52.83","102","10.78","162","126","119","68","5","12","37","12","10","1","1","15","44","72","47","105","41","273","342","44.39"
"19","Sergei Gonchar","OTT","D","67","1553.8666666667","7","20","9","11","27","37.50","107","6.54","260","163","51","4","3","15","20","10","10","0","0","10","48","22","54","78","94","0","0","-"
"120","Brian Campbell","CHI","D","65","1493.8666666667","5","22","10","12","27","36.00","84","5.95","196","131","54","9","2","8","6","3","3","0","0","5","42","21","28","147","101","0","0","-"
"152","Shawn Horcoff","EDM","C","47","878.21666666667","9","18","15","3","27","69.23","78","11.54","141","107","88","41","5","7","46","16","13","2","1","12","24","29","32","17","20","393","420","48.34"
"187","Niklas Hagman","CGY","L","71","968.4","11","16","12","4","27","61.36","140","7.86","255","194","140","60","4","18","24","12","12","0","0","22","25","12","35","62","12","3","22","12.00"
"273","Fedor Tyutin","CBJ","D","80","1815.5666666667","7","20","10","10","27","36.99","128","5.47","260","169","71","9","2","13","32","16","16","0","0","12","29","29","120","161","93","1","1","50.00"
"325","Trevor Daley","DAL","D","82","1843.8166666667","8","19","6","13","27","33.33","131","6.11","293","210","89","22","8","19","32","16","16","0","0","11","42","34","32","76","124","0","0","-"
"360","Erik Christensen","NYR","C","63","803.83333333333","11","16","14","2","27","75.00","86","12.79","166","127","113","47","4","8","18","9","9","0","0","11","17","28","34","41","11","316","323","49.45"
"362","Ryan Whitney","EDM","D","35","886.83333333333","2","25","11","14","27","50.00","43","4.65","91","60","27","3","1","4","33","11","9","1","1","5","41","20","29","32","67","0","0","-"
"546","Ryan Shannon","OTT","R","79","1021.3833333333","11","16","8","8","27","71.05","118","9.32","187","154","98","37","4","6","24","12","12","0","0","12","21","41","34","64","35","87","120","42.03"
"682","Andrew MacDonald","NYI","D","60","1404.85","4","23","9","14","27","33.75","72","5.56","196","115","43","6","2","7","37","13","11","1","1","9","35","49","38","95","160","0","0","-"
"701","Mark Letestu","PIT","C","64","912.16666666667","14","13","7","6","27","65.85","128","10.94","232","175","127","49","7","9","13","5","4","1","0","12","14","26","51","59","15","407","327","55.45"
"734","Linus Omark","EDM","L","51","783.13333333333","5","22","14","8","27","93.10","76","6.58","141","103","84","31","8","7","26","13","13","0","0","19","35","33","13","52","19","3","5","37.50"
"846","Marcus Johansson","WSH","L","69","1015.9","13","14","12","2","27","60.00","102","12.75","177","131","108","46","5","13","10","5","5","0","0","21","29","47","47","82","22","271","398","40.51"
"119","Jason Chimera","WSH","L","81","1072.85","10","16","9","7","26","68.42","162","6.17","256","215","131","57","13","9","64","22","17","4","1","18","27","26","98","108","16","20","19","51.28"
"169","Jeff Halpern","MTL","C","72","916.71666666667","11","15","10","5","26","76.47","62","17.74","111","82","57","28","4","5","29","12","11","1","0","17","18","15","42","68","53","338","256","56.90"
"207","Mathieu Darche","MTL","L","59","664.73333333333","12","14","11","3","26","63.41","90","13.33","154","125","103","60","7","8","10","5","5","0","0","8","10","15","73","79","30","7","14","33.33"
"251","Steve Montador","BUF","D","73","1439.75","5","21","13","8","26","38.81","118","4.24","222","155","44","10","6","8","83","33","29","3","1","18","61","21","86","118","138","0","1","0.00"
"264","Carlo Colaiacovo","STL","D","65","1178.8","6","20","8","12","26","48.15","81","7.41","190","120","67","4","2","4","23","10","9","1","0","9","21","16","75","81","79","0","0","-"
"323","Tom Gilbert","EDM","D","79","1935.8333333333","6","20","7","13","26","33.77","107","5.61","220","156","59","18","3","11","32","16","16","0","0","5","87","43","69","124","172","0","0","-"
"353","Ian White","CAR, CGY, S.J","D","78","1559.4","4","22","7","15","26","36.11","138","2.90","330","207","66","5","4","28","26","13","13","0","0","5","26","30","59","74","144","0","0","-"
"483","Rob Schremp","ATL, NYI","C","63","884.58333333333","13","13","7","6","26","76.47","83","15.66","151","118","78","22","1","11","16","8","8","0","0","15","41","42","34","25","21","224","262","46.09"
"536","Daniel Winnik","COL","L","80","1323.85","11","15","10","5","26","68.42","167","6.59","273","219","136","54","7","19","35","16","15","1","0","22","19","49","54","102","52","25","44","36.23"
"565","Martin Hanzal","PHX","C","61","1189.65","16","10","5","5","26","44.83","149","10.74","265","219","168","87","5","13","54","26","26","0","0","21","23","28","147","93","35","518","511","50.34"
"812","Travis Hamonic","NYI","D","62","1337.5","5","21","12","9","26","38.24","118","4.24","261","168","54","6","9","22","103","31","24","3","4","17","50","45","118","71","118","0","0","-"
"849","Ryan O'Reilly","COL","C","74","1188.2333333333","13","13","9","4","26","63.41","119","10.92","181","148","94","37","8","10","16","8","8","0","0","13","23","72","53","44","31","531","494","51.80"
"853","Victor Hedman","T.B","D","79","1659.7","3","23","9","14","26","35.14","101","2.97","243","155","55","7","6","15","70","35","35","0","0","14","64","48","54","111","85","0","0","-"
"860","Dmitry Kulikov","FLA","D","72","1436.4333333333","6","20","9","11","26","44.07","83","7.23","213","127","56","8","1","16","45","21","20","1","0","13","38","18","107","195","79","0","0","-"
"22","Chris Pronger","PHI","D","50","1124.9166666667","4","21","10","11","25","37.88","112","3.57","242","153","43","5","3","21","44","21","21","0","0","4","26","19","41","45","114","0","0","-"
"87","Toni Lydman","ANA","D","78","1729.3333333333","3","22","13","9","25","28.41","99","3.03","195","148","30","4","1","7","42","21","21","0","0","5","38","11","141","70","178","0","0","-"
"123","John Madden","MIN","C","76","1165.7833333333","12","13","7","6","25","71.43","107","11.21","185","140","90","32","15","9","10","5","5","0","0","13","21","44","43","49","59","504","484","51.01"
"200","Ruslan Fedotenko","NYR","L","66","989.66666666667","10","15","11","4","25","62.50","120","8.33","214","162","141","72","9","16","25","11","10","1","0","14","7","28","150","112","50","12","20","37.50"
"237","Matt Hendricks","WSH","L","77","882.03333333333","9","16","8","8","25","75.76","113","7.96","191","153","102","44","8","10","110","33","19","14","0","31","10","18","169","113","38","52","46","53.06"
"440","Nate Thompson","T.B","C","79","1192.1333333333","10","15","10","5","25","78.13","123","8.13","204","166","131","65","9","9","29","13","12","1","0","13","14","35","115","91","81","360","304","54.22"
"508","Ryan Jones","EDM","L","81","1120.8","18","7","3","4","25","67.57","126","14.29","229","167","125","62","13","10","34","14","12","2","0","18","33","38","152","87","57","10","19","34.48"
"510","Kevin Porter","COL","C","74","1022.5166666667","14","11","5","6","25","45.45","102","13.73","202","150","121","47","9","11","27","12","11","1","0","8","27","22","126","100","29","19","39","32.76"
"736","Kyle Turris","PHX","C","65","732.75","11","14","8","6","25","65.79","116","9.48","186","150","108","38","4","11","16","8","8","0","0","11","19","14","30","52","15","270","270","50.00"
"756","Mikael Backlund","CGY","C","73","881.78333333333","10","15","9","6","25","62.50","144","6.94","240","199","112","52","9","10","18","9","9","0","0","12","26","37","35","45","19","319","345","48.04"
"203","Sean Avery","NYR","L","76","853.78333333333","3","21","12","9","24","85.71","137","2.19","227","186","148","61","5","11","174","43","25","12","6","38","19","19","115","169","24","15","9","62.50"
