"","Player","Team","Position","Age","Date of Birth","Birth City","Birth State/Province","Birth Country","Nationality","Height (in)","Weight (lbs)","Draft Year","Draft Team","Draft Round","Round Pick","Overall Draft Position"
"118","Paul Stastny","STL, WPG","C","32","1985-12-27","Quebec City","QC","CAN","USA","72","193","2005","COL","2","14","44"
"618","Pavel Buchnevich","NYR","R","23","1995-04-17","Cherepovets","","RUS","RUS","74","196","2013","NYR","3","14","75"
"768","Pavel Zacha","N.J","C","21","1997-04-06","Brno","","CZE","CZE","75","210","2015","N.J","1","6","6"
"625","Peter Cehlarik","BOS","L","23","1995-08-02","Zilina","","SVK","SVK","74","202","2013","BOS","3","29","90"
"308","Peter Holland","NYR","C","27","1991-01-14","Toronto","ON","CAN","CAN","74","193","2009","ANA","1","15","15"
"174","Phil Kessel","PIT","R","31","1987-10-02","Madison","WI","USA","USA","72","202","2006","BOS","1","5","5"
"882","Philip Holm","VAN","D","27","1991-12-08","Stockholm","","SWE","SWE","73","190","-","-","-","-","-"
"506","Phillip Danault","MTL","C","25","1993-02-24","Victoriaville","QC","CAN","CAN","73","198","2011","CHI","1","26","26"
"528","Phillip Di Giuseppe","CAR","L","25","1993-10-09","Toronto","ON","CAN","CAN","72","192","2012","CAR","2","8","38"
"699","Pierre-Edouard Bellemare","VGK","L","33","1985-03-06","Le Blanc-Mesnil","","FRA","FRA","72","198","-","-","-","-","-"
"843","Pierre-Luc Dubois","CBJ","C","20","1998-06-24","Ste-Agathe-Des-Monts","QC","CAN","CAN","75","207","2016","CBJ","1","3","3"
"527","Pontus Aberg","EDM, NSH","L","25","1993-09-23","Stockholm","","SWE","SWE","71","196","2012","NSH","2","7","37"
"548","Radek Faksa","DAL","C","24","1994-01-09","Vitkov","","CZE","CZE","75","220","2012","DAL","1","13","13"
"15","Radim Vrbata","FLA","R","37","1981-06-13","Mlada Boleslav","","CZE","CZE","73","194","1999","COL","7","26","212"
"349","Radko Gudas","PHI","D","28","1990-06-05","Prague","","CZE","CZE","72","204","2010","T.B","3","6","66"
"765","Rasmus Andersson","CGY","D","22","1996-10-27","Malmö","","SWE","SWE","73","214","2015","CGY","2","23","53"
"666","Rasmus Ristolainen","BUF","D","24","1994-10-27","Turku","","FIN","FIN","76","215","2013","BUF","1","8","8"
"465","Reid Boucher","VAN","C","25","1993-09-08","Lansing","MI","USA","USA","70","195","2011","N.J","4","8","99"
"314","Reilly Smith","VGK","R","27","1991-04-01","Toronto","ON","CAN","CAN","72","185","2009","DAL","3","8","69"
"645","Remi Elie","DAL","L","23","1995-04-16","Cornwall","ON","CAN","CAN","73","215","2013","DAL","2","10","40"
"320","Richard Panik","ARI, CHI","R","27","1991-02-07","Martin","","SVK","SVK","73","208","2009","T.B","2","22","52"
"43","Rick Nash","BOS, NYR","L, R","34","1984-06-16","Brampton","ON","CAN","CAN","76","211","2002","CBJ","1","1","1"
"508","Rickard Rakell","ANA","C","25","1993-05-05","Sundbyberg","","SWE","SWE","74","202","2011","ANA","1","30","30"
"206","Riley Nash","BOS","C","29","1989-05-09","Consort","AB","CAN","CAN","73","190","2007","EDM","1","21","21"
"385","Riley Sheahan","DET, PIT","C","27","1991-12-07","St. Catharines","ON","CAN","CAN","75","214","2010","DET","1","21","21"
"687","Rinat Valiev","MTL","D","23","1995-05-11","Nizhnekamsk","","ROU","RUS","75","215","2014","TOR","3","8","68"
"430","Rob O'Gara","BOS, NYR","D","25","1993-07-06","Massapequa","NY","USA","USA","76","214","2011","BOS","5","30","151"
"219","Robert Bortuzzo","STL","D","29","1989-03-18","Thunder Bay","ON","CAN","CAN","76","216","2007","PIT","3","17","78"
"646","Robert Hagg","PHI","D","23","1995-02-08","Uppsala","","SWE","SWE","74","204","2013","PHI","2","11","41"
"467","Rocco Grimaldi","COL","C","25","1993-02-08","Anaheim","CA","USA","USA","66","180","2011","FLA","2","3","33"
"734","Roland McKeown","CAR","D","22","1996-01-20","Listowel","ON","CAN","CAN","73","195","2014","L.A","2","20","50"
"252","Roman Josi","NSH","D","28","1990-06-01","Bern","","CHE","CHE","73","201","2008","NSH","2","8","38"
"110","Roman Polak","TOR","D","32","1986-04-28","Ostrava","","CZE","CZE","74","240","2004","STL","6","17","180"
"20","Ron Hainsey","TOR","D","37","1981-03-24","Bolton","CT","USA","USA","75","205","2000","MTL","1","13","13"
"680","Ross Johnston","NYI","L","24","1994-02-18","Charlottetown","PE","CAN","CAN","77","235","-","-","-","-","-"
"108","Ryan Callahan","T.B","R","33","1985-03-21","Rochester","NY","USA","USA","70","187","2004","NYR","4","29","127"
"691","Ryan Carpenter","S.J, VGK","C","27","1991-01-18","Oviedo","FL","USA","USA","72","200","-","-","-","-","-"
"736","Ryan Donato","BOS","C","22","1996-04-09","Boston","MA","USA","USA","72","193","2014","BOS","2","26","56"
"426","Ryan Dzingel","OTT","L","26","1992-03-09","Wheaton","IL","USA","USA","72","190","2011","OTT","7","23","204"
"304","Ryan Ellis","NSH","D","27","1991-01-03","Hamilton","ON","CAN","CAN","70","180","2009","NSH","1","11","11"
"68","Ryan Getzlaf","ANA","C","33","1985-05-10","Regina","SK","CAN","CAN","76","225","2003","ANA","1","19","19"
"637","Ryan Hartman","CHI, NSH","L, R","24","1994-09-20","Hilton Head Isl.","SC","USA","USA","72","181","2013","CHI","1","30","30"
"393","Ryan Johansen","NSH","C","26","1992-07-31","Vancouver","BC","CAN","CAN","75","218","2010","CBJ","1","4","4"
"70","Ryan Kesler","ANA","C","34","1984-08-31","Livonia","MI","USA","USA","74","206","2003","VAN","1","23","23"
"822","Ryan Lomberg","CGY","L","24","1994-09-12","Richmond Hill","ON","CAN","CAN","69","187","-","-","-","-","-"
"222","Ryan McDonagh","NYR, T.B","D","29","1989-06-13","St. Paul","MN","USA","USA","73","215","2007","MTL","1","12","12"
"496","Ryan Murphy","MIN","D","25","1993-03-31","Aurora","ON","CAN","CAN","71","181","2011","CAR","1","12","12"
"521","Ryan Murray","CBJ","D","25","1993-09-27","Regina","SK","CAN","CAN","73","205","2012","CBJ","1","2","2"
"485","Ryan Nugent-Hopkins","EDM","C","25","1993-04-12","Burnaby","BC","CAN","CAN","72","184","2011","EDM","1","1","1"
"292","Ryan O'Reilly","BUF","C","27","1991-02-07","Clinton","ON","CAN","CAN","73","216","2009","COL","2","3","33"
"672","Ryan Pulock","NYI","D","24","1994-10-06","Dauphin","MB","CAN","CAN","74","217","2013","NYI","1","15","15"
"146","Ryan Reaves","PIT, VGK","R","31","1987-01-20","Winnipeg","MB","CAN","CAN","73","225","2005","STL","5","31","156"
"360","Ryan Spooner","BOS, NYR","C","26","1992-01-30","Ottawa","ON","CAN","CAN","70","191","2010","BOS","2","15","45"
"483","Ryan Sproul","NYR","D","25","1993-01-13","Mississauga","ON","CAN","CAN","76","205","2011","DET","2","25","55"
"489","Ryan Strome","EDM","C","25","1993-07-11","Mississauga","ON","CAN","CAN","73","194","2011","NYI","1","5","5"
"59","Ryan Suter","MIN","D","33","1985-01-21","Madison","WI","USA","USA","74","208","2003","NSH","1","7","7"
"704","Sam Bennett","CGY","C","22","1996-06-20","Holland Landing","ON","CAN","CAN","73","195","2014","CGY","1","4","4"
"202","Sam Gagner","VAN","C","29","1989-08-10","London","ON","CAN","CAN","71","200","2007","EDM","1","6","6"
"702","Sam Reinhart","BUF","C","23","1995-11-06","West Vancouver","BC","CAN","CAN","73","192","2014","BUF","1","2","2"
"821","Sami Niku","WPG","D","22","1996-10-10","Haapavesi","","FIN","FIN","73","176","2015","WPG","7","17","198"
"323","Sami Vatanen","ANA, N.J","D","27","1991-06-03","Jyväskylä","","FIN","FIN","70","185","2009","ANA","4","15","106"
"753","Sammy Blais","STL","L","22","1996-06-17","Montmagny","QC","CAN","CAN","74","205","2014","STL","6","26","176"
"842","Samuel Girard","COL, NSH","D","20","1998-05-12","Roberval","QC","CAN","CAN","70","162","2016","NSH","2","17","47"
"668","Samuel Morin","PHI","D","23","1995-07-12","Lac-Beauport","QC","CAN","CAN","78","202","2013","PHI","1","11","11"
"482","Scott Harrington","CBJ","D","25","1993-03-10","Kingston","ON","CAN","CAN","74","207","2011","PIT","2","24","54"
"19","Scott Hartnell","NSH","L","36","1982-04-18","Regina","SK","CAN","CAN","74","215","2000","NSH","1","6","6"
"534","Scott Laughton","PHI","C","24","1994-05-30","Oakville","ON","CAN","CAN","73","190","2012","PHI","1","20","20"
"468","Scott Mayfield","NYI","D","26","1992-10-14","St. Louis","MO","USA","USA","76","223","2011","NYI","2","4","34"
"428","Scott Wilson","BUF, DET, PIT","C, L","26","1992-04-24","Oakville","ON","CAN","CAN","71","186","2011","PIT","7","28","209"
"45","Scottie Upshall","STL","R","35","1983-10-07","Fort McMurray","AB","CAN","CAN","72","200","2002","NSH","1","6","6"
"492","Sean Couturier","PHI","C","26","1992-12-07","Phoenix","AZ","USA","CAN","75","211","2011","PHI","1","8","8"
"445","Sean Kuraly","BOS","C","25","1993-01-20","Dublin","OH","USA","USA","74","213","2011","S.J","5","12","133"
"664","Sean Monahan","CGY","C","24","1994-10-12","Brampton","ON","CAN","CAN","75","200","2013","CGY","1","6","6"
"778","Sebastian Aho","CAR","R","21","1997-07-26","Rauma","","FIN","FIN","71","176","2015","CAR","2","5","35"
"885","Sebastian Aho","NYI","D","22","1996-02-17","Umea","","SWE","SWE","70","177","2017","NYI","5","15","139"
"509","Seth Griffith","BUF","C","25","1993-01-04","Wallaceburg","ON","CAN","CAN","69","190","2012","BOS","5","10","131"
"662","Seth Jones","CBJ","D","24","1994-10-03","Arlington","TX","USA","USA","76","210","2013","NSH","1","4","4"
"748","Shane Gersich","WSH","L","22","1996-07-10","Chaska","MN","USA","USA","71","175","2014","WSH","5","14","134"
"447","Shane Prince","NYI","L","26","1992-11-16","Rochester","NY","USA","USA","71","193","2011","OTT","2","31","61"
"179","Shawn Matthias","WPG","L","30","1988-02-19","Mississauga","ON","CAN","CAN","76","231","2006","DET","2","17","47"
"556","Shayne Gostisbehere","PHI","D","25","1993-04-20","Pembroke Pines","FL","USA","USA","71","180","2012","PHI","3","17","78"
"633","Shea Theodore","VGK","D","23","1995-08-03","Langley","BC","CAN","CAN","74","195","2013","ANA","1","26","26"
"76","Shea Weber","MTL","D","33","1985-08-14","Sicamous","BC","CAN","CAN","76","229","2003","NSH","2","19","49"
"119","Sidney Crosby","PIT","C","31","1987-08-07","Cole Harbour","NS","CAN","CAN","71","200","2005","PIT","1","1","1"
"546","Slater Koekkoek","T.B","D","24","1994-02-18","Winchester","ON","CAN","CAN","74","193","2012","T.B","1","10","10"
"716","Sonny Milano","CBJ","L","22","1996-05-12","Massapequa","NY","USA","USA","72","195","2014","CBJ","1","16","16"
"886","Spencer Foo","CGY","R","24","1994-05-19","St. Albert","AB","CAN","CAN","72","190","-","-","-","-","-"
"532","Stefan Matteau","VGK","C","24","1994-02-23","Chicago","IL","USA","USA","74","220","2012","N.J","1","29","29"
"504","Stefan Noesen","N.J","R","25","1993-02-12","Plano","TX","USA","USA","73","205","2011","OTT","1","21","21"
"363","Stephen Johns","DAL","D","26","1992-04-18","Ellwood City","PA","USA","USA","76","225","2010","CHI","2","30","60"
"65","Steve Bernier","NYI","R","33","1985-03-31","Quebec City","QC","CAN","CAN","75","222","2003","S.J","1","16","16"
"451","Steven Fogarty","NYR","C","25","1993-04-19","Chambersburg","PA","USA","USA","75","210","2011","NYR","3","11","72"
"191","Steven Kampfer","NYR","D","30","1988-09-24","Ann Arbor","MI","USA","USA","71","198","2007","ANA","4","2","93"
"647","Steven Santini","N.J","D","23","1995-03-07","Bronxville","NY","USA","USA","74","205","2013","N.J","2","12","42"
"237","Steven Stamkos","T.B","C","28","1990-02-07","Markham","ON","CAN","CAN","73","194","2008","T.B","1","1","1"
"622","Sven Andrighetto","COL","R","25","1993-03-21","Zurich","","CHE","CHE","70","188","2013","MTL","3","25","86"
"497","Sven Baertschi","VAN","L","26","1992-10-05","Bern","","CHE","CHE","71","190","2011","CGY","1","13","13"
"126","T.J. Oshie","WSH","R","31","1986-12-23","Everett","WA","USA","USA","71","195","2005","STL","1","24","24"
"847","Tage Thompson","STL","C","21","1997-10-30","Phoenix","AZ","USA","USA","77","205","2016","STL","1","26","26"
"823","Tanner Fritz","NYI","C","27","1991-08-20","Grande Prairie","AB","CAN","CAN","71","192","-","-","-","-","-"
"88","Tanner Glass","CGY","L","35","1983-11-29","Regina","SK","CAN","CAN","73","213","2003","FLA","9","4","265"
"805","Tanner Kero","CHI","C","26","1992-07-24","Hancock","MI","USA","USA","72","185","-","-","-","-","-"
"533","Tanner Pearson","L.A","L","26","1992-08-10","Kitchener","ON","CAN","CAN","73","201","2012","L.A","1","30","30"
"131","Taylor Chorney","CBJ, WSH","D","31","1987-04-27","Thunder Bay","ON","CAN","USA","72","193","2005","EDM","2","6","36"
"419","Taylor Fedun","BUF","D","30","1988-06-04","Edmonton","AB","CAN","CAN","73","201","-","-","-","-","-"
"391","Taylor Hall","N.J","L","27","1991-11-14","Calgary","AB","CAN","CAN","73","205","2010","EDM","1","1","1"
"573","Taylor Leier","PHI","L","24","1994-02-15","Saskatoon","SK","CAN","CAN","71","180","2012","PHI","4","26","117"
"543","Teuvo Teravainen","CAR","L","24","1994-09-11","Helsinki","","FIN","FIN","71","191","2012","CHI","1","18","18"
"794","Thomas Chabot","OTT","D","21","1997-01-30","Sainte-Marie","QC","CAN","CAN","74","196","2015","OTT","1","18","18"
"207","Thomas Hickey","NYI","D","29","1989-02-08","Calgary","AB","CAN","CAN","72","183","2007","L.A","1","4","4"
"58","Thomas Vanek","CBJ, VAN","L","34","1984-01-19","Vienna","","AUT","AUT","74","214","2003","BUF","1","5","5"
"404","Tim Heed","S.J","D","27","1991-01-27","Gothenburg","","SWE","SWE","72","180","2010","ANA","5","12","132"
"600","Tim Schaller","BOS","C","28","1990-11-16","Merrimack","NH","USA","USA","74","204","-","-","-","-","-"
"774","Timo Meier","S.J","R","22","1996-10-08","Herisau","","CHE","CHE","72","210","2015","S.J","1","9","9"
"266","TJ Brodie","CGY","D","28","1990-06-07","Chatham","ON","CAN","CAN","73","185","2008","CGY","4","23","114"
"441","Tobias Rieder","ARI, L.A","C, R","25","1993-01-10","Landshut","","DEU","DEU","71","186","2011","EDM","4","23","114"
"85","Toby Enstrom","WPG","D","34","1984-11-05","Nordingra","","SWE","SWE","70","180","2003","ATL","8","10","239"
"402","Tom Kuhnhackl","PIT","R","26","1992-01-21","Landshut","","DEU","DEU","74","196","2010","PIT","4","20","110"
"141","Tom Pyatt","OTT","L","31","1987-02-14","Thunder Bay","ON","CAN","CAN","71","185","2005","NYR","4","16","107"
"541","Tom Wilson","WSH","R","24","1994-03-29","Toronto","ON","CAN","CAN","76","218","2012","WSH","1","16","16"
"542","Tomas Hertl","S.J","C","25","1993-11-12","Praha","","CZE","CZE","74","215","2012","S.J","1","17","17"
"512","Tomas Hyka","VGK","R","25","1993-03-23","Mlada Boleslav","","CZE","CZE","71","160","2012","L.A","6","20","171"
"469","Tomas Jurco","CHI","L","25","1992-12-28","Kosice","","SVK","SVK","74","188","2011","DET","2","5","35"
"700","Tomas Nosek","VGK","L","26","1992-09-01","Pardubice","","CZE","CZE","75","210","-","-","-","-","-"
"36","Tomas Plekanec","MTL, TOR","C","36","1982-10-31","Kladno","","CZE","CZE","71","190","2001","MTL","3","8","71"
"315","Tomas Tatar","DET, VGK","L","28","1990-12-01","Ilava","","SVK","SVK","70","182","2009","DET","2","30","60"
"278","Tommy Wingels","BOS, CHI","C, R","30","1988-04-12","Evanston","IL","USA","USA","72","200","2008","S.J","6","26","177"
"719","Tony DeAngelo","NYR","D","23","1995-10-24","Sewell","NJ","USA","USA","71","180","2014","T.B","1","19","19"
"516","Torey Krug","BOS","D","27","1991-04-12","Livonia","MI","USA","USA","69","186","-","-","-","-","-"
"107","Torrey Mitchell","L.A, MTL","C","33","1985-01-30","Greenfield Park","QC","CAN","CAN","71","186","2004","S.J","4","28","126"
"436","Travis Boyd","WSH","C","25","1993-09-14","Hopkins","MN","USA","USA","71","185","2011","WSH","6","26","177"
"772","Travis Dermott","TOR","D","21","1996-12-22","Newmarket","ON","CAN","CAN","72","204","2015","TOR","2","4","34"
"256","Travis Hamonic","CGY","D","28","1990-08-16","St. Malo","MB","CAN","CAN","74","205","2008","NYI","2","23","53"
"781","Travis Konecny","PHI","C","21","1997-03-11","London","ON","CAN","CAN","70","175","2015","PHI","1","24","24"
"717","Travis Sanheim","PHI","D","22","1996-03-29","Elkhorn","MB","CAN","CAN","75","181","2014","PHI","1","17","17"
"96","Travis Zajac","N.J","C","33","1985-05-13","Winnipeg","MB","CAN","CAN","74","185","2004","N.J","1","20","20"
"572","Trevor Carrick","CAR","D","24","1994-07-04","Stouffville","ON","CAN","CAN","74","186","2012","CAR","4","24","115"
"46","Trevor Daley","DET","D","35","1983-10-09","Toronto","ON","CAN","CAN","71","195","2002","DAL","2","13","43"
"160","Trevor Lewis","L.A","C","31","1987-01-08","Salt Lake City","UT","USA","USA","73","202","2006","L.A","1","17","17"
"686","Trevor Murphy","ARI","D","23","1995-07-17","Windsor","ON","CAN","CAN","70","180","-","-","-","-","-"
"690","Trevor van Riemsdyk","CAR","D","27","1991-07-24","Middletown","NJ","USA","USA","74","192","-","-","-","-","-"
"111","Troy Brouwer","CGY","R","33","1985-08-17","Vancouver","BC","CAN","CAN","75","213","2004","CHI","7","21","214"
"849","Troy Stecher","VAN","D","24","1994-04-07","Richmond","BC","CAN","CAN","70","186","-","-","-","-","-"
"818","Troy Terry","ANA","R","21","1997-09-10","Denver","CO","USA","USA","73","178","2015","ANA","5","27","148"
"612","Tucker Poolman","WPG","D","25","1993-06-08","Dubuque","IA","USA","USA","74","199","2013","WPG","5","6","127"
"466","Ty Rattie","EDM","R","25","1993-02-05","Calgary","AB","CAN","CAN","71","183","2011","STL","2","2","32"
"656","Tyler Bertuzzi","DET","L","23","1995-02-24","Sudbury","ON","CAN","CAN","72","190","2013","DET","2","28","58"
"287","Tyler Bozak","TOR","C","32","1986-03-19","Regina","SK","CAN","CAN","73","199","-","-","-","-","-"
"250","Tyler Ennis","MIN","L","29","1989-10-06","Edmonton","AB","CAN","CAN","69","161","2008","BUF","1","26","26"
"439","Tyler Graovac","WSH","C","25","1993-04-27","Brampton","ON","CAN","CAN","77","208","2011","MIN","7","10","191"
"284","Tyler Johnson","T.B","C","28","1990-07-29","Spokane","WA","USA","USA","68","183","-","-","-","-","-"
"610","Tyler Motte","CBJ, VAN","C","23","1995-03-10","St. Clair","MI","USA","USA","70","192","2013","CHI","4","30","121"
"244","Tyler Myers","WPG","D","28","1990-02-01","Houston","TX","USA","CAN","80","229","2008","BUF","1","12","12"
"372","Tyler Pitlick","DAL","C","27","1991-11-01","Minneapolis","MN","USA","USA","74","200","2010","EDM","2","1","31"
"394","Tyler Seguin","DAL","C","26","1992-01-31","Brampton","ON","CAN","CAN","73","200","2010","BOS","1","2","2"
"359","Tyler Toffoli","L.A","C","26","1992-04-24","Scarborough","ON","CAN","CAN","72","197","2010","L.A","2","17","47"
"616","Tyrell Goulbourne","PHI","L","24","1994-01-26","Edmonton","AB","CAN","CAN","71","195","2013","PHI","3","11","72"
"316","Tyson Barrie","COL","D","27","1991-07-26","Victoria","BC","CAN","CAN","70","190","2009","COL","3","3","64"
"840","Tyson Jost","COL","C","20","1998-03-14","St. Albert","AB","CAN","CAN","71","191","2016","COL","1","10","10"
"859","Vadim Shipachyov","VGK","C","31","1987-03-12","Cherepovets","","RUS","RUS","72","187","-","-","-","-","-"
"643","Valentin Zykov","CAR","L","23","1995-05-15","St. Petersburg","","RUS","RUS","73","220","2013","L.A","2","7","37"
"44","Valtteri Filppula","PHI","C","34","1984-03-20","Vantaa","","FIN","FIN","72","196","2002","DET","3","32","95"
"860","Victor Antipin","BUF","D","26","1992-12-06","Ust-Kamenogorsk","","KAZ","RUS","71","175","-","-","-","-","-"
"879","Victor Ejdsell","CHI","C","23","1995-06-06","Karlstad","","SWE","SWE","77","214","-","-","-","-","-"
"297","Victor Hedman","T.B","D","27","1990-12-18","Ornskoldsvik","","SWE","SWE","78","223","2009","T.B","1","2","2"
"841","Victor Mete","MTL","D","20","1998-06-07","Woodbridge","ON","CAN","CAN","69","183","2016","MTL","4","9","100"
"473","Victor Rask","CAR","C","25","1993-03-01","Leksand","","SWE","SWE","74","200","2011","CAR","2","12","42"
"745","Viktor Arvidsson","NSH","L","25","1993-04-08","Skellefteå","","SWE","SWE","69","180","2014","NSH","4","22","112"
"771","Vince Dunn","STL","D","22","1996-10-29","Mississauga","ON","CAN","CAN","72","203","2015","STL","2","26","56"
"448","Vincent Trocheck","FLA","C","25","1993-07-11","Pittsburgh","PA","USA","USA","70","186","2011","FLA","3","3","64"
"862","Vinni Lettieri","NYR","C","23","1995-02-06","Excelsior","MN","USA","USA","71","191","-","-","-","-","-"
"585","Vinnie Hinostroza","CHI","L","24","1994-04-03","Chicago","IL","USA","USA","69","173","2012","CHI","6","18","169"
"138","Vladimir Sobotka","STL","L","31","1987-07-02","Trebic","","CZE","CZE","70","189","2005","BOS","4","15","106"
"382","Vladimir Tarasenko","STL","R","26","1991-12-13","Yaroslavl","","RUS","RUS","72","225","2010","STL","1","16","16"
"733","Vladislav Kamenev","COL","C","22","1996-08-12","Orsk","","RUS","RUS","74","194","2014","NSH","2","12","42"
"507","Vladislav Namestnikov","NYR, T.B","C","26","1992-11-22","Zhukovskiy","","RUS","RUS","71","184","2011","T.B","1","27","27"
"333","Wade Megan","STL","C","28","1990-07-22","Canton","NY","USA","USA","73","191","2009","FLA","5","17","138"
"739","Warren Foegele","CAR","L","22","1996-04-01","Markham","ON","CAN","CAN","74","198","2014","CAR","3","7","67"
"229","Wayne Simmonds","PHI","R","30","1988-08-26","Scarborough","ON","CAN","CAN","74","185","2007","L.A","2","31","61"
"611","Will Butcher","N.J","D","23","1995-01-06","Sun Prairie","WI","USA","USA","70","190","2013","COL","5","2","123"
"157","Will O'Neill","PHI","D","30","1988-04-28","Boston","MA","USA","USA","73","190","2006","ATL","7","27","210"
"655","William Carrier","VGK","L","23","1994-12-20","LaSalle","QC","CAN","CAN","74","212","2013","STL","2","27","57"
"481","William Karlsson","VGK","C","25","1993-01-08","Marsta","","SWE","SWE","73","189","2011","ANA","2","23","53"
"708","William Nylander","TOR","C","22","1996-05-01","Calgary","AB","CAN","SWE","72","191","2014","TOR","1","8","8"
"479","Xavier Ouellet","DET","D","25","1993-07-29","Bayonne","","FRA","FRA","73","196","2011","DET","2","18","48"
"520","Yanni Gourde","T.B","C","26","1991-12-15","Saint-Narcisse","QC","CAN","CAN","69","172","-","-","-","-","-"
"217","Yannick Weber","NSH","D","30","1988-09-23","Morges","","CHE","CHE","71","200","2007","MTL","3","12","73"
"853","Yohann Auvitu","EDM","D","29","1989-07-27","Ivry-sur-Seine","","FRA","FRA","71","187","-","-","-","-","-"
"255","Zac Dalpe","CBJ","C","29","1989-11-01","Paris","ON","CAN","CAN","74","194","2008","CAR","2","15","45"
"277","Zac Rinaldo","ARI","C","28","1990-06-15","Mississauga","ON","CAN","CAN","70","192","2008","PHI","6","27","178"
"861","Zach Aston-Reese","PIT","C","24","1994-08-10","Staten Island","NY","USA","USA","72","204","-","-","-","-","-"
"239","Zach Bogosian","BUF","D","28","1990-07-15","Massena","NY","USA","USA","75","226","2008","ATL","1","3","3"
"388","Zach Hyman","TOR","C","26","1992-06-09","Toronto","ON","CAN","CAN","73","209","2010","FLA","5","3","123"
"66","Zach Parise","MIN","L","34","1984-07-28","Minneapolis","MN","USA","USA","71","193","2003","N.J","1","17","17"
"279","Zach Redmond","BUF","D","30","1988-07-26","Traverse City","MI","USA","USA","74","212","2008","ATL","7","3","184"
"412","Zach Trotman","PIT","D","28","1990-08-26","Carmel","IN","USA","USA","75","217","2010","BOS","7","30","210"
"790","Zach Werenski","CBJ","D","21","1997-07-19","Grosse Pointe","MI","USA","USA","74","209","2015","CBJ","1","8","8"
"887","Zach Whitecloud","VGK","D","22","1996-11-28","Brandon","MB","CAN","CAN","74","209","-","-","-","-","-"
"306","Zack Kassian","EDM","R","27","1991-01-24","Windsor","ON","CAN","CAN","75","211","2009","BUF","1","13","13"
"513","Zack Mitchell","MIN","R","25","1993-01-07","Orangeville","ON","CAN","CAN","73","188","-","-","-","-","-"
"233","Zack Smith","OTT","L","30","1988-04-05","Maple Creek","SK","CAN","CAN","74","208","2008","OTT","3","18","79"
"3","Zdeno Chara","BOS","D","41","1977-03-18","Trencin","","SVK","SVK","81","250","1996","NYI","3","4","56"
"539","Zemgus Girgensons","BUF","C","24","1994-01-05","Riga","","LVA","LVA","74","211","2012","BUF","1","14","14"
