"","Player","Team","Position","GP","TOI","TOI/GP","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDGF/60","HDGA/60","HDGF%","MDCF/60","MDCA/60","MDCF%","MDGF/60","MDGA/60","MDGF%","LDCF/60","LDCA/60","LDCF%","LDGF/60","LDGA/60","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"62","Mike Fisher","NSH","C","75","1481.85","19.758","53.93","54.82","49.59","41.91","38.91","51.85","31.5","28.26","52.71","3.24","2.92","52.63","23.69","21.7","52.19","10.37","7.77","57.14","1.82","1.38","56.96","17.76","18.57","48.89","0.97","1.19","45.00","37.26","38.66","49.08","0.88","0.94","48.39","10.28","89.68","1.000","13.28","11.54","12.11","38.18","52.31","21.95","17.13","21.91","50.05"
"209","Ryan Whitney","FLA","D","7","117.23333333333","16.747619047619","45.04","54.76","45.13","30.71","39.41","43.80","23.54","26.61","46.94","1.02","4.61","18.18","18.94","27.13","41.11","8.7","8.19","51.52","1.02","2.05","33.33","13.65","25.25","35.09","0","2.73","0.00","32.53","34.01","48.89","0","0.74","0.00","4.35","82.69","0.870","6.14","9.21","6.65","42.48","48.00","19.45","19.45","17.91","52.05"
"72","Chris Neil","OTT","R","76","897.01666666667","11.802850877193","59.06","54.58","51.97","43.88","43.14","50.42","31.84","32.24","49.69","2.07","2.41","46.27","22.21","25.48","46.56","8.23","11.17","42.41","0.67","1.2","35.71","18.64","19.09","49.41","1.34","0.89","60.00","47.05","35.07","57.29","0.58","0.77","42.86","6.51","92.53","0.990","14.11","20.13","11.77","43.14","54.52","19.87","25.42","20.07","49.75"
"838","Chad Billins","CGY","D","10","122.08333333333","12.208333333333","48.66","54.55","47.14","34.89","41.28","45.81","20.15","27.52","42.27","1.97","3.44","36.36","16.22","22.61","41.77","7.86","7.86","50.00","1.97","0.49","80.00","11.14","19.66","36.17","0","3.28","0.00","39.04","41.17","48.67","0","0.71","0.00","9.76","87.50","0.973","14.25","12.78","3.44","56.52","80.56","21.62","18.68","8.35","72.13"
"870","Anton Belov","EDM","D","57","951","16.684210526316","53.44","54.51","49.50","40.19","40.44","49.84","30.22","29.09","50.96","2.33","2.9","44.58","27.76","26.44","51.22","10.73","10.41","50.75","1.26","1.51","45.45","22.71","21.37","51.53","1.01","1.35","42.86","31.53","34.36","47.86","0.46","0.55","45.45","7.72","90.02","0.977","8.64","11.86","7.63","43.72","53.10","17.6","18.99","16.78","51.19"
"157","Andrew Alberts","VAN","D","10","73.85","7.385","48.75","54.43","47.24","29.25","40.62","41.86","20.31","33.31","37.88","2.44","1.62","60.00","21.12","25.19","45.61","6.5","9.75","40.00","1.62","1.62","50.00","19.5","20.58","48.65","1.08","0","100.00","26.99","37.55","41.82","0","0","-","12.00","95.12","1.071","10.56","15.44","11.37","43.06","48.15","15.44","18.69","26.81","36.54"
"22","Daniel Briere","MTL","C","69","881.01666666667","12.768357487923","57.89","54.41","51.55","43.18","40.39","51.67","30.1","29.56","50.46","2.66","2.04","56.52","26.36","23.97","52.37","11.99","9.87","54.83","1.63","0.89","64.86","19.16","18.8","50.48","0.82","0.91","47.37","39.05","36.1","51.96","0.59","0.49","54.55","8.82","93.09","1.019","13.42","14.37","9.19","40.59","59.34","20.64","20.09","18.25","53.06"
"409","Jiri Tlusty","CAR","L","68","1031.5","15.169117647059","61.66","54.39","53.13","45.6","41.24","52.51","31.41","28.33","52.58","2.79","2.56","52.17","27.22","24.66","52.47","10.82","9.25","53.91","1.28","1.45","46.81","21.87","20.55","51.55","0.85","1.01","45.83","42.18","35.88","54.04","1.09","0.42","72.22","8.89","90.97","0.999","15.18","15.24","8.38","43.86","64.44","25.83","21.87","15.94","61.84"
"633","Calvin de Haan","NYI","D","51","1072.2333333333","21.024183006536","56.52","54.39","50.96","41.19","39.06","51.32","30.44","27.59","52.46","2.29","3.08","42.71","28.71","27.42","51.15","12.59","11.3","52.69","1.18","2.01","36.84","21.49","21.49","50.00","0.82","0.82","50.00","32.98","31.77","50.94","0.57","0.4","58.33","7.54","88.84","0.964","7.89","12.93","11.14","40.4","41.47","19.31","22.22","20.82","48.12"
"518","Pierre-Cedric Labrie","T.B","L","13","89.383333333333","6.875641025641","35.58","54.37","39.55","24.17","42.96","36.00","17.45","30.88","36.11","0","2.69","0.00","16.11","24.17","40.00","6.04","8.73","40.91","0","0.67","0.00","13.43","20.59","39.47","0","0.9","0.00","25.21","41.69","37.68","0","1.94","0.00","0.00","91.30","0.913","4.7","17.45","5.37","62.43","46.67","12.75","20.14","13.43","48.72"
"611","Kyle Palmieri","ANA","R","71","847.9","11.942253521127","60.57","54.35","52.71","46.56","39.98","53.80","32.48","27.46","54.19","3.18","2.41","56.96","28.87","25.55","53.06","11.89","9.98","54.37","1.77","1.56","53.19","22.64","20.76","52.17","1.04","0.75","57.89","40.89","35.77","53.33","0.92","0.31","75.00","9.80","91.24","1.010","14.36","14.15","7.29","44.09","66.34","24.63","21.58","18.12","57.62"
"685","Phil Varone","BUF","C","9","102.66666666667","11.407407407407","54.35","54.35","50.00","39.74","38.57","50.75","29.22","29.22","50.00","1.17","2.92","28.57","25.13","25.71","49.43","12.27","9.94","55.26","1.17","2.34","33.33","17.14","21.04","44.90","0","0","-","34.61","31.23","52.56","0","0.84","0.00","4.00","90.00","0.940","10.52","16.36","3.51","54.94","75.00","21.04","20.45","7.6","73.47"
"133","Chuck Kobasew","PIT","R","33","369.95","11.210606060606","45.25","54.33","45.44","34.22","37.95","47.42","24.81","26.6","48.26","1.14","1.3","46.67","21.73","23.52","48.03","7.78","9.73","44.44","0.49","1.14","30.00","18.6","18.38","50.29","0.65","0.22","75.00","29.99","35.84","45.55","0.23","0","100.00","4.58","95.12","0.997","8.76","16.87","7.95","48.01","52.43","15.41","23.03","17.84","46.34"
"397","Bryan Little","WPG","C","82","1640.3","20.003658536585","64.01","54.32","54.10","47.15","40.64","53.71","32.85","28.9","53.20","3.33","2.78","54.49","29.08","25.64","53.14","12.18","10.42","53.88","1.65","1.57","51.14","22.53","20.29","52.62","1.22","0.88","58.14","41.48","34.24","54.78","1","0.79","55.88","10.13","90.38","1.005","11.63","15.47","12.88","36.47","47.46","21.65","22.28","22.61","48.93"
"711","Johan Larsson","BUF","C","28","376.68333333333","13.452976190476","42.69","54.32","44.01","30.9","40.62","43.21","21.03","28.35","42.58","1.11","1.59","41.18","15.77","27.08","36.80","5.1","13.22","27.83","0.32","0.8","28.57","14.23","18.48","43.51","1.06","0.85","55.56","35.43","34.05","50.99","0","0.23","0.00","5.30","94.38","0.997","8.12","11.63","11.47","44.28","41.46","14.65","16.41","21.03","41.07"
"401","Derek Dorsett","NYR","R","51","562.38333333333","11.027124183007","49.72","54.3","47.79","37.13","39.05","48.74","29.02","27.42","51.42","1.28","1.81","41.38","24.54","24.86","49.68","12.7","11.63","52.19","0.75","1.28","36.84","15.79","17.64","47.23","0.57","0.57","50.00","28.66","34.83","45.15","0.15","0.15","50.00","4.41","93.39","0.978","6.83","14.4","11.31","51.85","37.65","11.42","19.42","21.23","34.97"
"273","David Jones","CGY","R","48","742.06666666667","15.459722222222","55.87","54.25","50.73","41.32","37.84","52.20","29.43","26.2","52.91","2.43","2.02","54.55","24.34","23.69","50.67","9.95","8.65","53.48","1.29","1.13","53.33","19.19","20.05","48.90","1.19","0.54","68.75","38.89","35.97","51.95","0.35","0.58","37.50","8.24","92.28","1.005","12.53","14.8","13.34","46.65","48.44","18.52","19.81","23.04","44.55"
"404","Trevor Lewis","L.A","C","73","967.78333333333","13.257305936073","48.61","54.25","47.26","36.08","40.3","47.24","23.37","27.84","45.64","1.12","2.17","33.96","18.29","23.74","43.51","6.76","11.47","37.07","0.56","1.18","32.14","15.38","16.37","48.44","0.08","0.74","10.00","36.81","36.9","49.94","0.54","0.63","46.15","4.77","92.20","0.970","9.11","12.28","13.76","50.16","39.84","15.38","17.48","22.2","40.92"
"541","Joe Colborne","CGY","C","80","1141.3333333333","14.266666666667","52.04","54.25","48.96","37.48","37.85","49.76","26.18","25.86","50.30","2.21","2.84","43.75","23.24","25.44","47.73","8.99","10.41","46.34","1.26","1.63","43.64","19","20.05","48.65","0.7","0.77","47.62","35.69","35.54","50.11","0.61","0.76","44.44","8.43","89.02","0.975","12.25","12.62","8.41","51.57","59.29","19.4","17.87","15.88","54.99"
"715","Evgeny Kuznetsov","WSH","C","17","229.05","13.473529411765","44.27","54.22","44.95","32.74","42.7","43.40","21.74","31.96","40.49","2.88","2.62","52.38","18.86","24.1","43.90","8.12","8.91","47.69","1.31","1.57","45.45","14.32","20.26","41.41","1.05","1.4","42.86","31.03","37.84","45.05","1.14","0","100.00","13.25","91.80","1.051","12.05","11.79","8.12","46.1","59.74","19.12","17.55","17.55","52.14"
"315","Nikita Nikitin","CBJ","D","66","1129.5666666667","17.114646464646","52.32","54.18","49.13","38.46","40.48","48.72","28.58","31.29","47.74","2.44","1.91","56.10","22.73","22.68","50.06","8.98","9.4","48.84","1.43","1.22","54.00","18.34","17.71","50.88","0.85","0.28","75.00","35.22","36.37","49.20","0.54","0.69","43.75","8.55","93.89","1.024","7.7","10.62","8.39","42.23","47.85","18.06","17","18.8","48.99"
"37","Olli Jokinen","WPG","C","82","1395.9166666667","17.02337398374","59.32","54.16","52.27","44.4","39.8","52.73","32.41","28.41","53.29","2.54","2.58","49.58","25.06","23.51","51.59","10.32","9.71","51.50","1.25","1.55","44.62","19.66","18.4","51.66","1.09","0.69","61.29","41.47","36.44","53.23","0.62","0.75","45.45","7.82","90.92","0.987","11","13.15","11.69","42.85","48.48","22.18","20.24","21.92","50.29"
"183","Matt Greene","L.A","D","38","603.75","15.888157894737","56.05","54.16","50.86","41.34","39.06","51.42","27.33","27.73","49.64","1.79","3.18","36.00","21.57","25.24","46.07","8.05","9.94","44.75","1.09","1.59","40.74","18.02","20.41","46.90","0.4","1.33","23.08","41.34","36.32","53.23","0.43","0.86","33.33","6.55","88.53","0.951","8.45","11.63","13.42","56.65","38.64","16.3","17.49","21.96","42.60"
"483","Riley Nash","CAR","C","73","924.86666666667","12.669406392694","55.66","54.11","50.71","41.07","41.78","49.57","30.88","29.97","50.75","2.47","2.01","55.07","24.98","24.98","50.00","10.7","10.64","50.15","1.1","1.17","48.57","19.03","19.12","49.89","0.86","0.52","62.50","37.67","37.3","50.25","0.94","0.37","71.43","7.98","93.29","1.013","11.74","12.59","4.74","54.95","71.26","20.24","18.49","11.48","63.80"
"863","Andrej Sustr","T.B","D","43","679.11666666667","15.793410852713","50.71","54.07","48.40","38.7","42.41","47.71","26.77","30.04","47.12","1.94","2.03","48.89","23.77","25.36","48.38","8.75","8.57","50.51","0.88","0.88","50.00","20.03","22.38","47.22","1.18","1.41","45.45","34.07","37.14","47.85","0.13","0.13","50.00","7.26","93.24","1.005","6.1","10.87","9.54","47.53","38.98","13.87","16.17","18.02","43.49"
"498","Corey Tropp","BUF, CBJ","R","53","473.88333333333","8.9411949685535","48.11","54.06","47.09","35.58","39.76","47.23","25.45","30.77","45.27","2.66","2.28","53.85","19.5","21.65","47.38","6.2","10","38.28","1.14","1.01","52.94","17.73","15.53","53.30","1.35","0.84","61.54","34.75","39.14","47.03","0.73","0.91","44.44","10.45","92.59","1.030","12.53","14.69","8.74","56.6","58.93","19.5","20.13","17.6","52.56"
"529","Ville Leino","BUF","L","58","837.18333333333","14.434195402299","50.88","54.04","48.50","38.7","41.07","48.52","28.67","30.03","48.84","1.58","2.22","41.51","21.36","24.73","46.35","9.82","8.89","52.49","1","1.08","48.28","15.38","21.12","42.15","0.19","1.05","15.38","35.82","36.23","49.71","0.52","0.41","55.56","5.50","92.60","0.981","9.75","12.33","8.53","42.43","53.33","17.99","17.06","17.99","50.00"
"671","Michael Latta","WSH","C","17","131.08333333333","7.7107843137255","38.91","54.01","41.87","28.84","44.86","39.13","21.51","34.33","38.52","1.83","2.29","44.44","18.31","27.46","40.00","3.66","10.53","25.81","0.46","0.92","33.33","19.53","22.58","46.38","1.83","1.83","50.00","29.09","33.06","46.81","0","0","-","8.51","93.33","1.018","11.44","17.85","11.9","51.72","49.02","17.39","23.34","19.68","46.91"
"634","Zack Kassian","VAN","R","73","943.81666666667","12.92899543379","57.79","53.97","51.71","42.4","38.14","52.64","30.2","28.48","51.46","2.54","2.73","48.19","25.43","27.53","48.02","9.03","9.35","49.13","1.34","1.78","42.86","21.87","24.24","47.43","0.93","0.93","50.00","38.84","32.78","54.23","0.73","0.18","80.00","8.42","90.40","0.988","10.62","12.78","9.73","45.84","52.19","16.4","17.86","19.77","45.34"
"431","Artem Anisimov","CBJ","C","81","1344.3","16.596296296296","54.36","53.96","50.19","40.35","40.66","49.81","29.37","31.06","48.60","2.72","3.17","46.21","25.49","23.88","51.63","11.11","10.04","52.53","1.61","1.65","49.32","19.16","18.45","50.95","0.71","1.19","37.50","34.1","36.1","48.58","0.71","0.84","45.83","9.27","89.80","0.991","11.16","11.56","13.03","43.96","46.13","19.33","17.32","22.72","45.97"
"468","Ian Cole","STL","D","46","693.86666666667","15.084057971014","49.46","53.96","47.83","36.92","37.7","49.48","25.94","27.07","48.94","2.51","1.12","69.05","21.96","21.62","50.40","8.56","7.18","54.40","0.78","0.69","52.94","17.87","19.25","48.14","1.27","0.35","78.57","34.35","40.47","45.91","1","0.25","80.00","9.67","95.85","1.055","8.39","14.09","7.78","53.79","51.87","16.86","19.8","17.47","49.12"
"31","Sami Salo","T.B","D","71","1291.5","18.19014084507","52.59","53.94","49.37","41.3","40.6","50.43","29.18","28.39","50.69","3.07","2.6","54.10","25.6","24.16","51.45","9.57","9.52","50.12","1.39","1.39","50.00","21.37","19.51","52.27","1.42","0.93","60.53","35.77","37.71","48.68","0.74","0.54","57.89","10.51","90.83","1.013","12.68","16.17","13.98","39.58","47.56","23.79","22.81","22.86","51.00"
"4","Sergei Gonchar","DAL","D","76","1338.3666666667","17.610087719298","62.63","53.93","53.73","46.62","41.33","53.01","32.28","28.92","52.75","2.56","2.33","52.29","29.72","25.73","53.60","12.6","10.76","53.93","1.75","1.12","60.94","22.83","19.96","53.35","0.72","0.96","42.86","40.73","33.48","54.89","0.39","0.65","37.50","7.92","91.94","0.999","11.79","11.21","6.41","45.1","64.78","24.48","18.56","14.44","62.90"
"220","Thomas Vanek","BUF, MTL, NYI","L","78","1509.3833333333","19.351068376068","66.03","53.9","55.05","47.62","42.1","53.08","34.78","30.65","53.16","3.86","2.54","60.25","34.62","28.46","54.88","15.62","12.76","55.04","2.15","1.75","55.10","25.33","20.94","54.75","1.06","0.64","62.50","38.01","30.66","55.35","1.26","0.34","78.57","11.09","91.70","1.028","16.06","12.16","4.33","30.53","78.75","28.78","18.88","12.16","70.29"
"793","Scott Mayfield","NYI","D","5","86.833333333333","17.366666666667","53.9","53.9","50.00","38.69","44.22","46.67","30.4","32.48","48.35","0.69","3.45","16.67","28.33","32.48","46.59","11.75","11.75","50.00","0","2.07","0.00","22.11","27.64","44.44","0","1.84","0.00","27.95","30.94","47.46","1","0","100.00","2.27","89.36","0.916","7.6","13.82","14.51","46.3","34.38","17.27","21.42","24.88","40.98"
"599","Tyler Johnson","T.B","C","82","1540.3333333333","18.784552845528","53.91","53.87","50.02","41.13","40.67","50.29","28.94","28.9","50.03","3.08","2.1","59.40","27.15","24.66","52.41","9.86","9.31","51.42","1.48","1.01","59.38","23.06","20.46","52.98","1.14","1.14","50.00","33.98","37.19","47.75","1.01","0.28","78.26","10.63","92.72","1.034","12.82","13.75","12.11","37.82","51.41","20.84","19.05","20.8","50.05"
"131","Dan Hamhuis","VAN","D","79","1892.6","23.956962025316","53.45","53.77","49.85","40.42","39.63","50.50","29.1","27.74","51.20","2.35","2.57","47.74","25.11","26.09","49.04","10.11","10.43","49.23","1.24","1.33","48.15","19.99","20.88","48.91","0.76","1.06","41.86","34.66","34.53","50.10","0.73","0.64","53.33","8.06","90.74","0.988","8.37","12.49","12.55","38.49","40.00","17.34","18.39","23.59","42.37"
"338","Paul Stastny","COL","C","71","1305.85","18.392253521127","59.69","53.76","52.61","45.26","39.7","53.27","33.54","28.4","54.15","3.68","2.48","59.70","28.76","23.43","55.11","13.28","10.06","56.89","2.07","1.38","60.00","20.65","17.83","53.66","1.04","0.74","58.62","37.37","34.18","52.23","1.19","0.66","64.29","10.96","91.26","1.022","11.03","13.46","10.48","37.4","51.28","21","19.44","18.79","52.77"
"281","Andrew Ladd","WPG","L","78","1538.6166666667","19.725854700855","64.73","53.74","54.64","47.5","40.4","54.04","33.65","28.82","53.87","3.28","2.73","54.55","29.36","24.8","54.21","12.67","10.18","55.46","1.75","1.52","53.57","22.25","19.5","53.30","1.09","0.83","56.76","41.96","34.13","55.14","0.9","0.84","51.61","9.73","90.53","1.003","11.78","15.56","11.89","36.97","49.75","21.64","22.5","20.63","51.20"
"375","Niklas Hjalmarsson","CHI","D","81","1723.6","21.279012345679","47.45","53.68","46.92","35.26","38.08","48.08","25.97","28.02","48.10","2.19","2.75","44.37","20.75","23.08","47.34","8.6","9.22","48.24","1.5","1.15","56.58","16.2","18.47","46.72","0.51","1.25","28.95","31.98","37.76","45.85","0.4","0.96","29.63","8.45","90.19","0.986","7.45","14.93","11.52","47.17","39.27","16.81","22.73","25.27","39.95"
"310","Patrick Bordeleau","COL","L","82","564.73333333333","6.8869918699187","39.31","53.65","42.29","29.43","39.74","42.55","21.46","29.64","42.00","1.59","1.59","50.00","14.34","25.39","36.10","5.52","10.41","34.67","0.96","0.96","50.00","11.76","19.97","37.05","0.42","0.42","50.00","28.24","32.38","46.58","0.46","0.46","50.00","7.43","94.62","1.020","16.26","12.64","9.56","48.87","62.96","23.59","18.91","17.74","57.07"
"867","Eriah Hayes","S.J","R","15","117.51666666667","7.8344444444444","57.69","53.61","51.83","45.44","34.72","56.69","28.59","22.98","55.45","1.02","2.04","33.33","25.53","18.89","57.47","8.17","6.64","55.17","1.02","1.53","40.00","23.15","16.34","58.62","0","0.68","0.00","38.35","36.14","51.49","0","0","-","3.57","91.11","0.947","10.21","17.87","8.68","64.84","54.05","17.36","24","13.79","55.74"
"175","Keith Ballard","MIN","D","45","612.45","13.61","45.16","53.59","45.73","33.5","40.07","45.54","24.59","28.8","46.06","2.55","3.23","44.07","21.45","22.24","49.10","9.4","7.45","55.81","1.76","1.67","51.43","16.07","19.72","44.89","0.78","1.31","37.50","27.17","37.36","42.11","0.28","0.85","25.00","10.36","88.78","0.991","7.54","11.07","9.5","60.05","44.25","12.64","15.09","16.85","42.86"
"52","Vincent Lecavalier","PHI","C","69","1048.1666666667","15.190821256039","60.45","53.58","53.01","45.34","40.76","52.66","32.63","30.11","52.01","2.8","2.92","49.00","24.56","23.41","51.19","10.93","8.64","55.85","1.49","1.32","53.06","18.17","19.69","47.98","0.84","1.22","40.74","43.82","36.38","54.64","0.99","0.99","50.00","8.60","90.30","0.989","14.31","14.31","6.64","44.13","68.31","23.36","20.84","13.28","63.75"
"340","Bobby Ryan","OTT","R","70","1180.8333333333","16.869047619048","66.36","53.56","55.34","50.3","43.09","53.86","35.67","33.33","51.69","3.76","2.34","61.67","29.27","24.08","54.86","10.98","10.62","50.82","1.68","1.17","58.93","24.39","17.95","57.60","1.63","0.75","68.57","46.97","36.26","56.44","1.25","0.66","65.38","10.54","92.99","1.035","14.68","15.9","8.38","41.06","63.66","23.63","21.29","15.19","60.86"
"298","Brandon Dubinsky","CBJ","C","76","1426.95","18.775657894737","60.17","53.53","52.92","45.41","40.58","52.81","32.92","30.19","52.17","3.11","2.82","52.48","28.93","23.76","54.91","12.87","9.5","57.52","1.89","1.51","55.56","21.42","19.01","52.98","1.01","0.9","52.94","38.14","35.47","51.82","0.55","0.85","39.13","9.45","90.67","1.001","12.15","13.54","12.82","38.47","48.65","21.11","19.13","22.2","48.74"
"876","Sean Monahan","CGY","C","75","1198.35","15.978","52.67","53.52","49.60","37.95","37.05","50.60","26.94","26.79","50.14","2.6","2.9","47.27","22.88","23.98","48.82","9.31","9.11","50.54","1.3","1.7","43.33","18.09","19.83","47.71","1.07","0.53","66.67","35.15","35.94","49.44","0.72","0.94","43.48","9.67","89.16","0.988","15.37","13.92","7.11","48.22","68.37","23.18","19.43","14.12","62.15"
"802","Johan Sundstrom","NYI","C","11","95.316666666667","8.6651515151515","57.28","53.51","51.70","45.32","40.92","52.55","34.62","29.59","53.92","1.26","1.89","40.00","29.59","27.7","51.65","15.11","13.22","53.33","1.26","1.26","50.00","19.3","19.3","50.00","0","0","-","31.82","30.91","50.72","0","0.91","0.00","3.64","93.62","0.973","11.96","12.59","6.92","50.36","63.33","22.66","20.14","14.48","61.02"
"250","Clarke MacArthur","OTT","L","79","1391.4333333333","17.613080168776","67.05","53.47","55.64","51.14","42.91","54.38","36.26","33.76","51.79","3.75","2.67","58.39","28.8","24.06","54.49","10.48","10.65","49.59","1.85","1.34","58.11","24.44","17.88","57.74","1.61","0.92","63.64","49.02","37.43","56.70","1","0.81","55.17","10.34","92.08","1.024","14.23","15.48","11.86","38.51","54.55","22.29","20.01","19.92","52.81"
"619","Chris Brown","PHX, WSH","R","12","104.36666666667","8.6972222222222","44.27","53.47","45.29","29.32","37.94","43.59","23","30.47","43.01","1.15","1.15","50.00","18.4","27.6","40.00","4.6","10.92","29.63","0.57","1.15","33.33","18.4","22.23","45.28","0","0","-","28.23","33.22","45.95","0","0","-","5.00","96.23","1.012","9.77","16.67","8.05","51.74","54.84","15.52","24.15","13.8","52.94"
"427","Nicklas Backstrom","WSH","C","82","1624.0833333333","19.805894308943","67.68","53.46","55.87","50.72","40.9","55.36","36.76","30.48","54.67","3.88","2.99","56.45","30.96","24.42","55.90","10.01","9.16","52.22","1.51","1.4","51.90","27.93","20.34","57.86","1.67","1.28","56.67","46.32","35.81","56.40","1.55","0.85","64.44","10.55","90.18","1.007","15.15","11.42","8.42","34.69","64.26","28.85","17.62","17.03","62.88"
"417","Jordan Staal","CAR","C","82","1553.8833333333","18.949796747967","65.33","53.44","55.01","48.81","41.39","54.11","33.59","29.08","53.60","2.36","2.55","48.03","29","24.52","54.18","12.55","11.27","52.67","1.2","1.35","46.97","21.93","17.66","55.40","0.88","0.88","50.00","45.68","35.64","56.17","0.73","0.61","54.17","7.01","91.24","0.982","11.12","13.98","10.5","43.36","51.43","21.04","20.04","20","51.27"
"205","Ben Eager","EDM","L","7","50.55","7.2214285714286","43.92","53.41","45.12","34.42","32.05","51.79","22.55","23.74","48.72","1.19","0","100.00","22.55","20.18","52.78","5.93","4.75","55.56","1.19","0","100.00","22.16","20.57","51.85","0","0","-","30.86","34.29","47.37","0","0","-","5.26","100.00","1.053","7.12","15.43","2.37","53.41","75.00","11.87","23.74","14.24","45.45"
"36","Patrick Marleau","S.J","C, L","82","1682.8","20.521951219512","71.7","53.38","57.33","53.38","39.26","57.62","38.26","27.7","58.00","3.74","2.92","56.15","36.01","23.18","60.84","14.44","9.34","60.72","2.14","1.43","60.00","28.76","18.45","60.93","1.05","1.14","47.83","45.17","35.07","56.29","1.18","0.77","60.53","9.79","89.45","0.992","13.23","14.01","12.41","39.15","51.60","24.96","20.5","23.1","51.93"
"134","R.J. Umberger","CBJ","C","74","1196.9666666667","16.175225225225","52.03","53.33","49.38","39.85","40.55","49.56","29.12","31.18","48.30","2.91","2.51","53.70","24.76","22.16","52.78","10.63","9.87","51.83","2.01","1.3","60.61","18.85","16.37","53.51","0.8","1.14","41.38","33.31","37","47.37","0.43","0.51","46.15","9.98","91.96","1.019","11.43","14.29","8.42","45.92","57.58","19.75","20.1","17.14","53.53"
"546","Michael Del Zotto","NSH, NYR","D","67","1152.9166666667","17.207711442786","60.63","53.24","53.24","44.6","41.37","51.88","32.11","29.3","52.29","2.45","2.55","48.96","26.54","26.18","50.35","11.66","10.56","52.46","1.61","1.51","51.67","19.85","20.82","48.81","0.83","1.04","44.44","41.57","33.15","55.63","0.3","0.38","44.44","7.62","91.30","0.989","11.4","11.14","5.83","47.1","66.16","20.45","16.76","14.05","59.28"
"126","Jason Spezza","OTT","C","75","1365.1333333333","18.201777777778","68.74","53.23","56.36","51.47","43.78","54.04","36.26","32.66","52.61","3.69","3.96","48.28","28.26","25.54","52.53","11.47","11.12","50.78","1.8","2.37","43.16","22.39","19.22","53.80","1.23","1.35","47.73","51.04","35.11","59.25","1.4","0.7","66.67","10.18","87.89","0.981","17.89","12.75","10.77","36.04","62.42","29.14","18.46","19.25","60.22"
"878","Valeri Nichushkin","DAL","R","79","1182.5833333333","14.9694092827","61.19","53.22","53.48","46.02","39.17","54.02","33.13","28.06","54.15","2.99","1.73","63.44","30.24","25.93","53.84","12.63","10.71","54.13","1.62","1.01","61.54","23.47","20.29","53.63","1.08","0.81","57.14","37.96","31.88","54.35","0.73","0.15","83.33","9.04","93.85","1.029","10.81","14.21","7.15","42.57","60.17","19.94","19.94","14.92","57.21"
"306","Alexander Edler","VAN","D","63","1467.05","23.286507936508","64.54","53.21","54.81","46.26","38.98","54.27","32.11","27.89","53.51","1.6","3.07","34.21","27.24","25.6","51.55","12.07","9.82","55.14","0.86","1.68","33.87","20.23","21.05","49.01","0.65","1.04","38.71","44.6","34.15","56.64","0.3","0.71","29.41","4.97","89.00","0.940","11.12","12.11","9.12","40.65","54.95","22.94","18.36","18.45","55.43"
"317","Mikhail Grabovski","WSH","C","58","913.61666666667","15.752011494253","62.39","53.2","53.98","45.12","41.18","52.28","32.25","29.88","51.90","3.48","2.23","60.92","28.37","25.15","53.01","10.64","9.92","51.76","1.84","0.92","66.67","23.64","20.31","53.78","1.4","1.49","48.48","42.21","35.19","54.53","0.85","0.28","75.00","10.79","92.53","1.033","13.66","12.94","8.93","37.89","60.47","22.85","18.85","16.75","57.71"
"249","Daniel Carcillo","L.A, NYR","L","57","529.01666666667","9.2809941520468","54.67","53.19","50.68","42.3","38.68","52.24","29.26","27.45","51.60","1.81","1.7","51.61","21.66","21.1","50.66","8.85","8.96","49.68","1.13","1.13","50.00","17.09","16.18","51.36","0.3","0.6","33.33","37.84","38.17","49.78","0.66","0.16","80.00","6.20","93.80","1.000","8.05","13.16","9.75","50.92","45.22","15.31","18.03","19.96","43.41"
"816","Jonas Brodin","MIN","D","79","1888.25","23.901898734177","42.74","53.19","44.55","31.71","39.78","44.36","22.91","28.44","44.62","1.94","2.32","45.52","18.33","21.58","45.94","7.18","8.99","44.40","1.08","1.33","44.74","14.87","16.78","46.99","0.64","0.89","41.67","29.79","38.23","43.79","0.55","0.41","57.14","8.46","91.84","1.003","9.41","13.16","11.03","41.91","46.03","17.89","19.13","20.81","46.22"
"677","Gabriel Bourque","NSH","L","74","1024.0166666667","13.838063063063","56.31","53.14","51.45","43.89","38.44","53.31","31.82","27.54","53.60","2.58","3.22","44.44","26.02","22.38","53.75","10.96","8.91","55.16","1.52","1.7","47.27","20.08","17.97","52.77","1.02","1.56","39.39","36.39","36.48","49.94","0.42","0.51","45.45","8.10","88.30","0.964","11.31","14.41","7.79","52.5","59.20","19.04","20.1","16.58","53.45"
"296","David Booth","VAN","L","66","889.26666666667","13.473737373737","58.57","53.1","52.45","42.24","39.07","51.95","29.15","28.07","50.94","2.09","1.82","53.45","26.38","25.71","50.65","9.99","8.84","53.05","1.21","1.08","52.94","21.86","22.49","49.29","0.54","0.72","42.86","37.91","34.31","52.50","0.68","0.29","70.00","7.18","93.51","1.007","10.53","13.56","9.78","46.29","51.83","16.8","19.09","19.3","46.54"
