"","Player","Team","Position","GP","TOI","TOI/GP","Goals/60","Total Assists/60","First Assists/60","Second Assists/60","Total Points/60","IPP","Shots/60","SH%","iCF/60","iFF/60","iSCF/60","iHDCF/60","Rush Attempts/60","Rebounds Created/60","PIM/60","Total Penalties/60","Minor/60","Major/60","Misconduct/60","Penalties Drawn/60","Giveaways/60","Takeaways/60","Hits/60","Hits Taken/60","Shots Blocked/60","Faceoffs Won/60","Faceoffs Lost/60","Faceoffs %"
"697","Rostislav Olesz","FLA","L","56","955.68333333333","17.065773809524","0.88","0.75","0.44","0.31","1.63","52.00","8.73","10.07","12.74","11.18","6.65","3.2","0.75","0.69","1","0.5","0.5","0","0","0.94","1.19","2.2","4.33","3.96","1.57","0.44","0.19","4.39"
"723","Nicklas Grossmann","DAL","D","62","964.46666666667","15.555913978495","0","0.44","0.12","0.31","0.44","17.95","2.12","0.00","4.79","2.99","0.56","0.06","0.06","0.25","1.37","0.68","0.68","0","0","0.12","1.62","0.5","5.41","5.6","2.68","0","0","-"
"772","Jack Skille","CHI","R","16","191.61666666667","11.976041666667","0.94","0.63","0.31","0.31","1.57","83.33","7.2","13.04","11.9","10.33","5.95","4.07","0.94","0","0","0","0","0","0","1.25","0.94","0.94","4.7","6.89","1.25","0.63","0.63","15.66"
"805","Dan Girardi","NYR","D","82","1738.1","21.196341463415","0.35","0.62","0.31","0.31","0.97","38.89","5.07","6.80","10.56","7.01","2.42","0.35","0.17","0.48","0.48","0.24","0.24","0","0","0.66","1.48","1.76","6.18","4.35","4.25","0","0.03","0.00"
"32","Bill Guerin","NYI","R","81","1407.9666666667","17.382304526749","0.98","0.89","0.6","0.3","1.88","66.67","9.67","10.13","16.92","13.08","8.22","3.28","0.43","1.02","2.77","1.19","1.07","0.13","0","0.98","2.3","1.88","2.64","1.75","0.85","0.51","0.26","2.84"
"61","Martin Rucinsky","STL","L","40","600.43333333333","15.010833333333","0.5","1.1","0.8","0.3","1.6","66.67","6.7","7.46","10.69","9.19","5.7","2.5","0.4","0.3","4","2","2","0","0","1.1","0.8","0.8","1.9","3.3","0.8","0.7","0.6","5.38"
"73","Roman Hamrlik","MTL","D","77","1782.3666666667","23.147619047619","0.17","0.71","0.4","0.3","0.88","33.77","4.34","3.88","8.69","5.96","2.49","0.37","0.17","0.54","1.28","0.64","0.64","0","0","0.5","2.36","1.21","4.65","3.23","6.3","0","0","-"
"78","Michael Peca","CBJ","C","65","1206.9166666667","18.567948717949","0.4","1.29","0.99","0.3","1.69","60.71","4.28","9.30","7.61","5.97","4.23","1.84","0.2","0.2","3.18","1.59","1.59","0","0","0.65","0.89","1.39","3.68","2.49","2.83","28.39","25.5","2.62"
"110","Marek Malik","NYR","D","42","808.11666666667","19.240873015873","0.15","0.59","0.3","0.3","0.74","32.26","2.52","5.88","6.53","3.94","1.19","0.07","0.07","0.22","3.56","1.71","1.71","0","0","0.45","2","1.41","2.97","2.6","3.34","0","0","-"
"118","Darcy Tucker","TOR","R","74","1216.1166666667","16.434009009009","0.89","0.79","0.49","0.3","1.68","57.63","7.5","11.84","13.62","10.95","8.49","3.21","0.3","0.49","4.93","1.38","0.99","0.2","0.2","1.58","1.63","0.94","6.22","5.53","2.57","0.64","0.59","2.57"
"165","Radek Dvorak","FLA","R","67","1012.7","15.114925373134","0.47","0.53","0.24","0.3","1.01","70.83","8.65","5.48","12.74","11.32","6.52","2.78","0.71","0.53","0.95","0.47","0.47","0","0","1.18","0.89","2.13","2.96","6.64","2.13","0.12","0.59","0.99"
"185","Chris Phillips","OTT","D","81","1820.5666666667","22.476131687243","0.16","0.43","0.13","0.3","0.59","25.35","2.64","6.25","5.4","3.3","1.52","0.13","0.03","0.26","1.85","0.92","0.92","0","0","0.56","1.88","0.82","4.15","4.38","4.98","0","0.03","0.00"
"212","Craig Adams","CAR, CHI","R","75","809.65","10.795333333333","0.3","0.52","0.22","0.3","0.82","68.75","4.67","6.35","8.15","6.6","4.3","1.78","0.22","0.07","4.3","1.26","0.67","0.59","0","1.56","0.67","1.63","8.67","5.63","3.19","1.41","1.63","3.43"
"251","Jason Chimera","CBJ","L","81","1417.0666666667","17.494650205761","0.59","0.72","0.42","0.3","1.31","67.39","8.38","7.07","12.96","10.59","6.27","3.18","0.47","0.51","4.15","1.48","1.23","0.17","0.08","1.61","0.93","0.8","3.09","3.68","0.64","0.68","0.8","1.94"
"289","Dmitri Kalinin","BUF","D","46","797.65","17.340217391304","0.08","0.53","0.23","0.3","0.6","32.00","4.51","1.67","8.58","6.39","2.41","0.6","0.15","0.38","2.41","1.2","1.2","0","0","0.08","1.88","0.68","1.81","4.74","3.91","0","0","-"
"472","Nathan Paetsch","BUF","D","59","804.21666666667","13.630790960452","0.15","0.52","0.22","0.3","0.67","24.32","3.66","4.08","6.57","4.4","1.19","0.15","0.07","0.67","2.01","0.82","0.75","0.07","0","0.6","1.49","0.3","2.61","3.73","3.88","0","0","-"
"511","Zbynek Michalek","PHX","D","75","1619.5833333333","21.594444444444","0.15","0.48","0.19","0.3","0.63","29.82","3.41","4.35","6.96","4.89","1.48","0.19","0.07","0.37","1.26","0.63","0.63","0","0","0.41","1.07","1.11","1.96","4.89","4.59","0","0","-"
"661","Nigel Dawes","NYR","L","61","792.06666666667","12.984699453552","1.06","1.14","0.83","0.3","2.2","72.50","9.17","11.57","15.15","12.5","10.53","4.09","0.53","1.36","0.76","0.38","0.38","0","0","0.76","1.21","1.67","6.51","8.86","1.97","0.08","0.08","3.79"
"57","Philippe Boucher","DAL","D","38","817.33333333333","21.508771929825","0.15","0.88","0.59","0.29","1.03","35.00","5.29","2.78","10.13","7.41","1.62","0.15","0.07","0.44","1.91","0.95","0.95","0","0","0.22","1.84","1.03","4.77","3.23","4.92","0","0","-"
"126","Radek Bonk","NSH","C","79","1257.3833333333","15.916244725738","0.67","0.72","0.43","0.29","1.38","63.04","6.59","10.14","10.4","8.59","6.73","3.96","0.19","0.67","1.91","0.95","0.95","0","0","1.05","1.34","1.34","1.86","2.82","1.19","21.81","20.14","2.48"
"190","Marty Reasoner","EDM","C","82","1226.8","14.960975609756","0.54","0.68","0.39","0.29","1.22","67.57","5.53","9.73","10.17","8.17","6.21","2.54","0.29","0.44","2.45","1.22","1.22","0","0","0.68","1.66","2.2","1.12","2.84","2.59","23.38","20.93","2.58"
"352","Niclas Havelid","ATL","D","81","1660.9166666667","20.505144032922","0.04","0.47","0.18","0.29","0.51","19.18","1.95","1.85","3.5","2.56","0.72","0.04","0","0.07","1.52","0.76","0.76","0","0","0.43","1.63","1.01","1.26","3.14","6.65","0","0","-"
"365","George Parros","ANA","R","69","410","5.9420289855072","0.15","0.59","0.29","0.29","0.73","55.56","4.39","3.33","6.73","6","2.93","1.46","0.15","0.29","26.78","6.59","2.78","3.37","0.44","4.98","1.02","1.32","13.32","6.73","1.32","0.44","1.02","4.39"
"374","Jim Vandermeer","CGY, CHI, PHI","D","75","1472.5333333333","19.633777777778","0.12","0.57","0.29","0.29","0.69","28.81","2.93","4.17","6.32","3.99","1.3","0.24","0.04","0.24","4.48","1.59","1.22","0.33","0.04","0.98","1.51","0.81","5.05","3.1","2.73","0","0","-"
"447","Tuomo Ruutu","CAR, CHI","L","77","1223.9666666667","15.895670995671","0.49","1.08","0.78","0.29","1.57","51.61","4.9","10.00","9.31","7.01","5.44","1.81","0.1","0.34","4.36","1.96","1.81","0.15","0","2.35","0.78","1.37","8.38","5.74","0.93","1.37","1.86","2.08"
"478","Aaron Johnson","NYI","D","30","415.85","13.861666666667","0","0.29","0","0.29","0.29","9.52","2.31","0.00","6.64","3.17","1.01","0.14","0","0.14","4.33","2.16","2.16","0","0","0.58","2.31","2.6","5.92","5.63","4.04","0","0","-"
"507","Milan Jurcina","WSH","D","75","1248","16.64","0.05","0.38","0.1","0.29","0.43","20.93","2.79","1.72","6.83","4.09","1.68","0.05","0","0.24","1.44","0.67","0.67","0","0","0.19","2.21","0.72","7.26","3.03","5.14","0","0","-"
"566","Daniel Paille","BUF","L","77","1021.9","13.271428571429","1.12","0.94","0.65","0.29","2.05","85.37","6.46","17.27","10.39","8.45","6.52","3.35","0.94","0.47","0.82","0.41","0.41","0","0","1.64","1.47","1.06","3.58","6.93","1.53","0.88","1.53","2.15"
"571","Chris Higgins","MTL","L","82","1471.45","17.944512195122","1.1","1.02","0.73","0.29","2.12","66.67","9.83","11.20","16.27","13.25","10.81","4.81","0.29","0.82","0.9","0.41","0.41","0","0","1.47","0.73","2.04","3.1","4.36","2.65","0.9","1.63","1.45"
"584","Patrick Rissmiller","S.J","L","79","1039.5666666667","13.159071729958","0.46","0.52","0.23","0.29","0.98","70.83","6.87","6.72","13.16","9.81","6.12","1.96","0.4","0.52","1.73","0.87","0.87","0","0","1.9","1.39","1.27","6.41","4.68","2.02","6.29","6.06","2.94"
"634","Matt Carle","S.J","D","62","1026.3333333333","16.55376344086","0.12","0.76","0.47","0.29","0.88","32.61","3.68","3.17","7.02","5.09","2.05","0.23","0.18","0.41","1.52","0.76","0.76","0","0","0.29","2.51","0.99","1.7","3.92","3.62","0.06","0","5.85"
"662","Lasse Kukkonen","PHI","D","53","834.21666666667","15.739937106918","0.07","0.29","0","0.29","0.36","16.13","2.23","3.23","5.11","3.45","1.22","0.58","0.14","0.29","2.73","1.37","1.37","0","0","0.94","1.44","1.01","2.88","2.66","7.98","0","0","-"
"740","Kris Versteeg","CHI","R","13","206.53333333333","15.887179487179","0.58","0.58","0.29","0.29","1.16","50.00","6.1","9.52","9.59","7.55","4.07","2.03","0","1.16","1.74","0.87","0.87","0","0","0.87","0.29","1.16","4.36","4.07","1.74","0.58","0.29","19.37"
"150","Bryce Salvador","N.J, STL","D","64","1267.15","19.79921875","0.05","0.47","0.19","0.28","0.52","22.00","1.37","3.45","3.22","2.41","0.33","0.05","0.05","0.14","2.56","0.99","0.8","0.19","0","0.71","1.23","0.9","3.55","4.4","4.92","0","0.05","0.00"
"187","Boyd Devereaux","TOR","C","62","866.41666666667","13.974462365591","0.48","0.76","0.48","0.28","1.25","66.67","5.61","8.64","9.83","7.76","5.82","2.22","0.21","0.14","1.66","0.83","0.83","0","0","0.69","1.94","1.59","3.25","7.27","1.39","0.14","0.28","2.31"
"206","Eric Belanger","MIN","C","75","1291.4333333333","17.219111111111","0.6","1.12","0.84","0.28","1.72","59.68","5.34","11.30","10.69","8.36","5.34","1.72","0.51","0.46","1.39","0.7","0.7","0","0","0.88","1.63","1.86","2.37","1.9","2.14","27.27","28.25","2.28"
"224","Francis Bouillon","MTL","D","74","1283.7666666667","17.348198198198","0.09","0.28","0","0.28","0.37","17.78","2.8","3.33","6.12","3.79","1.78","0.42","0.14","0.23","2.85","1.03","0.84","0.14","0.05","0.79","1.68","1.03","7.85","3.79","5.42","0","0","-"
"227","Shawn Thornton","BOS","L","58","429.13333333333","7.3988505747126","0.56","0.42","0.14","0.28","0.98","87.50","9.09","6.15","14.26","12.3","6.71","2.24","0.14","0.14","10.35","2.66","0.98","1.68","0","3.08","0.84","1.12","9.37","5.45","1.4","0.28","0.7","3.99"
"337","David Tanabe","CAR","D","18","215.56666666667","11.975925925926","0.28","0.56","0.28","0.28","0.84","30.00","3.34","8.33","7.79","4.45","2.51","0.28","0.28","0.28","2.23","1.11","1.11","0","0","0.28","1.95","0.56","2.23","5.57","3.62","0","0","-"
"339","Steve McCarthy","ATL","D","55","868.5","15.790909090909","0.07","0.41","0.14","0.28","0.48","41.18","2.83","2.44","4.7","3.94","1.52","0.55","0","0","3.32","1.17","0.97","0.14","0.07","0.9","0.97","0.69","6.98","3.32","4.77","0","0","-"
"381","Mathieu Darche","T.B","L","73","1053.1333333333","14.426484018265","0.4","0.85","0.57","0.28","1.25","57.89","6.84","5.83","11.68","9.06","6.61","3.48","0.11","0.68","1.14","0.57","0.57","0","0","0.74","0.68","1.88","7.12","5.53","2.22","2.45","2.62","2.75"
"385","Rostislav Klesla","CBJ","D","82","1903.2833333333","23.210772357724","0.19","0.38","0.09","0.28","0.57","24.66","4.1","4.62","7.79","5.61","1.39","0.22","0.09","0.16","1.89","0.95","0.95","0","0","0.41","0.54","0.63","3.37","4","3.47","0.13","0.03","2.52"
"387","Scott Hartnell","PHI","L","80","1294.45","16.180625","1.11","0.88","0.6","0.28","1.99","63.24","8.16","13.64","12.7","10.52","6.63","3.01","0.79","0.56","7.37","2.64","2.18","0.32","0.14","2.69","1.48","1.44","5.1","3.57","1.48","0.6","0.88","1.88"
"458","Tim Gleason","CAR","D","80","1490.6666666667","18.633333333333","0.12","0.64","0.36","0.28","0.76","33.33","3.94","3.06","8.17","5.8","1.57","0.4","0.12","0.48","3.38","1.01","0.68","0.24","0.08","0.76","1.57","1.21","6.08","2.7","4.31","0","0","-"
"550","Boyd Gordon","WSH","C","67","1054.1666666667","15.733830845771","0.4","0.51","0.23","0.28","0.91","61.54","5.69","7.00","9.45","7.85","5.63","2.39","0.28","0.46","0.68","0.34","0.34","0","0","0.74","0.85","1.59","1.08","6.2","2.85","28.69","22.77","3.17"
"689","Brett Lebda","DET","D","78","1285.1166666667","16.475854700855","0.14","0.51","0.23","0.28","0.65","34.15","5.14","2.73","10.46","7.47","2.19","0.37","0.23","0.23","2.24","1.12","1.12","0","0","0.75","1.21","0.37","2.15","3.97","1.77","0","0.05","0.00"
"802","Anton Stralman","TOR","D","50","640.58333333333","12.811666666667","0.28","0.56","0.28","0.28","0.84","39.13","3.75","7.50","7.77","5.25","1.22","0","0","0.28","1.69","0.84","0.84","0","0","0.37","2.44","1.12","3","3.65","2.15","0","0","-"
"821","Jiri Tlusty","TOR","L","58","633.08333333333","10.915229885057","0.95","0.57","0.28","0.28","1.52","72.73","6.54","14.49","12.04","9.48","6.54","2.27","0.38","0.47","1.33","0.66","0.66","0","0","0.85","0.76","1.61","3.7","9.67","1.52","0.09","0.09","4.74"
"53","Aaron Ward","BOS","D","65","1348.4833333333","20.745897435897","0.22","0.36","0.09","0.27","0.58","24.07","3.03","7.35","6.5","4.67","0.89","0.09","0.04","0.4","2.4","1.2","1.2","0","0","0.49","0.8","0.22","6.36","3.6","5.29","0","0","-"
"88","Stephane Yelle","CGY","C","74","884.66666666667","11.954954954955","0.2","0.61","0.34","0.27","0.81","80.00","4.2","4.84","7.05","5.63","3.93","1.97","0.47","0.34","1.36","0.68","0.68","0","0","1.22","0.88","1.83","6.31","4.88","2.03","12.89","12.95","3.38"
"108","Ville Peltonen","FLA","L","56","885.93333333333","15.820238095238","0.34","1.02","0.74","0.27","1.35","64.52","7.31","4.63","11.24","9.55","6.23","2.44","0.41","0.54","1.35","0.68","0.68","0","0","0.81","1.9","1.56","2.23","4.67","2.1","0.2","0.88","1.27"
"197","Colin White","N.J","D","57","1121.1166666667","19.668713450292","0.11","0.43","0.16","0.27","0.54","35.71","1.44","7.41","4.12","2.52","0.37","0","0.05","0.21","1.39","0.7","0.7","0","0","0.37","1.28","1.07","5.67","3.43","3.91","0","0","-"
"258","Mike Mottau","N.J","D","76","1569.5666666667","20.652192982456","0.15","0.5","0.23","0.27","0.65","33.33","2.6","5.88","4.85","3.29","1.11","0.38","0.08","0.15","1.83","0.8","0.73","0.08","0","0.42","0.92","0.76","1.57","2.71","3.21","0","0","-"
"338","Barret Jackman","STL","D","78","1747.2333333333","22.400427350427","0.07","0.48","0.21","0.27","0.55","27.59","2.75","2.50","5.63","3.85","1.1","0.1","0.14","0.17","3.12","1.3","1.13","0.17","0","1.27","1.37","1.06","4.64","3.16","4.26","0","0","-"
"375","Sean Avery","NYR","L","57","902.96666666667","15.841520467836","1","1.2","0.93","0.27","2.19","68.75","8.31","12.00","16.28","12.63","10.57","5.12","0.73","0.8","10.23","2.92","2.13","0.4","0.4","3.39","1.93","1.2","7.91","9.77","0.73","0.73","1.13","2.61"
"390","Brooks Orpik","PIT","D","78","1323.35","16.966025641026","0.05","0.45","0.18","0.27","0.5","22.45","2.27","2.00","5.98","3.99","0.91","0.14","0","0.32","2.58","1.09","0.95","0.14","0","0.73","1.13","0.45","10.84","4.81","5.67","0","0","-"
"486","Colin Stuart","ATL","L","18","221.91666666667","12.328703703704","0.81","0.54","0.27","0.27","1.35","62.50","5.14","15.79","7.3","6.49","4.6","2.43","0.54","0.27","1.62","0.81","0.81","0","0","0.27","1.89","3.79","6.76","4.33","2.43","1.08","0.81","15.45"
"547","Jay Bouwmeester","FLA","D","82","2252.4666666667","27.469105691057","0.4","0.59","0.32","0.27","0.99","40.22","4.85","8.24","8.84","6.5","1.97","0.51","0.13","0.51","1.92","0.96","0.96","0","0","0.21","1.73","0.51","2.8","2.64","3.14","0","0","-"
"551","Matt Stajan","TOR","C","82","1550.3","18.906097560976","0.62","0.66","0.39","0.27","1.28","55.93","4.92","12.60","8.4","6.58","5.81","2.79","0.23","0.46","1.82","0.85","0.81","0.04","0","1.24","1.59","2.01","3.44","4.45","1.82","23.8","26.24","1.84"
"552","Matt Foy","MIN","R","28","219.31666666667","7.8327380952381","1.09","1.09","0.82","0.27","2.19","80.00","10.4","10.53","15.05","12.86","10.12","6.57","0.55","1.92","7.66","2.74","2.19","0.55","0","2.74","0.82","1.09","3.01","5.47","0","0.55","1.37","7.82"
"559","Steve Eminger","WSH","D","20","222.71666666667","11.135833333333","0","0.54","0.27","0.27","0.54","40.00","3.77","0.00","5.93","4.04","2.42","0.81","0","0.81","2.16","1.08","1.08","0","0","0.27","1.62","1.35","4.58","5.39","2.16","0","0","-"
"591","Patrick Thoresen","EDM, PHI","L","38","446.58333333333","11.752192982456","0.27","0.81","0.54","0.27","1.07","66.67","5.24","5.13","9","7.26","6.05","2.82","0.27","0.54","1.88","0.94","0.94","0","0","0.94","2.82","1.75","5.64","4.97","0.67","5.51","7.93","5.51"
"607","Jeff Carter","PHI","C","82","1545.0333333333","18.841869918699","1.13","0.93","0.66","0.27","2.06","64.63","10.1","11.15","18.02","14.25","9.09","4.39","0.74","1.24","2.14","0.85","0.78","0.04","0.04","0.82","2.33","2.17","2.02","2.29","2.06","25.51","28","1.85"
"844","Jaroslav Hlinka","COL","C","63","877.61666666667","13.930423280423","0.55","1.37","1.09","0.27","1.91","68.29","6.15","8.89","9.57","7.93","6.29","3.08","0.27","1.16","1.09","0.55","0.55","0","0","1.09","1.5","1.16","1.09","4.51","1.16","11.42","14.77","2.98"
"4","Chris Chelios","DET","D","69","1170.2333333333","16.959903381643","0.15","0.46","0.21","0.26","0.62","33.33","3.08","5.00","8.05","5.43","1.44","0.21","0.05","0.21","1.85","0.92","0.92","0","0","0.62","2.26","0.77","2.87","3.38","2.36","0","0","-"
"15","Luke Richardson","OTT","D","76","936.45","12.321710526316","0.13","0.45","0.19","0.26","0.58","24.32","2.63","4.88","5.64","3.72","1.09","0.19","0","0.38","2.63","1.03","0.83","0.19","0","0.45","1.41","0.83","4.16","6.92","3.52","0","0","-"
"60","Glen Murray","BOS","R","63","1147.45","18.213492063492","0.89","0.68","0.42","0.26","1.57","50.00","8.26","10.76","13.86","11.24","8.31","2.88","0.37","0.47","2.61","1.31","1.31","0","0","0.78","0.68","1.25","2.2","2.56","0.52","0.31","0.68","1.65"
"223","Marcus Nilson","CGY","L","47","461.15","9.8117021276596","0.39","0.26","0","0.26","0.65","50.00","6.12","6.38","9.63","7.55","3.51","1.43","0.26","0.13","0.52","0.26","0.26","0","0","1.04","0.78","1.17","0.78","2.6","2.21","2.73","2.6","6.66"
"261","Karel Rachunek","N.J","D","47","911.25","19.38829787234","0.26","0.59","0.33","0.26","0.86","30.23","4.48","5.88","9.28","6.58","1.78","0.33","0.07","0.86","2.63","1.25","1.25","0","0","0.33","1.05","0.86","4.08","3.95","3.09","0","0","-"
"277","Manny Malhotra","CBJ","C","71","1168.8833333333","16.463145539906","0.56","0.92","0.67","0.26","1.49","78.38","5.75","9.82","9.39","7.34","5.65","2.77","0.51","0.46","1.75","0.87","0.87","0","0","0.82","0.98","1.49","3.29","2.98","2.05","35.06","24.38","3.03"
"368","Douglas Murray","S.J","D","66","1153.0833333333","17.47095959596","0.05","0.47","0.21","0.26","0.52","20.83","2.5","2.08","6.24","3.95","1.09","0.1","0.05","0.31","5.1","1.14","0.42","0.62","0.1","1.25","2.03","1.25","6.56","8.12","4.32","0.05","0.05","2.60"
"600","Nikolay Zherdev","CBJ","R","82","1587.8833333333","19.364430894309","0.98","1.32","1.06","0.26","2.3","79.22","9.6","10.24","16.59","12.89","8.01","2.8","0.3","0.76","1.28","0.64","0.64","0","0","1.62","2.27","1.81","1.4","2.38","0.68","0.45","0.64","1.56"
"811","Jordan Hendry","CHI","D","40","688.43333333333","17.210833333333","0.09","0.26","0","0.26","0.35","16.00","2.79","3.13","4.79","3.57","0.44","0.09","0","0.26","1.92","0.96","0.96","0","0","1.13","0.78","0.52","4.01","5.32","4.01","0","0","-"
"36","Ken Klee","ATL","D","72","1443.3333333333","20.046296296296","0.04","0.37","0.12","0.25","0.42","20.41","2.33","1.79","5.24","3.12","0.79","0.12","0.08","0.17","2.49","1.21","1.21","0","0","0.46","1.54","1","3.24","2.08","5.65","0","0","-"
"107","Rory Fitzpatrick","PHI","D","19","240.83333333333","12.675438596491","0","0.25","0","0.25","0.25","25.00","2.49","0.00","4.98","3.24","1","0","0","0.5","2.74","1","0.75","0.25","0","1.49","1.49","0","4.73","5.23","4.48","0","0","-"
"113","Miroslav Satan","NYI","R","80","1465.9833333333","18.324791666667","0.65","1.02","0.78","0.25","1.68","61.19","7","9.36","14.41","9.66","7.9","3.81","0.37","1.15","1.6","0.74","0.7","0.04","0","0.82","2.09","2.13","0.78","2.99","0.9","0.78","0.78","2.05"
"125","Scott Nichol","NSH","C","73","968.43333333333","13.266210045662","0.62","0.5","0.25","0.25","1.12","47.37","6.26","9.90","9.79","8.61","5.33","1.86","0.74","0.56","4.46","1.8","1.55","0.25","0","1.92","0.68","2.42","6.82","4.03","2.17","27.32","18.4","3.70"
"222","Andrei Zyuzin","CHI","D","32","479","14.96875","0.25","0.38","0.13","0.25","0.63","29.41","4.26","5.88","8.52","5.76","2.13","0.63","0.13","0.13","4.76","2.38","2.38","0","0","0.63","1.25","0.75","3.63","3.63","4.38","0","0","-"
"266","Pascal Dupuis","ATL, PIT","R","78","1185.2833333333","15.19594017094","0.61","0.76","0.51","0.25","1.37","67.50","7.24","8.39","12.1","9.42","6.94","2.99","0.86","0.76","1.62","0.81","0.81","0","0","1.16","1.01","2.58","4.3","3.54","1.67","0.25","0.56","1.58"
"299","Jarkko Ruutu","PIT","L","71","724.7","10.207042253521","0.5","0.83","0.58","0.25","1.32","80.00","4.55","10.91","8.78","6.87","4.64","2.15","0.33","0.41","11.43","3.97","3.23","0.5","0.25","2.9","0.99","1.74","11.09","7.45","1.57","0.33","0.5","3.31"
"300","Erik Cole","CAR","L","73","1413.2","19.358904109589","0.93","1.23","0.98","0.25","2.17","53.68","9.17","10.19","15.79","12.78","9.3","4.54","0.55","1.1","3.23","1.15","0.98","0.08","0.08","2.34","1.36","1.49","7.9","3.78","1.02","0.38","1.23","1.01"
"453","Carlo Colaiacovo","TOR","D","28","488.15","17.433928571429","0.25","0.49","0.25","0.25","0.74","37.50","3.69","6.67","6.88","4.67","1.47","0.37","0","0.25","1.23","0.61","0.61","0","0","0.86","3.07","0.86","7.01","4.42","4.55","0","0","-"
"459","Lukas Krajicek","VAN","D","39","708.8","18.174358974359","0.17","0.76","0.51","0.25","0.93","31.43","2.37","7.14","5.59","3.98","1.52","0.51","0","0.42","3.05","1.52","1.52","0","0","0.08","1.19","0.34","2.29","3.3","4.57","0","0","-"
"464","Mark Popovic","ATL","D","33","477.66666666667","14.474747474747","0","0.25","0","0.25","0.25","15.38","3.14","0.00","5.65","4.27","0.88","0.13","0","0.5","1.26","0.63","0.63","0","0","0.5","1.38","1.13","2.76","2.89","4.4","0","0","-"
"488","Tomas Plihal","S.J","C","22","238.16666666667","10.825757575758","0.5","0.25","0","0.25","0.76","33.33","8.57","5.88","15.37","11.59","8.57","3.78","0.76","0.25","1.01","0.5","0.5","0","0","0.76","2.52","3.02","5.04","2.52","1.26","1.26","3.53","6.63"
"666","Bruno Gervais","NYI","D","60","1200.3166666667","20.005277777778","0","0.65","0.4","0.25","0.65","33.33","2.95","0.00","7.05","4.2","1.6","0.2","0.15","0.5","1.7","0.85","0.85","0","0","0.55","1.45","1.85","1.75","2.35","3.6","0","0","-"
"712","Mark Fistric","DAL","D","37","471.31666666667","12.738288288288","0","0.25","0","0.25","0.25","11.76","2.16","0.00","4.96","3.44","0.89","0.13","0","0.51","3.06","1.53","1.53","0","0","0.64","1.65","2.04","10.06","6.87","3.82","0","0","-"
"43","Jaroslav Modry","L.A, PHI","D","80","1524.25","19.053125","0.04","0.31","0.08","0.24","0.35","17.65","2.2","1.79","4.8","3.03","0.75","0.08","0.08","0.12","1.97","0.98","0.98","0","0","0.12","2.2","0.47","1.77","3.62","5.27","0","0.04","0.00"
"147","Brad Lukowich","T.B","D","59","979.73333333333","16.605649717514","0.06","0.37","0.12","0.24","0.43","30.43","1.71","3.57","4.29","2.51","1.04","0","0.06","0.31","1.22","0.61","0.61","0","0","0.67","0.67","1.1","9.37","3.12","6.61","0","0","-"
"413","Kurt Sauer","COL","D","54","1009.2","18.688888888889","0.06","0.3","0.06","0.24","0.36","14.63","1.66","3.57","3.98","2.73","0.48","0.12","0","0.18","2.44","1.13","1.07","0.06","0","0.59","1.37","1.49","2.85","4.22","3.51","0","0","-"
"501","David Moss","CGY","R","41","508.18333333333","12.394715447154","0.47","0.83","0.59","0.24","1.3","78.57","7.08","6.67","12.75","10.15","7.79","4.6","0.12","0.94","1.18","0.59","0.59","0","0","1.3","1.3","1.06","4.96","4.6","2.13","0.83","1.18","4.86"
"553","Gregory Campbell","FLA","C","81","1008.05","12.445061728395","0.3","0.77","0.54","0.24","1.07","75.00","6.73","4.42","10.89","8.93","5.95","2.98","0.48","0.83","4.29","1.31","0.89","0.36","0.06","1.07","1.07","0.71","9.29","4.82","2.08","13.99","13.39","3.04"
"557","Eric Nystrom","CGY","L","44","505.73333333333","11.493939393939","0.36","0.83","0.59","0.24","1.19","90.91","4.98","7.14","9.37","6.64","4.27","1.54","0.36","0.36","5.69","1.42","0.47","0.95","0","2.37","1.07","1.9","8.07","5.93","2.02","0.83","0.83","5.93"
"785","Marc-Edouard Vlasic","S.J","D","82","1771.85","21.607926829268","0.07","0.41","0.17","0.24","0.47","32.56","2.44","2.78","6.13","4.27","1.29","0.27","0.03","0.44","0.81","0.37","0.37","0","0","0.41","1.25","0.41","0.81","3.35","2.88","0","0","-"
"64","Steve Staios","EDM","D","82","1805.5833333333","22.019308943089","0.23","0.3","0.07","0.23","0.53","26.23","2.43","9.59","5.65","3.89","1.23","0.2","0.1","0.4","4.02","1.63","1.43","0.17","0.03","0.9","2.79","1.1","2.69","3.06","6.21","0.03","0","3.32"
"101","Shean Donovan","OTT","R","82","785.43333333333","9.5784552845528","0.38","0.53","0.31","0.23","0.92","48.00","6.95","5.49","11.08","9.09","7.03","3.51","0.53","0.76","5.58","2.14","1.83","0.23","0.08","1.99","1.22","1.83","5.19","5.42","1.15","0.84","1.38","2.90"
"180","P.J. Axelsson","BOS","L","75","1320.0833333333","17.601111111111","0.59","0.73","0.5","0.23","1.32","59.18","4.55","13.00","8.45","6.64","4","1.27","0.27","0.5","0.68","0.27","0.23","0.05","0","0.86","1.36","1.82","2","1.73","1.68","0.77","1.27","1.72"
"259","Andrew Ference","BOS","D","59","1312.4166666667","22.244350282486","0.05","0.64","0.41","0.23","0.69","37.50","3.25","1.41","8.14","4.8","1.92","0.14","0.09","0.46","2.29","0.96","0.87","0.09","0","0.78","1.33","0.46","3.61","3.34","2.97","0.05","0","4.57"
