"","Player","Team","Position","GP","TOI","TOI/GP","Goals/60","Total Assists/60","First Assists/60","Second Assists/60","Total Points/60","IPP","Shots/60","SH%","iCF/60","iFF/60","iSCF/60","iHDCF/60","Rush Attempts/60","Rebounds Created/60","PIM/60","Total Penalties/60","Minor/60","Major/60","Misconduct/60","Penalties Drawn/60","Giveaways/60","Takeaways/60","Hits/60","Hits Taken/60","Shots Blocked/60","Faceoffs Won/60","Faceoffs Lost/60","Faceoffs %"
"504","Ben Smith","CHI, S.J","R","80","1044.1666666667","13.052083333333","0.4","0.4","0.29","0.11","0.8","60.87","5.29","7.61","9.25","7.41","6.15","3.1","0.29","0.46","0.11","0.06","0.06","0","0","0.52","0.92","1.26","4.14","6.44","4.31","17.81","16.32","3.00"
"602","Craig Cunningham","ARI, BOS","L","51","534.13333333333","10.473202614379","0.34","0.45","0.34","0.11","0.79","70.00","6.07","5.56","8.54","7.41","4.49","2.7","0.67","0.56","0.45","0.22","0.22","0","0","0.45","0.22","0.9","12.02","5.84","3.48","7.75","7.53","5.70"
"289","Andrew Cogliano","ANA","L","82","1195.7666666667","14.582520325203","0.75","0.7","0.6","0.1","1.46","64.44","6.72","11.19","12.29","9.68","6.87","2.86","0.8","0.75","0.7","0.35","0.35","0","0","0.95","1.66","1.51","6.97","3.71","1.51","0.8","1.66","1.64"
"358","Korbinian Holzer","TOR","D","34","581.5","17.102941176471","0","0.62","0.52","0.1","0.62","25.00","3.3","0.00","5.16","4.33","0.62","0.21","0.21","0.72","2.58","0.72","0.52","0.1","0.1","0.41","2.68","1.13","12.07","6.81","5.47","0","0","-"
"382","Trevor Smith","TOR","C","54","597.45","11.063888888889","0.2","0.3","0.2","0.1","0.5","38.46","4.62","4.35","8.54","6.53","4.92","2.51","0.5","0.5","1.21","0.6","0.6","0","0","0.3","0.8","1.81","7.53","4.42","2.51","29.43","26.91","5.25"
"486","Andrew Campbell","ARI","D","33","578.71666666667","17.536868686869","0","0.1","0","0.1","0.1","12.50","2.9","0.00","6.43","4.56","2.18","0.21","0.21","0.31","1.04","0.52","0.52","0","0","0.31","0.62","0.21","6.95","8.09","6.01","0","0","-"
"600","Jordan Nolan","L.A","C","60","597.86666666667","9.9644444444444","0.6","0.3","0.2","0.1","0.9","64.29","4.42","13.64","8.93","6.72","4.72","2.41","0.4","0.2","5.42","1.71","1.2","0.4","0.1","1.91","1.61","1.1","10.24","7.43","1.1","0.1","0.5","1.67"
"768","Connor Murphy","ARI","D","73","1226.45","16.800684931507","0.2","0.15","0.05","0.1","0.34","25.00","3.52","5.56","7.83","5.33","1.42","0.2","0.15","0.39","2.05","0.88","0.78","0.1","0","0.64","1.22","0.39","6.7","7.68","6.95","0","0.05","0.00"
"27","Brenden Morrow","T.B","L","70","652.93333333333","9.327619047619","0.28","0.46","0.37","0.09","0.74","40.00","2.57","10.71","5.51","4.32","3.77","2.21","0.09","0.46","5.88","2.02","1.56","0.37","0.09","1.38","1.84","1.01","10.29","6.25","1.47","0","0","-"
"59","Jordan Leopold","CBJ, MIN, STL","D","43","641.68333333333","14.922868217054","0.09","0.28","0.19","0.09","0.37","28.57","3.65","2.56","6.73","4.21","1.96","0.19","0.09","0","1.78","0.75","0.65","0.09","0","0.37","0.75","0.84","3.09","4.86","4.68","0","0","-"
"242","David Booth","TOR","L","59","704.53333333333","11.941242937853","0.6","0.51","0.43","0.09","1.11","86.67","9.11","6.54","15.41","12.35","8.01","3.75","0.43","0.85","2.13","0.94","0.85","0.09","0","1.19","1.02","2.3","7.41","10.99","0.68","0.51","0.6","3.93"
"272","Rene Bourque","ANA, CBJ, MTL","R","51","644.35","12.63431372549","0.56","0.74","0.65","0.09","1.3","51.85","7.91","7.06","15.46","11.73","8.1","4.66","0.47","0.84","2.05","1.02","1.02","0","0","0.56","1.21","0.56","6.61","4.75","1.02","0.37","0.56","3.72"
"326","Peter Harrold","N.J","D","43","655.46666666667","15.243410852713","0.27","0.18","0.09","0.09","0.46","31.25","2.84","9.68","5.68","4.21","1.74","0.46","0","0.27","0.37","0.18","0.18","0","0","0.73","1.1","0.55","3.66","6.68","3.57","0","0","-"
"702","Raphael Diaz","CGY","D","56","673.28333333333","12.022916666667","0.18","0.18","0.09","0.09","0.36","17.39","4.63","3.85","11.76","7.66","1.78","0.27","0.09","0.71","0.89","0.45","0.45","0","0","0.36","1.51","1.07","2.14","2.58","5.97","0","0","-"
"761","Ryan Murphy","CAR","D","37","676.75","18.290540540541","0.35","0.8","0.71","0.09","1.15","50.00","5.41","6.56","11.26","7.36","2.48","0.35","0.35","0.89","0.71","0.35","0.35","0","0","0.35","2.66","1.77","1.77","4.96","3.28","0","0","-"
"781","Barclay Goodrow","S.J","R","60","664.3","11.071666666667","0.36","0.72","0.63","0.09","1.08","60.00","6.14","5.88","11.83","8.49","5.78","2.17","1.17","0.27","3.16","1.08","0.9","0.09","0.09","0.81","2.17","2.44","6.86","7.86","2.17","1.08","0.99","4.71"
"10","Chris Phillips","OTT","D","36","752.26666666667","20.896296296296","0","0.24","0.16","0.08","0.24","13.04","2.31","0.00","5.5","3.27","1.36","0.16","0.08","0.24","0.96","0.48","0.48","0","0","0.24","2.07","0.56","5.58","5.26","4.31","0","0","-"
"114","Jordin Tootoo","N.J","R","68","711.11666666667","10.457598039216","0.84","0.42","0.34","0.08","1.27","60.00","6.33","13.33","9.96","8.35","5.4","2.62","0.34","0.59","6.07","2.02","1.35","0.67","0","1.43","2.45","1.43","10.72","5.74","0.67","0.08","0","8.44"
"297","Marc-Andre Cliche","COL","C","74","784.85","10.606081081081","0.15","0.38","0.31","0.08","0.54","41.18","5.2","2.94","7.72","5.96","2.52","0.84","0.38","0.23","1.3","0.54","0.46","0.08","0","0.61","1.22","2.37","2.06","2.75","2.14","28.82","27.37","3.92"
"384","Rob Klinkhammer","ARI, EDM, PIT","L","69","774.01666666667","11.217632850242","0.39","0.31","0.23","0.08","0.7","42.86","4.96","7.81","9.15","7.29","5.04","2.48","0.31","0.39","2.09","0.93","0.85","0.08","0","1.94","0.93","1.01","18.29","6.43","0.93","0.78","2.09","2.10"
"559","Taylor Beck","NSH","L","62","739.65","11.929838709677","0.65","0.65","0.57","0.08","1.3","69.57","6.33","10.26","11.6","9.09","4.79","2.03","0.57","0.49","1.46","0.65","0.65","0","0","0.89","0.81","1.22","4.95","5.68","1.87","0.41","0.41","4.06"
"565","Brandon Pirri","FLA","R","49","723.71666666667","14.769727891156","1.82","0.17","0.08","0.08","1.99","77.42","11.86","15.38","20.15","16.5","8.46","2.4","0.5","0.91","1.16","0.58","0.58","0","0","0.99","0.99","1.49","3.23","3.98","1.08","7.13","7.38","4.07"
"81","Tomas Kopecky","FLA","R","64","825.83333333333","12.903645833333","0.15","0.44","0.36","0.07","0.58","72.73","7.7","1.89","13.37","10.46","5.59","2.76","0.73","0.58","2.03","1.02","1.02","0","0","1.24","0.87","0.8","6.39","7.56","1.6","0.22","0.07","5.45"
"155","Daniel Paille","BOS","L","71","817.43333333333","11.513145539906","0.44","0.51","0.44","0.07","0.95","92.86","4.84","9.09","8.59","7.49","5.28","3.3","0.15","0.44","0.88","0.44","0.44","0","0","0.37","1.91","2.13","5.65","6.83","2.5","0.15","0.37","2.10"
"99","R.J. Umberger","PHI","C","67","925.85","13.818656716418","0.58","0.39","0.32","0.06","0.97","60.00","6.22","9.38","11.47","8.88","6.87","3.5","0.52","0.78","1.23","0.52","0.45","0.06","0","0.78","0.71","0.58","7.39","6.42","2.59","0.58","0.84","2.65"
"346","Cal Clutterbuck","NYI","R","76","967.33333333333","12.728070175439","0.43","0.56","0.5","0.06","0.99","57.14","7.69","5.65","13.58","10.92","7.75","2.79","0.74","0.37","3.72","1.61","1.55","0","0.06","1.67","1.49","1.55","21.27","7.13","1.92","0.37","0.19","4.14"
"3","Kimmo Timonen","CHI","D","16","191.6","11.975","0","0","0","0","0","0.00","3.13","0.00","5.32","3.44","0.31","0","0","0","0.63","0.31","0.31","0","0","0","1.88","0","4.7","8.77","4.7","0","0","-"
"5","Bryce Salvador","N.J","D","15","277.53333333333","18.502222222222","0","0.43","0.43","0","0.43","33.33","2.81","0.00","5.84","3.68","0.65","0","0","0.43","4.32","1.51","1.08","0.43","0","0.86","1.51","0.22","4.76","4.76","4.11","0","0","-"
"6","Eric Boulton","NYI","L","10","71.966666666667","7.1966666666667","1.67","0","0","0","1.67","100.00","7.5","22.22","10.84","9.17","5","4.17","0","0.83","25.01","6.67","4.17","1.67","0.83","4.17","0.83","0.83","8.34","5","3.33","0","0","-"
"22","Olli Jokinen","NSH, STL, TOR","C","62","822.36666666667","13.263978494624","0.29","0.44","0.44","0","0.73","58.82","8.03","3.64","13.28","10.8","5.62","1.97","0.29","0.58","2.04","1.02","1.02","0","0","0.73","0.8","0.8","4.67","2.7","1.39","9.78","14.3","2.96"
"61","Brian McGrattan","CGY","R","8","53.1","6.6375","0","0","0","0","0","-","11.3","0.00","16.95","15.82","6.78","2.26","0","0","4.52","2.26","2.26","0","0","1.13","0","3.39","12.43","6.78","1.13","0","0","-"
"62","Ryan Malone","NYR","L","6","60.166666666667","10.027777777778","0","0","0","0","0","0.00","5.98","0.00","7.98","7.98","6.98","5.98","0","1","3.99","1.99","1.99","0","0","1.99","2.99","0","13.96","5.98","1.99","1","0","99.72"
"70","Dany Heatley","ANA","L","6","72.75","12.125","0","0","0","0","0","0.00","6.6","0.00","10.72","9.07","4.95","3.3","0","0.82","0","0","0","0","0","0","0","0.82","4.12","6.6","2.47","0","0","-"
"92","Colton Orr","TOR","R","1","6.1","6.1","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"116","Cody McCormick","BUF","C","33","386.55","11.713636363636","0.16","0.47","0.47","0","0.62","66.67","4.81","3.23","8.54","6.21","3.73","1.86","0.31","0.62","5.59","1.71","1.24","0.31","0.16","2.02","1.55","0.47","11.95","2.48","4.5","22.82","22.82","7.76"
"129","Matt Ellis","BUF","L","39","324.63333333333","8.3239316239316","0.18","0.18","0.18","0","0.37","40.00","5.36","3.45","7.39","6.47","3.33","1.48","0.18","0.37","0.74","0.37","0.37","0","0","0.37","0.37","2.22","1.85","6.1","2.96","18.48","19.41","9.02"
"134","Adam Burish","S.J","R","20","222.9","11.145","0.27","0.54","0.54","0","0.81","100.00","5.92","4.55","10.23","8.34","4.58","2.15","0.27","0.27","8.88","2.96","2.42","0.27","0.27","2.15","0.54","1.08","2.96","6.73","5.11","15.34","13.46","14.34"
"135","Ryan Craig","CBJ","C","2","14.55","7.275","0","0","0","0","0","0.00","8.25","0.00","12.37","12.37","8.25","8.25","0","0","0","0","0","0","0","0","0","0","8.25","0","0","0","0","-"
"151","David Van Der Gulik","L.A","L","1","5.25","5.25","0","0","0","0","0","-","11.43","0.00","11.43","11.43","11.43","11.43","0","0","0","0","0","0","0","0","11.43","0","11.43","34.29","0","0","0","-"
"196","Colin Fraser","STL","C","1","4.7","4.7","0","0","0","0","0","-","12.77","0.00","12.77","12.77","0","0","0","0","0","0","0","0","0","0","0","0","12.77","0","12.77","0","0","-"
"200","Corey Potter","CGY","D","6","57.966666666667","9.6611111111111","0","0","0","0","0","0.00","2.07","0.00","5.18","4.14","1.04","0","0","1.04","0","0","0","0","0","0","4.14","1.04","6.21","11.39","5.18","0","0","-"
"201","Alexandre Bolduc","ARI","C","3","31.983333333333","10.661111111111","0","0","0","0","0","-","5.63","0.00","5.63","5.63","1.88","1.88","0","0","3.75","1.88","1.88","0","0","0","0","0","31.89","3.75","1.88","18.76","16.88","98.74"
"211","Dylan Reese","ARI","D","1","19.966666666667","19.966666666667","0","0","0","0","0","0.00","9.02","0.00","18.03","12.02","0","0","0","3.01","0","0","0","0","0","0","3.01","6.01","6.01","12.02","6.01","0","0","-"
"215","Shane O'Brien","FLA","D","9","121.31666666667","13.47962962963","0","0.49","0.49","0","0.49","33.33","1.98","0.00","2.47","1.98","0","0","0","0","2.47","0.49","0","0.49","0","0.49","1.48","0","17.8","6.92","5.93","0","0","-"
"218","Troy Bodie","TOR","R","5","23.083333333333","4.6166666666667","0","0","0","0","0","-","2.6","0.00","5.2","2.6","0","0","0","0","13","2.6","0","2.6","0","2.6","0","0","10.4","13","0","0","0","-"
"219","Chris Porter","STL","L","24","229.3","9.5541666666667","0.26","0.26","0.26","0","0.52","66.67","6.28","4.17","11.51","9.94","6.02","3.4","0.26","0.52","1.57","0.78","0.78","0","0","0.52","0.26","0.26","16.48","6.28","0.26","1.05","1.31","11.63"
"221","Clayton Stoner","ANA","D","69","1214.2333333333","17.597584541063","0.05","0.35","0.35","0","0.4","20.51","3.36","1.47","7.76","4.94","1.68","0.15","0.15","0.35","3.36","1.09","0.69","0.4","0","0.64","1.98","0.49","6.32","8.35","4.15","0","0","-"
"235","Jeff Schultz","L.A","D","9","150.71666666667","16.746296296296","0","0.4","0.4","0","0.4","25.00","2.79","0.00","6.37","4.38","1.19","0","0","0","1.59","0.8","0.8","0","0","0","1.99","0","3.98","4.78","3.58","0","0","-"
"236","Mark Fistric","ANA","D","9","133.05","14.783333333333","0","0","0","0","0","0.00","0.45","0.00","4.51","3.16","0.9","0","0","0","1.8","0.9","0.9","0","0","0","0.9","1.8","12.63","6.76","9.47","0","0","-"
"254","Patrick Bordeleau","COL","L","1","6.7666666666667","6.7666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17.73","8.87","0","0","0","-"
"260","Mike Brown","S.J","R","12","98.45","8.2041666666667","0","0","0","0","0","0.00","6.7","0.00","14.63","12.19","7.31","1.83","0","0.61","13.41","4.88","3.66","1.22","0","2.44","0","0.61","25.6","8.53","4.27","2.44","1.83","34.83"
"267","Travis Morin","DAL","C","6","72.583333333333","12.097222222222","0","0","0","0","0","0.00","8.27","0.00","17.36","12.4","6.61","2.48","0","0.83","0","0","0","0","0","0","0.83","1.65","2.48","2.48","0","23.15","26.45","38.58"
"270","Adam Cracknell","CBJ","R","17","169.1","9.9470588235294","0","0.35","0.35","0","0.35","100.00","6.03","0.00","10.29","9.23","3.19","2.13","0","1.06","0.71","0.35","0.35","0","0","0.35","1.06","1.77","15.26","7.45","2.13","7.1","13.48","12.24"
"273","Tim Sestito","N.J","L","15","148.31666666667","9.8877777777778","0","0.81","0.81","0","0.81","50.00","4.05","0.00","6.47","5.26","4.85","2.02","0.4","1.21","13.35","3.24","1.62","1.21","0.4","1.62","0.81","1.21","8.9","6.07","1.21","19.42","23.46","18.32"
"275","Mike Blunden","T.B","R","2","19.566666666667","9.7833333333333","0","0","0","0","0","-","0","-","3.07","0","0","0","0","0","6.13","3.07","3.07","0","0","0","0","0","21.47","9.2","0","0","0","-"
"282","Jack Skille","CBJ","R","45","563.55","12.523333333333","0.64","0.21","0.21","0","0.85","72.73","10.11","6.32","15.54","13.31","7.24","3.62","0.64","0.64","1.7","0.53","0.32","0.21","0","1.17","0.21","1.81","10.22","5.64","1.6","0.32","0.53","3.99"
"283","Devin Setoguchi","CGY","R","12","145.78333333333","12.148611111111","0","0","0","0","0","0.00","4.94","0.00","10.7","7.41","4.94","2.88","0","0.82","1.65","0.82","0.82","0","0","0","0.41","0","4.94","4.12","2.06","0.41","0.41","20.58"
"294","Taylor Chorney","PIT","D","7","85.2","12.171428571429","0","0","0","0","0","0.00","2.82","0.00","9.15","6.34","2.82","0","0","2.11","0","0","0","0","0","0","2.82","0","3.52","4.23","2.11","0","0","-"
"300","Rich Clune","NSH","L","1","5.5","5.5","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32.73","0","0","0","0","-"
"307","Blair Jones","PHI","C","4","27.666666666667","6.9166666666667","0","0","0","0","0","-","0","-","6.51","2.17","0","0","0","0","4.34","2.17","2.17","0","0","2.17","2.17","2.17","15.18","8.67","2.17","10.84","10.84","108.43"
"313","Brett Sutter","MIN","L","6","55.85","9.3083333333333","0","3.22","3.22","0","3.22","100.00","6.45","0.00","10.74","8.59","7.52","1.07","2.15","0","4.3","2.15","2.15","0","0","1.07","0","0","17.19","10.74","1.07","0","0","-"
"315","Colin Greening","OTT","C","26","255.36666666667","9.8217948717949","0.23","0","0","0","0.23","25.00","9.4","2.50","14.8","11.51","9.16","3.29","0.94","0.23","6.34","1.88","1.41","0.23","0.23","1.17","1.41","1.88","19.97","7.75","3.29","1.41","0.7","15.66"
"317","Kyle Cumiskey","CHI","D","7","93.066666666667","13.295238095238","0","0","0","0","0","0.00","3.22","0.00","7.74","5.8","1.93","0","0","0","0","0","0","0","0","1.93","1.29","0.64","1.93","8.38","7.09","0","0","-"
"319","Mike Angelidis","T.B","L","3","22.033333333333","7.3444444444444","0","0","0","0","0","-","0","-","0","0","0","0","0","0","32.68","8.17","2.72","5.45","0","8.17","0","0","13.62","10.89","0","19.06","32.68","100.33"
"323","Bobby Robins","BOS","R","3","22.75","7.5833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","36.92","10.55","5.27","5.27","0","10.55","2.64","0","15.82","2.64","0","0","0","-"
"324","Chris Conner","WSH","R","2","17.633333333333","8.8166666666667","0","0","0","0","0","0.00","10.21","0.00","23.82","17.01","13.61","0","0","0","13.61","6.81","6.81","0","0","0","0","3.4","0","6.81","0","0","0","-"
"328","Ryan Hamilton","EDM","L","16","211.35","13.209375","0.28","0.28","0.28","0","0.57","50.00","3.41","8.33","5.68","4.54","3.97","1.99","0.85","0","1.7","0.85","0.85","0","0","0","0.85","0.57","7.67","8.23","3.69","0.28","0.85","7.10"
"330","Alex Biega","VAN","D","7","110.56666666667","15.795238095238","0.54","0","0","0","0.54","20.00","3.8","14.29","10.31","7.6","1.09","0","0.54","0","0","0","0","0","0","0","1.63","0.54","18.45","3.8","4.34","0","0","-"
"376","Ryan Wilson","COL","D","3","33.616666666667","11.205555555556","0","0","0","0","0","-","5.35","0.00","14.28","8.92","5.35","1.78","1.78","0","0","0","0","0","0","1.78","5.35","0","10.71","5.35","5.35","0","0","-"
"377","John Scott","S.J","L","38","283.16666666667","7.4517543859649","0.64","0.21","0.21","0","0.85","44.44","4.03","15.79","8.48","5.72","5.72","2.12","0.21","0.85","18.43","4.03","2.33","0.64","1.06","2.33","2.33","1.48","19.92","6.36","2.97","0","0","-"
"380","Joe Piskula","NSH","D","1","16.45","16.45","0","0","0","0","0","-","0","-","14.59","3.65","0","0","0","0","7.29","3.65","3.65","0","0","0","0","0","0","0","7.29","0","0","-"
"391","TJ Galiardi","WPG","L","38","397.5","10.460526315789","0.15","0","0","0","0.15","16.67","5.28","2.86","8.3","6.94","4.23","1.81","0.15","0.3","0.3","0.15","0.15","0","0","0.91","1.06","1.66","5.74","4.68","2.11","0.3","1.36","2.74"
"392","Paul Carey","COL","C","10","78.783333333333","7.8783333333333","0","0.76","0.76","0","0.76","33.33","3.81","0.00","10.66","8.38","1.52","0","0.76","0","0","0","0","0","0","0","0","2.28","9.14","6.85","1.52","0","2.28","0.00"
"395","Eric Tangradi","MTL","L","7","54.083333333333","7.7261904761905","0","0","0","0","0","-","5.55","0.00","8.88","6.66","3.33","2.22","0","1.11","18.86","3.33","1.11","1.11","1.11","1.11","2.22","0","13.31","5.55","4.44","1.11","0","110.94"
"406","Anthony Peluso","WPG","R","49","287.96666666667","5.8768707482993","0.21","0.21","0.21","0","0.42","28.57","4.79","4.35","8.75","6.67","5.42","2.5","0.21","0.42","17.92","4.58","2.71","1.25","0.63","2.71","2.29","0.83","20.84","8.54","1.04","0","0.21","0.00"
"415","Dana Tyrell","CBJ","C","3","20.816666666667","6.9388888888889","0","0","0","0","0","-","2.88","0.00","2.88","2.88","0","0","0","0","0","0","0","0","0","0","0","0","14.41","8.65","8.65","0","0","-"
"425","Drayson Bowman","MTL","L","3","19.533333333333","6.5111111111111","0","0","0","0","0","0.00","0","-","3.07","3.07","3.07","0","0","0","0","0","0","0","0","0","0","0","9.22","9.22","0","0","0","-"
"433","Jonathon Blum","MIN","D","4","39.466666666667","9.8666666666667","0","1.52","1.52","0","1.52","100.00","4.56","0.00","6.08","6.08","0","0","0","0","3.04","1.52","1.52","0","0","0","1.52","0","1.52","0","3.04","0","0","-"
"435","Joakim Andersson","DET","C","68","790.78333333333","11.629166666667","0.23","0.38","0.38","0","0.61","47.06","5.61","4.05","7.82","6.68","4.55","1.59","0.53","0.46","1.67","0.83","0.83","0","0","0.38","0.99","0.61","2.05","5.61","1.82","14.57","13.88","3.88"
"440","Matt Frattin","TOR","R","9","63.5","7.0555555555556","0","0","0","0","0","-","5.67","0.00","10.39","6.61","3.78","0.94","0.94","0","3.78","1.89","1.89","0","0","0.94","0.94","0","3.78","8.5","3.78","0.94","0","94.49"
"443","Micheal Haley","S.J","C","4","30.033333333333","7.5083333333333","0","0","0","0","0","-","2","0.00","4","2","2","2","0","0","17.98","5.99","4","2","0","7.99","0","0","11.99","11.99","2","4","0","199.78"
"447","Bryan Lerg","S.J","C","2","25.2","12.6","2.38","0","0","0","2.38","100.00","19.05","12.50","21.43","21.43","11.9","4.76","0","2.38","0","0","0","0","0","2.38","2.38","0","7.14","11.9","0","9.52","0","238.10"
"474","Eric O'Dell","WPG","C","11","81.766666666667","7.4333333333333","0","0.73","0.73","0","0.73","50.00","4.4","0.00","11.01","8.07","3.67","0.73","0","0","13.94","2.94","1.47","0.73","0.73","1.47","2.94","5.87","10.27","8.07","0","13.21","16.88","32.22"
"477","Luke Adam","CBJ","C","3","19.333333333333","6.4444444444444","0","0","0","0","0","-","0","-","3.1","0","3.1","0","0","0","12.41","3.1","3.1","0","0","0","0","0","6.21","9.31","0","0","0","-"
"481","Patrice Cormier","WPG","C","1","4.9","4.9","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12.24","0","0","36.73","24.49","734.69"
"490","Matt Donovan","NYI","D","12","210.88333333333","17.573611111111","0","0.85","0.85","0","0.85","33.33","3.41","0.00","10.81","6.54","3.41","0.57","0.57","0.57","0","0","0","0","0","1.14","3.13","0.85","6.26","5.69","4.55","0","0","-"
"497","Greg Pateryn","MTL","D","17","215.11666666667","12.653921568627","0","0","0","0","0","0.00","2.79","0.00","5.86","3.63","0.56","0","0","0.56","1.67","0.84","0.84","0","0","0","2.79","0","13.39","12.55","5.02","0","0","-"
"503","Luke Witkowski","T.B","D","16","242.98333333333","15.186458333333","0","0","0","0","0","0.00","2.47","0.00","6.91","3.95","0.99","0","0","0.25","3.7","1.48","1.23","0.25","0","1.23","2.47","0.49","9.14","6.67","4.94","0","0","-"
"510","Matt Bartkowski","BOS","D","47","796.23333333333","16.941134751773","0","0.3","0.3","0","0.3","16.67","5.05","0.00","10.78","8.29","1.36","0.15","0.08","0.68","2.79","0.75","0.45","0.23","0.08","0.6","1.88","0.45","6.63","4.22","1.81","0","0","-"
"511","Stu Bickel","MIN","D","9","48.95","5.4388888888889","0","1.23","1.23","0","1.23","50.00","3.68","0.00","6.13","4.9","2.45","0","0","0","56.38","9.81","3.68","2.45","3.68","4.9","2.45","1.23","12.26","8.58","11.03","0","0","-"
"513","Justin Hodgman","ARI","C","5","56.983333333333","11.396666666667","1.05","0","0","0","1.05","100.00","3.16","33.33","4.21","4.21","4.21","4.21","0","0","2.11","1.05","1.05","0","0","1.05","2.11","0","8.42","3.16","0","26.32","22.11","57.22"
"520","Zach Sill","PIT, TOR","C","63","528.11666666667","8.3828042328042","0.11","0.34","0.34","0","0.45","57.14","4.89","2.33","8.86","7.04","4.32","2.27","1.02","0.57","9.54","2.05","0.68","1.14","0.23","2.5","0.68","1.7","19.65","9.43","3.07","5.23","5.34","5.62"
"524","Jordan Caron","BOS, COL","R","30","241.06666666667","8.0355555555556","0","0","0","0","0","0.00","2.99","0.00","6.72","4.23","4.23","1.74","0","0.5","4.48","1.49","1","0.5","0","1","0.75","0.25","10.2","5.97","1.99","0","0.25","0.00"
"527","Carter Ashton","TOR","R","7","43.566666666667","6.2238095238095","0","0","0","0","0","-","5.51","0.00","9.64","6.89","5.51","2.75","1.38","1.38","0","0","0","0","0","1.38","1.38","2.75","8.26","15.15","4.13","1.38","5.51","27.54"
"529","Landon Ferraro","DET","C","3","35.95","11.983333333333","1.67","0","0","0","1.67","100.00","6.68","25.00","10.01","6.68","5.01","3.34","0","0","0","0","0","0","0","1.67","0","5.01","5.01","16.69","5.01","0","0","-"
"531","Carl Klingberg","WPG","L","2","6.6166666666667","3.3083333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","9.07","9.07","0","18.14","9.07","0","0","0","-"
"533","Chris Brown","WSH","R","5","32.3","6.46","1.86","0","0","0","1.86","100.00","7.43","25.00","7.43","7.43","5.57","1.86","1.86","0","3.72","1.86","1.86","0","0","0","3.72","0","11.15","3.72","1.86","1.86","3.72","61.92"
"534","Mat Clark","ANA","D","7","89.4","12.771428571429","0","0.67","0.67","0","0.67","25.00","1.34","0.00","4.7","2.01","1.34","0","0","0","4.03","2.01","2.01","0","0","1.34","1.34","0.67","6.71","6.71","3.36","0","0","-"
"561","Philip Samuelsson","ARI","D","4","67.533333333333","16.883333333333","0","0","0","0","0","-","3.55","0.00","4.44","3.55","1.78","0","0.89","0","0","0","0","0","0","0","0.89","0","1.78","6.22","3.55","0","0","-"
"564","Jesse Blacker","ANA","D","1","6.05","6.05","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9.92","0","9.92","0","0","-"
"566","Stefan Elliott","COL","D","5","69.666666666667","13.933333333333","0","0","0","0","0","0.00","8.61","0.00","16.36","11.2","2.58","0","0","0.86","1.72","0.86","0.86","0","0","0","1.72","0.86","1.72","1.72","4.31","0","0","-"
"567","Brian Dumoulin","PIT","D","8","125.36666666667","15.670833333333","0.48","0","0","0","0.48","16.67","1.91","25.00","2.39","1.91","0","0","0","0","0.96","0.48","0.48","0","0","0.48","1.44","0","5.26","11.49","4.31","0","0","-"
"569","Drew Shore","CGY","C","11","117.3","10.663636363636","0.51","1.02","1.02","0","1.53","75.00","6.65","7.69","10.74","7.16","5.12","1.02","0","0","0","0","0","0","0","1.53","0.51","0.51","5.12","9.21","2.05","14.83","15.35","25.14"
"570","Jeremy Morin","CBJ, CHI","L","43","438.56666666667","10.199224806202","0.27","0.55","0.55","0","0.82","40.00","9.99","2.74","14.91","12.04","7.25","3.69","0.68","0.68","3.83","1.5","1.23","0.27","0","1.64","1.23","1.92","6.16","5.75","0.68","0.27","0.41","5.47"
"575","Jordan Szwarz","ARI","R","9","121.21666666667","13.468518518519","0.49","0","0","0","0.49","50.00","3.96","12.50","4.95","3.96","2.97","0.99","0.49","0.49","0.99","0.49","0.49","0","0","0","0","0.49","2.47","7.42","4.45","0","0","-"
"581","Ryan Bourque","NYR","C","1","11.816666666667","11.816666666667","0","0","0","0","0","-","5.08","0.00","15.23","15.23","10.16","5.08","0","0","0","0","0","0","0","0","0","5.08","0","5.08","0","0","0","-"
"585","Garrett Wilson","FLA","L","2","17.683333333333","8.8416666666667","0","0","0","0","0","-","16.97","0.00","27.14","20.36","20.36","6.79","0","3.39","0","0","0","0","0","0","0","0","16.97","3.39","3.39","0","0","-"
"586","Gabriel Dumont","MTL","C","3","27.366666666667","9.1222222222222","0","0","0","0","0","-","8.77","0.00","10.96","8.77","6.58","4.38","0","0","0","0","0","0","0","0","0","0","17.54","6.58","4.38","24.12","4.38","185.51"
"587","Corban Knight","CGY","C","2","12.8","6.4","0","0","0","0","0","-","9.38","0.00","18.75","14.06","4.69","0","0","0","0","0","0","0","0","0","0","0","18.75","9.38","4.69","42.19","9.38","383.52"
