"","Player","Team","Position","GP","TOI","TOI/GP","Goals/60","Total Assists/60","First Assists/60","Second Assists/60","Total Points/60","IPP","Shots/60","SH%","iCF/60","iFF/60","iSCF/60","iHDCF/60","Rush Attempts/60","Rebounds Created/60","PIM/60","Total Penalties/60","Minor/60","Major/60","Misconduct/60","Penalties Drawn/60","Giveaways/60","Takeaways/60","Hits/60","Hits Taken/60","Shots Blocked/60","Faceoffs Won/60","Faceoffs Lost/60","Faceoffs %"
"629","Slater Koekkoek","T.B","D","29","376.53333333333","12.983908045977","0","0.64","0.32","0.32","0.64","33.33","4.3","0.00","10.84","6.37","2.07","0.48","0","0.64","1.27","0.64","0.64","0","0","0.64","1.12","0.16","3.98","8.6","4.3","0","0","-"
"736","Darnell Nurse","EDM","D","44","748.75","17.017045454545","0.4","0.48","0.16","0.32","0.88","35.48","6.81","5.88","11.62","8.81","2.4","0.48","0.4","0.4","2.64","0.96","0.72","0.24","0","0.4","2.88","0.88","8.57","4.01","4.25","0","0","-"
"758","Christian Folin","MIN","D","51","761.66666666667","14.934640522876","0.16","0.47","0.16","0.32","0.63","24.24","3.07","5.13","7.4","4.49","0.79","0.08","0.08","0.63","2.05","1.02","1.02","0","0","0.39","1.18","0.71","5.44","7.64","4.65","0","0","-"
"882","Michal Kempny","CHI","D","50","748.3","14.966","0.16","0.48","0.16","0.32","0.64","27.59","5.37","2.99","13.87","8.5","2.57","0.08","0.4","0.48","1.76","0.88","0.88","0","0","0.24","2.08","0.48","6.09","5.37","4.73","0","0","-"
"5","Zdeno Chara","BOS","D","75","1749.95","23.332666666667","0.34","0.65","0.34","0.31","0.99","32.95","4.66","7.35","9.57","6.48","2.13","0.41","0.1","0.51","2.02","0.86","0.75","0.1","0","0.65","2.13","1.2","4.46","3.33","4.8","0","0.03","0.00"
"7","Shawn Thornton","FLA","L","50","384.48333333333","7.6896666666667","0.31","0.31","0","0.31","0.62","66.67","6.55","4.76","12.64","9.68","5.15","2.65","0.94","0.62","10.46","2.81","1.72","0.78","0.31","1.87","1.25","1.25","8.11","2.5","1.25","0.78","1.56","5.20"
"43","Dan Hamhuis","DAL","D","79","1529.4333333333","19.359915611814","0.04","0.59","0.27","0.31","0.63","28.07","3.26","1.20","7.89","4.59","2.28","0.35","0.08","0.47","0.9","0.39","0.35","0.04","0","0.27","1.45","0.75","3.65","3.61","3.92","0","0","-"
"71","Johnny Boychuk","NYI","D","66","1368.25","20.731060606061","0.26","0.75","0.44","0.31","1.01","35.94","6.8","3.87","14.87","10.31","2.46","0.39","0.22","0.57","0.83","0.35","0.31","0.04","0","0.31","1.97","0.57","7.02","4.78","5.83","0.04","0","4.39"
"94","Brian Boyle","T.B, TOR","C","75","977.48333333333","13.033111111111","0.8","0.74","0.43","0.31","1.53","53.19","8.04","9.92","13.26","11.11","8.23","3.99","0.31","0.68","4.05","0.98","0.49","0.37","0.12","0.86","1.17","1.35","7.06","4.54","2.52","18.54","17.06","3.20"
"109","Marc Methot","OTT","D","68","1347.75","19.819852941176","0","0.53","0.22","0.31","0.53","21.82","3.07","0.00","5.03","3.56","1.83","0.4","0.09","0.13","1.07","0.53","0.53","0","0","0.45","1.69","0.49","7.3","2.98","3.43","0","0","-"
"113","Kyle Brodziak","STL","C","69","773.23333333333","11.206280193237","0.62","0.54","0.23","0.31","1.16","55.56","4.27","14.55","7.06","5.59","3.72","2.02","0.08","0.39","2.1","0.93","0.85","0.08","0","0.78","0.47","2.56","4.35","3.49","3.03","25.06","25.61","3.84"
"130","Blake Comeau","COL","L","77","1153.8166666667","14.984632034632","0.42","0.62","0.31","0.31","1.04","57.14","5.36","7.77","10.24","7.49","4.21","1.77","0.31","0.36","3.02","1.3","1.25","0","0.05","1.61","0.94","1.82","6.71","3.43","1.14","5.93","6.86","2.41"
"140","Torrey Mitchell","MTL","C","78","983.2","12.605128205128","0.49","0.55","0.24","0.31","1.04","58.62","4.15","11.76","7.57","5.98","4.82","2.44","0.24","0.67","2.32","0.98","0.85","0.12","0","1.04","2.38","2.62","2.87","3.84","3.42","25.02","20.87","3.33"
"212","Jeff Petry","MTL","D","80","1769.2","22.115","0.27","0.68","0.37","0.31","0.95","33.73","5.83","4.65","12.24","8.51","2.17","0.58","0.2","0.64","0.75","0.37","0.37","0","0","0.24","3.46","0.64","5.8","5.29","4.92","0","0","-"
"263","Colton Sceviour","FLA","C","80","1170.6833333333","14.633541666667","0.46","0.77","0.46","0.31","1.23","66.67","8.82","5.23","13.53","11.28","7.07","3.18","0.41","1.08","1.28","0.51","0.46","0.05","0","0.67","1.18","2.05","5.54","4.77","3.28","1.59","1.38","2.74"
"292","Mikkel Boedker","S.J","L","81","1162.3","14.349382716049","0.52","0.83","0.52","0.31","1.34","54.17","6.3","8.20","11.56","9.03","7.9","3.77","0.36","0.67","0.52","0.26","0.26","0","0","0.77","1.91","1.6","3.67","3.77","1.81","0.26","0.67","1.43"
"355","Evander Kane","BUF","L","70","1344.1333333333","19.201904761905","1.25","0.67","0.36","0.31","1.92","74.14","11.61","10.77","19.64","15.22","8.88","4.24","0.76","0.94","5.04","1.65","1.43","0.04","0.18","1.07","1.47","1.52","4.87","4.11","1.29","2.46","2.99","2.01"
"359","Magnus Paajarvi","STL","L","32","388.98333333333","12.155729166667","1.23","0.77","0.46","0.31","2.01","65.00","7.87","15.69","12.49","9.72","7.87","4.78","0.46","0.46","0.93","0.46","0.46","0","0","0.77","0","1.7","4.47","6.02","2.47","0.15","0.31","5.14"
"412","Brenden Dillon","S.J","D","81","1333.85","16.467283950617","0.09","0.36","0.04","0.31","0.45","27.78","3.87","2.33","9.09","5.67","1.21","0.22","0.04","0.45","2.7","1.08","0.9","0.18","0","0.72","1.53","0.49","7.83","5.67","3.64","0","0","-"
"429","Michael Bournival","T.B","L","19","192.8","10.147368421053","0.62","0.31","0","0.31","0.93","100.00","7.78","8.00","14.32","12.14","8.4","4.67","1.56","0.62","0.62","0.31","0.31","0","0","0.31","0.93","1.87","9.65","8.09","2.49","0.31","0.62","10.37"
"435","Justin Faulk","CAR","D","75","1735.55","23.140666666667","0.59","0.69","0.38","0.31","1.28","48.05","7.78","7.56","15.83","10.99","3.42","0.66","0.24","1.11","1.11","0.52","0.52","0","0","0.45","1.56","1.83","4.04","2.35","2.9","0","0","-"
"467","Bryan Rust","PIT","R","57","777.26666666667","13.636257309942","1.16","1","0.69","0.31","2.16","68.29","8.49","13.64","14.51","11.19","9.8","4.4","0.54","1.08","0.62","0.31","0.31","0","0","1.39","1.24","1.39","7.8","9.19","2.24","0.15","0.23","3.09"
"502","Nikita Nesterov","MTL, T.B","D","48","781.68333333333","16.285069444444","0.31","1","0.69","0.31","1.3","53.13","4.84","6.35","11.13","6.91","2.61","0.54","0","0.54","1.84","0.92","0.92","0","0","0.61","1.84","0.46","6.45","4.53","1.61","0","0","-"
"506","Josh Manson","ANA","D","82","1527.3166666667","18.62581300813","0.2","0.47","0.16","0.31","0.67","27.87","3.46","5.68","7.11","5.07","2.67","0.82","0.35","0.63","3.22","1.26","1.02","0.24","0","0.82","2.24","0.9","8.92","4.87","3.1","0","0","-"
"520","Joseph Cramarossa","ANA, VAN","C","59","586.8","9.9457627118644","0.41","0.61","0.31","0.31","1.02","66.67","3.68","11.11","6.44","5.11","4.19","2.15","0.1","0.2","6.13","1.43","0.51","0.82","0.1","2.04","1.53","0.82","13.6","4.7","2.35","0.61","0.1","8.76"
"695","Anthony Duclair","ARI","L","58","771.36666666667","13.299425287356","0.39","0.78","0.47","0.31","1.17","50.00","5.91","6.58","11.36","8.25","6.92","3.19","0.54","0.93","1.09","0.54","0.54","0","0","0.62","1.71","2.33","1.71","4.98","1.32","0.31","0.31","3.89"
"700","Miles Wood","N.J","L","60","771.15","12.8525","0.62","0.7","0.39","0.31","1.32","65.38","8.17","7.62","12.99","11.44","8.71","4.67","0.31","0.47","6.69","2.02","1.4","0.47","0.16","2.1","1.09","1.24","5.29","8.87","2.02","0.08","0.08","3.89"
"771","Sam Reinhart","BUF","C","79","1360.15","17.217088607595","0.75","1.32","1.01","0.31","2.07","55.29","7.85","9.55","12.35","10.28","8.6","4.98","0.18","1.1","0.35","0.18","0.18","0","0","0.57","1.19","1.1","0.93","3.75","1.76","3.79","5.47","1.81"
"17","Chris Neil","OTT","R","53","401.28333333333","7.5713836477987","0.15","0.45","0.15","0.3","0.6","66.67","6.28","2.38","9.87","7.63","5.23","2.54","0.45","0.45","9.42","3.14","2.09","1.05","0","2.39","1.35","1.64","16.15","7.18","2.99","0","0","-"
"55","Jussi Jokinen","FLA","L","69","1201.3333333333","17.410628019324","0.55","0.85","0.55","0.3","1.4","57.14","5.89","9.32","9.94","7.89","4.84","1.85","0.35","0.5","1.95","0.9","0.85","0.05","0","0.8","2.95","1.35","1.4","2.2","1.65","3.75","3.45","2.60"
"88","Zach Parise","MIN","L","69","1202.6","17.428985507246","0.95","1.15","0.85","0.3","2.1","64.62","9.68","9.79","14.97","12.47","10.93","5.79","0.4","1.45","1.5","0.75","0.75","0","0","0.85","0.85","1.65","2.3","3.34","3.44","0.4","0.25","3.07"
"124","Drew Stafford","BOS, WPG","R","58","788.85","13.600862068966","0.61","0.99","0.68","0.3","1.6","53.85","8.29","7.34","11.79","9.96","5.7","2.74","0.46","0.68","1.83","0.91","0.91","0","0","0.53","2.13","0.99","4.72","3.35","0.23","0.53","1.14","2.42"
"169","Marc-Edouard Vlasic","S.J","D","75","1592.5833333333","21.234444444444","0.23","0.83","0.53","0.3","1.05","40.58","5.43","4.17","11.94","8.06","2.86","0.26","0.19","0.53","1.32","0.45","0.38","0.04","0.04","0.45","2.34","0.87","0.68","3.92","5.5","0","0","-"
"204","Leo Komarov","TOR","C","82","1400.0333333333","17.073577235772","0.6","0.77","0.47","0.3","1.37","38.55","4.89","12.28","7.63","6.51","5.19","3","0.47","0.39","1.33","0.56","0.51","0.04","0","0.77","1.07","1.97","9.94","2.66","2.14","3.9","4.76","1.93"
"299","Michael Del Zotto","PHI","D","51","994.7","19.503921568627","0.36","0.72","0.42","0.3","1.09","47.37","5.55","6.52","11.34","7.96","2.77","0.84","0.18","0.72","1.69","0.78","0.78","0","0","0.72","1.81","0.54","10.44","4.64","5.13","0","0.06","0.00"
"310","Travis Hamonic","NYI","D","49","1002.3166666667","20.455442176871","0.18","0.66","0.36","0.3","0.84","41.18","4.43","4.05","9.4","6.52","1.68","0.42","0.24","0.48","3.59","0.96","0.6","0.24","0.12","0.66","2.33","0.84","3.47","3.59","6.47","0","0","-"
"368","John Moore","N.J","D","63","1195.5166666667","18.976455026455","0.6","0.5","0.2","0.3","1.1","48.89","5.12","11.76","11.49","7.83","2.11","0.5","0.2","0.35","1.96","0.7","0.6","0.05","0.05","0.45","2.06","0.35","3.41","4.17","3.06","0","0","-"
"375","Dmitry Orlov","WSH","D","82","1601.7833333333","19.533943089431","0.22","1.01","0.71","0.3","1.24","38.37","4.68","4.80","9.33","6.26","2.36","0.37","0.19","0.6","1.91","0.9","0.86","0.04","0","0.49","1.87","1.27","4.57","3.18","3.52","0","0","-"
"425","Johan Larsson","BUF","C, L","36","606.68333333333","16.852314814815","0.59","0.49","0.2","0.3","1.09","52.38","4.85","12.24","9.2","7.22","5.74","3.36","0.49","0.69","1.98","0.99","0.99","0","0","0.89","1.58","1.29","3.26","4.75","2.27","25.81","26.9","4.84"
"452","Jeff Skinner","CAR","C, L","79","1401.35","17.738607594937","1.58","1.11","0.81","0.3","2.7","75.00","12.03","13.17","20.98","16.23","11.73","5.65","0.64","1.67","1.2","0.6","0.6","0","0","1.5","2.78","2.78","1.41","3.77","1.2","0.43","0.73","1.59"
"505","Lukas Sedlak","CBJ","C","62","602.83333333333","9.7231182795699","0.7","0.6","0.3","0.3","1.29","46.43","5.67","12.28","11.55","8.56","7.27","4.18","0.3","0.7","2.49","1.09","1","0.1","0","1.19","1","1.49","6.57","6.17","2.79","23.09","21","5.21"
"509","Dylan DeMelo","S.J","D","25","397.31666666667","15.892666666667","0.15","1.06","0.76","0.3","1.21","53.33","4.83","3.13","10.57","6.95","2.57","0.3","0","0.76","2.11","1.06","1.06","0","0","0.6","1.81","0.6","5.44","8.46","4.83","0","0","-"
"773","Sam Bennett","CGY","C","81","1213.9833333333","14.987448559671","0.64","0.64","0.35","0.3","1.29","61.90","6.03","10.66","10.63","8.35","6.72","3.01","0.4","0.44","3.71","1.63","1.48","0.15","0","1.19","1.24","2.13","6.28","3.26","2.27","18.48","21.6","2.28"
"820","Pavel Zacha","N.J","C","70","1001.55","14.307857142857","0.48","0.96","0.66","0.3","1.44","70.59","4.97","9.64","7.61","6.59","4.73","1.8","0.18","0.48","1.14","0.48","0.42","0.06","0","0.96","1.56","0.96","3.23","3.47","1.44","11.02","16.35","2.41"
"846","Ivan Provorov","PHI","D","82","1802.2","21.978048780488","0.2","0.8","0.5","0.3","1","50.00","5.36","3.73","11.02","7.32","2.5","0.37","0.07","0.83","1.13","0.5","0.5","0","0","0.3","2.7","0.77","3.7","4.69","5.53","0","0","-"
"138","Alexander Edler","VAN","D","68","1653.3333333333","24.313725490196","0.22","0.54","0.25","0.29","0.76","37.50","5.01","4.35","11.21","7.04","2.76","0.44","0.18","0.4","1.31","0.65","0.65","0","0","0.33","1.34","0.62","3.85","4.86","5.01","0.07","0.04","2.42"
"209","Chris Stewart","MIN","R","79","820.73333333333","10.389029535865","0.95","0.58","0.29","0.29","1.54","80.77","5.99","15.85","9.72","7.97","5.41","2.19","0.29","0.44","6.87","1.75","0.88","0.73","0.15","1.39","1.1","1.1","6.21","3.44","1.39","0.15","0.66","1.33"
"252","Paul Byron","MTL","L","81","1220.4666666667","15.067489711934","1.08","1.03","0.74","0.29","2.11","71.67","4.72","22.92","7.77","6.1","5.56","3.83","0.49","0.84","1.43","0.64","0.59","0.05","0","1.08","1.08","1.97","5.85","4.47","1.67","0.49","0.25","3.28"
"377","Brian Dumoulin","PIT","D","70","1438.2333333333","20.54619047619","0.04","0.58","0.29","0.29","0.63","24.59","3.25","1.28","7.59","4.34","1.92","0.5","0.21","0.58","0.58","0.29","0.29","0","0","0.38","1.54","1.04","4.71","7.47","4.13","0","0","-"
"382","Marcus Foligno","BUF","L","80","1237.7333333333","15.471666666667","0.63","0.48","0.19","0.29","1.11","56.10","4.7","13.40","8.48","6.74","4.46","2.67","0.63","0.39","3.54","1.11","0.68","0.44","0","1.5","1.7","1.6","13.52","4.36","2.76","0.05","0.19","0.97"
"387","Casey Cizikas","NYI","C","59","820.5","13.906779661017","0.59","1.24","0.95","0.29","1.83","73.53","6","9.76","9.29","7.46","5.48","3.29","0.37","0.95","2.19","1.1","1.1","0","0","1.02","1.76","2.63","10.53","4.46","4.24","30.71","31.15","3.63"
"392","Andrej Nestrasil","CAR","C","19","207.16666666667","10.90350877193","0.29","1.16","0.87","0.29","1.45","83.33","7.82","3.70","11.3","9.56","5.5","3.77","0.29","0.58","0.58","0.29","0.29","0","0","0","2.32","3.19","2.9","4.05","1.74","0.87","2.03","8.69"
"556","Ryan Sproul","DET","D","27","408.98333333333","15.147530864198","0.15","0.88","0.59","0.29","1.03","50.00","6.75","2.17","11.88","9.83","2.35","0.59","0.15","0.73","0.88","0.44","0.44","0","0","0.29","1.03","0.73","1.76","4.11","2.05","0","0","-"
"623","Cody Ceci","OTT","D","79","1833.2","23.205063291139","0.07","0.49","0.2","0.29","0.56","28.81","4.68","1.40","9.39","6.45","2.16","0.36","0.26","0.43","0.65","0.33","0.33","0","0","0.2","2.42","0.72","3.63","5.04","5.2","0.03","0","3.27"
"719","Steven Santini","N.J","D","38","611.16666666667","16.083333333333","0.2","0.49","0.2","0.29","0.69","43.75","4.52","4.35","7.36","6.09","0.98","0.29","0","0.2","1.37","0.69","0.69","0","0","0.2","1.08","0.1","8.15","3.63","3.44","0","0","-"
"748","Frederik Gauthier","TOR","C","21","203.55","9.6928571428571","0.59","0.29","0","0.29","0.88","42.86","4.42","13.33","7.37","5.9","4.72","2.36","0.29","0","6.78","1.77","1.18","0.29","0.29","0.59","0.88","1.47","5.01","7.07","5.01","35.37","33.9","15.05"
"770","Aaron Ekblad","FLA","D","68","1459.2833333333","21.460049019608","0.41","0.45","0.16","0.29","0.86","38.89","9.25","4.44","16.78","12.17","4.56","0.66","0.16","0.74","2.38","1.19","1.19","0","0","0.7","2.38","1.03","3.62","3.45","2.55","0","0","-"
"811","Ondrej Kase","ANA","R","53","624.55","11.783962264151","0.48","0.96","0.67","0.29","1.44","71.43","7.4","6.49","13.93","10.28","7.4","3.84","0.86","0.77","1.73","0.86","0.86","0","0","0.96","3.17","2.21","4.03","5.76","1.34","0.1","0.58","1.37"
"19","Daniel Sedin","VAN","L","82","1507.6","18.385365853659","0.6","1.15","0.88","0.28","1.75","67.69","8.6","6.94","13.73","11.34","7.4","2.91","0.4","0.48","1.27","0.64","0.64","0","0","0.36","1.19","1.03","0.8","2.95","0.72","0.12","0.12","1.99"
"98","Kevin Klein","NYR","D","60","1058.1666666667","17.636111111111","0.17","0.62","0.34","0.28","0.79","26.92","3.06","5.56","6.52","4.31","2.04","0.4","0","0.23","1.76","0.57","0.4","0.17","0","0.4","1.98","0.68","7.65","4.25","6.97","0","0","-"
"128","Mike Green","DET","D","72","1696.05","23.55625","0.5","0.78","0.5","0.28","1.27","50.70","4.42","11.20","10.05","6.47","2.9","0.5","0.11","0.32","1.42","0.71","0.71","0","0","0.53","1.84","0.85","2.37","4.49","3.25","0","0","-"
"154","Paul Stastny","STL","C","66","1263.2166666667","19.139646464646","0.85","1.04","0.76","0.28","1.9","57.97","5.32","16.07","8.17","6.89","6.13","3.28","0.09","0.43","1.71","0.85","0.85","0","0","0.33","0.43","1.14","2.42","1.76","1.66","37.33","29.64","2.65"
"171","Justin Abdelkader","DET","L","64","1066.15","16.65859375","0.39","0.79","0.51","0.28","1.18","56.76","5.85","6.73","9","7.88","5.52","2.98","0.51","0.45","2.81","1.24","1.13","0.11","0","1.91","1.01","0.84","8.1","4.16","1.52","0.28","0.68","1.66"
"255","Logan Couture","S.J","C","73","1285.2333333333","17.605936073059","1.17","1.26","0.98","0.28","2.43","70.27","8.12","14.37","15.41","11.34","8.5","3.45","0.47","1.21","0.56","0.23","0.23","0","0","0.47","3.55","1.82","2.66","3.83","3.03","13.87","21.29","1.84"
"259","Kyle Turris","OTT","C","78","1520.8166666667","19.49764957265","1.07","1.1","0.83","0.28","2.17","68.75","7.3","14.59","13.81","9.78","7.38","2.13","0.16","1.14","1.85","0.71","0.63","0.04","0.04","0.55","2.25","0.99","0.83","3.24","2.41","25.64","22.69","2.09"
"315","Michael Stone","ARI, CGY","D","64","1268.3166666667","19.817447916667","0.14","0.57","0.28","0.28","0.71","32.61","3.83","3.70","8.8","6.01","1.47","0.09","0.14","0.47","1.51","0.76","0.76","0","0","0.28","1.23","0.24","5.91","4.07","6.76","0.05","0","4.73"
"316","Adam Henrique","N.J","C","82","1490.1166666667","18.172154471545","0.81","0.81","0.52","0.28","1.61","63.49","5.72","14.08","9.78","7.65","6.36","3.26","0.24","0.52","1.53","0.6","0.56","0","0.04","0.77","1.13","1.81","3.54","3.78","2.74","23.56","25.33","1.94"
"337","Jordie Benn","DAL, MTL","D","71","1298.3333333333","18.286384976526","0.18","0.6","0.32","0.28","0.79","41.46","3.14","5.88","8.32","5.36","1.71","0.28","0.05","0.6","1.29","0.65","0.65","0","0","0.46","2.26","0.65","2.96","3.19","6.65","0","0","-"
"406","Nick Jensen","DET","D","49","870.03333333333","17.755782312925","0.28","0.62","0.34","0.28","0.9","40.63","4.07","6.78","8.34","5.65","1.59","0.41","0","0.55","0.83","0.41","0.41","0","0","0.48","2.55","0.69","3.79","6.69","3.86","0","0","-"
"417","Christopher Tanev","VAN","D","53","1078.2833333333","20.344968553459","0.11","0.45","0.17","0.28","0.56","29.41","2.17","5.13","5.12","3.51","0.95","0.22","0","0.22","0.78","0.39","0.39","0","0","0.33","1.39","0.83","1.06","6.84","5.06","0","0","-"
"454","Alexander Burmistrov","ARI, WPG","C","49","654.43333333333","13.355782312925","0.46","1.01","0.73","0.28","1.47","64.00","4.13","11.11","8.16","5.87","3.58","1.47","0.09","0.28","1.1","0.55","0.55","0","0","0.73","1.28","1.1","5.5","3.48","1.74","16.32","23.75","3.73"
"484","Michael Sgarbossa","ANA, FLA","C","38","423.83333333333","11.15350877193","0.28","0.99","0.71","0.28","1.27","75.00","4.67","6.06","7.79","6.37","4.53","2.27","0.28","0.85","1.27","0.42","0.28","0.14","0","0.99","1.98","0.85","5.52","5.38","2.27","19.54","24.92","6.22"
"616","Tanner Pearson","L.A","L","80","1305.6","16.32","1.1","0.92","0.64","0.28","2.02","59.46","8.59","12.83","16.73","12.59","9.15","4.6","0.46","1.29","0.6","0.23","0.18","0.05","0","0.97","0.92","1.15","5.7","4.64","1.42","0.46","0.64","1.91"
"631","Mikhail Grigorenko","COL","C","75","1056.6833333333","14.089111111111","0.57","0.74","0.45","0.28","1.31","65.71","4.83","11.76","8.35","6.3","4.54","1.7","0.06","0.45","1.02","0.51","0.51","0","0","0.11","1.48","1.99","1.53","3.41","1.48","6.3","4.6","3.28"
"694","Jake Guentzel","PIT","C","40","635.43333333333","15.885833333333","1.51","1.61","1.32","0.28","3.12","70.21","7.65","19.75","12.84","10.2","9.63","5.19","0.47","0.94","0.94","0.47","0.47","0","0","1.13","0.85","1.51","5.76","8.03","1.7","0.76","0.85","4.44"
"779","Brendan Perlini","ARI","L","57","845.78333333333","14.838304093567","0.99","0.5","0.21","0.28","1.49","61.76","6.53","15.22","12.49","9.29","7.16","2.62","0.64","0.78","1.42","0.71","0.71","0","0","0.57","0.92","0.57","2.98","2.55","1.06","0.07","0.07","3.55"
"848","Austin Czarnik","BOS","C","49","637.78333333333","13.015986394558","0.47","0.75","0.47","0.28","1.22","68.42","6.21","7.58","11.2","9.31","6.11","1.98","0.19","0.56","1.13","0.56","0.56","0","0","1.22","1.03","1.79","1.79","2.82","2.35","5.36","7.15","4.03"
"861","Markus Nutivaara","CBJ","D","66","872.03333333333","13.212626262626","0.14","0.34","0.07","0.28","0.48","21.88","4.54","3.03","9.22","6.19","2.75","0.62","0","0.41","0.41","0.21","0.21","0","0","0.14","1.38","0.62","2.48","3.92","2.61","0","0","-"
"114","Toby Enstrom","WPG","D","60","1314.2666666667","21.904444444444","0.05","0.59","0.32","0.27","0.64","23.73","2.1","2.17","5.07","3.01","1.42","0.23","0.05","0.5","1.92","0.96","0.96","0","0","0.55","1.51","0.37","1.1","3.79","4.29","0","0","-"
"250","Patrick Maroon","EDM","L","81","1355.75","16.737654320988","1.19","0.66","0.4","0.27","1.86","54.55","7.88","15.17","13.28","10.75","9.16","5.53","0.35","0.75","4.2","1.5","1.11","0.4","0","1.24","2.17","1.46","8.36","4.82","1.02","0.27","0.4","1.77"
"289","Zach Bogosian","BUF","D","56","1124.8833333333","20.087202380952","0.11","0.48","0.21","0.27","0.59","32.35","3.89","2.74","7.2","5.6","1.28","0.27","0.05","0.53","2.45","0.85","0.69","0.11","0.05","0.48","1.65","0.59","3.15","1.23","5.17","0","0","-"
"297","Luca Sbisa","VAN","D","82","1555.7666666667","18.972764227642","0.08","0.42","0.15","0.27","0.5","28.26","2.89","2.67","7.6","4.05","2.04","0.27","0.15","0.31","1.54","0.66","0.58","0.08","0","0.42","1.93","0.73","5.01","6.21","4.71","0","0","-"
"301","Tyler Ennis","BUF","C, L","51","654.63333333333","12.835947712418","0.46","0.73","0.46","0.27","1.19","56.52","8.16","5.62","13.29","10.27","6.51","2.75","0.18","0.73","1.1","0.55","0.55","0","0","0.18","1.56","1.74","4.12","4.12","2.11","0.27","1.19","1.72"
"322","Derek Grant","BUF, NSH","C","46","448.96666666667","9.7601449275362","0","0.53","0.27","0.27","0.53","57.14","5.35","0.00","8.82","7.88","4.01","2.67","0.8","0.13","3.21","1.2","0.94","0.27","0","0.53","1.2","1.34","3.61","2.81","3.88","26.86","24.46","7.00"
"330","Mark Barberio","COL, MTL","D","60","1095.6666666667","18.261111111111","0.11","0.6","0.33","0.27","0.71","31.71","4.38","2.50","10.84","7.06","2.46","0.44","0.05","0.44","0.77","0.38","0.38","0","0","0.22","1.81","0.88","1.1","3.4","3.01","0","0","-"
"440","Beau Bennett","N.J","R","65","881.26666666667","13.557948717949","0.54","0.75","0.48","0.27","1.29","67.86","6.88","7.92","12.6","10.01","5.79","2.45","0.41","0.2","1.36","0.68","0.68","0","0","0.61","1.09","1.29","5.24","4.09","0.89","0.2","0.89","1.28"
"481","Micheal Ferland","CGY","L","76","878.93333333333","11.564912280702","1.02","0.68","0.41","0.27","1.71","67.57","7.24","14.15","11.74","9.9","6.83","2.73","0.41","0.75","3.41","0.82","0.34","0.41","0.07","0.89","2.59","2.46","10.17","3.55","1.77","0.2","0.27","2.93"
"650","Jake McCabe","BUF","D","76","1573.5833333333","20.705043859649","0.11","0.65","0.38","0.27","0.76","30.30","3.01","3.80","6.71","4.54","1.83","0.38","0.19","0.42","0.99","0.5","0.5","0","0","0.53","1.75","1.11","2.78","4.99","4.35","0","0","-"
"659","Cedric Paquette","T.B","C","58","668.36666666667","11.523563218391","0.36","0.54","0.27","0.27","0.9","71.43","6.1","5.88","11.85","8.89","6.82","2.87","0.36","0.72","7.18","1.97","1.35","0.36","0.27","1.62","0.72","1.53","12.93","7.09","4.13","17.95","21.01","4.14"
"670","Connor Brown","TOR","R","82","1328.8833333333","16.205894308943","0.9","0.72","0.45","0.27","1.63","53.73","6.28","14.39","11.24","8.94","6.73","2.75","0.59","0.36","0.45","0.23","0.23","0","0","0.54","1.13","1.81","2.26","3.88","2.08","0.09","0.27","1.13"
"16","Brian Gionta","BUF","R","82","1361.6333333333","16.605284552846","0.66","0.88","0.62","0.26","1.54","76.09","6.57","10.07","10.71","8.99","5.33","2.78","0.44","0.66","0.97","0.48","0.48","0","0","0.31","1.15","1.23","2.38","3.39","1.32","2.03","2.64","1.91"
"206","Ryan White","ARI, MIN","C","65","692.76666666667","10.657948717949","0.78","0.61","0.35","0.26","1.39","76.19","5.2","15.00","8.92","7.02","4.24","1.73","0.43","0.43","7.28","1.82","1.04","0.52","0.26","1.13","0.87","0.95","16.2","5.98","2.86","3.38","4.5","3.71"
"317","Lance Bouma","CGY","C, L","61","692.13333333333","11.346448087432","0.26","0.35","0.09","0.26","0.61","38.89","4.59","5.66","8.15","6.76","4.94","2.86","0.61","0.26","3.03","1.13","0.87","0.26","0","1.3","0.78","1.47","11.01","5.37","3.81","0.35","0.69","2.89"
"338","Antoine Roussel","DAL","L","60","931.1","15.518333333333","0.77","0.97","0.71","0.26","1.74","60.00","5.28","14.63","10.44","7.8","6.38","3.8","0.19","0.64","7.15","2.19","1.48","0.58","0.13","2.06","2.38","1.03","4.45","6.51","2.9","0.45","0.58","2.82"
"410","Brandon Manning","PHI","D","65","1173.65","18.056153846154","0.15","0.46","0.2","0.26","0.61","33.33","4.29","3.57","9.82","5.93","2.1","0.26","0.26","0.51","4.24","1.38","0.92","0.46","0","1.28","1.94","0.46","6.19","6.19","4.04","0","0.05","0.00"
"453","Zach Hyman","TOR","C","82","1369.15","16.696951219512","0.44","0.79","0.53","0.26","1.23","53.85","6.84","6.41","10.17","8.98","7.36","3.86","0.44","1.05","1.23","0.61","0.61","0","0","1.18","1.1","1.84","4.78","8.81","1.88","0.48","0.79","1.66"
"476","Kevin Gravel","L.A","D","49","693.36666666667","14.150340136054","0.09","0.52","0.26","0.26","0.61","30.43","4.5","1.92","10.04","7.27","2.16","0.26","0.17","0.52","0.52","0.26","0.26","0","0","0.52","2.08","0.17","6.32","9","5.62","0","0","-"
